,Person,Said
0,Ross,Hi.
1,Rachel,Hi!
2,Rachel,Hi Ben!
3,Ross,"Hi, we have a little bathroom emergency."
4,Rachel,"Oh, yeah go ahead."
5,Ross,"Uh, before we do uh, are any of Joey's special romance magazines in there?"
6,Rachel,No.
7,Rachel,No.
8,Ross,Okay!
9,Ross,All clear!
10,Rachel,"Ben, its Rachel!"
11,Rachel,But whatever.
12,Ross,Everything okay in there?
13,Rachel,"Awww, just like his daddy."
14,Ross,Hey listen can you do me a big favor?
15,Ross,The dean's office just called and said there was an urgent meeting.
16,Ross,Can you watch Ben for like an hour?
17,Rachel,What-what about Monica?
18,Ross,"Oh, she isn't home."
19,Rachel,"So it would just be, me alone?"
20,Ross,"Well, Ben would be there."
21,Rachel,Huh umm
22,Ross,What's the matter?
23,Rachel,"Well thaty'know it's just uh, I've never done that before."
24,Rachel,Me and him alone.
25,Ross,"Rach, he's not an ex-con."
26,Rachel,Okay.
27,Rachel,Okay.
28,Rachel,Okay.
29,Rachel,"Uh, what do I, what do I do with him?"
30,Ross,I don't know!
31,Ross,Just-just talk to him-entertain him and keep him alive.
32,Rachel,Okay.
33,Ross,Okay.
34,Ross,Ben?
35,Ross,Come here.
36,Ross,"All right, I'm gonna leave you here with Aunt Rachel for about an hour."
37,Ross,Okay?
38,Ross,Are you gonna be okay?
39,Rachel,Yeah I think so.
40,Ross,I wasn't talking to you.
41,Ross,"Okay, I'll see you soon buddy."
42,Ross,Be back in an hour.
43,Rachel,Bye.
44,Rachel,"Ahhh  So this is fun, huh?"
45,Rachel,Okay.
46,Rachel,"Uh, want something-want something to drink?"
47,Rachel,Uh great!
48,Rachel,How do you feel about Diet Coke?
49,Rachel,Okay.
50,Rachel,Well that's pretty much all that we haveOh!
51,Rachel,Oh!
52,Rachel,Have you ever had a virgin margarita?
53,Rachel,Water it is.
54,Rachel,Opening Credits
55,Monica,What about the second minister we meet with?
56,Monica,I kinda liked him.
57,Chandler,You mean the spitter?
58,Monica,Come on!
59,Monica,It wasn't that bad!
60,Chandler,Easy for you to say; you'll be wearing a veil.
61,Monica,"All right, what about the third guy?"
62,Chandler,You mean the guy who kept staring at your chest?
63,Monica,Can you blame him?
64,Chandler,"Sorry, I just don't like the idea of when I say, ""I do,"" he's thinking, ""Yeah, I'd do her too!"""
65,Monica,Well then we still have a problem.
66,Chandler,Yeah!
67,Phoebe,With what?
68,Monica,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies."
69,Phoebe,Oo!
70,Phoebe,You should have one of us do it!
71,Monica,"Phoebe, we're getting married, married; not sixth grade married."
72,Phoebe,No!
73,Phoebe,No!
74,Phoebe,It's-it's uh a real thing!
75,Phoebe,Anyone can get ordained on the Internet and perform like weddings and stuff!
76,Monica,Are you serious?
77,Phoebe,Yes!
78,Phoebe,A friend of mine did it and it's totally legal!
79,Joey,I call it!
80,Phoebe,What?!
81,Phoebe,No!
82,Phoebe,It was my idea!
83,Chandler,Guys thank you very much but neither of you is marrying us.
84,Joey,Does calling it not mean anything anymore?
85,Chandler,We are going to have a legitimate member of the clergy!
86,Chandler,"And when I say legitimate I mean, gay and in control of his saliva!"
87,Rachel,"Ben y'know when uh, when you were a baby, you and I used to hang out all the time."
88,Rachel,"Cause I was, I was your daddy's girlfriend."
89,Rachel,"No, I'm not."
90,Rachel,Hey!
91,Rachel,We were not on aOkay.
92,Rachel,That's fine!
93,Rachel,Fine.
94,Rachel,Y'know what Ben?
95,Rachel,"One day when you are a lot older I am going to tell you that entire story over a pitcher of real margaritas, okay?"
96,Rachel,Fifty-two minutes.
97,Rachel,"So no-no brothers and sisters, huh?"
98,Rachel,That must be nice.
99,Rachel,You don't have to share stuff.
100,Rachel,"Oh, you're one of those."
101,Rachel,But y'know what?
102,Rachel,I have two sisters of my own and we just-just tortured each other.
103,Rachel,"Well y'know, we would umm, repeat everything the other said, or uh, we'd jump out of closets to scare each other, or switch the sugar for the salt so they'd put salt on their cereal."
104,Rachel,Yeah?
105,Rachel,You like that one?
106,Rachel,I'm funny?
107,Rachel,Oh thank God!
108,Rachel,"Well hey, I've got a ton of these!"
109,Rachel,"Umm, oh hearDo you want a good one?"
110,Rachel,Here's a good one.
111,Rachel,"Umm, you uh, you take a quarter, take a quarter and, and you blacken the edge."
112,Rachel,Right?
113,Rachel,"And then you say to person, I bet you can't roll this quarter from your forehead to your chin without it leaving your face."
114,Rachel,"And then when they do it, they're left with a big black pencil line right down the center of their face."
115,Rachel,"Yeah, I-I-I-I'm funny Ben, but I'm not stupid."
116,Rachel,Okay?
117,Joey,"So, did you uh, find anyone to marry you guys yet?"
118,Chandler,"No, but Horny for Monica Minister called, wanting to know if we were still together."
119,Monica,We're never gonna find anybody.
120,Joey,Well then let me do it!
121,Chandler,Joe
122,Joey,No-no-no!
123,Joey,"Look, I've been thinking about it."
124,Joey,I'm an actor right?
125,Joey,So I won't get nervous talking in front of people.
126,Monica,Joey look it's really sweet
127,Joey,No-no-no-no look no!
128,Joey,"I won't spit, and I won't stare at Monica's breasts!"
129,Joey,Y'know?
130,Joey,Everyone knows I'm an ass man!
131,Monica,That is true.
132,Joey,"Yeah and the most important thing is that it won't be some like, stranger up there who barely knows you."
133,Joey,It'll be me!
134,Joey,And I swear I'll do a really good job.
135,Joey,"Plus, y'know I love you guys and-and it would really mean a lot to me."
136,Chandler,"Y'know, we haven't found anybody else."
137,Monica,It might be kinda cool.
138,Joey,So I can do it?
139,Chandler,Yeah you can do it.
140,Joey,All right!!!
141,Joey,Okay!!
142,Joey,All right!
143,Joey,"Okay-okay, I gotta get started on my speech!"
144,Joey,"Oh, wait a minute, Internet ministers can still have sex right?"
145,Chandler,Yeah.
146,Joey,Okay.
147,Monica,"Hey Pheebs, how's it going?"
148,Phoebe,"Oh, I have a headache."
149,Phoebe,A horrible headache!
150,Monica,"Oh, I'm sorry."
151,Monica,Can I get you something?
152,Phoebe,"Oh my God, you've got to stop chattering!"
153,Monica,"Here, take a couple of these."
154,Phoebe,What is it?
155,Monica,It's Hexadrin.
156,Phoebe,"Oh no, I don't believe in Western medicine."
157,Phoebe,"No, if you just apply pressure to these points right here."
158,Phoebe,"Then your hand starts to hurt and you still have a headache, so thanks."
159,Monica,"Okay, while we're waiting for these pills to kick in, I'm gonna sit you down on the couch."
160,Monica,Come on.
161,Monica,"Get some nice soft pillows under your head, I'm gonna turn the TV on and you can watch whatever you want."
162,Monica,And I'mSit downgonna make you some tea.
163,Monica,"And then, I'm gonna rub your feet."
164,Phoebe,Oh.
165,Joey,Oh!
166,Joey,My head!
167,Joey,Oh!
168,Joey,Oh!
169,Rachel,Coming.
170,Ross,I have a bone to pick with you.
171,Rachel,Uh-oh.
172,Ross,Yes!
173,Ross,Ben learned a little trick.
174,Rachel,Oh yeah?
175,Rachel,Did he pull the old
176,Ross,That's right!
177,Ross,That's right!
178,Ross,Saran Wrap on the toilet seat so the pee goes everywhere!
179,Rachel,Oh that.
180,Ross,Yeah that!
181,Ross,You know I hate practical jokes!
182,Ross,They're mean and they're stupid and-and I don't want my son learning them!
183,Rachel,"Oh, come on!"
184,Rachel,"Saran Wrap on the toilet seat, you don't think that's just a little funny?"
185,Ross,I was barefoot.
186,Ross,"Now tell me, the toilet thing is the only thing you taught him right?"
187,Rachel,Yes.
188,Phoebe,It's amazing!
189,Phoebe,My headache is completely gone!
190,Phoebe,What are those pills called?
191,Monica,Hexadrin.
192,Phoebe,"Oh, I love you Hexadrin!"
193,Phoebe,Oh look!
194,Phoebe,It comes with a story!
195,Monica,"No Phoebe, those are like the side affects and stuff."
196,Phoebe,Say what?
197,Monica,"Y'know, the possible side affects."
198,Phoebe,Oh my God!
199,Phoebe,"Dizziness, nervousness, drowsiness, facial swelling, nausea, headacheHeadache."
200,Phoebe,"Vomiting, stomach bleeding, liver damage!"
201,Phoebe,"Now okay, I don't recall any of this coming up when you gave me these little death capsules!"
202,Phoebe,"Oh I'm sorry, extra strength death capsules!"
203,Monica,"Phoebe, relax none of that stuff ever happens!"
204,Monica,They just put it on there for legal reasons!
205,Phoebe,Why?
206,Monica,In case it happens.
207,Joey,Hey!
208,Chandler,Hey!
209,Joey,Say hello to Reverend Joey Tribbiani!
210,Chandler,Hey!
211,Monica,You did it!
212,Monica,You got ordained?
213,Joey,"Yeah, I just got off the Internet!"
214,Joey,"Man, there is a lot of porn out there!"
215,Chandler,Our minister
216,Phoebe,I have liver damage.
217,Phoebe,Ow!
218,Phoebe,Oh!
219,Monica,"Phoebe, your liver is right here."
220,Phoebe,"Okay, then I must be disoriented."
221,Joey,"Anyway, I started working on what I'm going to say for the ceremony, do you wanna hear it?"
222,Chandler,Okay.
223,Monica,Yeah!
224,Joey,"Now-now, listen this is just a first draft so  ""We are gathered here today on this joyous occasion to celebrate the special love that Monica and Chandler share."""
225,Joey,Eh?
226,Joey,"""It is a love based on giving and receiving."
227,Joey,As well as having and sharing.
228,Joey,And the love that they give and have is shared and received.
229,Joey,"And through this having and giving and sharing and receiving."""
230,Joey,"""We too can share and love and have and receive."""
231,Chandler,Should we call the spitter?
232,Chandler,Commercial Break
233,Rachel,Hi!
234,Rachel,"Well y'know I was just in the neighborhood and I passed by your building and I thought to myself, ""What's up with Carol and sweet, little Ben?"""
235,Rachel,Okay.
236,Rachel,I'd love that.
237,Rachel,"I would loooove  So uh, so where is sweet little Ben?"
238,Rachel,I would love to have a little...
239,Rachel,I found him!
240,Rachel,"Very funny, come here!"
241,Rachel,That is exactly why I've come here to talk to you okay?
242,Rachel,Yes ohDo I want sugar in my coffee?
243,Rachel,"No, just some milk would be good Carol."
244,Rachel,Thanks.
245,Rachel,"Okay, do you remember all that stuff I taught you yesterday?"
246,Rachel,Don't do that.
247,Rachel,"Seriously, your dad doesn't like pranks."
248,Rachel,Oh damnit!
249,Rachel,No!
250,Rachel,Don't say that!
251,Rachel,Don't say that!
252,Rachel,No don't!
253,Rachel,Go back to repeating!
254,Rachel,Oh crap!
255,Phoebe,I feel like my face is swelling.
256,Phoebe,Is my face swelling?
257,Monica,"Phoebe, your face is fine!"
258,Monica,"Come on, none of this stuff is going to happen to you!"
259,Monica,Stop being such a baby!
260,Phoebe,"Oh, interesting you should call me that!"
261,Phoebe,Now that I may never have one!
262,Joey,"Okay you guys, I got a little more written."
263,Joey,Are you ready?
264,Chandler,Yeah.
265,Chandler,O-okay.
266,Joey,"""When I think of the love that these two givers and receivers share, I can not help but envy the lifetime ahead of having and loving and giving and"" And then I can't think of a good word for right here."
267,Monica,How about receiving?
268,Joey,Yes!
269,Chandler,"See Joe, not that that's not grrreat!"
270,Chandler,"But, one of the cool things about having somebody we know perform the ceremony is that it can be about us!"
271,Chandler,"Y'know, it can be more personal."
272,Chandler,You can tell stories about us!
273,Joey,"Ooh, like the time you and I went to Atlantic City and I made you laugh so hard you threw up your whole steak?!"
274,Joey,Remember?
275,Chandler,"No, not us  Us!"
276,Monica,I gotcha.
277,Monica,Sorry.
278,Monica,"So, did you ever make him throw up a whole anything?"
279,Phoebe,Did you ever feed him a poison capsule that made him bleed from the eyes?
280,Monica,It doesn't say that!
281,Phoebe,Oh!
282,Phoebe,Suddenly somebody knows all about the side affects!
283,Chandler,"See Joe, we want you to tell stories but y'know, romantic stories."
284,Chandler,Nice stories.
285,Joey,Oh.
286,Joey,Okay.
287,Joey,Ooh!
288,Joey,Ooh!
289,Joey,"Okay, maybe I'll talk about London!"
290,Joey,Y'know when you two hooked up!
291,Joey,"Only, only I won't say hooked up."
292,Joey,"I'll say, ""Began their beautiful journey"""
293,Monica,There you go!
294,Joey,"""by doin' it."""
295,Chandler,Joe?
296,Joey,Okay.
297,Joey,All right.
298,Joey,"Umm, so uh, so how did it happen?"
299,Joey,Did your eyes meet across the room?
300,Joey,And then the next thing y'know you're in the bathtub together and she's feeding you strawberries?
301,Chandler,Isn't that what happened with you and the bride's maid?
302,Joey,Yeah!!
303,Joey,I call that London style.
304,Monica,No that is not what happened with us.
305,Monica,"Well, I was umm, I was really sad that night because this guy that I was Ross's mom."
306,Joey,Oh.
307,Monica,"And then Chandler was, was really sweet and he consoled me."
308,Monica,And well we drank too much
309,Joey,Yeah baby!
310,Chandler,And I was a perfect gentleman and I walked her to her hotel room and said goodnight.
311,Joey,Oh.
312,Chandler,But then later that night
313,Joey,Yeah baby!
314,Chandler,Hey!
315,Monica,Cute PJ's!
316,Monica,You're really livin' it up here in London huh?
317,Chandler,Well I was I was exactly expecting company after
318,Monica,Is Joey here?
319,Chandler,"Well, last time I saw him he was heading out the door with the bride's maid and a bucket of strawberries."
320,Chandler,"So uh, you're not still upset about what that guy told ya are ya?"
321,Monica,Wouldn't you be?
322,Chandler,"Well, look it's been a really emotional time y'know, and you've had a lot to drink."
323,Chandler,And you've just got to let that go okay?
324,Chandler,I mean you were the most beautiful in the room tonight!
325,Monica,Really?
326,Chandler,You kidding?
327,Chandler,You're the most beautiful woman in most rooms   Whoa!
328,Chandler,Whoa!
329,Chandler,Whoa!
330,Chandler,What's going on?
331,Chandler,You and I just made out!
332,Chandler,You and I are making out?
333,Monica,"Well, not anymore."
334,Chandler,But we don't do that.
335,Monica,"I know, I just thought it would be fun."
336,Chandler,How drunk are you?
337,Monica,Drunk enough to know that I want to do this.
338,Monica,Not so drunk that you should feel guilty about taking advantage.
339,Chandler,That's the perfect amount!
340,Monica,Okay!
341,Monica,Y'know what's weird?
342,Chandler,What?
343,Monica,This doesn't feel weird!
344,Chandler,I know.
345,Monica,You're a really good kisser.
346,Chandler,"Well, I have kissed over four women."
347,Chandler,Do you wanna get under the covers?
348,Monica,Hm-hmm!
349,Chandler,Okay!
350,Monica,Wow!
351,Monica,You are really fast!
352,Chandler,It bodes well for me that speed impresses you.
353,Monica,We're gonna see each other naked.
354,Chandler,Yep!
355,Monica,Do you wanna do it at the same time?
356,Chandler,Count of three?
357,Monica,One!
358,Chandler,Two!
359,Monica,Two!
360,Monica,Monica and
361,Chandler,Three!
362,Chandler,Well I think it's safe to say that our friendship is effectively ruined.
363,Monica,"Eh, we weren't that close anyway!"
364,Chandler,Eh!
365,Chandler,Joey!
366,Chandler,Joey!
367,Chandler,Joey!
368,Chandler,J-J-Joey-Joey-J-Joey!
369,Joey,Hey!
370,Chandler,Hey Joe!
371,Chandler,I was just watching a movie-e-e
372,Joey,"Oh, dude I'm so sorry!"
373,Chandler,No!
374,Chandler,No!
375,Chandler,No!
376,Joey,Hey no-no-no-no!
377,Joey,It's cool!
378,Joey,It's cool!
379,Joey,"I-I'll only be a second, I'm still with my bride's maid, I justWhere are those condoms you brought?"
380,Chandler,They're in my bag over there.
381,Joey,Ah.
382,Chandler,"Uh, could you leave me one?"
383,Joey,For just you?
384,Chandler,Yeah.
385,Joey,"Hey listen, why don't you come downstairs with me?"
386,Joey,There's some really nice girls down there.
387,Chandler,No I-I-I'm fine.
388,Joey,"All right, here you go buddy."
389,Joey,Go nuts.
390,Joey,That's what that was?!
391,Joey,Cause that other thing?
392,Joey,"I thought you were on to something, but it did nothing for me."
393,Monica,"Okay, can we change the topic?"
394,Monica,Because it's really doing nothing for me.
395,Joey,Oh  Can you imagine if I hadn't left you that last one?
396,Joey,You two might've never gotten together.
397,Joey,Ooh-ooh!
398,Joey,Could you imagine if I sent that hooker up to the room like I was gonna?!
399,Joey,It's like it was in the stars!
400,Phoebe,"Yeah, it's totally meant to be."
401,Phoebe,Tell him who you originally wanted to hook up with that night.
402,Monica,What?
403,Chandler,What?
404,Phoebe,What?
405,Chandler,Who did you originally want to hook up with?
406,Monica,"Okay, fine but please don't be upset!"
407,Monica,Okay?
408,Monica,I was really depressed okay?
409,Monica,And really drunk!
410,Monica,I just wanted something stupid and meaningless.
411,Monica,I just wantedjust sex.
412,Monica,"So, when Iwent to your room that nightI was actually lookingfor Joey."
413,Joey,Yeah baby!
414,Joey,No baby!
415,Joey,Commercial Break
416,Chandler,So you came to the room looking for Joey?
417,Chandler,Did you ever in-intend on telling me about this?
418,Monica,No because it-it didn't seem important.
419,Chandler,"Oh, it's not important?"
420,Chandler,It's not important?!
421,Chandler,If it wasn't for a bride's maid you'd be marrying him  not me!
422,Monica,Noo!!
423,Monica,The point is that is was you that was there that night!
424,Monica,It is you that I am marrying!
425,Monica,It is you that I feel in love with!
426,Joey,And it is a love that is based on having and giving and receiv
427,Chandler,I don't believe it.
