,Person,Said
0,Chandler,Okay!
1,Chandler,This is it!
2,Chandler,We're gonna get married!
3,Monica,Are you sure you wanna do this?
4,Ross,"Well, hello, Mrs. Ross!"
5,Rachel,"Well, hello, Mr. Rachel!"
6,Rachel,Wait!
7,Rachel,Okay!
8,Monica,Whoa!
9,Chandler,Oh my God!
10,Joey,Come on Pheebs!
11,Joey,Hurry!
12,Joey,Hurry!
13,Joey,Hurry!
14,Joey,Hurry!
15,Phoebe,Okay!
16,Phoebe,Okay!
17,Phoebe,Okay!
18,Chandler,Oh my God!!
19,Chandler,Is everybody getting married?!
20,Phoebe,Hey!
21,Phoebe,Don't you give me any of yourHey!
22,Chandler,Hey!
23,Joey,Hey!
24,Monica,What are you guys doing here?
25,Joey,Ross and Rachel left us a message saying they were getting married!
26,Joey,Isn't that why you guys are here?
27,Chandler,Yes!
28,Chandler,Well that-yes.
29,Monica,Why else would we be here?
30,Joey,Well!
31,Joey,What happened?!
32,Joey,Did we miss it?
33,Chandler,We actually missed it.
34,Phoebe,"Well, maybe you wouldn't have had you  run in the chapel!"
35,Monica,This is insane!
36,Phoebe,"What's the big deal, y'know?"
37,Phoebe,It's not like it's a real marriage.
38,Chandler,What?
39,Phoebe,"Yeah, if you get married in Vegas, you're only married in Vegas."
40,Monica,What are you talking about?
41,Monica,If you get married in Vegas you're married everywhere.
42,Phoebe,Really?
43,Monica,Yeah!
44,Phoebe,Oh my God!Eh!
45,Phoebe,Well Opening Credits {Transciber's
46,Rachel,Ohhh!
47,Ross,Why are we in bed together?
48,Rachel,I don't know.
49,Rachel,Do-do you have any clothes on?
50,Ross,Yeah.
51,Rachel,Really?
52,Ross,No!
53,Ross,"But we-we didn't havesex-uh, did we?"
54,Ross,"I mean, I don't remember much about last night, it was such a blur."
55,Rachel,Oh!
56,Rachel,I remember laughing!
57,Rachel,I laughed a lot.
58,Ross,And we didn't have sex.
59,Rachel,"Ohh, I mean, we were really drunk."
60,Rachel,I'm just glad we didn't do anything stupid.
61,Ross,Tell me about it.
62,Joey,Mornin' Pheebs.
63,Joey,"Well, my movie has officially been canceled."
64,Phoebe,"Oh Joey, I'm so sorry."
65,Phoebe,You want some of my breakfast?
66,Joey,"Nah, I'm too depressed to eat."
67,Joey,I'll probably eat in like 5 minutes.
68,Joey,"So I guess I'll just fly home with you guys, what time's your flight?"
69,Phoebe,What about my cab?
70,Joey,I don't need that anymore.
71,Phoebe,"No, Joey!"
72,Phoebe,You borrowed my cab; you have to drive it back.
73,Joey,"I don't want to drive all the way back by myself, I get so lonely."
74,Joey,Ohooh!
75,Joey,How about you come with me?
76,Phoebe,"I don't know, it's such a long trip."
77,Joey,It'll be great!
78,Joey,"We-we could talk, and play games!"
79,Joey,Huh?
80,Joey,This could be our chance to like renew our friendship.
81,Phoebe,Are you asking me to have a frenaissance?
82,Joey,Sure?
83,Phoebe,All right.
84,Phoebe,"Although I don't think we need one, I never stopped loving you."
85,Chandler,Hi!
86,Joey,Hey.
87,Monica,Hey.
88,Chandler,"So, has anyone talked to Dr. and Mrs. Geller yet?"
89,Phoebe,"Um-hmm, yeah."
90,Phoebe,They left me a message; they should be here any minute.
91,Joey,Where is the waitress?!
92,Joey,I'm starving!
93,Chandler,It's a buffet man.
94,Joey,"Oh, here's where I win all my money back!"
95,Chandler,"Listen, I gotta talk to you."
96,Joey,Sure!
97,Joey,What's up?
98,Chandler,Monica and I almost got married last night.
99,Joey,Oh my God!
100,Joey,That's huge!
101,Joey,"Wait a minute, why come I wasn't invited?"
102,Joey,And who was going to be your best man?
103,Joey,"Don't say, ""Ross."""
104,Joey,"Do not say, ""Ross."""
105,Chandler,"Look, I just don't think Monica and I are ready to get married yet!"
106,Chandler,Y'know?
107,Chandler,"I mean, I love her and everything but seeing Ross and Rachel coming out of that chapel was like a, like a wake-up call that Monica and I are moving so fast."
108,Chandler,Y'know?
109,Chandler,"And, how do I tell her without crushing her?"
110,Joey,Oh!
111,Joey,Tell her she's not marriage material.
112,Chandler,What?
113,Joey,Girls say it to me all the time!
114,Joey,"And believe me, if she's anything like me, she's just gonna be relieved."
115,Monica,How do I tell Chandler that it's too soon.
116,Monica,"It's gonna break his heart, he's not gonna think that I don't love him anymore."
117,Phoebe,Well you don't.
118,Monica,Yes I do!
119,Phoebe,Good!
120,Phoebe,Good!
121,Phoebe,I was just testing you.
122,Chandler,Hi.
123,Monica,Oh hi!
124,Monica,Hi!
125,Monica,"Y'know, we were just talking about bacon."
126,Phoebe,"No, we were talking about tennis."
127,Phoebe,Tennis is more believable.
128,Ross,Hey!
129,Ross,The
130,Chandler,Hey!
131,Ross,What?
132,Chandler,Are we gonna talk about what you guys did last night?
133,Chandler,Or
134,Rachel,I don't know.
135,Rachel,What do you mean last night?
136,Rachel,"Nothing, nothing uh, happened last night."
137,Ross,Yeah!
138,Phoebe,Uh-huh!
139,Phoebe,Ross invited us all to watch.
140,Monica,Rach!
141,Monica,We weren't gonna miss our friends getting married!
142,Rachel,Who got married?
143,Chandler,You did.
144,Ross,What?!
145,Ross,Hello!
146,Ross,We didn't get married.
147,Rachel,"No, we didn't get married!"
148,Rachel,That's ridiculous!
149,Ross,We-we-weI remember being in a chapel.
150,Rachel,Oh my God.
151,Ross,IThey would not let us get married when we were that drunk!
152,Rachel,No!
153,Joey,They let you get married when you're drunk!
154,Joey,Most people who get married in Vegas are drunk!
155,Phoebe,"Hell, I'm drunk right now!"
156,Phoebe,What?
157,Phoebe,I can't have a mimosa with breakfast?!
158,Phoebe,I'm on vacation!
159,Monica,What are you guys gonna do?
160,Rachel,"Well, I guess we just find a divorce lawyer?"
161,Chandler,"Well, I think, I think, Ross already has one."
162,Chandler,"Now, this one's free, right?"
163,Chandler,"Because you paid for the first two, so the third one's free."
164,Ross,"Laugh it up, but the joke's on you."
165,Ross,"Because we don't need to get divorced, okay?"
166,Ross,We we're just gonna get an annulment.
167,Joey,An annulment?
168,Joey,Ross!
169,Joey,I don't think surgery's the answer here.
170,Phoebe,"Oh-oh, that's your thing."
171,Ross,What?
172,Phoebe,You're thing.
173,Phoebe,You're thing.
174,Phoebe,Y'know?
175,Phoebe,You're the guy who gets divorced.
176,Ross,"No-no, that's-that's not my thing!"
177,Ross,I do not love getting divorced!
178,Phoebe,Yes you do!
179,Phoebe,This is your third divorce!
180,Phoebe,You love divorce so much you're probably gonna marry it!
