,Person,Said
0,Chandler,"Okay, she is the star of the play."
1,Chandler,And she is my girlfriend!
2,Chandler,I get to have sex with the star of the play!
3,Ross,People can hear you.
4,Chandler,I know!
5,Chandler,Wow!
6,Chandler,She looks great.
7,Chandler,Doesn't she?
8,Ross,Yeah.
9,Ross,Kathy's Co-Star
10,Ross,That is one good looking man!
11,Chandler,"Is it just me, or can you actually see his abs through his overcoat?!"
12,Chandler,Kathy's Co-Star
13,Ross,Dude!
14,Ross,Kathy's Co-Star
15,Ross,Here's your girlfriend's button.
16,Ross,Opening Credits
17,Phoebe,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?"
18,Monica,"Yeah, I think I have some around here somewhere."
19,Monica,Why?
20,Phoebe,"Well, it's just that maternity clothes are so expensive."
21,Monica,"Hey, Rach!"
22,Monica,I made a pile of your stuff over on this side of the room.
23,Monica,If you could justthrow your purses at it.
24,Rachel,Bloomingdale's eliminated my department.
25,Monica,"Oh my God, are you out of a job?"
26,Rachel,"No, but they stuck me in personal shopping."
27,Rachel,Which is just a huge step down!
28,Phoebe,Personal shopping?
29,Phoebe,What is that?
30,Phoebe,Like where you walk around with snooty rich people and tell them what to buy?
31,Rachel,Uh-huh.
32,Phoebe,That sounds great!
33,Joey,Hey!
34,Monica,"Umm, excuse me, we switched apartments."
35,Monica,"You can't eat are food anymore, that-that gravy train had ended."
36,Joey,There's gravy?
37,Monica,If you have the big apartment you have to deal with people coming over all the time.
38,Monica,"That fridge has got to be stocked, okay, that's your department now."
39,Monica,What are you doing?
40,Joey,I think I left a donut up here.
41,Ross,Hey!
42,Phoebe,Hey!
43,Joey,Hey!
44,Phoebe,Ooh!
45,Phoebe,How was Kathy's play?
46,Ross,"Well, Kathy gets half-naked and simulates sex with a real good lookin' guy."
47,Chandler,"Yeah, it's like someone literally wrote down my worst nightmare and then charged me $32 to see it!"
48,Phoebe,That's a good idea for a business!
49,Chandler,I'm totally screwed.
50,Chandler,"Okay, they are gonna be hot and heavy on stage every night, and then they're gonna go to their cast parties and he's gonna try to undermine me."
51,Chandler,"Y'know it'll be like, ""So where's your boyfriend, what's-his-name, Chester?"""
52,Chandler,"And she'll go, ""No-no-no, it's Chandler."""
53,Chandler,"And he'll go, ""Whatever."
54,Chandler,"Ha-ha-ha-ha!"""
55,Joey,That-that is a good trick.
56,Chandler,"All right, look, look, what am I gonna do?"
57,Joey,"Chandler, look they're actors."
58,Joey,"They're there to do a job, just cause they work together, doesn't mean they're gonna get together."
59,Joey,"I mean just cause it happened with Susan Sarandon and Tim Robbins, it doesn't mean it's gonna happen with them."
60,Ross,"Oh-oh, Alec Baldwin and Kim Basinger."
61,Joey,Tom Cruise and Nicole Kidman.
62,Ross,Yeah.
63,Phoebe,"Hey, Mel Gibson and Clint Eastwood."
64,Ross,They're not a couple!
65,Phoebe,"Oh-okay, I get the game now."
66,Joey,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?"
67,Ross,Oh yeah!
68,Joey,"Well okay, so then you're fine."
69,Joey,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.
70,Joey,Okay?
71,Joey,So as long as it's hot onstage you got nothing to worry about.
72,Joey,"It's when the heat goes away, that's when you're in trouble."
73,Chandler,Really?
74,Joey,"Look, you guys have been to every play I've ever been in, have I ever had chemistry on stage?"
75,Ross,No.
76,Joey,Noooo!
77,Chandler,"So uh, man, are you gonna go to the play with me tonight?"
