,Person,Said
0,Chandler,"Hey, you guys!"
1,Chandler,Ross and
2,Rachel,Hey!
3,Chandler,"So, what do you think?"
4,Ross,About what?
5,Rachel,"Yeah, what?"
6,Joey,What?
7,Chandler,Are you kidding?
8,Chandler,"Okay, I'll give you a hint; I'll give you a hint."
9,Joey,Eyes!
10,Joey,"No, no."
11,Joey,Your eyes!
12,Joey,No.
13,Joey,Chandler's eyes!
14,Chandler,I got glasses!
15,Ross,"Well, you-you've always had glasses."
16,Chandler,No I didn't!
17,Ross,Are you sure?
18,Rachel,"Yeah-yeah, did-didn't you use to have a pair?"
19,Rachel,"They were really round, burgundy, and they made you look kind of umm"
20,Joey,Feminine.
21,Rachel,Yes!
22,Chandler,No!
23,Monica,"Sweetie, I think the glasses look great."
24,Monica,They make you look really sexy.
25,Chandler,Really?
26,Monica,Yeah!
27,Chandler,"You didn't think I used to wear glasses, right?"
28,Monica,Of course!
29,Monica,Opening Credits
30,Phoebe,So what do you guys want for an engagement present?
31,Chandler,"That's okay Pheebs, we're not having a party or anything, so you don't have to get us"
32,Monica,"If someone wants to give us a present, we don't want to deprive them of that joy."
33,Rachel,"Oh, y'know what you should get em?"
34,Rachel,"One of those little uh, portable CD players."
35,Monica,"Oh, I already have one."
36,Phoebe,Not unless someone borrowed it and left it at the gynecologist.
37,Rachel,"Yeah, and-and-and by someone, she means Joey."
38,Monica,"Hey, I know I what I want!"
39,Chandler,What we want honey.
40,Monica,"No, you don't want this."
41,Monica,I want to have your grandmother's cookie recipe.
42,Phoebe,You mean the chocolate chip cookie recipe?
43,Monica,"Uh-huh, yeah."
44,Phoebe,You mean the one that my grandmother made me swear on her deathbed that I would never let out of our family?
45,Chandler,Dying people say the craziest things.
46,Monica,I wanted it for years!
47,Monica,I was gonna make cookies for my children.
48,Phoebe,"Break my heartOh, all right."
49,Monica,Okay.
50,Monica,I'm gonna be the mom that makes the world's best chocolate chip cookies.
51,Chandler,Our kids are gonna be fat aren't they.
52,Joey,Ahoy!
53,Chandler,Hey!
54,Chandler,How's the boat?
55,Joey,Great!
56,Joey,I'm finally getting into this sailing stuff.
57,Monica,"Oh, so you finally took it out of the marina huh?"
58,Joey,Why would I do that?
59,Joey,It took three guys to get the thing in there!
60,Phoebe,"If you don't sail your boat, what do you do on it?"
61,Joey,"Oh, it's great!"
62,Joey,"It's a great place to just kinda, sit, hang around, drink a few beers, eat some chips."
63,Chandler,"Well, it's good that you finally have a place to do that."
64,Rachel,"Y'know Joey, I could teach you to sail if you want."
65,Joey,You could?
66,Rachel,Yeah!
67,Rachel,I've been sailing my whole life.
68,Rachel,When I was fifteen my dad bought me my own boat.
69,Phoebe,Your own boat?
70,Rachel,What?!
71,Rachel,What?!
72,Rachel,He was trying to cheer me up!
73,Rachel,My pony was sick.
74,Chandler,Do you know what I was thinkin'?
75,Monica,What?
76,Chandler,"Nothing, I just like to go like this."
77,Ross,"Hey Chandler, what are you doing tonight?"
78,Chandler,"Uh why, do you have a lecture?"
79,Ross,"No, why?"
80,Chandler,Then free as a bird.
81,Chandler,What's up?
82,Ross,My dad wanted to know if you wanted to play racquetball with us.
83,Monica,Wow!
84,Monica,That's great!
85,Monica,"Dad must really like you, he doesn't ask just anyone to play."
86,Ross,"Yeah and he didn't really ask for you, he asked for Chancy, I assumed he meant you."
87,Chandler,"Well, did-did you correct him?"
88,Ross,"No, I-I thought it would be more fun this way."
89,Monica,"This is so cool, maybe this is something you can do every week."
90,Ross,Or you can sit with him on the front porch and make sure no one steals the trash cans.
91,Ross,He does that every week too.
