,Person,Said
0,Joey,Hey.
1,Chandler,"Hi, my name's Chandler."
2,Chandler,I just moved in next door and I was wondering if you would be interested in battling me in a post-apoplectic world for control of the galaxies last remaining energy source?
3,Joey,"Sure, neighbor come on in."
4,Chandler,"So, is Janine around?"
5,Joey,"Uh, no, she's at dance class."
6,Chandler,Can I check out what she did to my room?
7,Joey,"Yeah, but, hey look, don't go through her stuff."
8,Joey,She gets really mad.
9,Chandler,Oh my God.
10,Chandler,What is th it's like a guy never lived in here.
11,Chandler,"Look, you've got to be careful."
12,Chandler,This girl thing is dangerous.
13,Chandler,It's spreading already.
14,Joey,It is??
15,Chandler,"Yeah, is this your pretty pink pillow on the couch?"
16,Joey,No.
17,Chandler,"Is that your tiny little box, that's too small to put anything in?"
18,Joey,No.
19,Chandler,No!
20,Chandler,"Ok, this is not good."
21,Chandler,You are a guy.
22,Chandler,Ok?
23,Chandler,This is a guys place.
24,Chandler,"If you let this go, you're going to be sitting around with your fingers soaking in stuff."
25,Joey,"All right, you're right."
26,Joey,I'll talk to her.
27,Chandler,Yes talk to her.
28,Chandler,Be a man.
29,Joey,I'm a man.
30,Chandler,Defend yourself.
31,Joey,Hmm.
32,Monica,Chandler come on.
33,Monica,We have to hem the new dust ruffle.
34,Chandler,Be right there sweetums.
35,Chandler,A totally different situation.
36,Chandler,Opening Credits
37,Monica,Hey guys.
38,Chandler,"Hey, how was your breakfast with Hillary?"
39,Monica,It was okay.
40,Monica,She's still kind of depressed because she broke up with her boyfriend.
41,Chandler,"Ohh, yeah."
42,Ross,"Well, is this Hillary your HOT assistant chef Hillary?"
43,Monica,Yeah.
44,Ross,The one that always stares at me when I come in?
45,Monica,"No, the one who looked at you once because you got in her way."
46,Ross,Still I could tell.
47,Ross,She was into me.
48,Ross,"Well, why don't you set us up?"
49,Rachel,"Ohh, are you setting Ross up with someone?"
50,Rachel,Does she have a wedding dress?
51,Phoebe,Hey.
52,Rachel,Hey.
53,Phoebe,Rachel?
54,Rachel,Yeah.
55,Phoebe,"I'm, uhh, making up flyers trying to get new massage clients."
56,Phoebe,"So, can I come to Bloomingdale's and use the copy machine."
57,Rachel,"Well, sure, but they might think it's kinda weird considering I don't work there anymore."
58,Phoebe,Oh my God.
59,Phoebe,What happened?
60,Rachel,"I-I, got a job at Ralph Lauren."
61,Phoebe,Well that's great!
62,Phoebe,Congratulations!
63,Rachel,Yeah.
64,Rachel,A year ago..
65,Phoebe,You've lasted a whole year.
66,Phoebe,Good for you.
67,Rachel,"But, Pheebs, you can still use the copy machine where I actually work."
68,Rachel,"But, just come by at lunch so my boss doesn't see you."
69,Rachel,Cause Kim will just freak out and she already doesn't like me very much.
70,Chandler,That's weird.
71,Chandler,I don't think my boss likes me either.
72,Monica,I don't think mine likes me either.
73,Ross,Maybe it's a universal thing?
74,Joey,"Or maybe, it's because you're hanging around here at"
75,Chandler,Yeah let's head off to work.
76,Monica,We should go.
77,Phoebe,Thank you.
78,Rachel,Sure.
79,Phoebe,Now you will not believe this.
80,Phoebe,"But, I was in the copy room, making copies, and Ralph Lauren came in."
81,Rachel,Oh my God.
82,Rachel,Did you talk to him?
83,Phoebe,Yeah a little.
84,Phoebe,He seems really nice.
85,Phoebe,Good kisser.
86,Rachel,What?
87,Rachel,What!?!
88,Rachel,You kissed him?
89,Phoebe,Totally.
90,Rachel,Phoebe are you serious?
91,Phoebe,Yeah.
92,Phoebe,I was just in there.
93,Phoebe,"He introduced himself and the next thing I know, we're making out."
94,Phoebe,You know.
95,Rachel,"Phoebe, I mean, you do know he's married?"
96,Phoebe,No!
97,Rachel,Phoebe
98,Phoebe,What am I supposed to do?
99,Phoebe,Ask every guy I make out with if he's married?
100,Phoebe,"No, yeah, I should."
101,Joey,Hey.
102,Joey,"Uh, can I talk to you for a second?"
103,Joey,"This, uh, kid in this picture."
104,Joey,"Do you, uh, know this kid?"
105,Joey,Is that like a relative or something?
106,Joey,"Yeah, that's what I was afraid of.."
107,Joey,"Okay, uhhLook Janine I really want you to feel at home here, but some of this new stuff."
