,Person,Said
0,Joey,"The reactor's gonna blow in three seconds, we're never gonna make it!"
1,Phoebe,You've got to get out of here!
2,Phoebe,Save yourself!
3,Joey,No!
4,Joey,I won't leave you!
5,Phoebe,"Don't worry about me, I'm a robot!"
6,Phoebe,I'm just a machine!
7,Joey,No you're not!
8,Joey,Not to me!
9,Phoebe,Oh my God.
10,Joey,What?
11,Phoebe,I am extremely talented!
12,Joey,"Yeah, you're great!"
13,Joey,"Okay, let's take it from"
14,Phoebe,"No, I mean I was really acting my ass off."
15,Joey,"Yeah, I thought I was pretty good too."
16,Phoebe,"Oh yeah, you're solid."
17,Phoebe,"Yeah, you're just no me."
18,Joey,Y'know what?
19,Joey,I think that's enough for now.
20,Joey,Yeah.
21,Joey,I don't want to be over rehearsed.
22,Phoebe,Fine!
23,Phoebe,I'll do it without you!
24,Phoebe,I don't need you or anybody else!
25,Phoebe,I'm gonna make it on my own!
26,Phoebe,You'll see!!
27,Phoebe,You'll all see!!
28,Phoebe,Opening Credits
29,Chandler,"So uh, what's this thing you're auditioning for?"
30,Joey,"Oh, it's a new TV show."
31,Joey,Yeah.
32,Joey,"I'm up for the part of Mac Macaveli or ""Mac."""
33,Joey,"Yeah, I'm a detective and I solve crimes with the help of my robot partner."
34,Joey,"He's a, he's a Computerized Humanoid Electronically Enhanced Secret Enforcer or-or ""C.H.E.E.S.E."""
35,Rachel,So Mac and C.H.E.E.S.E.
36,Joey,That's the title!
37,Joey,Yeah!
38,Joey,Y'know they really lucked out that the initials spell cheese.
39,Chandler,That is lucky.
40,Rachel,"HuhWait so Joey if you get this, you're gonna be like the star of your own TV show!"
41,Rachel,I mean you'll be like the Big Cheese!
42,Rachel,Or the Big MacHey!
43,Rachel,You love those!
44,Joey,"Well, don't get your hopes up, because probably not gonna happen."
45,Chandler,"Now-now, why would you say that Joseph?"
46,Joey,I mean come on you guys!
47,Joey,My own TV show?
48,Joey,I just don't know if I'm good enough.
49,Phoebe,I am.
50,Rachel,"Joey, what are you talking about?"
51,Rachel,You're a terrific actor.
52,Joey,You really think so?
53,Rachel,"Ugh, how can you even ask that question?"
54,Chandler,"Whoa, she's pretty."
55,Joey,"Yeah, and oh she's really nice too."
56,Joey,"She taught me all about how to work the cameras, and smell-the-fart acting."
57,Rachel,"I'm sorry, what?"
58,Monica,What?
59,Ross,Excuse me?
60,Joey,"It's like, you got so many lines to learn so fast, that sometimes you need a minute to remember your next one."
61,Joey,"So while you're thinkin' of it, you take this big pause where you look all intense, you know, like this."
62,Chandler,"Oh, ok."
63,Joey,"There's my scene, there's my scene."
64,Joey,"""Mrs. Wallace, I'm Dr. Drake Ramoray, your sister's neurosurgeon."
65,Joey,I'm afraid the situation is much worse than we expected.
66,Joey,"Your sister is suffering from a..."""
67,Joey,"Vell, Eva, ve've done some excellent vork here, and I vould have to say, your pwoblem is qviiite clear."
68,Joey,"All you want is a dingle,   What you envy's a schwang,   A thing through which you can tinkle,   Or play with, or simply let hang..."
69,Joey,I play Al Pacino's butt.
70,Joey,All right?
71,Joey,"He goes into the shower, and then- I'm his butt."
72,Monica,Oh my God.
73,Joey,"C'mon, you guys."
74,Joey,"This is a real movie, and Al Pacino's in it, and that's big!"
