,Person,Said
0,Monica,"So, I'll get candles and my mom's lace tablecloth, and since it's Rachel's birthday, I mean, we want it to be special, I thought I'd poach a salmon."
1,Monica,What?
2,Ross,Question.
3,Ross,Why do we always have to have parties where you poach things?
4,Monica,You wanna be in charge of the food committee?
5,Ross,Question two.
6,Ross,Why do we always have to have parties with committees?
7,Joey,Really.
8,Joey,Why can't we just get some pizzas and get some beers and have fun?
9,Ross,Yeah.
10,Phoebe,"Yeah, I agree."
11,Phoebe,"Ya know, I think fancy parties are only fun if you're fancy on the inside and I'm just not sure we are."
12,Monica,Alright.
13,Monica,"If you guys don't want it to be special, fine."
14,Monica,You can throw any kind of party you want.
15,Monica,Joey they're not real.
16,Monica,"I start miles beneath the surface of these things, ok, they're fake."
17,Monica,See  honk honk.
18,Chandler,"Wow, it's, it's like porno for clowns."
19,Chandler,OPENING TITLES
20,Ross,"I talked to Rachel's sisters, neither of them can come."
21,Monica,"Ok, um so, I still have to invite Dillon and Emma and Shannon Cooper."
22,Joey,"Woah, woah, woah, uh, no Shannon Cooper."
23,Phoebe,Why not her?
24,Joey,"Cause she uh, she steals stuff."
25,Chandler,Or maybe she doesn't steal stuff and Joey just slept with her and never called her back.
26,Monica,Joey that is horriable.
27,Joey,"Hey I liked her, alright."
28,Joey,"Maybe, maybe too much."
29,Joey,I don't know I guess I just got scared.
30,Phoebe,"I'm sorry, I didn't know."
31,Joey,"I didn't think anyone'd buy that, ok."
32,Ross,"Hi honey, how did it go?"
33,Rachel,"Agh, it was the graduation from hell."
34,Chandler,"Ya know, my cousin went to hell on a football scholarship."
35,Rachel,"Ya know, I mean this is supposed to be a joyous occasion."
36,Rachel,"My sister's graduating from college, nobody thought she would."
37,Rachel,It's a true testament to what a girl from long island would do for a Celica.
38,Monica,So what happened?
39,Rachel,My parents happened.
40,Rachel,"All they had to do was sit in the same stadium, smile proudly, and not talk about the divorce."
41,Rachel,"But nooo, they got into a huge fight in the middle of the commencement address."
42,Rachel,Bishop Tutu actually had to stop and shush them.
43,Rachel,"But you know what, you know what the good news is?"
44,Rachel,I get to serve coffee for the next 8 hours.
45,Phoebe,"Ok, so I guess we don't invite her parents."
46,Monica,"Well, how bout just her mom?"
47,Chandler,Why her mom?
48,Monica,Cause I already invited her.
49,Phoebe,"Ooh, ooh, did you ask Stacy Roth?"
50,Joey,"Oh no, can't invite her."
51,Joey,She also steals.
52,Phoebe,"Ok, here are the birthday candles."
53,Phoebe,Where's the birthday cake?
54,Monica,"Ok, we're not having birthday cake, we're having birthday flan."
55,Chandler,Excuse me?
56,Monica,It's a traditional Mexican custard dessert.
57,Joey,Oh that's nice.
58,Joey,"Happy birthday Rachel, here's some goo."
59,Monica,Dr. Greene.
60,Monica,Oh my God it's Rachel's dad.
61,Monica,What're you doing here?
62,Monica,MR.
63,Monica,"No no, the father can, but um, since I am the roommate I can tell you that she's not here and I'll pass along the message, ok."
64,Monica,So bye-bye.
65,Monica,MR.
66,Monica,"No, no, not a party."
67,Monica,Just a surprise gathering of some people Rachel knows.
68,Monica,"Um, this is Phoebe and Chandler and Joey."
69,Monica,MR.
70,Chandler,"This isn't your first surprise party, is it sir?"
71,Chandler,MRS.
72,Monica,Chinese menu guy.
73,Monica,Forgot the menus.
74,Chandler,"So, basically just a Chinese guy."
75,Joey,"Uh, hey, Dr. Greene, why don't you come with me, we'll put your jacket on Rachel's bed."
76,Joey,MR.
77,Monica,"Sandra, I am so sorry, I thought you were Rachel and we just weren't ready for you yet."
78,Monica,MRS.
79,Chandler,"Yes because uh, you look so young."
80,Phoebe,"And because you're both, you know, white women."
81,Phoebe,MRS.
82,Chandler,NO!
83,Chandler,"No, I'll take that for ya."
84,Chandler,MRS.
85,Phoebe,"Ha-ha, that's great, ha-ha."
86,Phoebe,"I can't wait to hear the rest of it, ya know, but I really have to go to the bathroom so... Hey, come with me."
87,Phoebe,"Yeah, yeah, it'll be like we're gal pals, ya know, like at a restraunt."
88,Phoebe,"Oh, it'll be fun, c'mon."
89,Monica,"Oh my God, oh my God, oh my God."
90,Chandler,"Ok, think, what would Jack and Chrissy do?"
91,Joey,"Ok, now that your coat is safely in the bedr-,  oh, ok we can come back out in the living room."
92,Monica,"So uh, Joey and Chanlder, I, I think it's time that you take Dr. Greene over to your place."
93,Chandler,"Uhh, yes, absdolutely, um."
94,Chandler,Why again?
95,Monica,Because that's where the party is you goon.
96,Monica,See this is just the staging area.
97,Joey,Right this is staging.
98,Chandler,"Yeah, this more than anything else, is the staging area."
99,Joey,This is clearly in the wrong apartment.
100,Chandler,"Alright you guys are off to party number one  and you, you are off to party number two  Alright fellas, let's keep it movin', let' keep it movin."
101,Monica,Chandler could you at least send some women to my party?
102,Monica,Alright that's Ross.
103,Chandler,"Ok, they're coming, shhh."
104,Rachel,"Ohh, thank you for the wonderful dinner."
105,Ross,Thanks for being born.
106,Rachel,"Ohh, thank you for my beautiul earrings, they're perfect."
107,Rachel,I love you.
108,Ross,"Oh, now you can exchange them if you want, ok."
109,Rachel,Now I love you even more.
110,Rachel,"Oh my gosh, wow."
111,Rachel,Monica.
112,Rachel,Oh my god.
113,Rachel,Mom.
114,Rachel,This is so great.
115,Rachel,MRS.
116,Rachel,"Wow you, you."
117,Rachel,I had no idea.
118,Ross,Really?
119,Rachel,"No, I knew."
120,Ross,All right.
121,Monica,"Ok, everybody, there's food and drinks on the table."
122,Monica,Go across the hall.
123,Ross,What?
124,Rachel,What?
125,Monica,"Right now, Joey and Chandler's, go now."
126,Rachel,Why.
127,Monica,Just go.
128,Rachel,Daddy.
129,Rachel,"Both of them are here, both of them, both of them are here?"
130,Chandler,"Well, we could count again."
131,Rachel,I can't believe this is happening.
132,Ross,"You know what, this is ridiculous, ok."
133,Ross,"This is your birthday, this is your party."
134,Ross,"I say we just put 'em all together and if they can't deal with it, who cares."
135,Rachel,I do.
136,Ross,That's who.
137,Chandler,"Look, are you gonna be ok?"
138,Rachel,"Well, I have to be, I don't really have a choice, I mean, you know, I could look at the bright side, I get two birthday parties and two birthday cakes."
139,Chandler,"Well, actually just one birthday flan."
140,Rachel,What?
141,Chandler,"It's a traditional Mexican custard dessert...Look talk to Monica, she's on the food committee."
142,Chandler,"Joey, Joey."
143,Chandler,"Hey, some girl just walked up to me and said, 'I want you Dennis,' and stuck her tounge down my throat."
144,Chandler,I love this party.
145,Joey,Quick volleyball question.
146,Chandler,Volleyball.
147,Joey,"Yeah, we set up a court in your room."
148,Joey,"Uh, you didn't really like that grey lamp, did you?"
149,Chandler,"Joey, a woman just stuck her tounge down my throat, I'm not even listening to you."
150,Chandler,GIRL'S
151,Chandler,"Ok, that's me."
152,Rachel,"Listen honey, can you keep dad occupied, I'm gonna go talk to mom for a while."
153,Ross,"Ok, do you have any ideas for any openers?"
154,Rachel,"Uhh, let's just stay clear of 'I'm the guy that's doing you daughter' and you should be ok."
155,Monica,"Ok people, I want you to take a piece of paper, here you go, and write down your most embarassing memory."
156,Monica,"Oh, and I do ask that when you're not using the markers, you put the caps back on them because they will dry out."
157,Ross,Hi Dr. Greene.
158,Ross,"So, uh, how's everything in the uh, vascular surgery....game?"
159,Ross,MR.
160,Ross,I'm sorry.
161,Ross,See that's the good thing about my job.
162,Ross,All the dinosaurs on my table are already dead.
163,Monica,"Listen you guys, I don't mean to be a pain about this but, um, I've noticed that some of you are just placing them on."
164,Monica,You wanna push the caps until you hear them click.
165,Monica,"Gunther, where're you going?"
166,Monica,No.
167,Monica,No you can't go.
168,Monica,No this is fun.
169,Monica,Come on we're just getting started.
170,Monica,"Here, here's your marker."
171,Phoebe,"Listen if you wanna go, just go."
172,Phoebe,"Alright, I can get you out."
173,Phoebe,Shh.
174,Phoebe,"In a minute, I'm gonna create a diversion."
175,Phoebe,"When I do, walk quickly to the door and don't look back."
176,Phoebe,MR.
177,Ross,"Oh, here, I, I'll get it for ya."
178,Ross,Whad'ya want?
179,Ross,MR.
180,Ross,Scotch.
181,Ross,"Alright, I'll be back in 10 seconds with your scotch on the rocks in a glass."
182,Ross,MR.
183,Ross,Cool.
184,Ross,MR.
185,Ross,I know.
186,Ross,MR.
187,Ross,Hi.
188,Ross,"Uh, I have been in the bathroom."
189,Ross,Stay clear of the salmon mousse.
190,Ross,MRS.
191,Ross,"Oh, mine too."
192,Ross,"Isn't that neat, scotch neat."
193,Ross,Would you excuse me?
194,Ross,"Hey, hey, where you uh, sneakin off to mister?"
195,Ross,MR.
196,Ross,No.
197,Ross,no.
198,Ross,MR.
199,Ross,"No, um, see 'cause that, that is, that is the staging area."
200,Ross,"If you go in there, it'll ruin the whole illusion of the party."
201,Ross,"Yeah, I think you take your scotch back in there and I will get your cigarettes for you sir."
202,Ross,MR.
203,Ross,All righty roo.
204,Ross,What a great moment to say that for the first time.
205,Monica,"Ok, the first person's most embarassing memory is, 'Monica, your party sucks.'"
206,Monica,Very funny.
207,Phoebe,"Oh no, ooh, ooh, did somebody forget to use a coaster?"
208,Monica,What?
209,Monica,I don't see anything.
210,Phoebe,"Great, I'm seeing water rings again."
211,Phoebe,MRS.
212,Ross,Mine.
213,Ross,MRS.
214,Ross,Um-hmm.
215,Ross,"I have a condition, apparently, that I require two different sets of focals."
216,Ross,MRS.
217,Rachel,Well those are very popular frames.
218,Ross,Neil Sedaka wears them.
219,Rachel,"Yeah, like a chimney."
220,Ross,"Ohh, big smoker."
221,Ross,Big big smoker.
222,Ross,In fact I'm gonna go ou into the hallway and fire up this bad boy.
223,Ross,MR.
224,Ross,Yes.
225,Ross,I was just warming up the earpieces for you.
226,Ross,MR.
227,Ross,"Yeah, yes it is, I was just moistening the tip."
228,Phoebe,"Ok, ok, she's taking the trash out so I can get you out of here but it has to be now, she'll be back any minute."
229,Phoebe,GIRL
230,Phoebe,"No, only the three of you, any more than that and she'll get suspicious."
231,Phoebe,GIRL
232,Phoebe,There isn't time.
233,Phoebe,You must leave everything.
234,Phoebe,They'll take care of you next door.
235,Phoebe,GIRL
236,Phoebe,Everything you've heard is true.
237,Monica,"Could you guys please try to keep it down, we're trying to start a Boggle tournament."
238,Monica,"You, and you, you're supposed to be at my party."
239,Monica,And Gunther!
240,Monica,What are you doing here?
241,Phoebe,"Ok, welcome to the fu-oh."
242,Monica,Phoebe.
243,Phoebe,"Alright, I'm sorry but these people needed me."
244,Phoebe,"They work hard all week, it's Saturday night, they deserve to have a little fun."
245,Phoebe,Go.
246,Monica,"Ya know, my party is fun."
247,Monica,"I mean, maybe it's a little quieter, less obvious sorta fun but, you know, if people would just give it a chance..."
248,Rachel,You want me to see a therapist?
249,Rachel,MRS.
250,Rachel,"Ok mom, you know what, fine, I'll make an appointment ok, but you know what, right now, I gotta go, I gotta go do a thing."
251,Rachel,MR.
252,Rachel,"Daddy, daddy, you know what, I really wanna hear more about this, I really do, but I just have, I just have to do a, some stuff."
