,Person,Said
0,Joey,"Okay, Ross, I realise that you didn't expect to walk in and see  that, but.. Let me explain, okay?"
1,Rachel,We weren't doing anything!
2,Joey,"Rach, he just saw us."
3,Rachel,Shhh.
4,Joey,"But what you saw, that is the extent of it, okay?"
5,Joey,One kiss.
6,Rachel,"No, come on, that is a lie."
7,Rachel,We also kissed in Barbados.
8,Rachel,Joey
9,Rachel,"Yeah, you started it!"
10,Rachel,I've got to chill.
11,Joey,"Look, we probably should have talked to you about this before it  ever happened, but.."
12,Rachel,"We feel so terrible about this, Ross."
13,Joey,"Yeah, but it did happen, so..."
14,Joey,Ross?
15,Rachel,Ross?
16,Rachel,Can we just close the door?
17,Rachel,OPENING CREDITS
18,Rachel,"Ross, say something."
19,Rachel,Anything.
20,Ross,So you two are..?
21,Ross,Joey and
22,Rachel,Yeah.
23,Ross,And have you .. ed?
24,Joey,"No, no, no!"
25,Rachel,"No, no, no!"
26,Ross,"But if I hadn't walked in here, would you..?"
27,Joey,Probably.
28,Joey,"No, no!"
29,Rachel,"Ross, this is not how we wanted you to find out about this."
30,Rachel,You have every right to go nuts.
31,Ross,I'm not going nuts.
32,Ross,Do you see me go nuts?
33,Rachel,"No, but you know what I mean."
34,Ross,"Hey, hey, hey..."
35,Ross,"If you two are happy, then I'm happy for you."
36,Ross,I'm fine!
37,Joey,Really?
38,Ross,Absolutely.
39,Ross,I'm fine!
40,Ross,Totally fine.
41,Ross,"I don't know  why   it's coming out all loud and squeaky, 'cause really,   I'm fine."
42,Ross,I'm not saying I wasn't a little surprised to see you guys  kissing.
43,Ross,"I mean, at first I was like.."
44,Ross,But now that I've had time to absorb it; Lovin' this.
45,Joey,Ross..
46,Ross,It's all working out!
47,Ross,"Me & Charlie, and you two."
48,Ross,You know what   we should do?
49,Rachel,Calm ourselves?
50,Ross,No.
51,Ross,We should all have dinner.
52,Ross,"Yes, we'll do it tomorrow night."
53,Ross,I'll cook!
54,Joey,"Look, don't you think that will be a little weird?"
55,Ross,Weird?
56,Ross,What?
57,Ross,What's weird?
58,Ross,"The only thing weird would be if   someone didn't like Mexican food, because I'm making fajitas!"
59,Joey,I do like fajitas.
60,Monica,"God, this adoption stuff is so overwhelming."
61,Monica,"There's   inter-country adoption, dependency adoption.."
62,Monica,"There are so many ways   to go, and this is like the biggest decision of our lives."
63,Chandler,There's a hair in my coffee.
64,Phoebe,Hey guys!
65,Monica,Hey.
66,Phoebe,"Hey, have you seen Frank Jr., 'cause he's meeting me here with   the triplets."
67,Chandler,"You know, it's funny."
68,Chandler,"Every time you say ""triplets,"" I   immediately think of three hot blonde 19-year olds."
69,Monica,That's sweet.
70,Monica,Drink your hair.
71,Phoebe,"Hey, what's all this stuff?"
72,Monica,"Oh, they're brochures from different adoption agencies."
73,Phoebe,"Ooh, babies!"
74,Phoebe,"Oh, this one is so cute, get this one!"
75,Monica,That's not really how it works.
76,Phoebe,"Oh, how does it work?"
77,Monica,I don't know!
78,Phoebe,"Well, if you're having a hard time, you should talk to my   friends, Bill and Colleen."
79,Phoebe,They adopted a kid.
80,Phoebe,I'm sure they'd help   you.
81,Monica,"Thanks, that would be great."
82,Monica,"Hey, honey, wouldn't that be   great?"
83,Monica,Frank Jr.
84,Phoebe,Hey!
85,Phoebe,Frank Jr.
86,Phoebe,Good to see you.
87,Phoebe,Frank Jr.
88,Monica,Hi Frank.
89,Monica,Frank Jr.
90,Monica,"Oh, my goodness, they've all gotten so big!"
91,Monica,Which one is which again?
92,Monica,Frank Jr.
93,Joey,"Ah, can I just say I know we're doing this for Ross, and that's   cool, but if it was up to me, this is not what we'd be doing on our   first date."
