,Person,Said
0,Rachel,Hey Pheebs?
1,Phoebe,Huh?
2,Rachel,"I'm having dinner with my dad tomorrow night, do you wanna come?"
3,Phoebe,Sure.
4,Phoebe,"Yeah, he's kinda sexy."
5,Rachel,"Oh no, no, I'll be there too."
6,Phoebe,"Okay so, we'll just come up with some kind of signal if it's going well you can take off."
7,Rachel,No Phoebe!
8,Rachel,I just need you there for support.
9,Rachel,I haven't told him I'm pregnant yet.
10,Phoebe,Oh.
11,Phoebe,Why not?
12,Rachel,Cause I know he's gonna flip out and I hate it when he's angry.
13,Phoebe,"Oh Rachel, this is all so Papa don't preach.'"
14,Rachel,What Phoebe?
15,Rachel,Wait!
16,Rachel,One time he caught me smoking he said if he ever saw me doing that again he'd make me eat the entire pack.
17,Phoebe,Wow!
18,Phoebe,"Oh well, I will be there!"
19,Rachel,Thank you.
20,Phoebe,Gosh.
21,Phoebe,I'm not gonna let that man make you eat your baby.
22,Phoebe,Oh.
23,Phoebe,Hey!
24,Phoebe,Who is that guy?
25,Phoebe,I think I know him.
26,Monica,No you don't!
27,Rachel,No you don't.
28,Phoebe,Oh my God!!!
29,Phoebe,Monica!!
30,Phoebe,He's the stripper from your bachelorette party!
31,Chandler,Her what?!
32,Phoebe,Your secret bachelorette party
33,Chandler,You had a bachelorette party?
34,Phoebe,She untied his G-string with her teeth.
35,Phoebe,Somebody stop me!
36,Chandler,I thought we weren't gonna have bachelor/bachelorette parties!
37,Chandler,"Y'know, we agreed that it was a silly tradition."
38,Joey,It's a grand tradition!
39,Monica,"I'm sorry, they surprised me."
40,Monica,There was nothing I could do!
41,Rachel,Well you could've untied it with your hands.
42,Joey,This is so unfair!
43,Joey,"The one thing I wanted to do was throw my best friend a bachelor party, but no, I wasn't allowed to."
44,Joey,All I got was a stupid steak dinner!
45,Chandler,You went home with the waitress.
46,Joey,"Oh yeah, that was a pretty good night."
47,Chandler,I can't believe you didn't tell me!
48,Chandler,You know that the two pillars of marriage are openness and honesty!
49,Monica,"Ugh, I knew giving you that book was gonna come back and bite me in the ass!"
50,Monica,Opening Credits
51,Phoebe,"Oh, I-I don't eat meat."
52,Phoebe,Dr.
53,Phoebe,"Yeah, I don't eat that either."
54,Phoebe,Dr.
55,Rachel,Well actually umm
56,Rachel,"In case you didn't notice, that is a scary man."
57,Phoebe,"He's right though, the '74 is absolute piss."
58,Rachel,This was such a huge mistake.
59,Rachel,I can't tell him Phoebe.
60,Rachel,"I can't, I can't, I can't, I can't"
61,Phoebe,Rachel!
62,Rachel,"No it's okay, this is what's gonna happen."
63,Rachel,I'm gonna wait a couple years and then the baby will tell him.
64,Phoebe,"Why, so he can get mad at the baby?"
65,Rachel,"Hey, that is thebaby's problem."
66,Rachel,"Oh, everything okay with the waiter?"
67,Rachel,Dr.
68,Rachel,"Well Umm, I got TiVo."
69,Rachel,Dr.
70,Phoebe,It's slang for pregnant.
71,Rachel,Phoebe!
72,Rachel,Dr.
73,Rachel,"Well uh, yes and no."
74,Rachel,Except not no.
75,Rachel,"So to sum it up, yeah."
76,Rachel,Dr.
77,Rachel,"No, it's Ross."
78,Rachel,It's Ross.
79,Rachel,You like Ross.
80,Rachel,"Oh daddy, I hope you're okay with all of this."
81,Rachel,"I mean think about it, this is a good thing."
82,Rachel,You're gonnaThis is your first grandchild!
83,Rachel,You're gonna be a poppy!
84,Rachel,Dr.
85,Rachel,Yeah.
86,Rachel,Dr.
87,Rachel,Who?
88,Rachel,Dr.
89,Rachel,February 2nd!
90,Ross,Oh thanks.
91,Ross,Although it kinda seemed like you were falling asleep there a little.
92,Ross,"Yeah, a lot of my students do that."
93,Ross,"Okay, I-I'll see you tonight."
94,Ross,"Okay, bye."
95,Chandler,My God!
96,Chandler,You must be good in bed!
97,Joey,"So uh, you and Mona, been a while now."
98,Joey,How's it going?
99,Ross,"Ah, it's good."
100,Ross,It's going good.
101,Ross,"I mean, we get along great."
102,Ross,"She's, she's so"
103,Joey,Hot?
104,Ross,"Well, I was gonna say sweet, but yeah-huh!"
105,Chandler,She's okay with Rachel and the baby?
106,Ross,Well II haven't actually told her yet.
107,Ross,"I don't want to scare her off, y'know?"
108,Chandler,"Well, you have to honest with her!"
109,Chandler,"Otherwise you may think that you're going down the same path, but you're really going down different ones."
110,Joey,I'm gonna take that book and beat you to death with it.
111,Monica,Oh my God!
112,Monica,You are gonna love me so much!
113,Monica,"I felt really bad about the whole bachelorette party thing, so tonight you're gonna have a bachelor party."
114,Chandler,What?
115,Monica,"Yeah, I got this number from this guy at work and I hired a stripper to come dance for you."
116,Monica,Am I going in the wife hall of fame or what?
117,Chandler,Honey!
118,Chandler,That's crazy!
119,Chandler,I don't want you to get me a stripper
120,Joey,Will you let the lady talk?
121,Monica,Come on!
122,Monica,"Come on, it'll be fun!"
123,Monica,It'll make me feel so much better.
124,Chandler,"Look, I appreciate it, but uh, it's a little creepy."
125,Chandler,Y'know?
126,Chandler,I'm not a bachelor anymore.
127,Monica,"So don't think of it as a bachelor party, think of it as aa two month anniversary present."
128,Ross,"Sure, one year is paper, but two months is lapdance!"
129,Monica,Please!
130,Monica,I feel so bad!
131,Monica,Just watch the hot woman get naked!
132,Chandler,All right fine!
133,Chandler,But I'm only doing this for you!
134,Joey,Yeah!
135,Chandler,And Joey.
136,Monica,Thank you.
137,Monica,"All right, now who else do you want to invite?"
138,Chandler,"Ah, no-no-no just Ross."
139,Chandler,Ross and Joey is embarrassing enough.
140,Ross,"Uh actually, sorry I can't even make it."
141,Ross,I'm seeing Mona again tonight.
142,Joey,I'm sorry I gotta cancel tonight baby
143,Phoebe,"I'm sorry I won't be able to make it to your imaginary wedding, but I'm really busy that day."
144,Phoebe,"Yeah, I already have a unicorn baptism and a leprechaun bar mitzvah."
145,Rachel,I know.
146,Rachel,I know.
147,Rachel,"I panicked, I panicked."
