,Person,Said
0,Chandler,"Y'know, I can't believe I'm getting my nails done!"
1,Chandler,And you said it was gonna be fun!
2,Chandler,Which it kinda is.
3,Chandler,"Also, you said there would be other guys here."
4,Chandler,There are no other guys here!
5,Rachel,"Chandler, there's a guy right over there."
6,Chandler,That's a mailman!
7,Chandler,That's our mailman!
8,Chandler,Hi.
9,Chandler,How are ya?
10,Rachel,"Chandler, don't worry!"
11,Rachel,This doesn't make you any less of a guy!
12,Rachel,That does!
13,Rachel,What am I sitting on?
14,Rachel,I hate to think what this woman was scratching when this broke off.
15,Chandler,"Hey, you know who used to have nails like that?"
16,Rachel,Hmm.
17,Monica,Joey let me ask you a question.
18,Monica,What does this light switch do?
19,Joey,"Ohh, Nothing."
20,Monica,Didn't it drive you crazy to have a switch and not know what it did?
21,Joey,I know what it did!
22,Joey,Nothing.
23,Monica,They wouldn't have put it there if it didn't do something!
24,Monica,How can you not care?
25,Joey,Like this.
26,Rachel,"Well, here's another question for ya."
27,Rachel,"Uhh, do you know what that silver knob on the toilet does?"
28,Joey,Sure!
29,Joey,It flushes it.
30,Rachel,"Okay, good."
31,Rachel,"Now that since you know, when you come over would you mind actually using it?"
32,Chandler,Hello!
33,Joey,Hey!
34,Joey,Ah!
35,Rachel,Guess who we ran into today?
36,Monica,Janice?
37,Chandler,Isn't this amazing?
38,Monica,How have you been?
39,Phoebe,"Ohhh, wow."
40,Joey,And there it is.
41,Chandler,Okay.
42,Chandler,Bye.
43,Chandler,Bye.
44,Chandler,Bye.
45,Chandler,B-bye!
46,Chandler,Bye.
47,Chandler,I can't stand the woman!
48,Phoebe,What?!
49,Phoebe,I thought you were crazy about her!
50,Chandler,"Yeah, I know, but all of those little annoying things she did before we fell in love?"
51,Chandler,"Like her voice, her laugh, her personalityWell, they're all back!"
52,Chandler,Y'know?
53,Chandler,And she's picked up like nine new ones!
54,Joey,So what are you doing bringing her here?!
55,Joey,There's people here!
56,Chandler,Don't worry about it.
57,Chandler,I'm taking care of it tonight.
58,Rachel,You are not.
59,Rachel,You have never been able to break up with her.
60,Chandler,"Well, I don't have to break up with her this time."
61,Chandler,We're not involved!
62,Chandler,I'm going to do a pre-emptive strike!
63,Chandler,I'm going to end it with her before it starts.
64,Chandler,My ass is like frozen!
