,Person,Said
0,Chandler,I can't believe you would actually say that.
1,Chandler,I would much rather be Mr.Peanut than Mr.Salty.
2,Joey,No way!
3,Joey,"Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is."
4,Ross,"I don't know, you don't wanna mess with corn nuts."
5,Ross,They're craaazy.
6,Monica,Oh my God.
7,Monica,You guys!
8,Monica,You gotta come see this!
9,Monica,There's some creep out there with a telescope!
10,Ross,I can't believe it!
11,Ross,He's looking right at us!
12,Rachel,"Oh, that is so sick."
13,Chandler,I feel violated.
14,Chandler,And not in a good way.
15,Phoebe,How can people do that?...
16,Phoebe,"Oh, you guys, look!"
17,Phoebe,Ugly Naked Guy got gravity boots!
18,Phoebe,Opening Credits
19,Chandler,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time."
20,Chandler,It was unbelievable!
21,Chandler,"We could totally be ourselves, we didn't have to play any games..."
22,Monica,So have you called her yet?
23,Chandler,Let her know I like her?
24,Chandler,"What are you, insane?"
25,Chandler,It's the next day!
26,Chandler,How needy do I want to seem?
27,Chandler,"I'm right, right?"
28,Chandler,Joey and
29,Ross,"Oh, yeah."
30,Ross,Yeah.
31,Ross,Let her dangle.
32,Monica,I can't believe my parents are actually pressuring me to find one of you people.
33,Phoebe,"Oh, God, just do it!"
34,Phoebe,Call her!
35,Phoebe,Stop being so testosteroney!
36,Chandler,"Which, by the way, is the real San Francisco treat."
37,Chandler,I got her machine.
38,Joey,Her answer machine?
39,Chandler,"No, interestingly enough her leaf blower picked up."
40,Phoebe,"So, uh, why didn't you say anything?"
41,Chandler,"Oh, no-no-no-no."
42,Chandler,"Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o."""
43,Monica,Look look!
44,Monica,It's Rachel and Barry.
45,Monica,"No, don't everybody look at once!"
46,Ross,"Okay, okay, what's going on?"
47,Phoebe,"Okay, they're just talking..."
48,Ross,"Yeah, well, does he look upset?"
49,Ross,Does he look like he was just told to shove anything?
50,Phoebe,"No, no actually, he's smiling.. and... Oh my God, don't do that!"
51,Ross,What?
52,Ross,What?
53,Ross,What?
54,Phoebe,That man across the street just kicked that pigeon!
55,Phoebe,Oh!
56,Chandler,"And basically, that's how a bill becomes a law."
57,Chandler,Hey Rach!
58,Monica,How'd it go?
59,Rachel,"Y'know, it was, uh.. it was actually really great."
60,Rachel,"He took me to lunch at the Russian Tea Room, and I had that chicken, where y'know you poke it and all the butter squirts out..."
61,Phoebe,Not a good day for birds...
62,Rachel,"Then we took a walk down to Bendall's, and I told him not to, but he got me a little bottle of Chanel..."
63,Ross,"That's nice... now, was that before or after you told him to stop calling, stop sending you flowers and to generally leave you alone, hmm?"
64,Rachel,"Right,.. well,.. we never actually got to that... Oh, it was just so nice to see him again, y'know?"
65,Rachel,"It was comfortable, it was familiar... it was just nice!"
66,Ross,"That's, that's nice twice!"
67,Monica,"Rachel, what's going on?"
68,Monica,I mean isn't this the same Barry who you left at the altar?
69,Joey,"Duh, where've you been?"
70,Rachel,"Yeah, but it was different with him today!"
71,Rachel,"And he wasn't, like, Orthodontist Guy, y'know?"
72,Rachel,"I mean, we had fun!"
73,Rachel,Is there anything wrong with that?
74,Chandler,Yes!
75,Rachel,Why?
76,Chandler,I have my reasons.
77,Monica,"Okay, how about the fact that he's engaged to another woman, who just happens to be your ex-best friend?"
78,Rachel,All right.
79,Rachel,"All right, all right, all right, all right, I know it's stupid!"
80,Rachel,"I will go see him this afternoon, and I will just put an end to it!"
81,Rachel,Wow... Wow!
82,Rachel,"I'm not crazy, right?"
83,Rachel,"I mean, it was never like that."
84,Rachel,"Ooh, and it's so nice having this little sink here..."
85,Chandler,"Oh, Danielle!"
86,Chandler,I wasn't expecting the machine... Give me a call when you get a chance.
87,Chandler,Bye-bye.
88,Chandler,Oh God!
89,Monica,That's what you've been working on for the past two hours?
90,Chandler,"Hey, I've been honing!"
91,Ross,What was with the dishes?
92,Chandler,"Oh, uh.."
93,Chandler,I want her to think I might be in a restaurant.. y'know?
94,Chandler,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours."
95,Monica,Look look!
96,Monica,"He's doing it again, the guy with the telescope!"
97,Phoebe,Oh my God!
98,Phoebe,Go away!
99,Phoebe,Stop looking in here!
100,Monica,"Great, now he's waving back."
101,Joey,"Man, we gotta do something about that guy."
102,Joey,"This morning, I caught him looking into our apartment."
103,Joey,It creeps me out!
104,Joey,I feel like I can't do stuff!
105,Monica,What kinda stuff?
106,Joey,Will you grow up?
107,Joey,"I'm not talking about sexy stuff, but, like, when I'm cooking naked."
108,Phoebe,You cook naked?
109,Joey,"Yeah, toast, oatmeal... nothing that spatters."
110,Chandler,What are you looking at me for?
111,Chandler,I didn't know that.
112,Rachel,"Oh, it's just... Oh, Barry, this was not good."
113,Rachel,"Well, what about Mindy?"
114,Rachel,"No, not that, I mean, what about you and Mindy?"
115,Rachel,No.
116,Rachel,"No-no-no-no, no."
117,Rachel,"I mean, don't do that."
118,Rachel,"Not, I mean not for me."
119,Rachel,"Oh, Barry..!"
120,Rachel,"Come on, this is all way too.."
121,Rachel,I had a bra.
122,Rachel,What?
123,Chandler,Can I use your phone?
124,Monica,"Yeah.. uh, but for future reference, that thing in your hand can also be used as a phone."
125,Chandler,"Yes, it's working!"
126,Chandler,Why isn't she calling me back?
127,Joey,Maybe she never got your message.
128,Phoebe,"Y'know, if you want, you can call her machine, and if she has a lot of beeps, that means she probably didn't get her messages yet."
129,Chandler,Y'don't think that makes me seem a little...
130,Ross,"...desperate, needy, pathetic?"
131,Chandler,"Ah, you obviously saw my personal ad."
132,Phoebe,How many beeps?
133,Chandler,She answered.
134,Monica,"Y'see, this is where you'd use that 'hello' word we talked about."
135,Chandler,"I'm not gonna talk to her, she obviously got my message and is choosing not to call me."
136,Chandler,Now I'm needy and snubbed.
137,Chandler,"God, I miss just being needy."
138,Phoebe,How'd he take it?
139,Rachel,"Pretty well, actually..."
140,Monica,"Uh, Rach... how come you have dental floss in your hair?"
141,Rachel,"Oh, do I?"
142,Monica,Uh huh.
143,Rachel,We ended up having sex in his chair.
144,Monica,You had sex in his chair?!...
145,Monica,"I said that a little too loudly, didn't I?"
146,Ross,You-you had what?
147,Phoebe,Sex in his chair.
148,Ross,"What, uh... what were you thinking?"
149,Rachel,I don't know!
150,Rachel,"I mean, we still care about each other."
151,Rachel,There's a history there.
152,Rachel,'S'like you and Carol.
153,Ross,No!
154,Ross,"No no, it is nothing like me and Carol!"
155,Rachel,Please.
156,Rachel,"If she said to you, ""Ross, I want you on this couch, right here, right now,"" what would you say?"
157,Chandler,"If it helps, I could slide over."
158,Ross,"It's, it's, it's, uh, a totally diferent situation!"
159,Ross,"It's, it's apples and oranges, it's, it's orthodontists and lesbi- I gotta go."
160,Phoebe,Where are you going?
161,Ross,"I just have to go, all right?"
162,Ross,Do I need a reason?
163,Ross,Huh?
164,Ross,"I mean I have things to do with my life, I have a jam packed schedule, and I am late- for keeping up with it."
165,Ross,Okay?
166,Chandler,Hello?
167,Chandler,Hello?
168,Rachel,Hello?
169,Rachel,Mindy!
170,Rachel,Hi!
171,Rachel,"Hey, how are you?"
172,Rachel,"Yes, yes, I've heard, congratulations, that is so great."
173,Rachel,Really?
174,Rachel,Oh.
175,Rachel,Okay.
176,Rachel,"Okay, well I'm working tomorrow, but if you want you can, you can, you can come by and..."
177,Rachel,"Okay...  Great...  Great...  All right, so I'll, so I'll see you tomorrow!"
178,Rachel,Okay..
179,Rachel,Okay...  Bye.
180,Rachel,Oh God.
181,Rachel,Oh God.
182,Rachel,Oh God.
183,Chandler,So how's Mindy?
184,Rachel,"Oh, she wants to see me tomorrow...Oh, she sounded really weird, I gotta call Barry...  Hi, it's me, I just.."
185,Rachel,Mindy!!
186,Rachel,Mindy!
187,Rachel,Hi!
188,Rachel,"No, I figured that's where you'd be!"
189,Rachel,Commercial Break
190,Monica,Brrrrrrr!
191,Chandler,Hell is filled with people like you.
192,Joey,He's back!
193,Joey,The peeper's back!
194,Joey,Get down!
195,Rachel,Get down?
196,Chandler,...And boogie!
197,Rachel,"Thanks, but I gotta go to work and get my eyes scratched out by Mindy."
198,Monica,Relax.
199,Monica,"Y'know, she may not even know."
200,Rachel,Please.
201,Rachel,"I haven't heard from her in seven months, and now she calls me?"
202,Rachel,"I mean, what else is it about?"
203,Rachel,Oh!
204,Rachel,"She was my best friend, you guys!"
205,Rachel,We went to camp together... she taught me how to kiss..
206,Joey,Yeah?
207,Rachel,"And now, y'know, I'm like..."
208,Rachel,I'm like the other woman!
209,Rachel,I feel so..
210,Joey,..Naughty!
211,Rachel,"Right, I'll see you guys later..."
212,Joey,"Oh, hold up, I'll walk out with you."
213,Joey,"Now, Rach, when she taught you to kiss, you were at camp, and.. were you wearing any kinda little uniform, or-  That's fine, yeah..."
214,Chandler,"Okay, I'm gonna go to the bathroom."
215,Chandler,Will you watch my phone?
216,Monica,Why don't you just take it with you?
217,Chandler,"Hey, we haven't been on a second date, she needs to hear me pee?"
218,Monica,Why don't you just call her?
219,Chandler,"I can't call her, I left a message!"
220,Chandler,I have some pride.
221,Monica,Do you?
222,Chandler,No!
223,Chandler,"Danielle, hi!"
224,Chandler,"It's, uh, it's Chandler!"
225,Chandler,I'm fine.
226,Chandler,"Uh, listen, I don't know if you tried to call me, because, uh, idiot that I am, I accidentally shut off my phone."
227,Chandler,"Oh, uh, okay, that's fine, that's great."
228,Chandler,Okay.
229,Chandler,"She's on the other line, she's gonna call me back."
230,Chandler,"She's on the other line, she's gonna call me back, she's on the other line, gonna call me back..."
231,Monica,Don't you have to pee?
232,Chandler,'S'why I'm dancing...
233,Rachel,Mindy.
234,Rachel,"Hey, you...."
235,Rachel,"So, what's up?"
236,Rachel,Sure we should...
237,Rachel,So.
238,Rachel,Okay.
239,Rachel,Of course!
240,Rachel,Was that all you wanted to ask me?
241,Rachel,Ohhhh!!
242,Rachel,...What?
243,Rachel,What?
244,Rachel,Oh sure it is!
245,Rachel,"Um, what- what would make you think that?"
246,Rachel,Really.
247,Rachel,"Mindy, if it'll make you feel any better, when I was engaged to him he went through a whole weird thing too."
248,Rachel,What?
249,Rachel,What's what you were afraid of?
250,Rachel,What?
251,Rachel,"Uh... Oh, Mindy, you are so stupid."
252,Rachel,"Oh, we are both so stupid."
253,Rachel,Smell familiar?
254,Rachel,"Oh, I am so sorry."
255,Joey,Oh my.
256,Ross,Four
257,Chandler,"Ring dammit, ring!"
258,Ross,Thanks.
259,Joey,"Hey, you know our phone's not working?"
260,Chandler,What?
261,Joey,"I tried to call you from the coffee shop, and there was no answer."
262,Chandler,I turned it off.
263,Chandler,"Mother of God, I turned it off!"
264,Monica,Just like you told her you did!
265,Monica,... Just pointing out the irony.
266,Joey,"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name!"
267,Joey,Can I use the phone?
268,Chandler,Nngghhh!!!!!!
269,Joey,Can I use your phone?
270,Joey,"Yeah, the number for a Sidney Marks, please."
271,Ross,"""Heating device."""
272,Phoebe,Radiator.
273,Ross,Five letters.
274,Phoebe,Rdtor.
275,Joey,"Yeah, is Sidney there?"
276,Joey,"Oh, this is?"
277,Joey,Sidney's a woman.
278,Monica,So she's a woman!
279,Monica,So what?
280,Joey,Yeah.
281,Joey,"Yeah, so what?"
282,Joey,"Look, I live across the street,  and I know all about you and your little telescope, and I don't appreciate it, okay?"
283,Joey,"Yeah, I can see you right now!"
284,Joey,Hello!
285,Joey,"If I wanna walk around my apartment in my underwear, I shouldn't have to feel likeThank you, but... that's not really the point..."
286,Joey,"The point is that...  Mostly free weights, but occasionally.."
287,Monica,Joey!
288,Joey,"Yeah, my neighbor...  Yeah, the brunette...  She says you looked very pretty the other day in the green dress."
289,Monica,The green dress?
290,Monica,Really?
291,Joey,"Yeah, she said you looked like Ingrid Bergman that day."
292,Monica,Nooo!
293,Rachel,Hey.
294,Rachel,Got a second?
295,Rachel,"Uh, we are here to break up with you."
296,Rachel,"Uh- which one of us are you talking to there, Barr?"
297,Rachel,Even when we were having sex in that chair?
298,Rachel,Please!
299,Rachel,During that second time you couldn't have picked her out of a lineup!
