,Person,Said
0,Rachel,"Okay, okay, I checked."
1,Rachel,We
2,Monica,"Mail call, Rachel Green, bunk seven."
3,Rachel,Thank you.
4,Rachel,"Oh, cool!"
5,Rachel,Free sample of coffee!
6,Monica,Oh good!
7,Monica,'Cause where else would we get any?
8,Rachel,Oh.
9,Rachel,Right.
10,Rachel,...Oh great.
11,Monica,What is it?
12,Rachel,Country club newsletter.
13,Rachel,My mother sends me the engagement notices for 'inspiration.'
14,Rachel,Oh my God!
15,Rachel,"Oh my God, it's Barry and Mindy!"
16,Monica,Barry who you almost...?
17,Rachel,Barry who I almost.
18,Monica,"And Mindy, your maid of...?"
19,Rachel,"Mindy, my maid of."
20,Rachel,Oh!
21,Monica,That's Mindy?
22,Monica,"Wow, she is pretty."
23,Monica,Lucky.
24,Monica,To have had a friend like you.
25,Ross,Marcel.
26,Ross,"Bring me the rice, c'mon."
27,Ross,"Bring me the rice, c'mon."
28,Ross,Good boy.
29,Ross,Good boy.
30,Ross,"C'mere, gimme the rice."
31,Ross,"Thank you, good boy."
32,Ross,"Well, I see he's finally mastered the difference between 'bring me the' and 'pee in the'."
33,Ross,'Bring me the' and- Rach?
34,Rachel,What?
35,Ross,Hi.
36,Rachel,"Oh, I'm sorry."
37,Rachel,"Oh, this is so stupid!"
38,Rachel,"I mean, I gave Barry up, right?"
39,Rachel,I should be happy for them!
40,Rachel,"I am, I'm happy for them."
41,Ross,Really.
42,Rachel,No.
43,Rachel,"Oh, oh, I guess it would be different if I were- with somebody."
44,Ross,"Whoah, uh, what happened to, uh, 'Forget relationships!"
45,Ross,I'm done with men!'
46,Ross,"The whole, uh, penis embargo?"
47,Rachel,"Oh, I don't know."
48,Rachel,"I guess it's not about no guys, it's about the right guy, y'know?"
49,Rachel,"I mean, with Barry, it was safe and it was easy, but there was no heat."
50,Rachel,"With Paolo, that's all there was, was heat!"
51,Rachel,"And it was just this raw, animal, sexual..."
52,Ross,Wait-wait.
53,Ross,"I, I got it."
54,Ross,I was there.
