,Person,Said
0,Chandler,Wow!
1,Chandler,That ripped!
2,Chandler,That ripped real nice!
3,Joey,How many times do I have to tell you!
4,Joey,"Ya, turn and sliiiide!"
5,Joey,"Y'know, turn and slide."
6,Chandler,"You don't turn and slide, you throw it out!"
7,Chandler,I'm tired of having to get a tetanus shot every time I get dressed!
8,Joey,"Look, we're not throwing it out!"
9,Joey,I built this thing with my own hands!
10,Chandler,"All right, how about we, how bout we sell it."
11,Joey,All right.
12,Joey,"But, you're gonna have to tell them."
13,Chandler,Do you mind if we stick you in another cabinet?
14,Chandler,They seem all right with it!
15,Chandler,Opening Credits
16,Monica,Yesss!
17,Ross,Who's Chip?
18,Monica,Shhh!
19,Monica,"Chip, is Chip Matthews."
20,Ross,The guy who took Rachel to the prom?
21,Ross,Why is he calling you?
22,Monica,"Cause I ran into him at the bank, he is still soo cute."
23,Ross,"Monica, you're so lucky!"
24,Ross,He's like the most popular guy in school!
25,Monica,I know!!
26,Monica,Chip?
27,Monica,Hi!
28,Monica,It's Monica.
29,Monica,Kay.
30,Monica,Kay.
31,Monica,Okay.
32,Monica,"Okay, good-bye."
33,Monica,"Oh my God, we just had the best conversation!"
34,Ross,I was just leaving.
35,Rachel,Good!
36,Rachel,"Cause I've got a product report to read, it's like eight pages, I hope I don't fall asleep."
37,Ross,Why?
38,Ross,Did you write it?
39,Rachel,Wow!
40,Rachel,"Look at that, Chip Matthews called."
41,Rachel,I wonder what he wants?
42,Ross,"Well ah, actually..."
43,Rachel,I bet he sensed that I was ready to have sex with another guy.
44,Ross,"Well, umm, why don't you give him a call?"
45,Rachel,Okay.
46,Rachel,Are you sure you wanna hear this?
47,Ross,"Oh, I'm sure."
48,Rachel,Chip!
49,Rachel,"Hi, it's Rachel."
50,Rachel,Rachel Green.
51,Rachel,"Yeah, umm, you left me a message."
52,Rachel,"Yes you did, my roommate wrote it down."
53,Rachel,Monica Geller.
54,Rachel,Ohh.
55,Ross,"Oh, that's right!"
56,Ross,He called to ask out Monica!
57,Ross,That-that's gotta be embarrassing!
58,Phoebe,"...DUMB, DRUNKEN, BITCH!!!"
59,Phoebe,"Thank you, thanks."
60,Ross,"Hey, here's a question; where did you guys get the finest oak East of the Mississippi?"
61,Chandler,"Uh-huh, first you tell us where you got the prettiest lace in all the land."
62,Ross,I'm reading your ad.
63,Joey,"Looks good, uh?"
64,Ross,Yeah.
65,Chandler,Stunning entertainment center.
66,Chandler,"Fine,  fine Italian craftsmanship."
67,Phoebe,"Oh my God, you guys are selling the entertainment center?"
68,Rachel,Why?
69,Rachel,I love that thing.
70,Chandler,You want it?
71,Chandler,Phoebe and
72,Rachel,Oh no.
73,Chandler,"Ahh, Gepeto, $5,000 dollars?"
74,Chandler,Are you insane?
75,Joey,"Hey, the ad alone cost 300 bucks!"
76,Chandler,"All right look, I'm changing it to 50 bucks, or your best offer."
77,Joey,What kind of profit is that?!
78,Joey,And you call yourself an accountant.
79,Chandler,Nooo.
80,Joey,Oh.
81,Joey,What do you do?
82,Chandler,I can't believe you don't know what I do for a living!
83,Phoebe,"Yeah, I actually don't know..."
84,Ross,"Good, so do I"
85,Rachel,Something to do with numbers?
86,Phoebe,Oh my God!
87,Phoebe,No!
88,Phoebe,Shoo!
89,Phoebe,Kitty!
90,Phoebe,No!
91,Phoebe,No-no-no!
92,Phoebe,Shoo!
93,Phoebe,"Come on, you!"
94,Phoebe,Come on.
95,Phoebe,Crazy.
96,Phoebe,Oh my God.
97,Rachel,What?
98,Phoebe,Nothing.
99,Phoebe,Nothing.
100,Joey,What?
101,Joey,What's wrong?
102,Phoebe,"I just, I just have this really strong feeling that this cat is my Mother."
103,Rachel,You mean the mom you met in Montauk.
104,Rachel,She was a cat?
105,Phoebe,"No, no-no, she was a human lady."
106,Phoebe,"This is the spirit of my Mom Lily, the one who killed herself."
107,Ross,"Are you sure she's in the cat, or have you been taking your grandma's glycoma medicine again?"
108,Phoebe,No Dr. Skeptismo!
109,Phoebe,I'm sure.
110,Phoebe,"First of all, okay, there's the feeling."
111,Phoebe,"Okay, and for another, how about the fact that she went into my guitar case which is lined with orange felt."
112,Phoebe,My Mother's favourite fish is Orange Roughy...  Cats....like....fish!
113,Phoebe,"Hi, Mommy."
114,Phoebe,"Oh, I haven't seen this smile in 17 years!"
115,Joey,"Dude, Phoebe's mom has got a huge peni..."
116,Chandler,Let it go!
117,Monica,Hey!
118,Rachel,"Umm, when were you gonna tell me that you're going out with Chip Matthews?"
119,Monica,Now?
120,Monica,Is it okay if I go out with Chip Matthews?
121,Rachel,Nooo!
122,Rachel,It's not okay!
