,Person,Said
0,Ross,Hey!
1,Ross,"I just got uh, my teacher evaluations!"
2,Ross,"Check out what this one student wrote, ""I loved Dr. Geller's class."
3,Ross,Mind blowing lectures!
4,Ross,"Dr. Geller, you are definitely the hottie of the paleontology department!"""
5,Chandler,"Ahh, Hotties of the Paleontology Department, there's a big selling calendar, eh?"
6,Rachel,Who wrote it?
7,Ross,"Oh, I wish I knew, but the evaluations are all anonymous."
8,Joey,"Oh hey, do you still have their final exams?"
9,Ross,Yeah.
10,Joey,"Oh, cause you can just match the evaluation to the exam with the same handwriting and boom, there's your admirer."
11,Chandler,A hot girl's at stake and all of the sudden he's Rain Man.
12,Rachel,"Okay, wait a minute, wait a minute, why are we so sure that this is a girl?"
13,Ross,It's a girl!
14,Ross,"Anyway, it wouit wouldn't matter."
15,Ross,Okay?
16,Ross,Because I'm a teacher and she's a student.
17,Chandler,"Oh, is that against the rules?"
18,Ross,"No, but it is frowned upon."
19,Chandler,I see.
20,Ross,"Besides, there's a big age difference."
21,Joey,"Oh, well think of it like this, when you're 90"
22,Ross,I know when I'm 90 she'll be like 80 and it won't seem like such a big difference.
23,Joey,No that's not what I was going to say at all.
24,Joey,"No, what I was going to say is when you're 90 you'll still have the memory of what it was like to be with a 20-year-old."
25,Joey,Opening Credits
26,Joey,Hey Chandler!
27,Joey,Y'know that girl you went to college with who-who became a movie director?
28,Chandler,"Oh yeah, Dana Keystone."
29,Chandler,She was in my Movement class.
30,Phoebe,What's a Movement class?
31,Monica,It's Chandler's way of pretending he didn't take mime.
32,Joey,"Oh well listen, anyway she's directing the new Al Pacino movie."
33,Joey,You gotta get me an audition!
34,Chandler,"Oh, I don't know man."
35,Chandler,I haven't talked to her in like ten years.
36,Joey,"No-no-no, please-please Chandler I-I-I would owe you so much!"
37,Chandler,You do owe me so much.
38,Chandler,"You owe me three thousand, four hundred"
39,Joey,"Hey-hey dude, why are you changing the subject?"
40,Joey,Why?
41,Joey,Will you make the call or what?
42,Chandler,"Oh okay, I'll-I'll try."
43,Joey,All right!
44,Joey,Thanks!
45,Joey,You're the best!
