,Person,Said
0,Rachel,"Oh, Phoebe, are you still on hold?"
1,Rachel,I was supposed to call my Dad back like two hours ago.
2,Phoebe,"Oh, yeah, he clipped on, he said call him as soon as you get a chance, he's at Flimby's."
3,Rachel,What's Flimby's?
4,Phoebe,"Oh, yeah, that's the word I use when I can't remember the real thing."
5,Rachel,Okay.
6,Rachel,Hang up!
7,Rachel,That's it!
8,Rachel,Come on!
9,Phoebe,No!
10,Phoebe,"Rachel, that's what they want me to do."
11,Phoebe,"My warranty expires tomorrow, if I don't get through, they're not gonna fix my crappy, broken phone for free!"
12,Phoebe,We cannot let them win!
13,Phoebe,It's us versus them!
14,Chandler,Ye-e-es!
15,Joey,Hey.
16,Joey,"Uh, listen I gotta double check for tickets tonight."
17,Joey,Who-who got what?
18,Joey,"Chandler, Phoebe, and"
19,Rachel,I had one.
20,Monica,I need two.
21,Monica,I'm bringing Pete.
22,Monica,My boyfriend.
23,Monica,I have a boyfriend now!
24,Joey,Two it is.
25,Joey,"Ross, how about you?"
26,Ross,"Uh, yeah, I ah, I also need two."
27,Monica,Really?
28,Monica,Who's number two?
29,Chandler,Who's number two?
30,Chandler,One of the more difficult games sewer workers play.
31,Ross,"Uh, no, it's-it's just this person."
32,Phoebe,Like a date type  person?
33,Ross,"Yeah, kinda."
34,Ross,It's this woman from work.
35,Ross,I hope that won't be too weird.
36,Ross,"Will it, Rach?"
37,Rachel,No.
38,Rachel,"No, not at all, not at all."
39,Rachel,"I actually was gonna bring someone myself, so"
40,Joey,But you said one.
41,Rachel,"I meant, me plus one!"
42,Joey,Okay.
43,Joey,"Did ah, you guys mean you plus one?"
44,Ross,"All right, I'll see you tonight."
45,Joey,Okay.
46,Rachel,"Okay, bye-bye!"
47,Chandler,Bye!
48,Monica,Bye-bye!
49,Rachel,"Okay, I need a date!"
50,Joey,"Oh, hey, you guys are finally gonna get to meet Kate!"
51,Joey,"And I ah, borrowed some of your cologne."
52,Joey,I hope she likes it.
53,Monica,"Joey, what are you doing?!"
54,Monica,"It's never gonna happen, she's seeing somebody."
55,Chandler,"Yeah, and I don't have any cologne."
56,Joey,The green bottle next to the shaving cream.
57,Chandler,Oh!
58,Chandler,Worm medicine for the duck.
59,Chandler,Opening Credits
60,Monica,Here you go.
61,Monica,You can wear this.
62,Phoebe,Thanks!
63,Monica,Uh-huh.
64,Phoebe,Okay.
65,Phoebe,"Ooh, I'm setting the phone down."
66,Phoebe,But I'm still here!
