,Person,Said
0,Chandler,Ohh.
1,Chandler,Mmm.
2,Rachel,Hi.
3,Chandler,"Hey, you have got to try this cheesecake."
4,Rachel,"Oh, y'know I'm not that much of a sweet tooth."
5,Rachel,IWow.
6,Rachel,"My God, so creamy."
7,Rachel,"Oh my God, this is the best cheesecake I have ever had."
8,Rachel,Where did you get this?
9,Chandler,It was at the front door.
10,Chandler,When I got home.
11,Chandler,Somebody sent it to us.
12,Rachel,"Chandler, this is not addressed to you."
13,Rachel,This is addressed to Mrs. Braverman downstairs.
14,Rachel,Thief.
15,Chandler,Ino!
16,Chandler,I didn't read the box before I opened it.
17,Chandler,And you can't return a box after you've opened the box.
18,Rachel,"Why, why not?"
19,Chandler,Because it's too delicious.
20,Rachel,"Chandler, you stole this cheesecake."
21,Rachel,That is wrong.
22,Chandler,No-no-no!
23,Chandler,"It is going to be okay, because Mrs. Braverman is gonna send away for a free one and that way we all win!"
24,Chandler,"The only losers are the big cheesecake conglomerate,  Momma's Little Bakery."
25,Chandler,"I feel terrible, I'm a horrible, horrible, horrible person."
26,Rachel,"Oh, I'm sorry what?"
27,Rachel,Opening Credits
28,Joey,"All right, I should get going, big day a work."
29,Joey,Y'know I'm in a coma?
30,Joey,"Today, they do this test on me and it turns out I'm not brain dead."
31,Chandler,So
32,Joey,"Ah-ah-ah Mr. Smartie Pants, it's just not my character that's not brain dead."
33,Joey,"Hey, so Pheebs, we still on for tonight?"
34,Phoebe,Absolutely!
35,Joey,I'll see you at
36,Phoebe,Okay.
37,Chandler,"Oh, what's at"
38,Phoebe,"Oh, I have dinner plans with Joey."
39,Phoebe,We get together about once a month to discuss the rest of you guys.
40,Ross,"Wow, did not know that!"
41,Ross,May I say how lovely you look today?
42,Phoebe,Duly noted.
43,Ross,Thanks.
44,Ross,Oh!
45,Ross,"So for tomorrow, do you want to rent a car and drive down together or what?"
46,Monica,What are you talking about?
47,Ross,"Cousin Frannie's wedding, its tomorrow night."
48,Monica,You were invited?
49,Ross,No.
50,Monica,"My God, I can't believe this!"
51,Monica,"I mean I knew that mom and dad were invited, but I thought that was it!"
52,Monica,I mean from the ages 7 to 9 Frannie and I were inseparable!
53,Chandler,"Well, maybe since the age of 9, Frannie's made some new friends."
54,Ross,"Well l-look okay, it's probably just a mistake."
55,Ross,Let me call Aunt Sheryl okay?
56,Ross,Maybe you are invited and the invitation just got lost in the mail.
57,Monica,"Yeah, well you call her and tell her that y'know when we were kids her precious little Frannie tried to undress me several times, okay?"
58,Monica,"And if I hadn't have stopped her, there probably wouldn't even be a wedding to go too."
59,Ross,"Y'know, she tried to undress me too."
60,Chandler,I used to undress my cousin Glenn.
61,Phoebe,Joseph Francis Tribbiani are you home yet?!
62,Rachel,"Umm, I think he's still out."
63,Rachel,What's wrong?
64,Phoebe,"Well, I'll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note."
65,Rachel,"""Pheebs, can't make it, got a date."
66,Rachel,Talk to you later.
67,Rachel,"Big Daddy."""
68,Rachel,Big Daddy?
69,Phoebe,Oh that's a nickname we were trying out.
70,Ross,"Hey, y'know what nickname never caught on?"
71,Ross,The Ross-A-Tron!
72,Joey,Hey!
73,Phoebe,Oh!
74,Phoebe,Here's Joseph Francis!
75,Joey,Oh-Wha-Ho!
76,Joey,What are you middle naming me for?!
77,Joey,I left you a note!
78,Phoebe,So what?!
79,Phoebe,That doesn't give you the right to ditch me!
80,Joey,"Hey, you can cancel plans with friends if there is the possibility for sex!"
81,Ross,"Phoebe he's right, that is the rule."
82,Phoebe,I don't accept this rule.
83,Phoebe,"When me make plans, I expect you to show up."
84,Phoebe,"Okay, I can't just be a way to kill time til you meet someone better!"
85,Phoebe,"Y'know boyfriends and girlfriends come and go, but this  is for life!"
86,Joey,Wow!
87,Joey,I'm so sorry; I had no idea it would bother you this much.
88,Phoebe,"Well, it does."
89,Joey,"Okay, can I-can I make it up to you?"
90,Joey,Huh?
91,Joey,I'm sorry.
92,Joey,"How about uh, dinner tomorrow night?!"
93,Joey,I'll pay for myself!
94,Phoebe,"Okay, you wore me down."
95,Ross,"Hey Joe, while you're over there how about another beer for the Ross-A-Tron?"
96,Joey,The RossIs that back?!
97,Rachel,Hi!
98,Chandler,Another cheesecake came!
99,Chandler,They delivered it to the wrong address again!
100,Rachel,"So just bring it back downstairs, what's the problem?"
101,Chandler,I can't seem to say goodbye.
102,Rachel,Are you serious?!
103,Rachel,"Chandler, we ate an entire cheesecake two days ago and you want more?"
104,Chandler,Well I've forgotten what it tastes like okay?
105,Rachel,It was cheesecake.
106,Rachel,It was fine.
107,Rachel,"It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling  Wow!"
108,Rachel,My whole mouth just filled with saliva!
109,Chandler,Y'know what?
110,Chandler,Forget it!
111,Chandler,We are just hungry!
112,Chandler,We have not had lunch!
113,Chandler,We are just light-headed!
114,Chandler,So let us go out and have lunch and forget about the cheesecake.
115,Rachel,Yeah and we'll drop it off downstairs so that we're not tempted.
