,Person,Said
0,Ross,"Uh, Rach, we're running low on resumes over here."
1,Monica,Do you really want a job with Popular Mechanics?
2,Chandler,"Well, if you're gonna work for mechanics, those are the ones to work for."
3,Rachel,"Hey, look, you guys, I'm going for anything here, OK?"
4,Rachel,"I cannot be a waitress anymore, I mean it."
5,Rachel,"I'm sick of the lousy tips, I'm sick of being called 'Excuse me...'"
6,Ross,"Rach, did you proofread these?"
7,Rachel,"Uh... yeah, why?"
8,Ross,"Uh, nothing, I'm sure they'll be impressed with your excellent compuper skills."
9,Rachel,Oh my Goood!
10,Rachel,"Oh, do you think it's on all of them?"
11,Joey,"Oh no, I'm sure the Xerox machine caught a few."
12,Joey,Opening Credits
13,Monica,"Hey, guys."
14,Monica,Chandler and
15,Ross,Hey.
16,Rachel,"Hey... hi, ladies... uh, can I get you anything?"
17,Monica,Lots of responses.
18,Phoebe,Wow!
19,Rachel,What?
20,Rachel,Give me that!
21,Chandler,"You know, I can't believe you."
22,Chandler,Linda is so great!
23,Chandler,Why won't you go out with her again?
24,Ross,I don't know.
25,Chandler,Is this still about her whole 'The Flintstones could've really happened' thing?
26,Ross,"No, it's not just that."
27,Ross,"It's justI want someone who... who does something for me, y'know?"
28,Ross,"Who gets my heart pounding, who... who makes me, uh..."
29,Chandler,...little playthings with yarn?
30,Ross,What?
31,Chandler,Could you want her more?
32,Ross,Who?
33,Chandler,"Dee, the sarcastic sister from Whats Happening."
34,Ross,"Look, I am totally, totally over her, OK, I just..."
35,Rachel,Hi!
36,Rachel,How are you?
37,Ross,"We're fine, we're fine."
38,Rachel,OK.
39,Joey,Shut up!
40,Chandler,We're notwe're not saying anything.
41,Phoebe,What?
42,Ross,Uhhhh... Joey cried last night.
43,Joey,Thank you.
44,Chandler,"We were playing poker, alright..."
45,Joey,There was chocolate on the three.
46,Joey,"It looked like an eight, alright?"
47,Ross,"Oh, guys, you should've seen him."
48,Ross,'Read 'em and weep.'
49,Chandler,And then he did.
50,Rachel,"Well, now, how come you guys have never played poker with us?"
51,Phoebe,"Yeah, what is that?"
52,Phoebe,"Like, some kind of guy thing?"
53,Phoebe,"Like, some kind of sexist guy thing?"
54,Phoebe,"Like it's poker, so only guys can play?"
55,Ross,"No, women are welcome to play."
56,Phoebe,"Oh, OK, so then what is it?"
