,Person,Said
0,Joey,"Monica, hey, can I borrow the Porsche?"
1,Monica,Ok.
2,Joey,Alright!
3,Monica,But ehm...what is it not?
4,Joey,A place to entertain my lady friends.
5,Monica,And what else is it not?
6,Joey,A place to eat spaghetti.
7,Monica,Very good!
8,Monica,What do you need it for anyway?
9,Joey,"Oh well, the powerball lottery is upto 300 million and they don't sell tickets here in New York, so..."
10,Rachel,Oh!
11,Rachel,So you're driving up to Connecticut?
12,Joey,Yeah Connecticut...Not West Virginia.
13,Monica,"Hey, maybe I'll drive you up there!"
14,Monica,I'd like to buy some tickets myself!
15,Joey,Uh!
16,Monica,"Yeah with Chandler not getting paid, we could really use 300 million dollars."
17,Chandler,"Yeah, because if I was at my old job we'd say 300 million?"
18,Chandler,No thank you!
19,Phoebe,Hey will you get me tickets too?
20,Rachel,Yeah me too.
21,Rachel,oh!
22,Rachel,I have an idea.
23,Rachel,"Why don't we all pitch in 50 bucks, we'll pool our money together and then if we win, we'll split it!"
24,Rachel,Everyone almost simultaneously except
25,Ross,yeah thats a great idea!
26,Ross,No thanks!
27,Phoebe,You don't wanna win the lottery?
28,Ross,"Uh...sure I do, and I also wanna be King of my own country and find out what happened to Amelia Earhart."
29,Chandler,Still on Amelia Earhart?
30,Ross,The woman just vanished!
31,Joey,"Seriously, Ross, you don't want in on this?"
32,Ross,No!
33,Ross,Do you know what your odds are of winning the lottery?
34,Ross,I...I mean you have a better chance of being struck by lightning 42 times.
35,Chandler,Yes but there's six of us so we'd only have to get struck by lightning 7 times.
36,Joey,I like those odds!
37,Ross,"Seriously you guys, I can't believe you're going to spend 250 dollars on the lottery, I mean that's such a bunch of boohaki."
38,Chandler,I'll ask.
39,Chandler,Boohaki?
40,Ross,"Oh oh, we think Emma is about to start talking so we're trying to be careful about what words we use in front of her."
41,Rachel,"Yeah so get ready to hear alot of ehm...boohaki, goshdarnit and brotherpucker."
42,Monica,How do you know she's gonna start talking?
43,Rachel,Well when I talk to her I almost feel like she understands what I'm saying.
44,Chandler,Kinda like Joey.
45,Joey,What's that now?
46,Joey,Opening credits
47,Monica,God!
48,Monica,Look at all these tickets!
49,Monica,It's so exciting!
50,Monica,You know I haven't won anything since the sixth grade.
51,Chandler,Pie eating contest?
52,Monica,Oh!
53,Monica,You assume because I was heavy that's the only way I could win something?
54,Chandler,"No, I saw a picture of you covered in blueberries."
55,Monica,That was a good day!
56,Ross,"They're towing your car, they're towing your car!"
57,Monica,I'm parked in a garage on Morton!
58,Ross,They're towing a car.
59,Ross,And I am seeing...spots.
60,Joey,Oh my god Ross!
61,Joey,You don't have Emma!
62,Joey,And Rachel you don't have Emma!
63,Joey,Where's Emma?
64,Joey,Who has Emma!
65,Rachel,Joey relax!
66,Rachel,My mother picked her up two hours ago.
67,Rachel,You were there!
68,Joey,I was?
69,Joey,I did?
70,Rachel,She dropped off a casserole?
71,Joey,Oh yeah!
72,Joey,The casserole lady.
73,Monica,"So, did you come by to watch us win the big bucks?"
74,Ross,"Yeah, uh... and then I figured after you win, we could all go out to the balcony and see a night rainbow with gremlins dancing on top of it!"
75,Chandler,Don't touch the phone!
76,Chandler,"I'll get it, I'll get it, I'll get it!"
77,Ross,Think he washed his hands?
78,Chandler,Hello?
79,Chandler,"Hey Charlie, what do you know?"
80,Rachel,What's going on?
81,Monica,Chandler is supposed to find out if he's getting an assistent job at his ad agency.
82,Monica,"But out of the 15 interns, they are only hiring three."
83,Joey,Ooh!
84,Joey,Tough odds!
85,Ross,Yeah if only it were a sure thing like your 24 state lottery!
86,Joey,Look who's coming around!
87,Chandler,Damnit.
88,Chandler,Alright call me when you know more.
89,Joey,Did you get it?
90,Chandler,One of the slots got filled.
91,Joey,By you!
92,Chandler,Sense the tone!
93,Chandler,No that kid Nate got it.
94,Monica,Oh!
95,Monica,I hate that guy!
96,Monica,I mean come on kid!
97,Monica,Pull up your pants!
98,Chandler,Yeah I know.
99,Rachel,"Well, there's two spots left right?"
100,Chandler,Yeah...I mean I want this so much!
101,Chandler,"I mean, I wanna get one, I want my friend Charlie to get one...Except I don't care about Charlie."
102,Phoebe,Hey you guys!
103,Phoebe,"Ok, you're not going to believe this!"
104,Phoebe,I just saw my psychic and she said I was definitely gonna win the lottery tonight!
105,Monica,"Hey that reminds me, I thought we could use some extra luck so I brought a wishbone home from work."
106,Ross,A psychic AND a wishbone?
107,Ross,Guys!
108,Ross,Give someone else a chance!
109,Monica,"Alright, who wants to do it?"
110,Phoebe,Oh can I?
111,Phoebe,Vegetarians never get to do the wishbone.
112,Phoebe,It's really not fair either!
113,Phoebe,"You know, just because we don't eat the meat doesn't mean we don't like to play with the carcasses!"
114,Monica,"Ok, hey Rach?"
115,Rachel,"Oh no, I'm good, I don't wanna get that turkey smell all over my hands."
116,Joey,I'll do it!!
117,Joey,It'll get the casserole stink off of mine.
118,Phoebe,I hope I win!
119,Monica,"Well, it doesn't really matter ... you're both wishing for the same thing, right?"
120,Joey,I can't tell you what I'm wishing for!
121,Joey,Else...you know...won't come true!
122,Monica,Right!
123,Monica,".. but we ""know"" what you're wishing for!"
124,Joey,Can't really say!
125,Monica,"I understand, but you're wishing for what we think you're wishing for, aren't you?"
126,Joey,I'm not really comfortable with these questions!
127,Joey,"Rachel, Chandler and"
128,Monica,"Please, just do it!"
129,Phoebe,"One, two, three!"
130,Joey,"I won, hey!"
131,Ross,"You know what, I'm sure your wish is gonna come true, but, you guys - just in case, maybe a genie will come out if we rub this lamp!"
132,Ross,Ah!!
133,Ross,That thing gets hot!
134,Rachel,"You know, Ross, just keep making your jokes."
135,Rachel,How are you gonna feel if we actually do win?
136,Ross,"Uh, you're not gonna win."
137,Rachel,"Oh, I know, I know, the odds are against us, but somebody has to win, and it could be us!"
138,Rachel,And then how you gonna feel?
139,Rachel,"You know, we're gonna be all like ""oh everybody, let's take our helicopters up to the cape"" and you're gonna be all like ""oh, I can't guys, I'll meet you guys up there, I gotta gas up the Hyundai"""
140,Ross,"Ok, I've heard myself on tape and I sound nothing like that."
141,Chandler,I can see the headline
142,Ross,Why would I eat my own arm?
143,Chandler,"Well you wouldn't, but we own the paper, we can print whatever we want."
144,Monica,"You know what, Ross?"
145,Monica,I'm gonna throw in 50 bucks for you.
146,Ross,Why?
147,Monica,"Because I know that you think the lottery is ""boohaki"" but we're all here and gonna watch the numbers and have fun."
148,Monica,"And you're my brother, and I want you to be a part of this."
149,Ross,"You don't have to do that, I'll pay for myself."
150,Ross,But just the fact that you want me to have fun with you guys - that's so sweet!
151,Ross,Come here
152,Phoebe,Get a room!
153,Chandler,"Ok, so now that you're in, what are you gonna do if we win?"
154,Ross,"I don't know, probably just invest it."
155,Chandler,Ooh!
156,Chandler,Calm down ...
157,Joey,"Seriously, that's your fantasy?"
158,Joey,To invest it?
159,Ross,"Oh, I'm sorry, did I say ""invest it""?"
160,Ross,"I meant ""be cool and piss it all away"""
161,Joey,"Ooh, ooh, I know!"
162,Joey,We should pool all own money and buy the Knicks!
163,Rachel,I don't really care about the Knicks.
164,Joey,"Oh, you will when I pick you as starting forward."
165,Rachel,You would do that?
166,Rachel,I never get picked!
167,Chandler,"You know, I'm not sure a sports team is the way to go."
168,Joey,You're not gonna let me buy the Knicks??
169,Joey,I can't believe you're taking this away from me!
170,Chandler,"You're right, it has been you dream for over 15 seconds."
171,Ross,"Uh, how long until they announce the numbers, Mommy?"
172,Chandler,I'll take this one too  Uh ... Mommy?
173,Ross,"Oh, I've gotten into the habit of calling Rachel ""Mommy"" when we're around Emma."
174,Ross,Which I now realize we are not ...
175,Rachel,I'm hoping that if she hears it enough it will be her first word.
176,Ross,"Although if we're gonna do that, we should probably call me ""Daddy"" too."
177,Phoebe,"Oooh, I like that, ""daddy"""
178,Ross,I ...
179,Ross,I was just talking about Rachel.
180,Phoebe,"Oooh, is daddy getting angry?"
181,Phoebe,Is daddy gonna spank me?
182,Ross,Well that depends ... have you been a baaad gi ..  no I can't.
183,Chandler,Hello?
184,Chandler,Hello?
185,Chandler,"Oh, hey Charlie."
186,Chandler,Did anybody else hear?
187,Chandler,... What?
188,Chandler,Susan got it??
189,Chandler,How?
190,Chandler,"Oh man, I would have slept with him!!"
191,Chandler,".. Alright, bye."
192,Joey,"Dude, I'm sorry."
193,Joey,"But hey, there's one spot left, right?"
194,Chandler,"Well no, Charlie's gonna get that."
195,Monica,"Hey, don't say that!"
196,Monica,You got just as good a chance as anybody else of getting that job!
197,Chandler,He's the boss's son.
198,Monica,"Come on, lottery!"
199,Rachel,"Ooh, you guys, it starts in like 20 minutes."
200,Monica,"Ok, here we go."
201,Monica,We need to sort out the tickets as quickly as possible to see if we've won.
202,Monica,So does anybody have any ideas how to organize this?
203,Monica,"Ok, how about"
204,Rachel,"Ooh, I have another idea!"
205,Monica,"I'm sorry, idea time is over."
206,Phoebe,"Ok, well, are all the tickets in the bowl?"
207,Monica,Yeah.
208,Chandler,What about the ones you have on the nightstand?
209,Monica,There are no tickets on the nightstand!
210,Chandler,"Yes there are, I just saw them a few minutes ago."
211,Monica,"Un, no you didn't!"
212,Monica,You must be mistaken!
213,Chandler,"Honey, there are like 20 tickets on the nightstand!"
214,Monica,"Chandler, sense the tone!"
215,Rachel,"Well, well, well, look what mommy found!"
216,Monica,"Ok, fine!!"
217,Monica,I bought 20 extra tickets for me and Chandler.
218,Phoebe,Uh!
219,Phoebe,The psychic also said that I would be betrayed.
220,Ross,"I can't believe this, I thought we were all in this together!"
221,Monica,"Hey, you just got in 5 minutes ago!"
