,Person,Said
0,Rachel,Come on Joey!!
1,Joey,"Rach, I told you everything I knew last night!"
2,Joey,"Look, it's not that big of a deal, so Monica and Chandler are doing it."
3,Rachel,I can't believe you would say that!
4,Joey,Sorry.
5,Joey,Monica and Chandler are making love.
6,Rachel,No!
7,Rachel,I mean come on!
8,Rachel,This is a huge deal!
9,Rachel,"Fine I wantI need more details, who-who initiated the first kiss?"
10,Joey,I don't know.
11,Rachel,Is he romantic with her?
12,Joey,I don't know.
13,Rachel,Are they in love?
14,Joey,I don't know.
15,Rachel,You don't know anything.
16,Joey,"Ohh, I know one thing!"
17,Rachel,What?
18,Joey,They did it right there on the couch.
19,Joey,Opening Credits
20,Joey,Hey Ross!
21,Phoebe,Hey!
22,Ross,Hey-yeah.
23,Ross,"Hey Gunther, can I have a scone please?"
24,Ross,Wanna hear some good news?
25,Ross,Someone I know is getting married!
26,Ross,Yeah!
27,Ross,And weddings are happy occasions!
28,Ross,"Oh, by-the-by it's my ex-wife Emily!"
29,Chandler,Sorry man.
30,Ross,"Oh, thanks Gunther."
31,Ross,STUPID BRITISH SNACK FOOD!!!!!!
32,Chandler,Did they teach you that in your anger management class?
33,Phoebe,"Hey, you know what might help you deal with it?"
34,Phoebe,"Think of it this way, you and Emily are in the past and you can't be mad about the past."
35,Phoebe,So are you still mad about the Louisiana Purchase?
36,Rachel,"Pheebs, I don't think anyone's mad about that."
37,Phoebe,Exactly!
38,Phoebe,Because it's in the past!
39,Joey,Anybody gonna eat that?
40,Monica,Look at us all dressed up for the big office party!
41,Monica,"By the way, what are we celebrating?"
42,Chandler,"Oh, we had a lot of liquor left over from the Christmas party."
43,Monica,I think this is so cool because none of our friends are here and we can be a real couple.
44,Monica,We don't have to hide.
45,Chandler,"I know, I can do this."
46,Monica,"Ooh, and I can do this."
47,Chandler,"I asked myself that very question, sir."
48,Chandler,"Uh,  this is Monica."
49,Chandler,"This is my boss, Doug."
50,Chandler,Doug this is Monica.
