,Person,Said
0,Phoebe,Okay!
1,Monica,"Come on, no peeking!"
2,Chandler,Our eyes are closed and we're about to cross the street.
3,Chandler,Very good.
4,Phoebe,"Okayyyyy, open up!"
5,Ross,What did you want to show us?
6,Ross,Because all I can see is this bitchin' van!
7,Phoebe,"Yeah, it's for our catering business!"
8,Joey,I think I know that girl.
9,Monica,"All right, umm, we're not gonna really keep it this way though."
10,Rachel,No?
11,Phoebe,"No, we're gonna paint over the sword, and replace it with a baguette."
12,Rachel,Oh!
13,Phoebe,"And also, we don't know what to do with this."
14,Joey,"Oh yeah, I definitely know her."
15,Joey,Opening Credits
16,Monica,Remember that guy from cooking school I told you about that put cilantro with everything?
17,Phoebe,"Oh sure, Cilantro Larry."
18,Monica,"Well, I'm gonna fill in for him as food critic for the Chelsea Reporter."
19,Monica,"Wow, Monica!"
20,Monica,What an amazing opportunity to influence dozens of people.
21,Phoebe,"How could you say yes, what about our catering business?"
22,Monica,"Oh no-no-no, it's only one night a week, and plus I get to take all of you out for a lot of free dinners."
23,Phoebe,"Oh, in that caseYay!"
24,Phoebe,That was me hopping on board.
25,Monica,Oh.
26,Chandler,"Hey, you guys!"
27,Chandler,"Hey, Ross, quick question for ya."
28,Chandler,Are you ready to party?
29,Ross,"I don't know, I could maybe go out for a couple of beers, but there's this thing about bumblebees on The Discovery Channel that I was planning to watch."
30,Chandler,"No-no, I don't think you heard me."
31,Chandler,Are you ready to party?
32,Ross,Nooo!!
33,Ross,Gandolf?!
34,Ross,Gandolf is coming to town?
35,Chandler,"Kathy's with her parents, I have nothing to do, so tomorrow we are partying with Gandolf dude!"
36,Ross,"Dude, we are sooo gonna party!"
37,Phoebe,Wow!
38,Phoebe,"Okay, dude alert!"
39,Phoebe,And who is this guy?
40,Ross,"Mike ""Gandolf"" Ganderson, only like the funest guy in the world."
41,Chandler,I'm gonna call and get off work tomorrow!
42,Ross,I'm gonna call after you!
43,Chandler,"This is gonna be soo cool, dude, we never party anymore!"
44,Chandler,Chandler and
45,Ross,Woooo!!
46,Monica,"All right, were you guys smoking something in the back of our van?"
47,Joey,Really.
48,Joey,And what do you mean you never have fun anymore?
49,Joey,"You have fun with me, remember that time we saw those strippers and you paid me 50 bucks to eat that book?"
50,Ross,"Joey, you are gonna love this guy."
51,Ross,Gandolf is like the party wizard!
52,Joey,"Well, why do you call him Gandolf?"
53,Ross,Gandolf the wizard.
54,Ross,Hello!
55,Ross,Didn't you read Lord of the Rings in high school?
56,Joey,"No, I had sex in high school."
57,Rachel,"Oh, uh, Joanna I was wondering if I could ask you something."
58,Rachel,There's an opening for an assistant buyer in Junior Miss
59,Rachel,"Well, actually, I meant for me."
60,Rachel,The hiring committee is meeting people all day and
61,Rachel,"God, I am so glad you don't have a problem with this, because if you did, I wouldn't even consider applying."
62,Rachel,And that's I'm so glad there's no problem.
63,Rachel,Ohh!
64,Rachel,That's great!
65,Rachel,Really?
66,Rachel,"Well, I, umm"
67,Chandler,Oh man!
68,Chandler,I am so excitedI may vomit!
69,Joey,"Will you calm down, he's just a human guy."
70,Chandler,"Look you don't understand, Gandolf is amazing."
71,Chandler,"Y'know you're never know what's gonna end up happening, you go out for a couple of beers and end up on a fishing boat to Nova Scotia!"
72,Joey,Really?
73,Chandler,"Oh yeah, it's beautiful country up there."
74,Ross,Hey!
75,Ross,Okay!
76,Ross,"I got my passport, fresh socks, and a snake bite kit!"
77,Chandler,It's not gonna be exactly like last time.
78,Joey,"All right, I'll see you guys."
79,Joey,Chandler and
80,Ross,Whoa-whoa-whoa!
81,Chandler,Whoa-wh-wh-whoa-whoa-whoa-whoa!
82,Joey,"I have an audition, but I'll definitely hook up with you later."
83,Joey,Where are you gonna be around noon?
84,Ross,Somewhere maybe along the equator?
85,Joey,Okay.
86,Chandler,Hello.
87,Chandler,It's Gandolf!!!
88,Chandler,"So, are you in town?"
89,Chandler,"Oh, well, well maybe next time then."
90,Ross,What happened?
91,Chandler,"He's not gonna make it, he's stuck in Chicago."
92,Ross,"Ohh, man!"
93,Ross,"Chicago, is sooo lucky!"
94,Chandler,"Stupid, useless Canadian money!"
95,Rachel,Thank you.
96,Rachel,"Well, they uh, they-they do more than that."
97,Rachel,Mrs.
98,Rachel,"Yes, Joanna really has been an incredible mentor to me."
99,Rachel,"I-I-I of course, I have more responsibilities than that."
100,Rachel,"Yes, I realize that"
101,Rachel,I love working with designers!
102,Monica,Hey!
103,Monica,My first review is out!
104,Phoebe,Ohh!
105,Phoebe,"Oh, the Chelsea Reporter, ohh, this used to keep me so warm."
106,Monica,"All right, look at my on the back page."
107,Phoebe,"Oh, okay!"
108,Phoebe,"""Would I go back to Allesandro's?"
109,Phoebe,"Sure, but I'd have to order two meals, one for me and one for the guy pointing the gun to my head."""
110,Phoebe,Wow!
111,Phoebe,You really laid into this place.
112,Monica,"Hey, they don't pay me a penny a word to make friends."
113,Phoebe,"Ooh, I gotta go."
114,Phoebe,I found a guy that who could fix up the van for catering.
115,Monica,Oh!
116,Monica,Do you need me to go with you?
117,Phoebe,"No-no, it's okay."
118,Phoebe,But are we sure we don't want the waterbed?
119,Monica,Haven't we made this decision?
120,Phoebe,"Yeah, all right."
121,Monica,Bye!
122,Phoebe,Bye!
123,Monica,Who is it?
124,Monica,Oh my God.
125,Monica,"Oh my God, oh my God."
126,Monica,Call me on the phone!
127,Monica,"Look, I-I'm never gonna let you up so you may as well just go away."
128,Phoebe,"Hey, do you need to get in?"
129,Phoebe,Here you go.
130,Monica,No!
131,Monica,Phoebe!
132,Phoebe,"Hey, Monica!"
133,Phoebe,Commercial Break
134,Monica,I couldn't eat it!
