,Person,Said
0,Phoebe,"I'm fine, thanks."
1,Chandler,"Yeah, see, I can't pull of baby-doll can I?"
2,Monica,No.
3,Monica,I think we learned that from the sugarlips incident.
4,Monica,I'm gonna get some tea.
5,Chandler,Okay.
6,Chandler,Hiya doin' pumpkin?
7,Phoebe,Nope.
8,Monica,"So it looks like it's going really well for you two, huh?"
9,Monica,Oh my God!
10,Monica,I think that is so great!
11,Monica,When are you gonna ask her?
12,Monica,"I swear, I promise."
13,Monica,I promise.
14,Monica,"Oh my God, I'm so excited!"
15,Monica,{And I just can't hide it!
16,Monica,I'm about to lose control and I think I like it!
17,Monica,"Sorry, just couldn't resist it.}"
18,Monica,"All right, listen let me tell you, do not get her flowers."
19,Monica,Okay?
20,Monica,"Because y'know, she cries when they die, and there's the whole funeral"
21,Phoebe,Okay.
22,Phoebe,Bye!
23,Phoebe,"So, what movie should we see?"
24,Monica,Gary's gonna ask you to move in with him!
25,Phoebe,What?!
26,Phoebe,Really?
27,Monica,He just told me at the counter.
28,Monica,"He made me promise not to tell, but I couldn't hold it in any longer!"
29,Phoebe,I can't believe this!
30,Chandler,"Right, because it's fast."
31,Chandler,"Because, it's so fast."
32,Chandler,It's fast!
33,Monica,Relax!
34,Monica,It's Phoebe!
35,Monica,Not you!
36,Chandler,Oh!
37,Chandler,"Good for you Pheebs, way to go!"
38,Phoebe,"No, but it is fast."
39,Phoebe,Isn't it?
40,Monica,Ohhhh!
41,Phoebe,"No, I like him a lot but I don't think I'm ready for this!"
42,Chandler,"So, what are you gonna do?"
43,Phoebe,I don't know.
44,Phoebe,I'll just handle itI'll ask you to talk to him!
45,Chandler,Me?!
46,Chandler,Why me?
47,Phoebe,Because you are so afraid of commitment!
48,Phoebe,"You talk to him, make him scared like you!"
49,Phoebe,Make him aman!
50,Chandler,"I'll try, but I'm not sure what good it would do, y'know?"
51,Chandler,Because I'm a lot less afraid of commitment than I used to be.
52,Monica,That is so sweet!
53,Chandler,"Still terrified, I'll take care of it."
54,Chandler,No problem.
55,Chandler,Opening Credits
56,Joey,"Hey Ross, is uh, is Staten Island really an island?"
57,Ross,"Uh-huh, that's why they call it Staten Island."
58,Joey,Ohhh.
59,Joey,I thought it was like Long Island.
60,Ross,Also an island.
61,Joey,"Hey, what time is it?"
62,Joey,Wow!
63,Joey,"You realize that we've been throwing this ball, without dropping it, for like an hour?"
64,Ross,Are you serious?
65,Joey,Yeah.
66,Joey,I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.
67,Ross,Wow!
68,Ross,We are pretty good at this!
69,Ross,Hey!
70,Ross,We totally forgot about lunch!
71,Joey,"Oh, I-I, I think that's the first time I ever missed a meal!"
72,Joey,"Yeah, my pants are a little loose!"
73,Rachel,"Hey, you guys"
74,Joey,Hey!
75,Rachel,Is Monica here?
76,Rachel,Joey and
77,Ross,No.
78,Rachel,"All right listen umm, I just bought something I'm not sure she's gonna like it, and it's gonna seem a little crazy, but this is something that I wanted since I was a little girl."
79,Ross,You bought Shawn Cassidy!
80,Rachel,Noo!
81,Rachel,I wish!
82,Rachel,"Okay, you ready?"
83,Rachel,Joey and
84,Ross,Yeah!
85,Rachel,Okay!
86,Rachel,Check it out!
87,Ross,What-what is it?
88,Joey,What the hell is that?!
89,Rachel,"It's a, it's a cat!"
90,Joey,"That, is not a cat!"
91,Joey,{I have to agree with Joey on this one.}
92,Rachel,Yes it is!
93,Ross,Why is it inside out?
94,Rachel,Excuse me!
95,Rachel,"But this is a purebred, show-quality Sphinx cat!"
96,Ross,How much did you pay for that?
97,Rachel,"Well, it was a little extravagant, but I a pretty good deal."
98,Ross,Yeah?
99,Ross,How much?
100,Rachel,A thousand bucks.
101,Ross,ON A CAT??!!!
102,Joey,It's not a cat!
103,Rachel,All right listen ball boys!
104,Rachel,My grandmother had one of these when I was a little girl and it was the sweetest thing!
105,Rachel,"I mean it was so cute, it would sit in my lap and purr all day long, and I would drag a shoestring on the ground and he would chase it!"
106,Ross,"Free cats do that too, y'know."
107,Ross,"{Which reminds me, if I might get a little political here, support your local animal shelter."
108,Ross,"Pet shops are not the place to buy dogs and cats from, you get a much better deal from the shelter, plus they probably won't die on you in a week and a half."
109,Ross,"If you want a leash, go to the pet shop."
110,Ross,"If you want the dog for that leash, go to the shelter and save it's life."
111,Ross,Now back to regularly scheduled programming.}
112,Joey,It's not a cat!
113,Rachel,Ugh!
114,Rachel,"Look you guys, I'm really excited about this!"
115,Rachel,Okay?
116,Rachel,I don't care what you think!
117,Rachel,I'm gonna go set up a little litter box for Mrs. Whiskerson.
118,Rachel,"Well, what am I gonna call her?"
119,Rachel,Fluffy?
