,Person,Said
0,Joey,Hey!
1,Ross,Hi!
2,Joey,Who wants French toast?
3,Ross,"Oh, I'll have some!"
4,Joey,"Good, me too."
5,Joey,Eggs and milk are in the fridge.
6,Joey,Thanks.
7,Monica,Oww!
8,Chandler,What's the matter honey?
9,Monica,"I don't know, my hand feels weird."
10,Monica,"I guess it's because, I'm engaged!"
11,Monica,How long before it starts getting annoying?
12,Phoebe,It starts?
13,Rachel,"Yeah, so let's get started on the wedding plans!"
14,Monica,Okay!
15,Chandler,Already?
16,Rachel,"Yeah, we got a lot to do!"
17,Rachel,"We gotta think about the flowers, the caterers, the music"
18,Chandler,"Oh, I got some thoughts on that."
19,Rachel,"Oh wait Chandler, too many cooks"
20,Ross,"Take from me, as the groom all you have to do is show up and try to say the right name."
21,Monica,Okay!
22,Chandler,What in God's name is that?
23,Ross,"Oh my God, the wedding book?!"
24,Ross,I haven't seen that since the forth grade!
25,Monica,This baby has got everything.
26,Monica,"Take y'know, locations for instance."
27,Monica,"First, organized alphabetically, then geographically, then by square footage."
28,Phoebe,That is so smart!
29,Phoebe,Break it off.
30,Phoebe,Break it off now.
31,Phoebe,Opening Credits
32,Ross,And that should conclusively prove that I had the idea for Jurassic Park first!
33,Ross,Now let's take a look at
34,Phoebe,Hey!
35,Phoebe,Ross!
36,Ross,"Phoebe, oh my God!"
37,Ross,Wh-wh-what are you doing here?
38,Phoebe,"I need to talk to you, it's pretty urgent."
39,Phoebe,It's about Monica and Chandler.
40,Ross,Oh my God!
41,Ross,"Of course, of course."
42,Ross,"Umm, would you please excuse me for a moment?"
43,Ross,"Umm, do you know each other's hometowns?"
44,Ross,Why don't you   Wh-what's going on?
45,Phoebe,"Well, umm, not much."
46,Phoebe,"But, I was just thinking that since those guys just got engaged that maybe it would be nice if they had some privacy, y'know?"
47,Phoebe,"So, could I just move in with you for a couple days?"
48,Ross,"Umm, okay, yeah, sure."
49,Ross,But wh-what's wrong with Monica and Chandler?
50,Phoebe,NothingWhy?
51,Ross,"Phoebe, you said it was urgent!"
52,Phoebe,Oh yeah it is!
53,Phoebe,I'm going to the movies and it starts in like five minutes.
54,Ross,Do you realize I have a classroom full of students?
55,Phoebe,"Oh, I'm sorry."
56,Phoebe,I'm so rude.
57,Phoebe,Does anyone want to come to the movies?
58,Monica,"All right, so I haven't cleared the budget with my parents yet, but tell me how this is for music."
59,Rachel,Okay.
60,Monica,"All right umm, a string quartet for the procession."
61,Rachel,Aw.
62,Monica,A jazz trio for cocktails.
63,Monica,The Bay City Rollers for dancing.
64,Monica,"Wait, that was from my sixth grade wedding."
65,Chandler,"Well, you couldn't get them anyway."
66,Chandler,Ian doesn't plan anymore and Derrick  And Derrick is a name I shouldn't know.
67,Joey,"Hey Mon, do you have another pillow?"
68,Joey,"Y'know, something a little snugglyer?"
69,Chandler,Why are you napping over here instead of over at your place?
70,Joey,"Well, the duck"
71,Rachel,What?!
72,Rachel,The duck?!
73,Rachel,What the hell did the damn duck do now?
74,Joey,"Uh, well he did not get sick somewhere in there and it was immediately found and properly cleaned up!"
75,Chandler,"Now, do I get to look at this book or is it just for people who are actually involved in the wedding?"
76,Monica,Of course you can look at it!
77,Monica,"Yeah, I want your opinion too!"
78,Chandler,Okay.
79,Monica,Here you go!
80,Monica,What do you think about centerpieces?
81,Chandler,Centerpieces!
82,Monica,Yeah!
83,Monica,Roses or Lilies?
84,Chandler,Definitely roses.
85,Chandler,"Well, I just think they're a little more weddingy."
86,Chandler,But Lilies are the clear choice.
87,Monica,Oh my God!
88,Monica,It's like one mind.
