,Person,Said
0,Phoebe,Oh my God!
1,Phoebe,I can't believe my little brother is married!
2,Phoebe,"You guys, why didn't you tell me you were eloping?"
3,Phoebe,"Wait, wait, why were you at the courthouse?"
4,Phoebe,"Wow, a year and a half ago I didn't even know I had a brother, and now I have a sister too."
5,Phoebe,Okay.
6,Phoebe,Okay.
7,Phoebe,"Stop it, don't."
8,Phoebe,"So, I gotta get you a gift now."
9,Phoebe,Is there anything you need?
10,Phoebe,That's a really nice gift.
11,Phoebe,I was thinking of like a gravy boat.
12,Phoebe,Opening Credits
13,Joey,Hey!
14,Joey,You guys!
15,Joey,"Check it out, check it out!"
16,Joey,Guess which job I got.
17,Chandler,"I don't know, but Donald Trump wants his blue blazer black."
18,Ross,What?
19,Chandler,Blue blazer back.
20,Chandler,He-he wants it back.
21,Rachel,But you-you said black.
22,Rachel,Why would he want his blue blazer black?
23,Chandler,"Well, you-you know what I meant."
24,Monica,"No, you messed it up."
25,Monica,You're stupid.
26,Chandler,So what job did you get Joe?
27,Joey,"Oh, ah, tour guide at the museum."
28,Joey,"Yeah, Ross got it for me."
29,Rachel,"Well, how can you be a tour guide, don't you have to be a dinosaur expert or something?"
30,Joey,"No, not really."
31,Joey,"They give you all the information, it's uh, it's like memorizing a script."
32,Joey,"""And on your left, you have Tyrannosaurus Rex, a carnivore from the Jurassic period."
33,Joey,"Chandler, Monica, and"
34,Rachel,Great!!
35,Rachel,That's great!
36,Ross,"Uh actually Joey, it's the Cretasous period."
37,Joey,"Yeah but, I can pronounce Jurassic."
38,Phoebe,Hey!
39,Phoebe,Guess what.
40,Phoebe,"Frank Jr., and Alice got married!"
41,Phoebe,And!
42,Phoebe,"And, they're gonna have a baby!"
43,Phoebe,And!
44,Phoebe,"And, they want me to grow it for them in my uterus."
45,Ross,My God!
46,Monica,Are you serious?
47,Phoebe,Yeah
48,Joey,You're really thinking about having sex with your brother?
49,Phoebe,Ewww!
50,Phoebe,"And ""Oh no!"""
51,Phoebe,It'sthey just want me to be the surrogate.
52,Phoebe,"It's her-it's her egg and her sperm, and I'm-I'm just the oven, it's totally their bun."
53,Joey,Huh.
54,Monica,What did you tell them?
55,Phoebe,"Well, they said that I had to think about it first, but what is there to think about?"
56,Phoebe,I'm gonna be giving them the greatest gift you can possibly give.
57,Chandler,You're gonna be carrying their baby and give them a Sony Play Station?
58,Rachel,"Honey, this really is an incredible thing to do for them, but there are things to think about."
59,Monica,"Yeah, like you're gonna be pregnant."
60,Monica,I mean pregnant.
61,Phoebe,I know!
62,Ross,"Pheebs, you're talking about putting your body through an awful lot, I mean morning sickness, uhh, labour, and it's all for somebody else!"
63,Phoebe,"Yeah, what's your point?"
64,Ross,"Well, the stuff I just mentioned."
65,Rachel,Wow!
66,Rachel,I don't know if I could ever do that.
67,Rachel,I always figured the first time I had a baby was with somebody I love and that baby would be akeeper.
68,Phoebe,Y'know you guys were a lot more supportive when I wanted to make denim furniture.
69,Joey,"No, Pheebs, listen, if you decide to do this, we'll be supportive like crazy."
70,Monica,We just want you to think it through.
71,Rachel,"Yeah, honey, maybe you can talk to somebody who's had a baby."
72,Rachel,Like your mom?
73,Phoebe,My mom never gave birth.
74,Phoebe,Oh!
75,Phoebe,But my birth mom did.
76,Chandler,"Oh, yeah, sure, it's not mine anyway."
77,Chandler,It can with the pants.
78,Monica,I am so jealous.
79,Rachel,You guys are really rightthere aren't you?
80,Chandler,Yes.
81,Chandler,Right where?
82,Monica,In the beginning where y'know it's all sex and talking and sex and talking and
