,Person,Said
0,Joey,"Hey Monica, why are we watchin' the business channel?"
1,Monica,"'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG, on it and, well, sometimes I have to watch for two or three hours before it comes up again but when it does, it's pretty exciting."
2,Rachel,"Ok honey, you really need a job."
3,Ross,"Mon, speaking of which, dad says he knows someone you can call for an interview."
4,Monica,Really.
5,Phoebe,"Ok, right there."
6,Phoebe,"That, that's the third sign today."
7,Phoebe,Right there.
8,Ross,"On behalf of everyone, I'd just like to say behuh."
9,Phoebe,"No, 'cause you just said dad and everywhere I go today I keep getting signs telling me to go see my father."
10,Phoebe,Like when I was walking over here and I passed a buffet...which is my father's last name.
11,Phoebe,And they were serving franks which is his first name minus the s at the end.
12,Phoebe,And there was a rotisserie with spinning chicken.
13,Monica,His indian name?
14,Phoebe,No because I chickened out the last time when I tried to meet him.
15,Phoebe,So I mean coincidences?
16,Phoebe,I don't think so.
17,Ross,Freakish.
18,Monica,Wow.
19,Joey,Freaky.
20,Monica,"Weird, weird."
21,Rachel,"Ok, so uh, who wants the last hamburger?"
22,Phoebe,"Oh, alright, that's it, now I have to go see him."
23,Monica,Why?
24,Phoebe,Hamburger.
25,Phoebe,McDonald's.
26,Phoebe,"Old MacDonald had a farm, my dad is a pharmacist."
27,Phoebe,OPENING TITLES
28,Chandler,"Man, I am so beat."
29,Ross,Oh yeah.
30,Chandler,"Hey, you just wanna forget about raquetball and hang out here?"
31,Ross,Yeah alright.
32,Ross,BIG
33,Ross,"Oh, sorry we didn't know."
34,Ross,LITTLE
35,Chandler,"Ok, there is one more way to say it, who knows it?"
36,Chandler,LITTLE
37,Chandler,"No actually, I was just going for colorful."
38,Chandler,BIG
39,Ross,"Uh, nothing, nothing's with him."
40,Ross,Enjoy your coffee.
41,Chandler,What just happened?
42,Chandler,LITTLE
43,Chandler,"That, that is funny."
44,Chandler,Can I have it back?
45,Chandler,LITTLE
46,Chandler,No?
47,Chandler,BIG
