,Person,Said
0,Ross,Chandler!!!
1,Ross,Chandler!!!
2,Ross,"Chandler, I saw what you were doing through the window!"
3,Ross,"Chandler, I saw what you were doing to my sister!"
4,Ross,Now get out here!
5,Chandler,Wow!
6,Chandler,"Listen, we had a good run."
7,Chandler,What was it?
8,Chandler,Four?
9,Chandler,Five months?
10,Chandler,"I mean, that's more than most people have in a lifetime!"
11,Chandler,"So, good-bye, take care, bye-bye then!"
12,Monica,What are you doing?
13,Chandler,"Oh, I'm going on the lamb."
14,Monica,"Come on Chandler, come on, I can handle Ross."
15,Monica,Hold on!
16,Monica,Hey Ross.
17,Monica,What's up bro?
18,Ross,What the hell are doing?!
19,Rachel,"Hey, what's-what's going on?"
20,Chandler,"Well, I think, I think Ross knows about me and Monica."
21,Joey,Dude!
22,Joey,He's right there!
23,Ross,"I thought you were my best friend, this is my sister!"
24,Ross,My best friend and my sister!
25,Ross,I-I cannot believe this!
26,Chandler,"Look, we're not just messing around!"
27,Chandler,I love her.
28,Chandler,"Okay, I'm in love with her."
29,Monica,I'm so sorry that you had to find out this way.
30,Monica,"I'm sorry, but it's true, I love him too."
31,Ross,My best friend and my sister!
32,Ross,I cannot believe this.
33,Ross,"You guys probably wanna get some hugs in too, huh?"
34,Ross,Big news!
35,Rachel,"Awww, no, it's okay, we've actually known for a while."
36,Ross,What?
37,Ross,What?
38,Ross,What?!
39,Ross,You guys knew?
40,Ross,You all knew and you didn't tell me?!
41,Rachel,"Well, Ross, we were worried about you."
42,Rachel,We didn't know how you were going to react.
43,Ross,You were worried about me?
44,Ross,You didn't know how I was going to react?
45,Joey,"Okay, all right, whew!"
46,Joey,What do you say we all clear out of here and let these two lovebirds get back down to business?
47,Joey,"Hey-hey-hey, I-I-I'm just talking here, he-he's the one doing your sister."
48,Joey,Opening Credits
49,Ross,"Hey, you know what I just realized?"
50,Ross,If you guys ever have kids
51,Chandler,Whoa-whoa-whoa!
52,Chandler,We're having kids?
53,Joey,I call Godfather!
54,Ross,You can't just call Godfather.
55,Ross,Don't you think her brother should be Godfather?
56,Joey,"Sure, if you cared enough to call it first."
57,Monica,"Guys, you're a few steps ahead of us."
58,Chandler,"Yeah, big zero gravity moon steps."
59,Rachel,Oh!
60,Rachel,"Oh, I just thought of the greatest wedding gift to get you."
61,Phoebe,"Ooh, I'll go in on that with you!"
62,Phoebe,I couldn't think of anything.
63,Rachel,Okay.
64,Joey,"Oh, hey Katie!"
65,Joey,"Everyone, this is Katie."
66,Joey,"So, are you ready to go?"
67,Joey,"Oh sure, right back there."
68,Joey,I was thinking Chinese food.
69,Rachel,She is so cute!
70,Rachel,You could fit her right in your little pocket!
71,Joey,I don't know.
72,Joey,"I mean I like her a lot, and she's really nice, but"
73,Monica,But what?
74,Joey,She keeps punching me.
75,Monica,"In that cute, little, sweet way she just did?"
76,Joey,"Hey, it's a lot harder than it looks!"
77,Joey,Okay?
78,Joey,She-she-she's hurting me.
79,Monica,"I know what you need, you need a bodyguard."
80,Monica,"Hey Ross, what is Ben doing after preschool?"
81,Chandler,"Hey listen, come on, Joey is having a problem!"
82,Chandler,A little girl is beating him up.
83,Rachel,"Aww, Joey, come here."
84,Rachel,"Look honey, I know this must be really, really difficult for you and I--Oh, I'm sorry."
85,Rachel,Am I hurting you?
86,Ross,Hey!
87,Phoebe,Hey!
88,Phoebe,I brought you some house warming gifts.
89,Ross,Aww.
90,Phoebe,Yeah.
91,Phoebe,"Salt, so your life always has flavor."
92,Ross,Huh.
93,Phoebe,"Bread, so you never go hungry."
94,Ross,Ohh.
95,Phoebe,"And a scented candle for the bathroom, because well, y'know."
96,Ross,Thanks.
97,Ross,Thanks.
98,Ross,And thanks again.
99,Phoebe,Yeah!
100,Ross,Hi!
101,Ross,Oh hi!
102,Ross,Ross Geller.
103,Ross,And this is my friend Phoebe.
104,Phoebe,Mr. President.
105,Ross,Howard?
106,Ross,Oh that's nice.
107,Ross,Oh.
108,Ross,Uhh
109,Ross,"No-no, it's not that, it's just I-I just moved in."
110,Ross,"Yes, but I've lived here for 25 minutes."
111,Ross,"No wait, look."
112,Ross,Look!
113,Ross,"I'm sorry, it's just I've never even met Howard."
114,Ross,I-I mean I don't know Howard.
115,Ross,"Yes but too me he's just, man."
116,Ross,"Ugh, can you believe that guy!"
117,Phoebe,Yeah.
118,Phoebe,I really like his glasses.
119,Ross,"so then President Steve told everyone that I was a cheapskate, and now the whole building hates me!"
120,Ross,A little kid spit on my knee!
121,Ross,Y'know what I'm gonna do?
122,Ross,I'm gonna throw a party.
123,Ross,That's right.
124,Ross,"For everyone in the building, and I'm gonna sit them down and explain to them, I am not a bad guy."
125,Ross,I am not a cheap guy!
126,Ross,I'm just a guy who-who stands up for what he believes in.
127,Ross,A man with principles.
128,Chandler,Sounds like a fun party.
129,Rachel,Hmm.
130,Rachel,"Look, Ross, if you want your neighbors to like you, why don't you just pay the hundred bucks?"
131,Rachel,The party's gonna cost you way more than that.
132,Ross,It doesn't matter!
133,Ross,It's my principles!
134,Ross,We're talking about my principles!
135,Rachel,"Okay, I thought it was about your neighbors liking you."
136,Ross,"Oh, they'll like me."
137,Ross,Once they come to my awesome PAR-TAY!
138,Ross,"Okay, I gotta run."
139,Ross,I gotta go get some nametags.
140,Rachel,And that crazy party animal will be your brother-in-law.
141,Chandler,"Very, very funny, but don't say things like that in front of Monica."
142,Chandler,I don't want you putting any ideas in her head.
143,Rachel,"Umm, Chandler, you do realize that those ideas are probably already in Monica's head."
144,Chandler,Wh-wh-why?
145,Rachel,"Well, because she loves you and because you love her."
146,Chandler,"Yeah, so, what's that supposed to mean?"
147,Rachel,"Hey, Chandler, don't freak out!"
148,Rachel,I'm telling you something you already know!
149,Rachel,"Come on, she broke up with Richard because he didn't want to have babies."
150,Rachel,"And she's a woman, and she's almost 30, and y'know it's Monica."
151,Chandler,I don't see it that way.
152,Chandler,Okay?
153,Chandler,"Because, I see two Monicas, the one that was my friend, who lived across the hall, and wanted to have a lot of babies and then the new Monica, who I just started to date."
