,Person,Said
0,Joey,"Hey, you guys, what are you doing tomorrow night?"
1,Chandler,"Well, let me see... I-I believe I'm... yes, falling asleep in front of the TV."
2,Joey,"Look, my agent hooked me up with six tickets to a great play."
3,Chandler,I could fall asleep at a play.
4,Phoebe,What is it?
5,Joey,"It's a one-woman play called ""Why don't you like"
6,Monica,It sounds interesting!
7,Ross,"Yeah, it does sound interesting, I mean, to listen to a woman complain for two hours, I don't think it gets bett..."
8,Phoebe,"I know, I know, we can drive, we can vote, we can work, what more do these broads want?"
9,Joey,"You guys are gonna have a great time, I promise!"
10,Ross,What?
11,Ross,How come that you don't have to go!
12,Joey,"I wish I could but I just found out that I have to be at work really early the next day, so I can't go, but, you know, take the extra ticket and invite whoever you want."
13,Chandler,"Uh, let's see, who do I hate?"
14,Rachel,"Oh, sorry... Oops, sorry."
15,Joey,"Hey, here you go."
16,Rachel,"Ooh... oooh...   oh, ah...   Can I ask you a question?"
17,Monica,Yeah.
18,Rachel,Do you think it's possible for two friends to fool around and... and not have it be a big deal?
19,Monica,"No, I don't think it ever works."
20,Monica,Why?
21,Rachel,No reason.
22,Monica,"No, no, Rachel?"
23,Rachel,Yeah
24,Monica,Who do you wanna fool around with?
25,Rachel,"Nobody, forget it!"
26,Rachel,Rachel
27,Monica,You can't!
28,Rachel,Why?
29,Rachel,Seriously I did not understand a word that you said.
30,Monica,In the hall.
31,Monica,You wanna fool around with Joey?
32,Rachel,Yeah!
33,Rachel,"You know, ever since I had that dream about him, and can't get it out of my head!"
34,Rachel,"And what's the big deal, people do it all the time!"
35,Monica,Who?
36,Monica,Who do you know that are friends that just fool around?
37,Rachel,"Ok, off the top of my head... Don and Janet."
38,Monica,"Who, who are they?"
39,Rachel,I know them from work.
40,Monica,Both of them?
41,Rachel,"No, one of them..."
42,Monica,Which one?
43,Rachel,"I don't know, what were the names I just said?"
44,Monica,"Rachel, things can get incredibly complicated."
45,Rachel,"All right, all right, you're right, I won't do anything with Joey, I just thought that we  Ok so that would be two cups of tarragon, one pound of baking soda and one red onion?"
46,Monica,What the hell are you cooking!
47,Monica,Opening credits
48,Ross,Hey!
49,Monica,Hey!
50,Chandler,Hey!
51,Ross,"Hey, you guys won't believe what I have to do for work today."
52,Chandler,"Yes, but, Ross you chose a career of talking about dinosaurs."
53,Ross,There're these two professors who are joining my department and I have to meet them here and show them around campus.
54,Monica,What's so bad about that?
55,Ross,It's I just know they're gonna be a couple of windbags wearing tweed jackets with suede elbow patches.
56,Ross,These aren't suede.
57,Ross,Charlie
58,Ross,"Hi, hi, I'm Ross Geller."
59,Ross,"Oh, oh, that's, that's, that's nice."
60,Ross,"Oh, no, it's no big deal, I mean, if I weren't doing this I'd just, you know, be at the gym working out."
61,Monica,Is he gonna introduce us?
62,Chandler,"No, I think we're just blurry shapes to him now."
63,Ross,"Oh, ha, I wrote that in one minute."
64,Monica,Twenty bucks says they're married within the month.
65,Ross,"We should probably get going, you know, we got a lot of ground to cover."
66,Ross,I don't think so.
67,Ross,"Oh, well he's obviously late and the rule in my class is ""if you can't come on time, then don't come at all""."
68,Ross,An option that many of my students use.
69,Ross,Shall we?
70,Ross,"You know what, he's a big boy, I'm sure he'll find us, ok?"
71,Ross,Professor
72,Ross,"Oh, damn it!"
73,Joey,Hey!
74,Rachel,Hey!
75,Joey,What's happenin'?
76,Rachel,"Yeah, it's a real shame you can't make it to that one-woman show tonight."
77,Joey,"Oh, I'd love to, but I gotta get up so early the next day and so, you know me, work comes first"
78,Rachel,"Oh, yeah, yeah, yeah..."
79,Joey,Stupid Jane Rogers!
80,Rachel,You are having a party tonight?
81,Joey,Kinda have a... a thing for the Days Of Our Life's people.
82,Rachel,And you weren't going to tell us?
83,Rachel,How did you think you were gonna get away with that?
84,Joey,I do it every year.
85,Rachel,You do that every year?
86,Joey,I didn't have to tell you that!!
87,Joey,I'm stupider than Jane Rogers!
88,Rachel,"Oh, that's why you got these tickets to that play, to get rid of us?"
89,Joey,Yeah...
90,Rachel,And last year is that why you sent us to that medieval times restaurant?
91,Joey,Yeah...
92,Rachel,OH!
93,Rachel,"And the year before that, when you set up that nighttime tour of that button factory?"
94,Joey,I can't believe you guys went for that one!
95,Rachel,"Joey, why wouldn't you invite us to your parties?"
96,Joey,"You're fine, ok?"
97,Joey,But everyone else acts like an idiot around famous people!
98,Rachel,"Well, then so you just invite me...!"
99,Joey,"Please, I was trying to be nice, you're the worst one!"
100,Rachel,"Oh, Joey, come on!"
101,Rachel,"Please, please!"
102,Rachel,"Let me come, I will behave, I promise!"
103,Rachel,I will behave!
104,Rachel,"Please, please, please..."
105,Joey,"Ok, ok!"
106,Joey,Fine!
107,Joey,"You can come, but don't tell anybody else."
108,Joey,It's up on the roof at 8.
109,Rachel,"OH, a soap opera roof party!!"
110,Rachel,I'm going to a soap opera roof party!!
111,Rachel,"Oh my God, oh my God!!"
112,Rachel,And it's out of my system!
113,Ross,"So, where did you get your undergraduate degree?"
114,Ross,Professor
115,Ross,"Oh, it's not over!"
116,Ross,Professor
117,Ross,So basically all nuts?
118,Ross,Professor
119,Ross,I've lost the will to live.
120,Ross,What?
121,Ross,"Oh... ok, fine."
122,Ross,But... ehm...
123,Ross,"I just have one question for you, ehm..."
