,Person,Said
0,Chandler,Y'know what?
1,Chandler,It seems like all of the sudden; so much has happened.
2,Joey,I know.
3,Joey,Ross is getting married.
4,Chandler,"Phoebe is, making people."
5,Joey,Everybody's doing stuff!
6,Chandler,And we just sit here.
7,Chandler,"I mean if I die the only way people would even know I was here, would be by the ass print on this chair!"
8,Chandler,"Look, we have to do something."
9,Chandler,Okay?
10,Chandler,Something huge!
11,Joey,We could climb Mt.
12,Joey,Everest!
13,Chandler,"No-no, not something stupid, something huge."
14,Joey,"No-no-no-no-no, I saw an ad for this video, people climb that thing everyday!"
15,Joey,We could totally do that!
16,Chandler,Why not?!
17,Chandler,"I mean it's just, it's just climbing!"
18,Chandler,"It's just, it's just steep!"
19,Joey,Yeah!
20,Chandler,We're going to Everest!
21,Chandler,"Okay, it would be nice to leave an ass print on Everest!"
22,Phoebe,Hey!
23,Joey,Hey!
24,Phoebe,What-what's up?
25,Joey,We're gonna climb Mt.
26,Joey,Everest!
27,Chandler,Yeah baby!
28,Phoebe,Really?!
29,Phoebe,I looked into that.
30,Phoebe,"Yeah, but, I mean it costs like $60,000 and y'know you can die."
31,Phoebe,"And, you would die!"
32,Chandler,"Yeah, well"
33,Joey,We could get that Everest video though.
34,Chandler,"Yeah, we could do that without y'know risking our lives at all!"
35,Joey,"And while we're down at the video store, you know what else we could rent?"
36,Joey,Die Hard!
37,Joey,"Oh, y'know what?"
38,Joey,"I just remembered, that Everest thing is only available through mail order."
39,Chandler,"Oh, well"
40,Phoebe,So you guys'll stay here and hang out with me?
41,Chandler,Yeeeeahhhh.
42,Joey,Yeah.
43,Joey,Yeah.
44,Chandler,But I'll tell you something.
45,Chandler,One of these days we're get off of our buts and rent Die Hard again!
46,Joey,Yeah we are!
47,Joey,Opening Credits
48,Ross,"Ohh, God, nobody likes him, and he's so cheap, he'd never fly to London in a million years."
49,Ross,"Yeah, invite him?"
50,Ross,"Hey, did I do these neat enough?"
51,Ross,Yeah?
52,Ross,Sure.
53,Ross,Why not?
54,Ross,Yeah?
55,Ross,"Wait-wait-wait, do you, do you think, maybe we shouldn't invite her?"
