,Person,Said
0,Joey,"All right, all right, all right, let's play one more time, ok?"
1,Joey,"And remember, if I win you do not move to Paris."
2,Rachel,Ok!
3,Rachel,"Can't believe I'm risking  this again, but you're on!"
4,Rachel,"All right Joe, you remember the rules!"
5,Rachel,"Heads I win, tails you lose."
6,Joey,Just flip!
7,Joey,Rachel
8,Joey,Damnit!
9,Chandler,Hey!
10,Joey,Hey!
11,Chandler,So we thought we'd throw you little going away party around seven.
12,Rachel,"Oh, that sounds good!"
13,Monica,"Hey, Rach, you're leaving tomorrow, shouldn't you be packing?"
14,Rachel,It's all done!
15,Monica,"Oh, yeah, right!"
16,Monica,And after I took a shower this morning I just threw my towel on the floor!
17,Monica,"Oh God, it hurts to even joke about it."
18,Rachel,"I know... Honey, seriously, I did it all."
19,Rachel,"The luggage that I'm taking is in the bedroom, this is Emma's Paris stuff, these are the boxes that I'm having shipped, and that's the sandwich that I made for the plane..."
20,Monica,"Ok,  so you've done some good work!"
21,Monica,What about your carry-ons?
22,Rachel,"Oh, well."
23,Rachel,Everything that I need  is in here and my travel documents are on the counter organized in the order that I will be needing them.
24,Monica,Oh my God!
25,Monica,I have nothing left to teach you!
26,Chandler,Where's your passport?
27,Rachel,It should be right next to my plane ticket.
28,Chandler,"Well, it's not."
29,Rachel,What?
30,Rachel,Maybe I put it in here .
31,Rachel,"Oh, oh, it's not in there!"
32,Rachel,"Oh, no!"
33,Rachel,I must have packed it in one of these boxes!
34,Monica,"Here, let me help you."
35,Rachel,Shoot.
36,Rachel,"Oh, I can't believe I did this!"
37,Rachel,Chandler
38,Monica,"Oh, wow, can you believe you're like three weeks away?"
39,Monica,"You don't mind me touching your belly, do you?"
40,Ross,Hey!
41,Ross,"Hey Erica, welcome back to town!"
42,Ross,"Wow, look how big you've gotten."
43,Ross,"Right, no, I understand."
44,Ross,"No, no, I knew ."
45,Ross,Monica
46,Ross,She brought them up!
47,Ross,I didn't realize you were coming back so soon!
48,Monica,"Yeah, and I wanted her to get to know the doctors and get settled into the hotel."
49,Ross,Hotel?
50,Ross,Why isn't she staying with you guys?
51,Monica,Because we're moving in a couple of days and it just didn't make sense.
52,Ross,"Erica, those things aren't free."
53,Ross,In fact they have one of the highest mark-ups of any consumer product...
54,Monica,Ross!
55,Monica,She's giving us her baby.
56,Monica,She can eat you if she wants.
57,Monica,Erica
58,Ross,"Oh man, I can't believe you guys are leaving this place."
59,Monica,"Oh, I know."
60,Monica,I know.
61,Monica,"Hey, you know, you can take it if you want!"
62,Monica,The lease is still in Nana's name.
63,Ross,"No, no."
64,Ross,This will always be your place.
65,Ross,It would be too sad.
66,Ross,"Plus, how much a month does it cost  to feed Joey?"
67,Monica,"Yeah, it takes two incomes."
68,Ross,"Hey, is Chandler here?"
69,Ross,We talked about catching a movie.
