,Person,Said
0,Monica,Mmh... this cake is amazing!
1,Rachel,"My God, get a room!"
2,Monica,I would get a room with this cake.
3,Monica,I think I could show this cake a good time!
4,Phoebe,"If you had to, what would you give up, food or sex?"
5,Monica,Sex!
6,Chandler,"Seriously, answer faster!"
7,Monica,"Oh, I'm sorry honey, you know, but when she said ""sex"" I wasn't thinking about ""sex with you""!"
8,Chandler,It's like a giant hug.
9,Phoebe,"Ross, how about you."
10,Phoebe,"What would you give up, sex or food?"
11,Ross,Food.
12,Phoebe,"Ok, how about... uhm... sex or dinosaurs?"
13,Ross,Oh my God.
14,Ross,It's like Sophie's Choice.
15,Rachel,Oh God.
16,Rachel,"What about you, Joe?"
17,Rachel,"What would you give up, sex or food?"
18,Joey,Uhm... oh...
19,Joey,"I don't know, it's too hard."
20,Rachel,"No, you gotta pick one!"
21,Joey,Oh... food.
22,Joey,"No, sex."
23,Joey,Food!
24,Joey,Sex!
25,Joey,Food!
26,Joey,Se-I don't know!
27,Joey,"Good God, I don't know, I want girls on bread!"
28,Joey,OPENING CREDITS
29,Rachel,You gotta see these latest pictures of Emma.
30,Phoebe,"Oh, how cute!"
31,Rachel,Yeah.
32,Phoebe,"Oh, she looks just like a little doll!"
33,Rachel,"Oh, no, no."
34,Rachel,That is a doll.
35,Phoebe,"Oh, thank God, 'cause that thing's really creepy!"
36,Phoebe,"Look, there's Chandler."
37,Rachel,Oh.
38,Rachel,"Who is the blonde, she's pretty."
39,Phoebe,OH!
40,Phoebe,He's having an affair.
41,Rachel,He's not having an affair!
42,Phoebe,"You know, I'm always right about these things."
43,Rachel,"No, you're not!"
44,Rachel,Last week you thought Ross was trying to kill you!
45,Phoebe,"Well, I'm sorry but it's hard to believe that anyone would tell a story that dull just to tell it!"
46,Phoebe,"See, there's something going on with them."
47,Phoebe,"Look, he's getting into the car with her!"
48,Rachel,"Oh, that doesn't mean anything."
49,Phoebe,Oh yeah?
50,Phoebe,"Well, let's see."
51,Phoebe,"Ok, duck down."
52,Chandler,Hello.
53,Phoebe,"Oh, hi Chandler."
54,Phoebe,It's Phoebe.
55,Phoebe,Uhm...
56,Phoebe,I know that Monica is working today so...
57,Phoebe,...I was wondering if you want to come to the movies with me and Rachel.
58,Chandler,"Oh, uhm..."
59,Chandler,I have to work too.
60,Chandler,"Yeah, I'm stuck at the office all day."
61,Phoebe,"Oh, well, it's a shame that you-that you miss the movie 'cause we were gonna see, you know, either ""Liar, Liar"" or ""Betrayal"", or... ""An Affair To Remember""."
62,Chandler,Those are all really old!
63,Phoebe,"Ok, then maybe it'll be, uhm..."
64,Rachel,"""Dude, Where's My Car?"""
65,Phoebe,What?
66,Rachel,They're in a caaar...
67,Phoebe,"Okay, we-we'll talk to you later."
68,Phoebe,"Okay, bye."
69,Rachel,Geez!
70,Phoebe,Ok. Quick.
71,Phoebe,We gotta find a cab and follow them.
72,Rachel,"Oh, yeah, ok. Let me just grab my night vision goggles and my stun gun."
73,Phoebe,I got them!
74,Chandler,Hi!
75,Monica,Hey!
76,Monica,You smell like perfume and cigarettes.
77,Chandler,I was in the car with Nancy all day.
78,Monica,Nancy doesn’t smoke!
79,Chandler,"Well, at least the perfume is not mine, be thankful for that!"
80,Monica,So?
81,Monica,What do you think of the house?
82,Chandler,It’s perfect.
83,Chandler,It’s everything we’ve been looking for.
84,Monica,Isn’t it?
85,Monica,Then what about the amazing wainscotting and the crown molding and the dormer windows in the attic?
86,Chandler,And the wiggle wharms and the zip zorps?
87,Chandler,What were the things you said?
88,Monica,Don’t you love the huge yard?
89,Chandler,And the fireplace in the bedroom.
90,Monica,"And Nancy said that it's really under price, because the guy lost his job and has to move in with his parents!"
91,Chandler,This is bringing out a lovely color in you!
92,Monica,So?
93,Monica,Do you think we should get it?
94,Chandler,I don’t know.
95,Chandler,What do you think?
96,Monica,I think we should.
97,Chandler,I do too.
98,Monica,This is huge!
99,Chandler,I know.
100,Monica,"How bad you wanna smoke, right now."
101,Chandler,"I don’t know what you mean, giant talking cigarette!"
102,Chandler,"Oh, by the way, Phoebe called just as I was getting into Nancy’s car, so if she asks you, I was at work all day."
103,Monica,Gotcha.
104,Monica,When do we tell them about this?
105,Chandler,We don’t.
106,Chandler,Not until it's a hundred percent.
107,Chandler,"I mean, why upset everybody over nothing."
108,Monica,Okay.
109,Monica,Right.
110,Monica,Oh my God that is gonna be so hard.
111,Chandler,I know.
112,Chandler,Gooooood luck with it.
113,Ross,I just can’t see Chandler cheating!
114,Rachel,"I’m telling you guys, we followed them out to a house in Westchester, the went in for like forty-five minutes and then they came out looking pretty happy!"
115,Joey,Chandler?
116,Joey,Forty-five minutes?
117,Joey,"Well, something is not right."
118,Joey,I just can’t believe he would do this to Monica!
119,Ross,"I know, and with the baby coming?"
120,Phoebe,"So, should we tell her?"
121,Ross,I don’t know.
122,Ross,"Phoebe, if one of us saw Mike with another woman would you want us to tell you?"
123,Phoebe,Why?
124,Phoebe,Who’d you seen him with?
125,Ross,"No one, I’m just saying if..."
126,Phoebe,TELL ME WHAT YOU KNOW!
