,Person,Said
0,Phoebe,Hey...
1,Rachel,Hi!
2,Ross,"Pheebs, what's wrong?"
3,Phoebe,"Oh, I'm just so exhausted from dragging around this..."
4,Phoebe,HUGE engagement ring!
5,Rachel,My God!
6,Joey,Hey!
7,Rachel,Congratulations!
8,Rachel,Wow!
9,Ross,"So, did he get on one knee, did he have a speech prepared,    or  did he cry?"
10,Ross,"Yeah, big surprise,    I like proposals!"
11,Phoebe,"Well, it was really sweet, and like the   most romantic thing ever."
12,Joey,"Well, hey!"
13,Joey,Well...
14,Joey,"Here's to Phoebe, who's found the greatest guy in the world!"
15,Joey,To Phoebe and...
16,Joey,I wanna say Mike?
17,Joey,To Phoebe and Mike!
18,Phoebe,Thank you!
19,Phoebe,"Oh, and I have something for    you!"
20,Rachel,Mmh-mmh!
21,Phoebe,"It's, yes, my little black book."
22,Phoebe,It's got the numbers    of all the guys I've dated.
23,Rachel,"Oh, Pheebs, baby, that's nice but, you know what,    I think I'm ok. Why don't you give it to one of your other single girlfriends?"
24,Phoebe,"I would, but you're the last one."
25,Rachel,GIVE ME THE BOOK!
26,Rachel,"Pablo Diaz, Brady Smith, huh, ""Guy-in-van""?"
27,Phoebe,"Oh, my first love!"
28,Rachel,Oh!
29,Monica,What does the red X next to Bob Greenmore's name mean?
30,Phoebe,Dead.
31,Phoebe,"Oh, it's OK, no,   he  was old, yeah!"
32,Phoebe,"And he lived a full life, he was in the first wave   at Omaha Beach."
33,Chandler,"Hey, I'm sorry, I should have given you guys my    black book when I got married!"
34,Chandler,Although it wasn't so much a book as a... napkin.
35,Chandler,With Janice's phone number on it.
36,Rachel,"Phoebe, isn't Jethro Tull a band?"
37,Phoebe,"Oh yes, they are."
38,Phoebe,OPENING CREDITS
39,Chandler,Hey honey!
40,Joey,Hi sweetie!
41,Chandler,Is Monica not here?
42,Joey,No.
43,Chandler,"Oh, then I'll tell you."
44,Chandler,My agency was bidding for   a big account and they got it!
45,Chandler,It's my first national commercial!
46,Joey,Cool!
47,Chandler,"Yeah, and I don't wanna brag but a lot of the ideas    were mine!"
48,Chandler,"Hell, you weren't there?"
49,Chandler,All the ideas were   mine!!
50,Joey,That's great!
51,Joey,"Hey, can you cast me in it?"
52,Chandler,Oh...
53,Chandler,"I don't know, I really don't think you're    right for the part."
54,Joey,What do you mean?
55,Joey,"I can do anything, I'm a chameleon!"
56,Joey,Huh?
57,Joey,I'm old!
58,Joey,I'm tired!
59,Joey,"Hey, I'm hot  I'm cold!!"
60,Joey,Huh??
61,Joey,Come on!
62,Joey,What can't I do?
63,Chandler,First of all.
64,Chandler,Bravo.
65,Chandler,"Uh, but I really don't think    you're right for this."
66,Chandler,The part calls for a stuffy college professor.
67,Joey,I can do that!
68,Joey,"""Hello, I'm    your professor."
69,Joey,When I'm not busy thinking of important things or... professing.
70,Joey,"I like to use..."" Oh, what's the product?"
71,Chandler,Software that facilitates inter-business networking    e-solutions?
72,Joey,I'm cold!
73,Ross,Hey!
74,Ross,Guess who's a finalist for a huge research   grant!
75,Ross,"I'll give you a hint, he's looking right at you."
76,Ross,"Oh, I'm so excited, I mean, apparently I beat out hundreds    of other applicants, included five guys I went to graduate school with."
77,Ross,Not      that I'm keeping score or anything... five!
78,Ross,"Well, ok, it's for 25 thousand dollars."
79,Ross,"And if I get    it, I'll finally be able to complete my field research!"
