,Person,Said
0,Joey,"Okay, pick a card, any card."
1,Joey,"All right, now memorize it."
2,Joey,Show to everybody.
3,Joey,Got it?
4,Monica,Um-mm.
5,Joey,"All right, give it back to me."
6,Joey,5 of hearts.
7,Ross,Real magic does exist.
8,Rachel,Wow.
9,Monica,Wow.
10,Monica,"Joey,  how do you do it?"
11,Joey,"I can't tell you that, no."
12,Ross,"Ah, somebody's at the door on the ceiling."
13,Rachel,"Noo, that's our unbelievably loud upstairs neighbor."
14,Monica,"He took up the carpet, and now you can hear everything."
15,Phoebe,"Why don't you go up there and ask him to step lightly, please?'"
16,Monica,"I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him."
17,Phoebe,"Ooh, that is silly."
18,Phoebe,"I'll go up there, I'll tell him to keep it down."
19,Monica,"All right, be my guest."
20,Rachel,Good luck.
21,Joey,"All right, all right, all right, all right, all right, you really wanna know how I did it, I'll show ya."
22,Joey,"When you handed me back the card, what you didn't see was, I looked at it so fast that it was invisible to the naked eye."
23,Joey,I just did it.
24,Joey,"I just did it, again."
25,Joey,"Here, I'll slow it down so that you guys can see it."
26,Phoebe,"Yeah, look I was with my friend downstairs and we hear everything up here that you do, and I am sick and tired... ."
27,Phoebe,"Oh, thank you."
28,Phoebe,Opening Credits
29,Chandler,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?"
30,Monica,"Honey, what's the matter?"
31,Chandler,I just saw Janice.
32,Chandler,"Yeah, she was at Rockefeller Center skating with her husband, she looked so happy."
33,Chandler,I almost feel bad for whipping that kid's pretzel at them.
34,Joey,"Man, I remember the first time I saw that girl Katherine, after we broke up."
35,Joey,"She was just walking with her friend Donna, just laughing and talking."
36,Joey,"God, it killed me."
37,Chandler,"Yes, but you ended up having sex with both of them that afternoon."
38,Joey,"Sorry, I just, any excuse to tell that story y'know...."
39,Ross,"Hey Chandler, there's a party tomorrow, you'll feel better then."
40,Chandler,"Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me."
41,Monica,It's Joey's birthday.
42,Chandler,"Oh, well then, if anybody should have a party it should be him."
43,Monica,Sush!!
44,Monica,I cannot believe she is still up there.
45,Chandler,"Okay, well he totally screwed up the punch line."
46,Chandler,"Y'know, it's supposed to be arrghh-eh og-errigh."
47,Rachel,"Yeah, right away Mr. Kaplan."
48,Rachel,Mr.
49,Rachel,I know!
50,Rachel,Mr.
51,Rachel,Op.
52,Rachel,Mr.
53,Rachel,"Oh, you got me."
54,Rachel,Mr.
55,Rachel,"Oh, that sounds great."
56,Rachel,Mr.
57,Rachel,"Oh thank you so much Mr. Kaplan, thank you so much."
58,Rachel,Mr.
59,Rachel,"Oh God, I hate my job, I hate it, I hate my job, I hate it."
60,Monica,"I know honey, I'm sorry."
61,Rachel,"Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it's remotely related to the field they're interested in."
62,Monica,"Gee, I don't know Rach."
63,Monica,Order up!!
64,Monica,"I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!"
65,Rachel,"Oh honey, come on, I'm sorry, I didn't...."
66,Rachel,"I don't mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom."
67,Rachel,Hi!
68,Rachel,Is my misery amusing to you?
69,Rachel,"It's not funny, this is actually my job."
70,Rachel,"Oh well then, so I'm just going to go back to talking to my friend here."
71,Rachel,And you can go back to enjoying your little hamburger.
72,Rachel,Yes?
73,Rachel,Do you want my pickle?
74,Monica,Hey Gunther.
75,Monica,Hi.
76,Monica,I mean you're going out on a date with the noisy guy upstairs?
77,Phoebe,"Well, he's very charming."
78,Monica,"I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him."
79,Phoebe,"Well, you're just gonna have to try."
80,Monica,"Joey, where are the Jell-o shots?"
81,Joey,"I don't know, Chandler is supposed to be passin' em around..."
82,Joey,Chandler!
83,Chandler,Hello-dillillio!
84,Ross,"Oh, somebody's feeling better."
85,Monica,Stick out your tongue.
86,Chandler,Take off your shirt!
87,Monica,Oh my!
88,Joey,Oh my God!
89,Joey,How many of these things did you have?
90,Joey,These are pure vodka.
91,Chandler,"Yeah, Jell-o just like Mom used to make."
92,Rachel,The most unbelievable thing happened to me today.
93,Ross,Hi!
94,Rachel,Hi!
95,Rachel,"So I'm out having lunch at Monica's and this guy starts talking to me, and it turns out he works for a buyer at Bloomingdale's and there happens to be an opening in his department."
96,Rachel,So I gave him my phone number and he's gonna call me this weekend to see if he can get me an interview!
97,Ross,Wow!
98,Rachel,I know!
99,Ross,"What, so this guy is helping you for no apparent reason?"
100,Rachel,Uh-huh!
101,Ross,"And he's, he's a total stranger?"
102,Rachel,Yeah!
103,Rachel,"His name is um, Mark something."
104,Ross,Huh.
105,Ross,Sounds like Mark Something wants to have some sex.
106,Rachel,What!
107,Ross,"Well, I'm just saying, I mean why else would he just, y'know, swoop in out of nowhere for no reason."
108,Rachel,To be nice.
109,Ross,"Hey, Joey."
110,Ross,Are men ever nice to strange women for no reason?
111,Joey,"No, only for sex."
112,Ross,Thank you.
113,Ross,"So did you ah, did you tell Mark Something about me?"
114,Rachel,"I didn't have to, because I was wearing my I heart Ross' sandwich board and ringing my bell."
115,Ross,Uh-huh.
116,Ross,Joey's
117,Joey,Hey!!
118,Joey,Hey-hey-hey!
119,Chandler,"Okay, how many of that girl are you seeing?"
120,Monica,How hammered are you?
121,Monica,Huh?
122,Monica,"These, these are Joey's sisters."
123,Chandler,Hi Joey's sisters!
124,Phoebe,Hey!
125,Phoebe,"Well, I have ah, vodka and cranberry juice."
126,Phoebe,Wow.
127,Phoebe,"Okay, I don't know how to talk to you."
128,Phoebe,Sister
129,Chandler,"Oh, I'm taking my ex-girlfriend of my speed dialer."
130,Chandler,Joey's
131,Chandler,"No-no-no-no, no, it's a good thing."
132,Chandler,Why must we dial so speedily anyway?
133,Chandler,Why must we rush through life?
134,Chandler,Why can't we savor the precious moments?
135,Chandler,Those are some huge breasts you have.
136,Ross,Hi.
137,Monica,Hi.
138,Ross,Yeah.
139,Ross,"So um, I-I heard about this ah, Mark guy that ah, Rachel met today."
140,Monica,Isn't that great?
141,Ross,Oh yeah!
142,Ross,"So ah, kinda pretty, pretty good."
143,Ross,"He sounds like a nice, good guy."
144,Monica,"Oh, he is."
145,Monica,And he is so dreamy.
146,Monica,"I mean, y'know what, when he left I actually used the phrase, Hummina-hummina-hummina.'"
147,Ross,That's excellent.
148,Ross,"So, he's just a nice guy."
149,Ross,You really think this Mark doesn't want anything in exchange for helping him?
150,Rachel,"Well, I assume I'll have to take showers with him, but y'know, that's true of any job."
151,Monica,How ya feelin'?
152,Chandler,"Well, my apartment isn't there anymore, because I drank it."
153,Phoebe,Where'd you get too?
154,Phoebe,We lost you after you opened up all the presents.
155,Ross,Yeah.
156,Chandler,"Yeah, I ended up in the storage room, and not alone."
157,Chandler,"Ow, no woo-hooing,' no woo-hooing.'"
158,Phoebe,"Why, what happened?"
159,Chandler,"Ah, I fooled around with Joey's sister."
160,Chandler,"Well, that's not the worst part."
161,Monica,What is the worse part?
162,Chandler,I can't remember which sister.
163,Ross,You see what men do!
164,Ross,Don't tell me men are not nice!
165,Ross,This is men!!
166,Ross,Commercial Break
167,Monica,Are you insane?
168,Monica,"I mean Joey, is going to kill you, he's actually going to kill you dead."
169,Chandler,Okay!
170,Chandler,You don't think I thought of that?
171,Phoebe,How can you not know which one?
172,Rachel,I mean that's unbelievable.
173,Monica,"I mean, was it Gina?"
174,Ross,Which one is Gina?
175,Rachel,"Dark, big hair, with the airplane earrings."
176,Monica,"No, no, no, that's Dina."
177,Chandler,"You see you can't tell which one is which either, dwha!"
178,Phoebe,We didn't fool around with any of them.
179,Phoebe,Dwha!
180,Phoebe,Dwha!
181,Chandler,Veronica.
182,Chandler,"Look, it's got to be Veronica, the girl in the red skirt."
183,Chandler,I definitely stuck my tongue down her throat.
184,Monica,That was me.
185,Chandler,"Look, when I've been drinking, sometimes I tend to get overly friendly, and I'm sorry."
186,Monica,That's okay.
187,Rachel,That's all right.
188,Ross,That's okay.
189,Joey,Can I talk to you for a second?
190,Ross,"Hey, Joey."
191,Rachel,Hey.
192,Joey,Come on!
193,Chandler,Why can't we talk in here?
194,Chandler,"With, with, witnesses."
195,Joey,I just got off the phone with my sister.
196,Ross,"Ah, which, which one?"
197,Joey,Mary-Angela.
198,Ross,Mary-Angela.
199,Joey,Yeah.
200,Monica,Y'know which one was she again?
201,Joey,"Why don't you ask Chandler, cause he's the one that fooled around with her."
202,Joey,She told me you said you could really fall for her.
203,Joey,Now is that true?
204,Joey,Or are you just gettin' over Janice by groping my sister.
205,Chandler,It's gotta be the first one.
206,Joey,Really?
207,Joey,That's great!
208,Joey,"You and my sister, sittin' in a tree."
209,Chandler,"Yep, I'm in a tree."
210,Rachel,Did he call?
211,Rachel,Did Mark call?
212,Monica,"No honey, I'm sorry, but the weekend's not over yet."
213,Rachel,Oh.
214,Rachel,"Oh my God, is that Phoebe?"
215,Monica,I guess they're back from their date.
216,Rachel,Music.
217,Rachel,Very nice.
218,Monica,Oh my God!
219,Rachel,"So, how are you?"
220,Monica,I am good.
221,Monica,I finished my book.
222,Rachel,"Oh yeah, what's it about?"
223,Monica,I don't remember.
224,Monica,Do you wanna take a walk?
225,Rachel,"Yeah, I do."
226,Ross,Dear Mary-Angela.
227,Ross,Hi.
228,Ross,How's it going.
229,Ross,This is the hardest letter I've ever had to write.
230,Ross,What the hell's a matter with you?
231,Ross,How do you think Joey's going to react when he finds out that you blew off his sister with a letter?
232,Chandler,"Well, that's the part where you tell him that I moved to France."
233,Chandler,When actually I'll be in Cuba.
234,Ross,"All right, look, look, you've got to do this yourself, okay in person."
235,Ross,At least you know her name.
236,Ross,"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy."
237,Chandler,What if Mary-Angela comes to the door and I ask for Mary-Angela?
238,Ross,Where in Cuba?
239,Chandler,"Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?"
240,Joey,Waiting for my Grandma to finish my laundry.
241,Joey,What about you?
242,Chandler,I'm here to see Mary-Angela.
243,Joey,You are so the man!
244,Joey,"Now look, listen, listen, you got to be cool, cause my Grandma doesn't know about you two yet, and you do not want to tick her off."
245,Joey,She was like the sixth person to spit on Mussolini's hanging body.
246,Joey,Yeah.
247,Chandler,Where's Mary-Angela?
248,Joey,She's right in there.
249,Joey,Joey's
250,Rachel,I can't believe Mark didn't call.
251,Rachel,"It's Sunday night, and he didn't call."
252,Ross,Bummer.
253,Rachel,"Yeah, right."
254,Rachel,"Look at you, you're practically giddy."
255,Ross,"No, I'm genuinely sorry the Mark thing didn't work out."
256,Ross,"Look, Rach, I want only good things for you."
257,Monica,"Wait a minute, why don't you just call Mark."
258,Monica,"I mean, who says you have to sit here and wait for him, you've got to make stuff happen."
259,Ross,"But, you, you don't want to seem too pushy."
260,Monica,"Honey, it's not pushy, he gave her his home number."
261,Ross,"What, he gave you his home number?"
262,Ross,"As in like, to, to his home?"
263,Rachel,"Yeah, and you don't mind if I call, because you only want good things for me."
264,Ross,"That's right good things, that-that is what I said."
265,Rachel,"Hello, Mark?"
266,Rachel,"Hi, it's Rachel Green."
267,Rachel,"Oh no, don't you apologize."
268,Rachel,"Yeah, I'll hold."
269,Rachel,"He left my number at work, but he was helping his niece with her report on the pioneers."
270,Ross,That is so made up!
271,Rachel,"Yeah, oh my God, tomorrow!"
272,Rachel,"That, no, it's perfect."
273,Rachel,"Oh God, thank you soo much."
274,Rachel,Great!
275,Rachel,Bye!
276,Rachel,I got the interview!
277,Monica,Yay!
278,Ross,There you go.
279,Rachel,He even offered to meet me for lunch tomorrow to prep me for it.
280,Monica,"Oh, that is amazing!"
281,Ross,"Yeah well, if I know Mark, and I think I do, I'd expect nothing less."
282,Rachel,I got to figure out what I'm going to wear.
283,Ross,High collar and baggy pants say I'm a pro.
284,Rachel,Yeah!
285,Rachel,Right!
286,Rachel,"Okay, I'll see you guys later."
287,Rachel,Woo hoo!
288,Ross,You go get em.
289,Ross,What did I do to you?
290,Ross,Did I hurt you in some way?
291,Monica,What?
292,Ross,Why don't you call him?!'
293,Ross,"Well, thank you very much!"
294,Ross,"Y'know now he is going to prep her, y'know prep her, as in what you do when you surgically remove the boyfriend!"
295,Monica,Are you crazy?
296,Ross,Am I!
297,Ross,Am I!
298,Ross,Am I out of my mind!
299,Ross,Am I losing my senses!!
300,Ross,This dreamy guy is taking my girlfriend out for a meal.
301,Monica,What?!
