,Person,Said
0,Phoebe,Hey!
1,Chandler,Hey!
2,Chandler,"Wow, it is true what they say, pregnant bellies look like a drum."
3,Phoebe,Ha-ha.
4,Phoebe,"No, it's just I'm so pregnant that Imy guitar doesn't fit anymore."
5,Phoebe,"So I thought til I'm not, I'm just gonna play all my songs on this drum."
6,Phoebe,It sounds really cool!
7,Chandler,All right.
8,Phoebe,Listen.
9,Phoebe,Listen.
10,Phoebe,"Smelly cat, smelly cat, what are they feeding you?"
11,Joey,"Wow, Pheebs!"
12,Joey,That sounds great!
13,Phoebe,I know!
14,Phoebe,"I know, and I've only been playing for like an hour!"
15,Phoebe,Hey!
16,Phoebe,What are you doing here?
17,Phoebe,"Oh, well, don't tell me you want to keep more of your stuff in my uterus."
18,Chandler,Wouldn't that be Frank the III?
19,Phoebe,Wow!
20,Phoebe,That's so great!
21,Phoebe,Oh!
22,Phoebe,Oh!
23,Phoebe,Cougar.
24,Ross,"Hey, if mommy can have a wife, daddy can have a bra."
25,Ross,"Oh, no-no-no, see, that-that clock's a little fast, uh, we have 17 minutes."
26,Ross,"Huh, what can we do in 17 minutes?"
27,Ross,Twice?
28,Ross,"Hey, uh, you can ignore that."
29,Ross,"Uhh, believe me when he's older, he'll understand."
30,Ross,I'll be right there.
31,Ross,Hello!
32,Ross,Hello!
33,Ross,Hey.
34,Ross,"Uhh, Emily, this is Carol and Susan."
35,Ross,"Look at you two, bonding, making us late for the airport so"
36,Ross,Oh come on!
37,Ross,That's-that's true.
38,Phoebe,Hi!
39,Joey,Hey!
40,Chandler,Hey!
41,Chandler,Do we have a baby name yet?
42,Phoebe,Ugh!
43,Phoebe,No!
44,Phoebe,This is so hard!
45,Phoebe,I went through this whole book  and found nothing!
46,Phoebe,"I want a name that's really like, y'know strong and confident, y'know?"
47,Phoebe,Like-like Exxon.
48,Chandler,"Well, it certainly worked for that Valdez kid."
49,Joey,"Ooh-ooh, Pheebs, you want a strong name?"
50,Joey,"How about, The Hulk?"
51,Phoebe,"No, I'm-I'm not sure about Hulk, but I like the idea of a name starting with ""The."""
52,Joey,"Oh, want a good name, go with Joey."
53,Joey,Joey's your pal.
54,Joey,Joey's your buddy.
55,Joey,"""Where is everybody?"""
56,Joey,"""Well, they're hanging out with Joey."""
57,Chandler,"Hey, y'know what, if you're gonna do that, if you're gonna name him Joey, you should name him Chandler."
58,Chandler,"Oh, come on!"
59,Chandler,"Chandler's funny, sophisticated, and he's very loveable, once you get to know him."
60,Joey,"Oh well, hey, Joey's loveable too!"
61,Joey,"But the thing about Joey is, if you need him, he'll be there."
62,Chandler,"Well, Chandler will be there for you too."
63,Chandler,"I mean, well, he might be a little late, but-but, he'll be there."
64,Chandler,"And he'll bring you some cold soda, if want you need him for is that you're really hot."
65,Joey,What do ya say?
66,Joey,What do ya say?
67,Phoebe,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names."
68,Phoebe,"But, all right, I don'tmaybe I'll just name him The Hulk."
69,Joey,I knew I shouldn't have mentioned it!
70,Joey,That's what I wanted to name my kid!
71,Rachel,"Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing."
72,Monica,Y'know what?
73,Monica,It really creeps me out choosing other people's sex clothes.
74,Rachel,Sorry.
75,Rachel,I'm so exited!
76,Rachel,I've been waiting for this for months!
77,Rachel,I got my hair coloured!
78,Rachel,I got new sheets!
79,Rachel,I'm making him a very fancy meal.
80,Monica,Um-hmm.
81,Rachel,What am I making him by the way?
82,Monica,"Well, you're making him a frieze salad with goat cheese and pine nuts, wild nuts, wild rice, roast asparagus, and salmon au croup."
83,Rachel,I thought I was making him filet mignon?
84,Monica,"Yeah, you were, but you decided to make salmon because you had some left over at the restaurant."
85,Monica,"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke."
86,Rachel,"Wow, I really get crabby when I cook."
87,Ross,Hey!
88,Joey,Hey!
89,Chandler,Hey!
90,Ross,"So uh, Emily called last night"
91,Chandler,And now you're giving me the message!
92,Ross,Turns out them Emily is just crazy about Susan.
93,Ross,"Yeah, they're going to the theatre together!"
94,Ross,They're going to dinner!
95,Ross,They're going horseback riding!
96,Phoebe,"God, Susan is so fun!"
97,Ross,"Look, this is just a little too familiar, okay?"
98,Ross,"For like, for like six months before Carol and I spilt up, all I heard"
99,Chandler,You actually think that something can happen between Emily and Susan?
100,Ross,"Hey, they're going to the gym together!"
101,Ross,Two women!
102,Ross,Stretching!
103,Ross,Y'know they-they take a steam together!
104,Ross,Things get a little playfuldidn't you see Personal Best?
105,Joey,"No, but I'm gonna!"
106,Chandler,Hi!
107,Chandler,Hi!
108,Chandler,You're crazy!
109,Chandler,Okay?
110,Chandler,This is Emily.
111,Chandler,Emily is straight.
112,Ross,How do you know?
113,Ross,I mean we thought Carol was straight before I married her!
114,Phoebe,"Yeah, I definitely."
115,Phoebe,I don't like the name Ross.
116,Ross,What a weird way to kick me when I'm down.
117,Phoebe,No!
118,Phoebe,No!
119,Phoebe,I-I meant for the baby!
120,Ross,Oh.
121,Ross,What's wrong with Ross?
122,Phoebe,"Well, it's just y'know that something like this would never to like The Hulk, y'know"
123,Ross,"Actually that-that's not true, in The Incredible Hulk uh, No."
124,Ross,"72, Dr. Bruce Banner found  Y'know, ugh, nevermind, my girlfriend's a lesbian."
125,Phoebe,"So, I decided I'm definitely going to go with either Joey or Chandler."
126,Joey,Oh!
127,Joey,"Oh-oh, you gotta pick Joey!"
128,Joey,"I mean, name one famous person named Chandler."
129,Chandler,Raymond Chandler.
130,Joey,Someone you didn't make up!
131,Chandler,"Okay, there are no famous Joey's."
132,Chandler,"Except for, huh, Joey Buttafucco."
133,Joey,"Yeah, that guy really hurt us."
134,Phoebe,"Well, how about a compromise then, okay?"
135,Phoebe,"What if it's like y'know, Chanoey?"
136,Chandler,"Okay, look, Joey!"
137,Chandler,"Come on, think about it, first of all, he'll never be President."
138,Chandler,There's never gonna be a President Joey.
139,Joey,"All right look man, I didn't want to bring this up, but Chandler, is the stupidest name I ever heard in my life!"
140,Joey,It's not even a name; it's barely even a word.
141,Joey,Okay?
142,Joey,"It's kinda like chandelier, but it's not!"
143,Joey,All right?
144,Joey,"It's a stupid, stupid non-name!"
145,Chandler,"Wow, you're, you're right."
146,Chandler,"I have a horrible, horrible name."
147,Joey,"I'm sorry man, I didn'tI'm-I'm sorry."
148,Joey,I'm sorry.
149,Chandler,Okay.
150,Joey,So I guess it's Joey then!
151,Rachel,"Ohh, please!"
152,Rachel,Cooking soothes me.
153,Rachel,Ahh.
154,Rachel,"So, dig in!"
155,Rachel,Hmmm!
156,Rachel,"Oh I know, my God, this is sothis rice is soI am so good."
157,Rachel,"Oh, yeah, I'm sorry."
158,Rachel,They used to live here; sometimes they migrate back over.
159,Rachel,"Yeah, sure, okay."
160,Rachel,Okay.
161,Joey,"Hey, how did you do that?!"
162,Joey,Come on in.
163,Rachel,All gone!
164,Rachel,"So, farm birds, huh?"
165,Rachel,Oh.
166,Rachel,Okay.
167,Rachel,"So, can I serve you a little ofWhat?"
168,Rachel,What?
169,Rachel,What?
170,Rachel,"But, they're across the hall!"
171,Rachel,"I mean that's two doors away, it would take them a long time to peck their way back over here."
172,Rachel,"Okay, y'know, would you feel better if we went someplace else?"
173,Rachel,I mean we could pack all this stuff up and y'know go to your apartment.
174,Rachel,Your parents'?
175,Rachel,Ohh.
176,Rachel,Yeah that works.
177,Ross,Hey!
178,Ross,"Well, I asked him if he wanted to eat, he said, ""No."""
179,Ross,"I asked him if he wanted to sleep, he said, ""No."""
180,Ross,"I asked him what he wanted to do, he said, ""No."""
181,Ross,"So, he's sweeping."
182,Ross,"So umm, any word from Susan?"
183,Ross,Uh-huh.
184,Ross,Uh-huh.
185,Ross,"Uh, by the by, did it uh, did it ever occur to you that, I don't know, maybe they might be having a little too much fun?"
186,Ross,"Y'know, the kind of fun, you and Susan had when we were married."
187,Ross,Am I?
188,Ross,Am I?
189,Ross,"Uh-huh, Carol, so were we."
190,Ross,"All right, just-just imagine for a moment, Susan meets someone and-and they really hit it off."
191,Ross,Y'know?
192,Ross,"Say-say they're coming back from the theatre, and they-they stop at a pub for a couple of drinks, they're laughing, y'know, someone innocently touches someone else There's electricity, it's new."
193,Ross,It's exciting.
194,Ross,Are you telling me there isn't even the slightest possibility of something happening?
195,Ross,OH MY GOD!!
196,Ross,I didn't really believe it until you just said it!
197,Rachel,Wow!
198,Rachel,This place is fabulous!
199,Rachel,"Whoa-whoa, there's two living rooms?"
200,Rachel,"God, growing up here, this place must've been a real babe magnet."
201,Rachel,"Ohh, you should know, this place is a real babe magnet."
202,Rachel,Wanna make out?
203,Rachel,That sounds like a plan.
204,Rachel,"Umm, is there a place I can go freshen up?"
205,Rachel,Ah.
206,Rachel,Mrs.
207,Rachel,Hi you!
208,Rachel,"I know, I can do more than cook."
209,Rachel,Mr.
210,Rachel,Ohh!
211,Rachel,It's so nice to meet you.
212,Rachel,Hello.
213,Rachel,Mr.
214,Rachel,Hello.
215,Rachel,Mrs.
216,Rachel,What?
217,Rachel,"This-this, no, oh no, no-no-no, this is notthat's-that's not what it is."
218,Rachel,"See, see, okay, I work in fashion, see and-and, this is a real dress actually."
219,Rachel,"It's-it's, they're-they're wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at Bloomingdale's, so And obviously in uh, in-in this case,  I am going to report back, ""USA not ready."""
220,Rachel,Mrs.
221,Rachel,Yes!
222,Rachel,"Well, we were going to do that afterI mean umm, next."
223,Rachel,Mr.
224,Rachel,"Oh, yeah, well Yeah, no use wasting this baby, just lyin' around the house."
225,Rachel,Mr.
226,Rachel,Yes.
227,Rachel,Mr.
228,Joey,"Dude, I am sorry about what I said!"
229,Chandler,"No, no, you're right, it is a ridiculous name!"
230,Joey,It's not that bad.
231,Chandler,Yes it is!
232,Chandler,"From now on, I have no first name."
233,Joey,"So, you're just Bing?"
234,Chandler,I have no name.
235,Phoebe,"All right, so, what are we supposed to call you?"
236,Chandler,"Okay uh, for now, temporarily, you can call me, Clint."
237,Joey,No way are you cool enough to pull of Clint.
238,Chandler,"Okay, so what name am I cool enough to pull off?"
239,Phoebe,"Umm, Gene."
240,Chandler,It's Clint.
241,Chandler,It's Clint!
242,Joey,"See you later, Gene."
243,Phoebe,"Bye, Gene."
244,Chandler,It's Clint!
245,Chandler,Clint!
246,Joey,What's up with Gene?
247,Monica,"So, you wore your nightie to dinner?"
