,Person,Said
0,Monica,What is it hon?
1,Phoebe,I-I can't find anything that I want to eat!
2,Phoebe,Everything I eat makes me nauseous!
3,Phoebe,"I'm telling you, being pregnant is no piece of cakeooh!"
4,Phoebe,Cake!
5,Phoebe,No.
6,Monica,"Aww, honey I'm sorry."
7,Phoebe,God!
8,Phoebe,Ooh!
9,Phoebe,What is that smell?
10,Phoebe,It's coming from the bathroom.
11,Phoebe,Ooh!
12,Chandler,Wow!
13,Chandler,Pregnancy does give you some weird cravings.
14,Joey,Yeah?
15,Phoebe,It's me.
16,Phoebe,It's Phoebe.
17,Phoebe,"Listen there's something in here I want to eat, what-what smells so good?"
18,Joey,Is it the shampoo?
19,Joey,It's guava.
20,Phoebe,No!
21,Joey,Oh!
22,Joey,Wait-wait!
23,Joey,Is it my bologna sandwich?
24,Phoebe,Yes.
25,Phoebe,Yes.
26,Phoebe,Yes.
27,Phoebe,I can't believe it!
28,Phoebe,The baby wants bologna!
29,Phoebe,Maybe he wants me to eat meat?
30,Phoebe,I can't eat meat!
31,Joey,"Oh, wait-wait!"
32,Joey,Maybe it's a pickle?!
33,Joey,Opening Credits
34,Chandler,What are you writing?
35,Rachel,"Well, Joshua's coming in tomorrow and since I don't have the guts to ask him out, I'm going to sell him a coat and put this note in the pocket."
36,Chandler,Oh yeah?
37,Chandler,"Joshua, give me a call sometime, guys like you  never go out of stylewhat did you throw away?"
38,Chandler,Hi guys!
39,Joey,"Hey, what have you guys been up too?"
40,Ross,"Oh, we went to see a collection of Victorian doorknobs and the Cupert-Hewitt museum."
41,Chandler,Without me?
42,Ross,Yeah.
43,Monica,"I don't know how museums work in England but, here, you're not supposed to take stuff."
44,Ross,Bye.
45,Joey,Wow!
46,Joey,You guys seem to be having a good time.
47,Ross,"Oh yeah, she's-she's amazing."
48,Ross,And-and she's so much fun.
49,Ross,And!
50,Ross,Y'know what?
51,Ross,"When I'm with her, I'm fun!"
52,Ross,I even signed up for helicopter classes.
53,Ross,"She's leaving in two days, I don't have to do it."
54,Monica,"Oh no, two days, you must be bummed."
55,Ross,"Yeah, she's got to go back to London."
56,Ross,But you know what?
57,Ross,I've been prepared for this from the start.
58,Ross,"We both knew we had two weeks together, and that's it."
59,Ross,Y'know.
60,Joey,Hey that's what all my relationships are like.
61,Chandler,"Yes, but in Ross's case, they both know in two weeks that's it."
62,Ross,Pheebs!
63,Ross,Hello!
64,Ross,Hello!
65,Phoebe,Yes!
66,Phoebe,I know!
67,Phoebe,I know!
68,Phoebe,Yeah!
69,Phoebe,So the baby is totally craving meat.
70,Phoebe,"This afternoon I tried tricking it, I made it a soy-burger to make it think it was getting meat, y'know?"
71,Phoebe,And I got nauseous.
72,Chandler,Maybe that's because soy-burgers suck!
73,Phoebe,Being pregnant is tough on your tummy.
74,Joey,"Hey, but at least you got that cool, pregnant lady glow."
75,Phoebe,That's sweat.
76,Phoebe,"You throw up all morning, you'll have that glow too."
77,Rachel,"Oh, here's that trench-coat that you wanted."
78,Rachel,Yeah?
79,Rachel,"Oh no-no, no-no, they don't want you to put your hands in the pockets until you are out of the store."
80,Rachel,"Well, that's because of a lot of"
81,Rachel,I know!
82,Rachel,Oh?
83,Rachel,"Well, congratulations, so do you love her?"
84,Rachel,Huh.
85,Rachel,"Well, uh, that's uh, that's interesting."
86,Rachel,"Oh, it's just an anti-theft device."
87,Rachel,"You need that, you need that too cause obviously, a thief could just tear this up."
88,Rachel,"Oops, sorry."
89,Rachel,"Listen, we-we have to have a party tonight!"
90,Rachel,"Actually, we have to have one in five minutes, so everybody cancel your plans."
91,Chandler,What are you talking about?
92,Joey,"Yeah, what' going on?"
93,Rachel,We have to have a surprise Bon Voyage party for Emily.
94,Rachel,But it's actually for Joshua.
95,Rachel,"Look, he said he's not ready to date, so I had to invite him to a party if I wanted to see him outside of work, and now I have the perfect opportunity to seduce him!"
96,Ross,"Well, as much as I'd like to meet Josh and warn him, Emily and I aren't going to be here."
97,Ross,All right?
98,Ross,"I mean, she's going to come by first to say good-bye, and then I've got a whole special evening planned."
99,Ross,"So I'm sorry, no party."
100,Joey,Awwww!
101,Rachel,Surprise!!!
102,Rachel,Chandler and
103,Joey,Surprise!
104,Rachel,"Well, it was all Ross's idea."
105,Ross,You really didn't know?
106,Chandler,Why are you in here if Joshua is all the way over there?
107,Rachel,"Uhh, because I'm trying to play hard to get."
108,Rachel,"Oh, quick he's looking over here, say something funny."
109,Chandler,Like what?
110,Joey,What-what-what is so funny?
111,Chandler,"I said, ""Like what?"""
112,Joey,Now that's a thinker.
113,Rachel,"Okay, y'know what, y'know what?"
114,Rachel,This playing hard to get thing is not working.
115,Rachel,"Umm, hand-hand me those cherries."
116,Rachel,Okay.
117,Rachel,Okay.
118,Rachel,Hi!
119,Rachel,Care for a cherry?
120,Rachel,No?
121,Rachel,"Y'know, I can tie one of these into a knot using just my tongue."
122,Ross,So we should probably get going soon.
123,Ross,"Yeah, but we-we have to be at the Four Seasons for drinks in 15 minutes and then y'know, then The Plaza for dinner."
124,Ross,"No-no-no, no, umm, actually American surprise parties are-are-are very short."
125,Ross,"It's usually, ""Surprise!"""
126,Ross,"And then, ""Oh my God, I'm so surprisedgood-bye!"""
127,Ross,Monica said that did she?
128,Phoebe,"Ooh, yeah."
129,Phoebe,Then what are you going to put on top of that?
130,Joey,A little salami.
131,Phoebe,Ooh yeah!
132,Phoebe,"Then umm, what goes on top of the salami?"
133,Joey,Pastrami.
134,Phoebe,"Oooh, yeah."
135,Phoebe,You're a genius.
136,Rachel,"Oh, could somebody give me a hand with this zipper?"
137,Joey,Yeah.
138,Rachel,Up!
139,Monica,You changed?
140,Rachel,"Yeah, I did."
