,Person,Said
0,Monica,Would you let it go?
1,Monica,It's not that big a deal.
2,Ross,Not that big a deal?
3,Ross,It's amazing.
4,Ross,"Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve."
5,Ross,"All right, as far as I'm concerned, there is nothing a guy can do that even comes close."
6,Ross,Am I right?
7,Rachel,Come on!
8,Rachel,You guys can pee standing up.
9,Chandler,We can?
10,Chandler,"All right, I'm tryin' that."
11,Joey,"Ok, you know what blows my mind?"
12,Joey,Women can see breasts any time they want.
13,Joey,You just look down and there they are.
14,Joey,How you get any work done is beyond me.
15,Phoebe,"Oh, ok, you know what I don't get?"
16,Phoebe,"The way guys can do so many mean things, and then not even care."
17,Ross,Multiple orgasms!
18,Ross,Opening Credits
19,Chandler,"So, Saturday night, the big night, date night, Saturday night, Sat-ur-day night!"
20,Joey,"No plans, huh?"
21,Chandler,Not a one.
22,Ross,"Not even, say, breaking up with Janice?"
23,Chandler,"Oh, right, right, shut up."
24,Monica,"Chandler, nobody likes breaking up with someone."
25,Monica,You just gotta do it.
26,Chandler,"No, I know, but it's just so hard, you know?"
27,Chandler,"I mean, you're sitting there with her, she has no idea what's happening, and then you finally get up the courage to do it, and there's the horrible awkward moment when you've handed her the note."
28,Joey,Why do you have to break up with her?
29,Joey,"Be a man, just stop calling."
30,Phoebe,"You know, if you want, I'll do it with you."
31,Chandler,"Oh, thanks, but I think she'd feel like we're gangin' up on her."
32,Phoebe,"No, I mean you break up with Janice and I'll break up with Tony."
33,Ross,Tony?
34,Monica,"Oh, you're breaking up with Tony?"
35,Phoebe,"Yeah, I know, he's sweet, but it's just not fun anymore, you know?"
36,Phoebe,"I don't know if it's me, or his hunger strike, or, I don't know."
37,Rachel,Does anybody want anything else?
38,Ross,"Oh, yeah, last week you had a wonderful, nutty, chocolatey kind of a cakey pie thing."
39,Ross,"Nothing, just, just, I'm fine."
40,Phoebe,What's the matter?
41,Phoebe,Why so scrunchy?
42,Rachel,It's my father.
43,Rachel,He wants to give me a Mercedes convertible.
44,Ross,"That guy, he burns me up."
45,Rachel,"Yeah, well, it's a Mercedes if I move back home."
46,Rachel,"Oh, it was horrible."
47,Rachel,He called me young lady.
48,Chandler,"Ooh, I hate when my father calls me that."
49,Monica,"Did he give you that whole ""You're-not-up-to-this"" thing again?"
50,Rachel,"Oh, yeah, yeah."
51,Rachel,"Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own""."
52,Phoebe,"Uh-huh, uh-huh."
53,Joey,"My god, Angela."
54,Monica,"Wow, being dumped by you obviously agrees with her."
55,Phoebe,Are you gonna go over there?
56,Joey,"No, yeah, no, ok, but not yet."
57,Joey,I don't wanna seem too eager.
58,Joey,"One Mississippi, two Mississippi, three Mississippi."
59,Joey,That seems pretty cool.
60,Joey,"Hey, Angela."
61,Joey,You look good.
62,Joey,You don't say.
63,Ross,"So, uh, Rachel, what are you, uh, what're you doing tonight?"
64,Rachel,"Oh, big glamour night."
65,Rachel,Me and Monica at Laundorama.
66,Ross,"Oh, you uh, you wanna hear a freaky coincidence?"
67,Ross,Guess who's doing laundry there too?
68,Rachel,Who?
69,Ross,Me.
70,Ross,Was that not clear?
71,Ross,"Hey, why don't, um, why don't I just join you both, here?"
72,Rachel,Don't you have a laundry room in your building?
73,Ross,"Yes, I do have a laundry room in my building, um, but there's a.... rat problem."
74,Ross,"Apparently they're attracted to the dryer sheets, and they're goin' in fine, but they're comin' out all.... fluffy."
75,Ross,"Anyway, say, sevenish?"
76,Rachel,Sure.
77,Joey,Bob?
78,Joey,Who the hell's Bob?
79,Joey,"Come on, we were great together."
80,Joey,"And not just at the fun stuff, but like, talking too."
81,Joey,What?
82,Joey,"Fine, fine, so, why don't the four of us go out and have dinner together tonight?"
83,Joey,"You know, as friends?"
84,Joey,"You know, you and Bob, and me and my girlfriend, uh, uh, Monica."
85,Joey,"Monica, I'm tellin' you, this guy is perfect for you."
86,Monica,Forget it.
87,Monica,Not after your cousin who could belch the alphabet.
88,Joey,Come on.
89,Joey,This guy's great.
90,Joey,His name's Bob.
91,Joey,He's Angela's... brother.
92,Joey,"He's smart, he's sophisticated, and he has a real job."
93,Joey,"Me, I go on three auditions a month and call myself an actor, but Bob is..."
94,Monica,"Oh, god help us."
95,Joey,What?
96,Monica,Ugly Naked Guy's laying kitchen tile.
97,Monica,Eww!
98,Joey,Eww!
99,Joey,"Look, I'm asking a favor here."
100,Joey,"If I do this for her brother, maybe Angela will come back to me."
101,Monica,What's going on here?
102,Monica,You go out with tons of girls.
103,Joey,"I know, but, I made a huge mistake."
104,Joey,I never should have broken up with her.
105,Joey,Will you help me?
106,Joey,Please?
107,Ross,"Ok, bye."
108,Ross,"Well, Monica's not coming, it's just gonna be me and Rachel."
109,Chandler,Oh.
110,Chandler,"Well, hold on camper, are you sure you've thought this thing through?"
111,Ross,It's laundry.
112,Ross,The thinking through is minimal.
113,Chandler,"It's just you and Rachel, just the two of you?"
114,Chandler,This is a date.
115,Chandler,You're going on a date.
116,Ross,Nuh-uh.
117,Chandler,Yuh-huh.
118,Ross,So what're you saying here?
119,Ross,"I should shave again, pick up some wine, what?"
120,Chandler,"Well, you may wanna rethink the dirty underwear."
121,Chandler,This is basically the first time she's gonna see your underwearyou want it to be dirty?
122,Ross,No.
123,Chandler,"Oh, and uh, the fabric softener?"
124,Ross,"Ok, ok, now what is wrong with my Snuggles?"
125,Ross,"What, it says I'm a sensitive, warm kinda guy, you know, like a warm, fuzzy bear."
126,Ross,"Ok, I can pick something else up on the way."
127,Chandler,There you go.
128,Monica,Thank you.
129,Monica,So what does this Bob guy look like?
130,Monica,Is he tall?
131,Monica,Short?
132,Joey,Yep.
133,Monica,Which?
134,Joey,Which what?
135,Monica,"You've never met Bob, have you?"
136,Joey,"No, but he's..."
137,Monica,"Oh my god, Joey, for all we know this guy could be horribly..."
138,Monica,...horribly attractive.
139,Monica,I'll be shutting up now.
140,Chandler,Where are they?
141,Chandler,Where are they?
142,Phoebe,This is nice.
143,Phoebe,We never do anything just the two of us.
144,Chandler,It's great.
145,Chandler,Maybe tomorrow we can rent a car and run over some puppies.
146,Phoebe,"Eww, I don't wanna do that."
147,Chandler,Here we go.
148,Phoebe,"Ok, have a good break-up."
149,Chandler,"Hey, Janice."
150,Chandler,"Hey, that's not good."
151,Chandler,"Can I get an espresso and a latte over here, please?"
152,Chandler,What?
153,Chandler,What... did you get me there?
154,Chandler,Bullwinkle socks.
155,Chandler,That's so sweet.
156,Chandler,That's great.
157,Chandler,"Well, I'm gonna get another espresso."
158,Chandler,Can I get you another latte?
159,Chandler,That's it?
160,Phoebe,"Yeah, it was really hard."
161,Chandler,"Oh, yeah, that hug looked pretty brutal."
162,Phoebe,"Ok, you weren't there."
163,Rachel,"Oh, 'scuse me."
164,Rachel,I was kinda using that machine.
165,Rachel,But I saved it.
166,Rachel,I put my basket on top.
167,Rachel,What?
168,Ross,What's goin' on?
169,Rachel,"Hi, uh, nothing."
170,Rachel,That horrible woman just took my machine.
171,Ross,Was your basket on top?
172,Rachel,"Yeah, but, there were no suds."
173,Ross,So?
