,Person,Said
0,Phoebe,What am I sitting on?
1,Chandler,Top of the world?
2,Chandler,Dock of the bay?
3,Chandler,I'm out.
4,Phoebe,Ew-eww!!
5,Phoebe,Undies!
6,Rachel,All right!
7,Rachel,Who's are they?
8,Rachel,Who's are they?
9,Ross,"Well, they're not mine!"
10,Chandler,"Well, they're Joey's!"
11,Chandler,They gotta be Joey's!
12,Joey,"Yeah, they're mine."
13,Chandler,See?
14,Chandler,They're Joey's!
15,Chandler,J-J-J-J-J-Joey's!
16,Ross,Why are they here?
17,Joey,"I don't know uhh  Well, I'm Joey."
18,Joey,"Yeah, I'm disgusting, I take my underwear off in other people's homes."
19,Rachel,"Well, get 'em out of here!"
20,Rachel,What's wrong with you?
21,Chandler,Yeah!
22,Monica,Yeah!
23,Rachel,Take 'em!
24,Rachel,"Joey, you can touch them!"
25,Rachel,They're your underwear.
26,Joey,Chandler?
27,Joey,A word.
28,Joey,That's it!
29,Joey,I'm tired of covering for you two!
30,Joey,This has got to stop!
31,Joey,Ahh!
32,Joey,And tighty-whiteys!
33,Joey,"What are you, 8?"
34,Monica,"Thank you Joey, thank you so much!"
35,Joey,"Oh hey, no, you're not welcome."
36,Joey,"Okay, look, I hate this!"
37,Joey,You guys keep embarrassing me!
38,Joey,"Yesterday, Rachel found your razor in our bathroom and I didn't know what to say, so I said it was mine and-and that I was playing a woman in a play."
39,Joey,And one thing led to another and
40,Monica,Wow!
41,Monica,"And around the ankles, y'know that is a tough spot."
42,Joey,"Yeah, it was!"
43,Joey,"All right, listen, I can't"
44,Chandler,All this lying has been hard on us too.
45,Joey,"Oh-oh, yeah-yeah, I bet all the sex makes it easier!"
46,Chandler,"Well, yeah actually."
47,Monica,We'll try to be more careful okay?
48,Monica,"It's just that, we don't want everyone to know because this is going really well, and maybe the reason it's going really well is because it's a secret."
49,Chandler,"I know it sounds really weird, but we're just so bad at relationships."
50,Monica,We are!
51,Monica,Help us!
52,Chandler,Help!
53,Joey,All right!
54,Joey,"But,  you do it with me once."
55,Monica,Joey!
56,Joey,Didn't think so.
57,Joey,Opening Credits
58,Monica,"Hey, Phoebe!"
59,Chandler,"Hi, Pheebs!"
60,Rachel,"Hey, Pheebs!"
61,Joey,"Hey, Pheebs!"
62,Rachel,What are you reading?
63,Phoebe,"Umm, Wethering Heights."
64,Phoebe,I'm taking a literature class at the New School and I have to finish it for the first session tomorrow.
65,Chandler,I didn't know you were taking a class.
66,Chandler,That is so cool.
67,Phoebe,Yeah!
68,Phoebe,"Well, I really liked that Lamaze class I took!"
69,Phoebe,"Y'know and this time I thought I'd go for something, y'know a little more intellectual, with a less painful final exam."
70,Rachel,Honey that sounds like fun.
71,Phoebe,Yeah!
72,Phoebe,"Ooh, you should come with me!"
73,Phoebe,"Oh yeah, then I'd have someone to sit with!"
74,Rachel,Okay.
75,Phoebe,Yeah!
76,Phoebe,"Okayooh, but are you going to have time to read it?"
77,Rachel,"Oh, I read that in high school."
78,Phoebe,This is going to be so much fun!
79,Phoebe,"Okay-shhh, I have to finish."
80,Ross,Hi.
81,Joey,What's wrong buddy?
82,Ross,Someone at work ate my sandwich!
83,Chandler,"Well, what did the police say?"
84,Ross,My Thanksgiving leftover sandwich.
85,Ross,I can't believe someone ate it!
86,Chandler,"Ross, it's just a sandwich!"
87,Ross,Just a sandwich?
88,Ross,"Look, I am 30 years old, I'm about to be divorced twice and I just got evicted!"
89,Ross,That sandwich was the only good thing going on in my life!
90,Ross,Someone ate the only good thing going on in my life!
91,Monica,"Okay, look, I-I have enough stuff for one more sandwich, I mean I was going to eat it myself, but"
92,Ross,That-that would be incredible.
93,Ross,Thank you so much.
94,Ross,I-I still can't believe someone ate it!!
95,Ross,"I mean, look, I left a note and everything."
96,Chandler,Knock-knock.
97,Chandler,Who's there?
98,Chandler,Ross Geller's lunch.
99,Chandler,"Ross Geller's lunch, who?"
100,Chandler,"Ross Geller's lunch, please don't take me."
101,Chandler,Okay?
102,Joey,I'm surprised you didn't go home wearing your lunch.
103,Phoebe,"Okay, look you wanna hold onto your food?"
104,Phoebe,You gotta scare people off.
105,Phoebe,I learned that living on the street.
106,Ross,Really?!
107,Ross,So what would you say Pheebs?
108,Ross,"Stuff like uh, ""Keep your mitts off my grub?"""
109,Chandler,"Say Ross, when you picture Phoebe living on the street, is she surrounded by the entire cast of Annie?"
110,Phoebe,"Okay, this will keep them away from your stuff."
111,Monica,"Phoebe, you are a bad ass!"
112,Phoebe,"Someday I'll, tell you about the time I stabbed the cop."
113,Monica,Phoebe?
114,Phoebe,"Well, he stabbed me first!"
115,Rachel,"Sorry I'm late, but I left late."
116,Phoebe,Okay.
117,Rachel,"So Pheebs, what is the book about?"
118,Phoebe,I thought you said you read it in high school.
119,Rachel,"Well yeah, but then I remembered I started it and there was this pep rally and I was, I was on top of the pyramid but anywayumm, what is this book about?"
120,Phoebe,"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England."
121,Phoebe,Which I think represents the wildness of Heathcliff's character.
122,Phoebe,I totally get symbolism.
123,Phoebe,The
124,Rachel,"Umm, well I would have to say that it's a, it's tragic love story."
125,Rachel,The
126,Rachel,"Oh-oh-oh, symbolism!"
127,Rachel,"And uh, the-the uh, wildness of the mores, which I think is-is mirrored in the wildness of Heathcliff's character."
128,Rachel,The
129,Phoebe,You completely stole my answer!
130,Rachel,"Well, honey that was pretty obvious."
131,Phoebe,Well how would you know?!
132,Phoebe,You didn't even read it!
133,Phoebe,The
134,Phoebe,"I think that uh, yours is a question with many answers."
135,Phoebe,The
136,Phoebe,Would you care to venture one?
137,Phoebe,The
138,Phoebe,Are you just repeating what I'm saying?
139,Phoebe,The
140,Phoebe,Okay then.
141,Phoebe,Yeah but why didn't you just say that you didn't read the book?
142,Rachel,Be-because I didn't want him to think I was stupid!
143,Rachel,"I mean, that was really embarrassing what happened to you!"
144,Ross,Phoebe!
145,Phoebe,Yeah?
146,Ross,Phoebe!
147,Ross,"You're note, amazing!"
148,Ross,"Not only did no one touch my sandwich, but people at work are actually afraid of me."
149,Ross,"Yeah, a guy called me mental!"
150,Ross,"Mental Geller, yeah, I always wanted a cool nickname like that."
151,Monica,"Yeah, the best you got in high school was Wet Pants Geller."
152,Ross,That was the water fountain!
153,Ross,Okay?!
154,Ross,"Anyway, people are writing reports for me, uh pushing back deadlines to meet my schedule, I'm telling you, you get tough with people you can get anything you want."
155,Ross,"Hey Tribbiani, give me that coffee!"
156,Ross,Now!
157,Joey,"So you uh, still wondering?"
158,Joey,You're smart.
159,Joey,I like that.
160,Joey,"Oh no-no-no-no, wait-wait-wait!"
161,Joey,Hiya.
162,Rachel,"Joey, is what she just said ummOh my God."
163,Rachel,You were actually gonna
164,Chandler,What is going on here?
165,Rachel,And with Chandler in the next room.
166,Rachel,"What are you, what are you sick?"
167,Joey,I'm Joey.
168,Joey,"I mean, I'm disgusting."
169,Joey,I make low-budget adult films.
170,Joey,Commercial Break
171,Joey,You guys promised you'd be more careful!
172,Joey,"I mean, come on!"
173,Joey,The good Joey name is being dragged through the mud here!
174,Monica,We're so sorry.
175,Chandler,Yeah.
176,Joey,"Well, I'm telling everyone about you!"
177,Joey,That's the only way to explain the underwear and the video camera that doesn't make me look like a pig!
178,Chandler,"No-no, wait!"
179,Chandler,There's got to be a better explanation.
180,Chandler,You can tell them you had to make an adult film for your  adult film class.
181,Joey,"Yeah, I like that."
182,Joey,"But no-no, how does that explain why Rachel found my underwear at your place?"
183,Chandler,OhI don't know.
184,Joey,"Well, get ready to come out of the non-gay closet!"
185,Monica,"Okay, just wait, please."
186,Monica,I promise we'll come up with something.
187,Monica,Just give us a little more time.
188,Joey,All right.
189,Joey,"Hey, but it better make me look really, really good."
190,Joey,"Oh, and another thing, the video camera?"
191,Joey,Nice!
192,Ross,"Yeah, of course, Donald."
193,Ross,Dr.
194,Ross,What?!
195,Ross,Dr.
196,Ross,Yeah.
197,Ross,Dr.
198,Ross,"Oh no, you-you don't understand."
199,Ross,"Ugh, this is so silly."
200,Ross,"Umm, this is all because of a sandwich."
201,Ross,Dr.
202,Ross,Yeah.
203,Ross,You see my-my sister makes these amazing turkey sandwiches.
204,Ross,"Her secret is, she puts a, an extra slice of gravy soaked bread in the middle; I call it the Moist Maker."
205,Ross,"Anyway, I-I put my sandwich in the fridge over here  Dr."
206,Ross,What?
207,Ross,Dr.
208,Ross,You ate my sandwich?
209,Ross,Dr.
210,Ross,Oh-oh really?
211,Ross,Did you confuse it with your own turkey sandwich with a Moist Maker?
212,Ross,Dr.
213,Ross,Do you perhaps seeing a note on top of it?
214,Ross,Dr.
215,Ross,That said it was my sandwich?!
216,Ross,Dr.
217,Ross,What?
218,Ross,Dr.
219,Ross,You-you-you-you  threw my sandwich away!
220,Ross,MY SANDWICH?!!
221,Ross,MY SANDWICH!!!!!
222,Rachel,Hi!
223,Phoebe,Hi!
224,Rachel,"So umm, what's this book about?"
225,Phoebe,You didn't read this one either?
226,Rachel,"Well, I was gonna, but I accidentally read something else."
227,Phoebe,What?
228,Rachel,Vogue!
229,Rachel,"Hey, so tell me about this Jane Eyre woman."
230,Phoebe,No!
231,Phoebe,You should've read it yourself!
232,Rachel,Come on Phoebe!
233,Rachel,Don't be such a goodie-goodie!
234,Phoebe,Fine!
235,Phoebe,"Okay, all right, so Jane Eyre, first of all, you'd think she's a woman, but she's not."
236,Phoebe,She's a cyborg.
237,Rachel,A cyborg?!
238,Rachel,Isn't that like a robot?
239,Phoebe,"Yeah, this book was light years ahead of its time."
240,Phoebe,The
241,Phoebe,"Umm, Rachel and I were just discussing it and she had some very interesting insights."
242,Phoebe,The
243,Rachel,"Uh, thank you Phoebe."
244,Rachel,"Umm, well, what struck me most when reading Jane Eyre was uh, how the book was so ahead of its time."
245,Rachel,The
246,Rachel,"Yeah, well, feminism yes, but also the robots."
247,Chandler,Hey.
248,Monica,Hey.
249,Monica,"Okay, so umm, since that video camera thing didn't work out uh, I thought that I would give you just a little preview."
250,Chandler,You're naked in this picture!
251,Monica,I know.
252,Chandler,Ross?
253,Ross,Hey Chandler.
254,Ross,Monica!
255,Monica,"Ross, are you okay?"
256,Ross,I'm fine!
257,Ross,I saw a psychiatrist at work today.
258,Monica,Why?
259,Ross,On account of my rage.
260,Chandler,"Which I may say, right now, is out of control."
261,Ross,He gave me a pill for it.
262,Monica,A pill?
263,Ross,Uh-huh.
264,Ross,"Well, when the psychiatrist told me I had to take a leave of absence because I yelled at my boss I started to get worked up again, so he offered me a tranquilizer."
265,Ross,"And I thought was a good idea so, I took it."
266,Monica,"Wait a minute, they're making you take time off work?"
267,Chandler,And you're okay with that?
268,Ross,I don't know.
269,Ross,"It's going to be weird not having a job for a while, but I, I definitely don't care about my sandwich."
270,Rachel,"Ugh, that was so embarrassing!"
271,Rachel,I can't believe you let me go on and on like that!
272,Phoebe,I'm sorry.
273,Phoebe,It was just so funny when you started comparing Jane Eyre to Robocop.
274,Rachel,That was not funny!
275,Phoebe,"Well, I snapped!"
276,Phoebe,Okay?
277,Phoebe,You weren't taking the class seriously.
278,Rachel,"Phoebe, come on!"
279,Rachel,What is the big deal?
