,Person,Said
0,Rachel,Hi!
1,Ross,Hey!
2,Ross,So what's the big news you had us rush all the   way over here for?
3,Chandler,"Okay, our news."
4,Chandler,"My company has asked me to head   up our office in Tulsa , so as of Monday I'm being officially relocated."
5,Ross,Oh my God!
6,Phoebe,What?
7,Rachel,What?
8,Ross,Monday?
9,Joey,How long do you have to go for?
10,Chandler,They said it could be up to a year.
11,Joey,A year?
12,Rachel,Do you have to go?
13,Monica,I kind of have to don't I?
14,Monica,Because of this stupid   thing
15,Chandler,"There is nothing like the support of your loving   wife, huh?"
16,Joey,"Wait a minute, you can't go to Tulsa."
17,Joey,"Maybe you forgot,   but we've got tickets to the Jets game next week."
18,Chandler,"I'm sorry buddy, but I don't think I'm gonna be   able to make it."
19,Joey,We were gonna go see the Jets!
20,Ross,"You can't go, I mean you're the glue that holds this   group together!"
21,Chandler,Really?
22,Ross,Not you.
23,Joey,I can't believe you guys are moving.
24,Phoebe,I call their apartment!!
25,Joey,Here you are
26,Rachel,Thank you Joey.
27,Rachel,You know what?
28,Rachel,I'm not even sure   I can have caffeine.
29,Ross,I went thru this with Ben and Carol.
30,Ross,One cup of coffee   won't affect your milk.
31,Rachel,Yeah.
32,Rachel,Just to be sure I'm gonna call Dr. Wiener.
33,Rachel,Every time?
34,Joey,Uhuh.
35,Ross,"Rach, you don't have to call whenever you have a little   question, okay?"
36,Ross,"Trust me, I know this."
37,Rachel,"All right, I trust you."
38,Ross,"Rachel, I can see you dialing!"
39,Ross,I don't understand why...
40,Rachel,I'm on the phone!
41,Rachel,Dr. Wiener?
42,Phoebe,It's so weird seeing Ross and Rachel with a baby.
43,Phoebe,It's just so grown up.
44,Joey,"I know, yeah."
45,Joey,I feel like we're all growing up.
46,Joey,"Person   named Wiener, God that kills me."
47,Phoebe,Look at you all grown up.
48,Joey,"Actually, you know what?"
49,Joey,I am.
50,Joey,That whole thing with   Rachel made me realize that maybe I'm ready for a more serious relationship.
51,Joey,You know?
52,Joey,Like I'd like to meet a nice mature commitment-minded lady.
53,Joey,"And looks   aren't as important as...Nah, she's gotta be hot."
54,Phoebe,"You know, I might know somebody."
55,Phoebe,"Hey, how about you   set me up with someone, and we double date!"
56,Joey,"I can do that, yeah."
57,Joey,How is Friday?
58,Phoebe,Done.
59,Phoebe,"Oh good, really?"
60,Joey,Yeah!
61,Phoebe,Let's see!
62,Phoebe,"Oh, you know   who's great?"
63,Phoebe,Sandy Poophack.
64,Joey,Poophack...
65,Phoebe,"Yeah... All right, well that rules out Lana Titweiller"
66,Joey,[SCENE
67,Chandler,Hey!
68,Monica,Hey!
69,Chandler,I've got good news!
70,Monica,You got out of the whole Tulsa thing?
71,Chandler,"Okay, I have news."
72,Chandler,You don't have to move to Tulsa.
73,Chandler,You can stay here and keep your job.
74,Monica,It's great!
75,Monica,How?
76,Monica,Chandler.
77,Monica,"Well my boss and I worked out a deal where I only   have to be in Tulsa four days a week, so the other three I can be here with   you."
78,Monica,So you're gonna be gone four days a week?
79,Monica,No.
80,Chandler,"I'm sorry, are you just used to saying that?"
81,Monica,No.
82,Monica,I can't be away from you for that long.
83,Chandler,Really?
84,Monica,"Yeah, you're my husband."
85,Monica,I'm not gonna live in a   different state than you for 208 days out of the year.
86,Chandler,That's fast math!
87,Chandler,We could use you in Tulsa.
88,Monica,"Honey, thanks for trying to figure out a way, but   if you're going to Tulsa, I wanna go with you."
89,Chandler,"Hey, you said that without gagging!"
90,Monica,I know!
91,Rachel,Excuse me?
92,Rachel,Oh yeah?
93,Rachel,"Well, up yours too!"
94,Ross,Who the hell was that?
95,Rachel,Dr. Wiener.
96,Ross,"Rach, you can't call people at three in the morning."
97,Rachel,"Oh you know what, you sound just like his wife!"
98,Ross,Was there anything you did wrong with Emma?
99,Rachel,"Yes, of course there is!"
100,Rachel,Okay?
101,Rachel,I'm not insane!
102,Ross,"Well, what was it?"
103,Rachel,Hiccups.
104,Ross,"Rach, I told you, you can't call him every time any   little thing comes up."
105,Rachel,"Yeah well, not anymore I can't."
106,Rachel,He fired us!
107,Rachel,What   are we gonna do?
108,Rachel,We have to find a pediatrician.
109,Rachel,"Wait wait, Monica said that   when you guys were growing up, you really liked your doctor."
110,Rachel,What was his name?
111,Ross,Dr. Gettleman?
112,Ross,"Yeah I know, I don't think that's a   good idea."
113,Ross,"In fact, I think he's dead."
114,Rachel,Argh!
115,Rachel,Why does everything happen to me?
116,Ross,"Rach, I promise first thing tomorrow we'll find another   doctor, but I gotta get up early and I'm not feeling all that well."
117,Rachel,What?
118,Rachel,"What, do you mean you're not feeling well?"
119,Rachel,What do you have?
120,Rachel,Is it Rubella?
121,Rachel,"Because don't go near Emma, she has not had   that shot."
122,Ross,You know?
123,Ross,"Come to think of it, it does feel Rubella-like!"
124,Rachel,"Wiener, Wiener  Wiener, Wiener!!"
125,Ross,Rachel!!
126,Rachel,Great!
127,Rachel,Now he's gonna know it was me!
128,Phoebe,Hey!
129,Joey,Hey!
130,Phoebe,So how is this for our big double date tonight?
131,Joey,Oh my God!
132,Phoebe,"Ooh, great!"
133,Phoebe,Just the reaction I was hoping for.
134,Joey,"Yeah, so you found someone for me."
135,Joey,You didn't forget?
