,Person,Said
0,Rachel,"So, which of this kitchen stuff is mine?"
1,Monica,This bottle opener.
2,Rachel,And?
3,Monica,And it's a magnet!
4,Rachel,Look at that!
5,Ross,How weird is that?
6,Ross,Y'know?
7,Ross,You're moving in with me and have the one thing I don't have.
8,Ross,"It's like uh, in a way you-you complete me  kitchen."
9,Rachel,What?
10,Ross,"You complete me kitchen, matey!"
11,Phoebe,"Ross, I know what you're thinking."
12,Ross,What?
13,Phoebe,"That she's gonna move in with you and maybe then she'll fall in love with you and then when she finds out you're already married, she'll just be happy."
14,Phoebe,Y'know?
15,Phoebe,"You're just, you're very sad."
16,Ross,OhmyGod!
17,Ross,I-I see what this is!
18,Ross,You are in love with Rachel!
19,Phoebe,What?!
20,Ross,Of course!
21,Ross,It all adds up!
22,Ross,I mean you you're obsessed with her.
23,Ross,"It's always, ""Ross, what are you gonna do about Rachel?"""
24,Ross,"""Ross, why-why are you moving in with Rachel?"""
25,Ross,"""When are you gonna confess your secret marriage to Rachel?"""
26,Ross,You want her!
27,Phoebe,No!
28,Ross,"Uh-oh, saved by the bell."
29,Ross,Hello?
30,Monica,"Hey Rach, aren't these candlesticks  mine?"
31,Rachel,"No-no, I bought those."
32,Monica,Ohh!
33,Monica,"Yeah, I forgot."
34,Rachel,Yeah.
35,Monica,That you're a liar.
36,Ross,"No-no-no, that's great!"
37,Ross,I'll be there Monday.
38,Ross,And thank you again!
39,Ross,Okay.
40,Ross,"Umm, that was the head of the Paleontology department at N uh, Y, uh U!"
41,Monica,Wow!
42,Monica,"Uh what, did he uh, say?"
43,Ross,"Well remember that paper I had published last year on sediment flow rate, huh?"
44,Ross,They loved it.
45,Rachel,"Well, who wouldn't?"
46,Ross,I know!
47,Ross,"Anyway, they asked me to be a guest lecturer!"
48,Ross,"I mean it's temporary, but uh, if they like me it could lead to a full time job."
49,Ross,"How great would that look great on a mailbox, huh?"
50,Ross,"""Professor Geller."""
51,Phoebe,"Yeah, Professor and Mrs."
52,Rachel,And Mrs.?
53,Phoebe,Oh!
54,Phoebe,"Yeah, y'know you and Ross are still married."
55,Rachel,What?!
56,Phoebe,Just kidding!
57,Rachel,Ohh!
58,Rachel,Oh God!
59,Phoebe,Saved your ass.
60,Phoebe,Opening Credits
61,Chandler,Hey!
62,Phoebe,Hi.
63,Monica,Hey!
64,Chandler,"Oh, what's the matter?"
65,Phoebe,"Well, you know that psychic I see?"
66,Chandler,Yeah?
67,Phoebe,"Well, she told me that I'm gonna die this week, so I'm kinda bummed about that."
68,Chandler,What?
69,Phoebe,"Yeah, and I know you guys don't know a lot about psychic readings, but that one is pretty much the worse one you can get."
70,Monica,Phoebe that's crazy!
71,Joey,I can't believe she would say that too you.
72,Rachel,Yeah honey you don't believe her do you?
73,Phoebe,I don'tshe said y'know that I'd have triplets!
74,Phoebe,But she also said one of them would be black.
75,Chandler,Just out of curiosity did she tell you how you're gonna go?
76,Phoebe,"No, cause she didn't tell me I was gonna die until the very end of the session, and I was not gonna waste a whole another hour there!"
77,Phoebe,"I mean I've only got a week left, y'know?"
78,Phoebe,I've really gotta start living now!
79,Phoebe,", leans back, and starts reading.)"
80,Ross,Hey everyone!
81,Chandler,Oh hi!
82,Ross,"Hey uh, well, today's my first lecture and I kinda wanted to try it out on you guys, do you, do you mind?"
83,Ross,"""There are three primary theories concerning sediment flow rate."
84,Ross,"Each of these theories can be further subcategorized into two distinct"""
85,Phoebe,"Oh, this is it."
86,Phoebe,This what's gonna kill me.
87,Ross,"""subcategories."
88,Ross,"The first of these subcategories is"""
89,Joey,Uh Ross!
90,Joey,"Are there uh, are there naked chicks on that piece of paper?"
