,Person,Said
0,Phoebe,Hey.
1,Phoebe,Watcha guys doin?
2,Phoebe,Why are you guys so upset?
3,Phoebe,"It's Old Yeller, it's a happy movie."
4,Rachel,What?
5,Ross,What're you talkin' about?
6,Phoebe,"C'mon, happy family gets a dog, frontier fun."
7,Ross,"Yeah but Phoebs, what about the end?"
8,Phoebe,What when Yeller saves saves the family from the wolf and everyone's happy?
9,Rachel,That's not the end.
10,Phoebe,Yu-huh.
11,Phoebe,That's when my mother would shut off the TV and say 'The end'.
12,Monica,What about the part where he has rabies?
13,Phoebe,"He doesn't have rabies, he has babies."
14,Phoebe,That's what my mom said.
15,Phoebe,"What, what's about to happen?"
16,Phoebe,I've never seen this part before.
17,Phoebe,"Hey, Travis, watcha doin' with that gun?"
18,Phoebe,"Oh no, no no Travis, put down the gun."
19,Phoebe,"No no no no, he he's your buddy, he's your Yeller, no, no no, the end, THE END."
20,Monica,"Hey, have you guys eaten, because uh, Richard and I just finished and we've got leftovers... Chicken and potatoes... What am I wearing?...Actually, nothing but rubber gloves."
21,Joey,"Ya know, one of these times you're gonna really be naked and we're not gonna come over."
22,Monica,"Alright, I've got a leg, three breasts and a wing."
23,Chandler,"Well, how do you find clothes that fit?"
24,Joey,"Oh, hey, Monica, we've got a question."
25,Monica,"Alright, for the bizillionth time, yes I see other women in shower at the gym, and no I don't look."
26,Joey,"No, not that one."
27,Joey,"We're trying to figure out who to bring to the Knicks game tonight, we have an extra ticket."
28,Chandler,"Yeah, Ross can't go so it's between my friend Eric Prower who has breath issues and Dan with the poking."
29,Chandler,'Did you see that play?
30,Chandler,Do you want some more beer?
31,Chandler,Is that Spike Lee?'
32,Monica,"Ok.  Hey, why don't you ask Richard?"
33,Joey,"Ok, uh, hey Richard, if you had an extra ticket to the Knicks game and you had to choose between a friend who smells and one who bruises you who would you pick?"
34,Chandler,"Ok, that's Eric."
35,Monica,"I meant, why don't you take Richard to the game?"
36,Monica,What?
37,Joey,I don't know.
38,Monica,C'mon.
39,Monica,Keeps his fingers to himself and he's always minty fresh.
40,Chandler,"I don't know, Richard's really nice and everything, uh, it's just that we don't know him really well, ya know, and plus he's, ya know, old  -er than some people, but, uh, younger than some buildings."
41,Monica,"So what, he's a little older, big deal, I mean he's important to me."
42,Monica,"Ya know if you ask him, he might take you on his Jag."
43,Joey,How do we say yes now and make it seem like we're not doin' it just to ride in the cool car?
44,Chandler,"Ok, this could be tough."
45,Joey,"Ok ok ok ok. Monica, we'll bring him, but only if he takes the Jaguar."
46,Chandler,"Ooh, you almost had it."
47,Ross,"No no, you're fine, you're fine."
48,Ross,Hi.
49,Ross,Oh you guys are not gonna believe what happened.
50,Ross,"Ok, we were sitting over there playing on the floor and he grabs the table and he pulls himself up."
51,Ross,He pulled himself up.
52,Ross,Standing man.
53,Ross,I'm sorry you guys missed it but I did tape it so it you guys want to see it.
54,Ross,I don't believe this.
55,Ross,"I miss, I miss the first time of everything."
56,Ross,"I missed, what, the first time he rolled over, the first time he crawled."
57,Ross,What else did I miss?
58,Ross,"Has he spoken yet, is he driving, does he have a favorite liquour?"
