,Person,Said
0,Monica,Hey guys!
1,Monica,"Ross, Rachel and"
2,Chandler,Hey!
3,Chandler,"Honey, I got us that room at the Woodford Inn this weekend."
4,Monica,That place in Vermont?
5,Monica,You can  take   a hint!
6,Rachel,"Wait, you can't go away this weekend!"
7,Rachel,It's Emma's birthday!
8,Ross,Yeah!
9,Rachel,We're having a party.
10,Monica,"Well, can't you just have the party when we get back?"
11,Ross,No.
12,Rachel,"No,    that day... that won't be her real birthday!"
13,Chandler,Gee if only she were one and had no idea what the hell a birthday    was!
14,Ross,"C'mon you guys, this is really important to us."
15,Monica,"Well, I'm sorry, but Chandler and I could really use a weekend away."
16,Monica,"You know, to reconnect... emotionally."
17,Chandler,There's this thing I really want us to do.
18,Chandler,I read about it in Maxim...
19,Rachel,"Well, can't you just go to Vermont the next day?"
20,Ross,"Yeah, we want everyone to be there."
21,Ross,As much as I hate to delay your doing    weird sex stuff to my little sister.
22,Rachel,"And I mean, you know, you guys..."
23,Rachel,This is a big deal.
24,Rachel,"I mean, how can    we have her first birthday party without her aunt and her uncle!"
25,Monica,"All right, we'll stay."
26,Monica,We can just drive up after the party.
27,Chandler,"Fine, but if we end up not doing this Maxim thing because of this    party..."
28,Monica,"Believe me, that is not why we won't    be doing that!"
29,Monica,OPENING CREDITS
30,Rachel,"You know Pheebs, when I was little, on my birthday, my daddy would    hide a present in every room of the house, and then he would draw a treasure    map to help me find 'em all."
31,Phoebe,"Oooh, I love family traditions like that."
32,Phoebe,"When uhm...    when Ursula and I were kids, on our birthday, our stepdad would sell his blood    to buy us food!"
33,Ross,Hey guys!
34,Ross,Rachel and
35,Phoebe,Hi!
36,Ross,"Hey, I brought the camera for Emma's video."
37,Rachel,"Oh, good, good!"
38,Rachel,We had this idea to make a birthday video for Emma    and we'll give it to her when she is 18.
39,Phoebe,"Oh, COOL!!"
40,Phoebe,"Wow, it's like a time capsule!"
41,Ross,Yeah!
42,Phoebe,"Oh, just think... she's gonna be watching that video on a TV that hasn't    even been invented yet!"
43,Phoebe,With friends who right now are just like babies!
44,Phoebe,And    they'll be living in a floating city that the humans built to escape the ant    people!
45,Ross,That's the hope!
46,Ross,"So, is Emma awake yet?"
47,Rachel,"Oh no, it's still nap time."
48,Rachel,But she'll be up soon.
49,Ross,"Ah, and where is Joey?"
50,Rachel,I said it's still nap time.
51,Ross,"Hey, there is uncle Joey!"
52,Joey,Hey!
53,Ross,"Hey, say something to Emma on her 18th birthday!"
54,Joey,"18, uh?"
55,Ross,"Joey, NO!"
56,Joey,"What, what!?"
57,Joey,it's for her hot friends!
58,Ross,When they see this you'll be 52!
59,Joey,And starting to think about settling down!
60,Rachel,"Hey Joey, will you please set this up for people to put Emma's presents    on?"
61,Joey,I'd love to!
62,Joey,Yeah!
63,Joey,We were supposed to bring presents?
64,Phoebe,Yeah!
65,Phoebe,I wrote Emma a song.
66,Joey,"Oh, yeah!"
67,Joey,How was I supposed to know?
68,Phoebe,"Joey, it's a birthday party."
69,Joey,"Yeah, but for a one-year-old."
70,Joey,What's the point... the other day she laughed    for like an hour at a cup.
71,Joey,Just a cup with a picture of Elmo on it dressed as    a farmer.
72,Joey,"And he's standing next to this cow and the cow says ""El-moo""!"
73,Joey,Yeah... that's a funny cup!
74,Monica,Hey!
75,Chandler,Hey hey!
76,Chandler,Where's the birthday girl?
77,Rachel,"Oh, she's still napping"
78,Chandler,"Oh, sure, she was probably up all night, excited about the party    she knows is happening."
79,Rachel,"Look, I know that you guys really want to get to Vermont and this isn't    a really big deal to you, but it really is to us, ok?"
80,Rachel,Emma will never have a    first birthday again.
81,Monica,All right... you're right.
82,Monica,We're sorry.
83,Monica,Now let's wake up Emma and    get the fun time started!
84,Rachel,"No really, she didn't sleep well last night, so we can't wake her up."
85,Monica,"Are you freaking kidding me, Green?"
86,Monica,Jack and
87,Ross,Hey!
88,Monica,So glad you came!
89,Ross,There's something you didn't know    about your dad!
90,Joey,Hey Mr. and Mrs. Geller!
91,Joey,Let me help you with that.
92,Joey,"Oh man, this is great, uh?"
93,Joey,The three of us together again!
94,Joey,You know what    would be fun?
95,Joey,If we gave this present to Emma from all of us!
96,Monica,I can't believe Emma is still asleep!
97,Chandler,"I know, what are we gonna do?"
98,Monica,I've got a plan.
99,Monica,I've got a plan.
100,Monica,I'm going to ram this platter really    hard into your ribs.
101,Monica,You're gonna scream out and that'll wake her up!
102,Chandler,I'm not going to Vermont with this Monica!
103,Joey,"Hey Pheebs, you know what?"
104,Joey,"I was thinking... since you wrote a song,    maybe I could do something for Emma using my talents!"
105,Phoebe,So you’re gonna... hit on her?
106,Joey,"No, no, no!"
107,Joey,My talents as an actor!
108,Phoebe,Oh!
109,Joey,"You know, I could like maybe..."
110,Joey,I could do a dramatic reading of one    of her books!
111,Phoebe,Or you could stick a fork in an apple!
112,Joey,"Hey, I think Emma might like it!"
113,Rachel,Oh!
114,Rachel,Emma might like what?
115,Joey,"Um, my present!"
116,Rachel,What did you get her?
117,Joey,Actually we prepared performances.
118,Phoebe,Separate performances.
119,Joey,But equally real!
120,Rachel,"Well, this sounds like fun!"
121,Rachel,"Well, you know what?"
122,Rachel,Actually?
123,Rachel,"People are    getting a little antsy waiting Emma to wake up from her nap, so would you mind    performing them once now?"
124,Phoebe,"Sure, yeah!"
125,Joey,O K.
126,Rachel,"All right, let’s get this party started, huh?"
127,Rachel,Joey and Phoebe are gonna perform a little something for us.
128,Ross,"Oh, great!"
129,Phoebe,Are you gonna be embarrassed going up there having nothing    prepared?
130,Joey,"Hey, I do it every week with three cameras pointed at me and a whole    crew waiting!"
131,Rachel,"So, Joey, what are you gonna do for us?"
132,Joey,I will be doing a dramatic reading of one of Emma’s books.
133,Rachel,"Oh, ok, which one?"
134,Joey,"Uh, why, it’s a...  one of her favorites, uh,     “Riding the Storm Out."
135,Joey,Coping with post-partum    depression” eesh!
136,Joey,“Love    you forever”.
137,Joey,Love you forever.
138,Joey,By Robert Munsch.
139,Joey,Published by Firefly    books.
140,Joey,Printed  in Mexico.
141,Joey,"A mother held her new baby and very slowly rocked him back and forth, back and    forth, back and forth, and while she held him she sang “I’ll love    you forever, I’ll like you for always, as long as I'm living, my baby    you’ll be”."
142,Joey,"And while he rocked her, he sang “I’ll love you forever, I’ll    like you for always, as long as I'm living, my baby you’ll be”."
143,Rachel,Wow!
144,Rachel,That was amazing!
145,Ross,Thank you so much for that gift!
146,Ross,Chandler
147,Ross,Amazing... amazing.
148,Rachel,"Oh, Phoebe, I’m sorry!"
149,Rachel,Phoebe has prepared something as well.
150,Phoebe,"That’s right, I've prepared a song for Emma."
151,Phoebe,From my heart to    hers.
152,Phoebe,"For there’s no greater gift, than the gift of music."
153,Phoebe,Emma!
154,Phoebe,Your name poses a dilemma.
155,Phoebe,'Cause not much else rhymes with Emma!
156,Phoebe,"Maybe the actor Richard Crenna, he played the commanding officer in Rambo."
157,Phoebe,Happy    birthday Emma!
158,Rachel,Is that it?
159,Phoebe,"No, of course not!"
160,Phoebe,"I also, you know, prepared a reading ."
161,Phoebe,“Sex and the single mother.
162,Phoebe,Finding your G-spot.
163,Rachel,"Ross, um, don’t forget to get a shot of Emma’s cake."
164,Rachel,It’s    in a box in the fridge.
165,Ross,Sure.
166,Rachel,"Oh, you're gonna love this cake."
167,Rachel,"I got it from a bakery in New Jersey,    Corino’s."
168,Monica,"Oh my God, that place has the creamiest frosting!"
169,Monica,I use to hitchhike    there when I was a kid.
170,Rachel,"Well, anyway, they make these great novelty cakes, in all different    shapes, and if you give them a photo, they’ll copy it in icing!"
171,Monica,"Oh, did you do a picture of Emma?"
172,Rachel,Yes!
173,Rachel,On a cake shaped like a bunny.
174,Ross,"Uh, Rach?"
175,Ross,Does this bakery by any chance also bake erotic cakes?
176,Ross,Say    for bachelorette parties?
177,Rachel,"Ross, what are you talking about?"
178,Rachel,oh!
179,Rachel,Oh my God!
180,Rachel,They put my baby’s face on a penis!
181,Rachel,Phoebe
182,Rachel,"Why you guys this isn't funny, all right?"
183,Rachel,If I wanted this cake to    be a disaster I would have baked it myself!
184,Rachel,Joey
185,Ross,I am this close to tugging on my testicles again.
186,Ross,Rachel
187,Ross,"Ask them if it would be faster if we cut the baby’s face off the    penis, so we can put it on the bunny."
188,Ross,That is a weird sentence!
189,Rachel,Oh!
190,Rachel,Believe you me!
191,Rachel,"I am going to bring this cake back, I don't even    want it in my home...  Joey, don't touch it!"
192,Joey,I'm so confused!
193,Rachel,"Yes, yes."
194,Rachel,"I still want    my daughters picture, but on a bunny cake."
195,Rachel,"Yellow cake, chocolate frosting with    nuts!"
196,Chandler,To be fair this one does have nuts.
197,Ross,"Hey Mon, that was really nice of you to loan Rachel your car so she could    go and get the cake."
198,Monica,Oh.
199,Monica,"So nice of her to pull my hair, 'till I dropped the key!"
200,Ross,"Well, you know what?"
201,Ross,"While we're waiting, you guys could tape your message    to Emma for her 18th birthday, huh?"
202,Ross,Ok!
203,Chandler,Hi Emma!
204,Chandler,It's the year 2020.
205,Chandler,Are you still enjoying your nap?
206,Monica,"We're Aunt Monica and uncle Chandler, by the way."
207,Monica,"You may not recognize us, because we haven't spoken to your parents in seventeen years!"
208,Chandler,"We used to be married, but then we missed a weekend away together    and things kind of unraveled."
209,Chandler,Because of you!
210,Chandler,Happy Birthday.
211,Monica,"Ross, Rachel promised it would be over by now."
212,Monica,"We seriously have to    go, if we want to get to Vermont."
213,Monica,I called them and the last train leaves in    a half hour.
214,Phoebe,"And you know, I have a massage client soon."
215,Ross,"You guys, just please.. a little bit longer."
216,Ross,"I promise, Rachel will be    back with the cake any minute."
217,Ross,"Monica, remember.. the frosting?"
218,Ross,huh?
219,Monica,"Alright, 5 more minutes."
220,Ross,Hello?
221,Ross,Oh no!
222,Ross,What happened?
223,Ross,"Ok ok, where are you?"
224,Ross,"Ok, I'll be right    there."
225,Chandler,Was that Emma?
226,Chandler,Is she up?
227,Ross,"No, Rachel got pulled over for speeding."
228,Ross,She forgot    her licence so now I have to bring it to her.
229,Phoebe,"Well, if you're leaving, I'm definitely gonna go."
230,Monica,No!
231,Monica,Wait!
232,Monica,If anybody gets to go.. it's us     We've been complaining the longest!
233,Ross,"No, wait !"
234,Ross,"You guys, no, no, you can't leave!"
235,Ross,Rachel already feels bad    that the cake's messed up.
236,Ross,How do you think she's gonna feel when she comes    back here and all you guys are gone?
237,Chandler,I don't know!
238,Chandler,You'll tell us on Monday!
239,Ross,Joey!
240,Ross,"You're in charge, ok?"
241,Ross,You make sure nobody leaves!
242,Joey,Got it!
243,Joey,Hey hey hey!
244,Joey,Where do you think you're going?
245,Chandler,To the bathroom!
246,Joey,"Alright, well the rest of you get comfortable, ok, because we're gonna    be here for a li..."
247,Joey,"Wait a minute, there is a window in there!"
248,Phoebe,Oh no!
249,Phoebe,He's not getting away that easy!
250,Chandler,What are you doing?
251,Chandler,Get the hell out of here!
252,Joey,"Well, that one did not have Emma's face on it."
253,Phoebe,"No, it did not."
254,Joey,No.
255,Joey,Ok!
256,Joey,Nighty-night!
257,Joey,"Bye, bye."
258,Phoebe,Joey?
259,Phoebe,How could you just let them leave?
260,Joey,"Hey, hey, hey, hey!"
261,Joey,"I'm not gonna mess with Jack, he's a great man, he    fought for our country."
262,Monica,"No, he didn't!"
263,Monica,He pretended to be a Quaker to get out of Korea.
264,Joey,Oh!
265,Joey,Well that's it!
266,Joey,He's the last one to go.
267,Joey,I'm locking you    guys in.
268,Chandler,"You do know, I can just turn them the other way around, right?"
269,Joey,Oh!
270,Joey,I forgot you used to live here!
271,Joey,Hello?
272,Joey,Hey!
273,Joey,What audition?
274,Joey,What?
275,Joey,You never said anything about an audition!
276,Joey,A monologue?
277,Joey,I don't have..
278,Joey,I got it.
279,Joey,Aah!
280,Joey,so...
281,Joey,I'm gonna take off!
282,Phoebe,Wh.. what?
283,Phoebe,"No wait, you don't get to leave!"
284,Phoebe,I've got a massage client    waiting outside my door any minute!
285,Monica,"Yeah, and we've paid for a room, that we're supposed to be in right    now!"
286,Phoebe,"Well, oh, ok now... Only one of us has to stay with Emma."
287,Phoebe,"Ok, and as    the person who realized that, I get to go!"
288,Monica,No!
289,Monica,no!
290,Monica,Let's figure out a fair way to decide who's staying.
291,Joey,Oh!
292,Joey,I got it!
293,Joey,"Ok, everyone pick a number from one to ten."
294,Joey,Alright?
295,Joey,Whoever    gets the highest number gets to go first.
296,Monica,"Ok, ten."
297,Joey,"Okay, Monica picks ten, I call nine!"
298,Joey,Anyone else?
299,Phoebe,"No, lets just draw straws."
300,Joey,"Or.. we could flip a coin, and then multiply the.."
301,Chandler,I'm begging you stop.
302,Joey,Right.
303,Monica,"Ok, how about"
304,Phoebe,Yeah!!
305,Phoebe,Let's do that!
306,Chandler,That sounds more fun than the thing we were going    to do in Vermont!
307,Monica,Everybody get your toys!
308,Phoebe,Ok!
309,Phoebe,I want the dolphin!
310,Chandler,Thats a bear.
311,Phoebe,I'm too excited!
312,Monica,"Phoebe, you get the bear, uhm, Joey, you get the robot, and Chandler    and I get the dog."
313,Monica,"Ok, and the race is going to go  from here to here."
314,Monica,"Now the one who comes    in last, stays!"
315,Joey,"Ok, ladies and gentlemen, wind your toys!"
316,Chandler,"Ok, on your mark... Get set..."
317,Chandler,GO!!
318,Phoebe,Go!
319,Phoebe,Go!
320,Joey,Come on robot!
