,Person,Said
0,Monica,Alright.
1,Monica,Phoebe?
2,Phoebe,"Okay, okay."
3,Phoebe,"If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!"
4,Ross,"Yeah, see.. you took mine."
5,Ross,"Chandler, what about you?"
6,Chandler,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever."
7,Rachel,"See, there's always one guy."
8,Rachel,"""If I had a wish, I'd wish for three more wishes."""
9,Monica,"Hey, Joey, what would you do if you were omnipotent?"
10,Joey,Probably kill myself!
11,Monica,..Excuse me?
12,Joey,"Hey, if Little Joey's dead, then I got no reason to live!"
13,Ross,"Joey, uh- OMnipotent."
14,Joey,You are?
15,Joey,"Ross, I'm sorry.."
16,Joey,Opening Credits
17,Monica,How does she do that?
18,Ross,I cannot sleep in a public place.
19,Monica,Would you look at her?
20,Monica,She is so peaceful.
21,Phoebe,Oh!
22,Phoebe,What what what!
23,Phoebe,...Hi.
24,Ross,"It's okay, y'know, you just nodded off again."
25,Monica,What's going on with you?
26,Phoebe,I got no sleep last night!
27,Ross,Why?
28,Phoebe,"My grandmother has this new boyfriend, and they're both kind of insecure in bed."
29,Phoebe,"Oh, and deaf."
30,Phoebe,"So they're constantly, like, having to reassure each other that they're having a good time."
31,Phoebe,You have no idea how loud they are!
32,Monica,"Well, if you want, you can stay with Rachel and me tonight."
33,Phoebe,Thanks.
34,Joey,"...Ninety-five, ninety-six, ninety-seven."
35,Joey,"See, I told you!"
36,Joey,Less than a hundred steps from our place to here.
37,Chandler,You got waaaay too much free time.
38,Joey,Hey!
39,Joey,Here's the birthday boy!
40,Joey,"Ross, check it"
41,Chandler,"Happy birthday, pal!"
42,Joey,"We love you, man."
43,Ross,"Funny, my birthday was seven months ago."
44,Joey,So?
45,Ross,"So, I'm guessing you had an extra ticket and couldn't decide which one of you got to bring a date?"
46,Chandler,"Well, aren't we Mr. ""The glass is half empty."""
47,Ross,"Oh my God, oh- is today the twentieth, October twentieth?"
48,Monica,"Oh, I was hoping you wouldn't remember."
49,Ross,Ohhh.
50,Joey,What's wrong with the twentieth?
51,Chandler,Eleven days before Halloween.. all the good costumes are gone?
52,Ross,Today's the day Carol and I first.. consummated our physical relationship.
53,Ross,Sex.
54,Ross,"..You know what, I-I'd better pass on the game."
55,Ross,I think I'm just gonna go home and think about my ex-wife and her lesbian lover.
56,Joey,"The hell with hockey, let's all do that!"
57,Chandler,"C'mon, Ross!"
58,Chandler,"You, me, Joey, ice, guys' night out, c'mon, whaddya say, big guy,  Huh?"
59,Chandler,Huh?
60,Chandler,Huh?
61,Ross,What are you doing?
62,Chandler,I have no idea.
63,Joey,"C'mon, Ross!"
64,Ross,"Alright, alright, maybe it'll take my mind off it."
65,Ross,Do you promise to buy me a big thumb finger?
66,Chandler,You got it.
67,Rachel,"Look-look-look-look-look, my first pay check!"
68,Rachel,"Look at the window, there's my name!"
69,Rachel,"Hi, me!"
70,Phoebe,I remember the day I got my first pay check.
71,Phoebe,"There was a cave in in one of the mines, and eight people were killed."
72,Monica,"Wow, you worked in a mine?"
73,Phoebe,"I worked in a Dairy Queen, why?"
74,Rachel,"God, isn't this exciting?"
75,Rachel,I earned this.
76,Rachel,"I wiped tables for it, I steamed milk for it, and it was totallynot worth it."
77,Rachel,Who's FICA?
78,Rachel,Why's he getting all my money?
79,Rachel,"I mean, what- Chandler, look at that."
80,Chandler,"Oh, this is not that bad."
81,Joey,"Oh, you're fine, yeah, for a first job."
82,Ross,"You can totally, totally live on this."
83,Monica,"Yeah, yeah."
84,Ross,"Oh, by the way, great service tonight."
85,Rachel,Oh my God!
86,Rachel,"(Rachel, Leslie, Kiki, and Joanne all scream and hug each other."
87,Monica,I swear I've seen birds do this on Wild Kingdom.
88,Rachel,What are you guys doing here?
89,Rachel,"Look at you, you are so big I can't believe it!"
90,Rachel,So what's going on with you?
91,Phoebe,"Look, look, I have elbows!"
92,Chandler,...Poulet passes it up to Leetch!
93,Joey,Leetch spots Messier in the crease- there's the pass!
94,Chandler,We'll take a brief time out while Messier stops to look at some women's shoes.
95,Ross,Carol was wearing boots just like those the night that we- we first- y'know.
96,Ross,"Fact, she, uh- she never took'em off, 'cause we-we-  Sorry."
97,Ross,Sorry.
98,Joey,What?
99,Ross,Peach pit.
100,Chandler,"Yes, Bunny?"
101,Ross,Peach pit.
102,Ross,"That night we, uh- we had-"
103,Joey,-Peaches?
104,Ross,"Actually, nectarines, but basically..."
105,Chandler,Could've been a peach.
106,Ross,"Then, uh, then we got dressed, and I-I..."
107,Ross,I walked her to the-  -the bus stop...
108,Ross,I'm fine.
109,Joey,"Hey, that woman's got an ass like Carol's!"
110,Joey,What?
111,Joey,Thought we were trying to find stuff.
112,Rachel,"So c'mon, you guys, tell me all the dirt!"
113,Rachel,Okay.
114,Rachel,What?
115,Rachel,"Guys, I'm not."
116,Rachel,I'm not!
117,Rachel,This is what I'm doing now.
118,Rachel,I've got this job-
119,Rachel,"Okay, I'm not just waitressing."
120,Rachel,I'm..
121,Rachel,"I, um..."
122,Rachel,"I write the specials on the specials board, and, uh... and I, uh..."
123,Rachel,"I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies."
124,Monica,"Hey, Rach."
125,Monica,How was it with your friends?
126,Monica,Okay!
127,Monica,How would you like some Tiki Death Punch?
128,Rachel,What's that?
129,Monica,"Weeeell, it's rum, and-"
130,Rachel,Okay.
131,Monica,We thought since Phoebe was staying over tonight we'd have kinda like a slumber party thing.
132,Monica,"We got some trashy magazines, we got cookie dough, we got Twister..."
133,Phoebe,Ooh!
134,Phoebe,Ooh!
135,Phoebe,And I brought Operation!
136,Phoebe,"But, um, I lost the tweezers, so we can't operate."
137,Phoebe,But we can prep the guy!
138,Monica,"Uh, Rach, it's the Visa card people."
139,Rachel,"Oh, God, ask them what they want."
140,Monica,Could you please tell me what this is in reference to?
141,Monica,"Yes, hold on."
142,Monica,"Um, they say there's been some unusual activity on your account."
143,Rachel,But I haven't used my card in weeks!
144,Monica,That is the unusual activity.
145,Monica,"Look, they just wanna see if you're okay."
146,Rachel,They wanna know if I'm okay.
147,Rachel,"Okay.. they wanna know if I'm okay, okay, let's see."
148,Rachel,"Well, let's see, the FICA guys took all my money, everyone I know is either getting married, or getting promoted, or getting pregnant, and I'm getting coffee!"
149,Rachel,And it's not even for me!
150,Rachel,"So if that sounds like I'm okay, okay, then you can tell them I'm okay, okay?"
