,Person,Said
0,Ross,"Hey, you're not going to believe this."
1,Ross,I made up a joke and sent it in to Playboy.
2,Ross,They printed it!
3,Phoebe,I didn't know Playboy prints jokes.
4,Ross,"Yeah, they print jokes, interviews, hard-hitting journalism."
5,Ross,It's not just about the pictures.
6,Monica,"That didn't work on mom, it's not going to work on us."
7,Ross,"Here, check it out."
8,Ross,"It's the first one, too."
9,Chandler,That is funny.
10,Chandler,It was also funny when I made it up.
11,Ross,What?
12,Chandler,I made that joke up.
13,Ross,"Uh, oh-oh, no you didn't."
14,Ross,I did.
15,Chandler,"Yes, I did."
16,Chandler,"I told it to Dan at work, and he said it was the funniest joke he'd ever heard."
17,Ross,"Hey, tell Dan, Thanks.'"
18,Ross,What?
19,Rachel,"I'm sorry, I was just reading the joke below it."
20,Rachel,"Man, that one is funny."
21,Chandler,"Monica, you remember me telling you that joke, right?"
22,Monica,No.
23,Chandler,Seriously?
24,Monica,"Well, you tell a lot of jokes!"
25,Ross,"Look, Chandler, it's my joke."
26,Ross,"But, hey, if it makes you feel any better they don't print the name, so it doesn't really matter who gets credit, right?"
27,Chandler,"Yeah, I guess."
28,Joey,Hey guys.
29,Chandler,"Hey, Joey, Playboy printed my joke."
30,Ross,"No, it's my joke, it's mine."
31,Ross,"You can call them, they'll tell you."
32,Chandler,It's my joke.
33,Ross,It's my joke.
34,Joey,Whoa-whoa-whoa.
35,Joey,Jokes?
36,Joey,"You guys know they have naked chicks in there, right?"
37,Joey,Opening Credits
38,Chandler,"Dude, you have got to turn on Behind the Music."
39,Chandler,"The band Heart is having a really tough time, and I think they may break up."
40,Joey,Let's go watch it at your place.
41,Chandler,"Nah, Monica's watching some cooking show."
42,Chandler,"Come on, I don't want to miss when they were skinny."
43,Joey,"Chandler, Chandler, y'know what we should do?"
44,Joey,You and I should go out and get some new sunglasses.
45,Chandler,What?
46,Chandler,"No, I want to watch this."
47,Chandler,Did your cable go out?
48,Joey,"No, that's VH-1."
49,Joey,"I gotta tell you, the music these kids listen to today ."
50,Joey,It's like a lotta noise to me.
51,Joey,I don't know
52,Chandler,"Joey, why is your cable out?"
53,Joey,"I uh, oh!"
54,Joey,"Because, uh, I haven't really paid the bill"
55,Chandler,"If you need money, will you please-please just let me loan you some money?"
56,Joey,"No, Chandler."
57,Joey,"Look, forget about it, okay?"
58,Joey,"Look, I know things have been a little tight since Janine moved out."
59,Joey,"Oh, was she hot."
60,Chandler,Whoa ho.
61,Joey,I know!
62,Joey,"Yeah, but, look I can handle it."
63,Joey,All right?
64,Joey,"Look, I can listen to the radio, huh?"
65,Joey,And Ross gave me this great book .
66,Chandler,"All right, you want to see if the joke stealer will let us watch the show at his place?"
67,Joey,Sure.
68,Chandler,Paid your phone bill?
69,Joey,Not so much.
70,Phoebe,Hey.
71,Monica,It's only you.
72,Phoebe,Wh-wh-what are you doing?
73,Rachel,We are looking at a Playboy.
74,Phoebe,"Oh, I want to look too!"
75,Phoebe,Yikes!
76,Monica,"So do you think that these picturesAre, are they trying to tell a story?"
77,Rachel,"Oh, yeah, sure."
78,Rachel,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she's crying out, Where are they, where are they?'"
79,Monica,"Well, she's not going to find them lying in the grass like that."
80,Phoebe,"Oh, yeah."
81,Phoebe,"Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?"
82,Phoebe,Rachel and
83,Monica,Yeah.
84,Rachel,"You see, now, I would date this girl."
85,Rachel,"She's cute, she's outdoorsy, you know, and she knows how to build a fire."
86,Rachel,"I mean, that's got to come in handy"
87,Monica,"Okay, I've got a question."
88,Monica,"If you had to pick one of us to date, who would it be?"
89,Rachel,I don't know.
90,Monica,Me neither.
91,Phoebe,Rachel.
92,Monica,What?
93,Phoebe,I don't know.
94,Phoebe,Me neither.
95,Joey,You forget how many great songs Heart had.
96,Chandler,Yeah.
97,Ross,"You know, Barracuda was the first song I learned to play on the keyboard."
98,Chandler,"So, you heard it, you repeated it, so that must mean you wrote it."
99,Joey,"Oh, you guys, with this joke."
100,Joey,"I gotta say, I know I cracked up, but I'm not even sure I got it."
101,Ross,"What, you didn't get it?"
102,Ross,The doctor is a monkey.
103,Chandler,And monkeys can't write out prescriptions.
104,Chandler,You are not allowed to laugh at my joke.
105,Ross,Your joke?
106,Ross,"Well, I think the Hef' would disagree, which is why he sent me a check for one hundred ah-dollars."
107,Chandler,"So, you stole my joke, and you stole my money."
108,Ross,"Well, I was going to stick it in the ATM, but now I think I'll show the sexy teller that I am a published writer."
109,Chandler,"Well, she is going to know that you stole the joke."
110,Ross,"Oh, what are you going to do, follow me down there?"
111,Chandler,Yeah!
112,Ross,"Well, I'm not going to go now anyway ."
113,Chandler,Okay .
114,Joey,"Ah, Gunther, I can't pay for this right now because I'm not working, so I've had to cut down on some luxuries like uh, payin' for stuff."
115,Joey,"Uh, I don't know."
116,Joey,"Ya see, it's just, see I was a regular on a soap opera y'know?"
117,Joey,"And to go from that to this, I just Plus, I'd have to wait on all my friends."
118,Joey,What?
119,Joey,Maybe I could be a waiter.
120,Joey,Could I use the phone?
121,Monica,She picked Rachel.
122,Monica,"I mean, she tried to back out of it, but it was obvious."
123,Monica,She picked Rachel.
124,Chandler,"He took my joke, he took it."
125,Monica,It's wrong.
126,Monica,You know what else is wrong?
127,Monica,Phoebe picking Rachel.
128,Chandler,You know who else picked Rachel?
129,Chandler,"Ross, and you know what else Ross did?"
130,Chandler,He stole my joke.
131,Chandler,You know what?
132,Chandler,I'm going to get a joke journal.
133,Chandler,Y'know?
134,Chandler,And document the date and time of every single one of my jokes.
135,Monica,That's a good idea.
136,Chandler,Yeah!
137,Monica,Do you know what's a bad idea?
138,Chandler,Picking Rachel.
139,Monica,That's right.
140,Monica,Did you hear something?
141,Chandler,Maybe it's the sound of Ross climbing into my brain and stealing my thoughts.
142,Monica,It's coming from the living room.
143,Joey,I finished my book.
144,Monica,"Hey, you guys."
145,Monica,Phoebe and
146,Rachel,Hey.
147,Monica,"Oh, don't you guys look cute."
148,Monica,You guys make such a cute couple.
149,Rachel,"Monica, what are you doing?"
150,Monica,"Nothing, I'm just trying to recreate some of the fun that we had at my place the other day."
151,Monica,"Remember, when you picked Rachel over me?"
152,Monica,That was funny.
153,Phoebe,I guess it was kinda funny.
154,Monica,It wasn't funny at all!
155,Monica,Why would you do that?
156,Monica,Why didn't you pick me?
157,Phoebe,Fine.
158,Phoebe,The reason that I was leaning a little bit more toward Rachel than you is just that you're  just  kinda high maintenanceOkay let's go to lunch!
159,Monica,That is completely untrue.
160,Monica,You think I'm high maintenance?
161,Monica,"Okay, prove it."
162,Monica,I want you to make a list and we're going to go through it point by point!
163,Phoebe,"No, okay, you're right."
164,Phoebe,You're easy-going.
165,Phoebe,You're just not as easy-going as Rachel.
166,Phoebe,She's just more flexible and-and mellow.
167,Phoebe,That's all.
168,Rachel,"Well, people are different."
169,Phoebe,"Ya, you know, Rachel  she'll do whatever you want."
