,Person,Said
0,Joey,"Okay, so we went to the beach, because Phoebe found out about this lady who knew her mom and dad, and I don't really know what happened with that."
1,Joey,Phoebe Sr.
2,Phoebe,Ehh?
3,Joey,"Oh, and then Monica joked that she wouldn't go out with a guy like Chandler..."
4,Chandler,Hi there.
5,Joey,"...and he couldn't let it go, and..."
6,Joey,I don't really know what happened with that either.
7,Joey,Oh-oh!
8,Joey,"And then Ross's new girlfriend, Bonnie, shows up and Rachel convinced her to save her head."
9,Joey,"And then Ross and Rachel kiss, and now Ross has to choose between Rachel and the bald girl and I don't know what happened there either..."
10,Joey,"Y'know what, hold on, let me go get Chandler."
11,Ross,Hi!
12,Ross,Rachel and
13,Ross,Awww.
14,Rachel,"Oh, you're welcome a million."
15,Ross,Yeah.
16,Rachel,Oh my God.
17,Ross,I know.
18,Ross,"Okay, I gotta go."
19,Rachel,Whoa!
20,Rachel,What?!
21,Rachel,Why?
22,Ross,"Well, I-I gotta go break up with Bonnie."
23,Rachel,Here?!
24,Rachel,Now?
25,Ross,"Well, yeah."
26,Ross,"I can't-I can't stay here all night, and if I go in there she's-she's gonna wanna... do stuff."
27,Rachel,"Well, can't you tell her that you are not in the mood?"
28,Ross,"No, she likes that."
29,Ross,Yeah.
30,Ross,"Faking sleep doesn't work either, I can't tell you how many mornings I woke up with her..."
31,Rachel,Whoa-ho.
32,Ross,"Whoa-oh, okay!"
33,Ross,"Yeah, why am I telling you that?"
34,Rachel,I don't know.
35,Ross,"Yeah, yeah."
36,Ross,It wasn't every morning.
37,Rachel,"Oh, making it worse!"
38,Ross,Okay.
39,Ross,Opening Credits
40,Phoebe,"I-I mean I, well I think I can figure it out."
41,Phoebe,"I guess y'know I was born, and everyone started lying their asses off!"
42,Phoebe,Phoebe Sr.
43,Phoebe,How close?
44,Phoebe,Phoebe Sr.
45,Phoebe,I don't even know how that would work!
46,Phoebe,Phoebe Sr.
47,Phoebe,I'm not asking!
48,Phoebe,Phoebe Sr.
49,Phoebe,Yeah.
50,Phoebe,"Let's see, my had Mom killed herself, and my Dad had run off, and I was living in a Gremlin with a guy named Cindy who talked to his hand."
51,Phoebe,Phoebe Sr.
52,Phoebe,"Yeah, well, everybody does!"
53,Phoebe,I'm a really cool person.
54,Phoebe,"And y'know you had 29 years to find that out, but you didn't even try!"
55,Phoebe,"Y'know what, you walked out on me, and I'm just, I'm gonna do the same thing to you."
56,Phoebe,Phoebe Sr.
57,Phoebe,I don't ever want to see you again!
58,Phoebe,"Umm, where's my purse?"
59,Monica,Shoot!
60,Monica,We're out of soda.
61,Chandler,"Oh, I'll go out and get you some."
62,Monica,Really?
63,Chandler,Nope!
64,Chandler,Because I'm not your boyfriend.
65,Chandler,"Hey Pheebs, how did it go?"
66,Phoebe,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom."
67,Chandler,I found a dried up seashores.
68,Monica,"Sweety, what are you talking about?"
69,Phoebe,"Oh, my new Mom, who-who's a big, fat abandoner!"
70,Joey,"Whoa, wait, Pheebs, wait a second!"
71,Joey,Don't you wanna stay here and talk about it?
72,Phoebe,No.
73,Phoebe,"I'm just, I wanna, I need to be alone."
74,Phoebe,Monica!
75,Monica,Oh.
76,Ross,It's over.
77,Rachel,"Oh, was it awful?"
78,Ross,"Well, it was loong."
79,Ross,"I didn't even realise how late it was, until I noticed the 5 o'clock shadow on her head."
80,Ross,"Anyway, she didn't want to stay."
81,Ross,I called a cab; she just left.
82,Rachel,I wrote you a letter.
83,Ross,Ohh!
84,Ross,Thank you!
85,Ross,I like mail.
86,Rachel,It's just some things I've been thinking about.
87,Rachel,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff."
88,Ross,Okay.
89,Ross,"Wow, it's-it's"
90,Rachel,"Well, I'll be waiting for you, just come up when you're done."
91,Ross,"Okay, I'll be up in,  18 pages."
92,Ross,Front and back.
93,Ross,Very exciting.
94,Ross,Oh.
95,Ross,Oh-oh.
96,Rachel,Hey!
97,Rachel,What happened to you?
98,Rachel,Why didn't you come up?
99,Ross,Done!
100,Rachel,You just finished?
101,Ross,"Well, I wanted to be thorough."
102,Ross,"I mean this-this is clearly very, very important to you, to us!"
103,Ross,"And so I wanted to read every word carefully, twice!"
104,Rachel,"So umm, does it?"
105,Ross,I'm sorry.
106,Rachel,Does it?
107,Ross,Does it?
108,Ross,Does it?
109,Ross,"Yeah, I wanted to give that whole Does it?'"
110,Ross,part just another glance.
