,Person,Said
0,Rachel,"Oh, lucky me!"
1,Rachel,Coffee and a live sex show!
2,Rachel,"Oh... Oh, I'm sorry!"
3,Rachel,I'm not...
4,Rachel,I was just-I was just reading to Emma.
5,Rachel,"Yeah, yeah..."
6,Rachel,"It's... ""climax your way to better skin""."
7,Joey,"So you need someone who knows fashion, to tell you what looks good."
8,Rachel,"Not me, not me, not me, not me, not me!"
9,Joey,Oh hey Rach!
10,Rachel,Yeah...
11,Joey,Maybe you could take Charlie shopping.
12,Rachel,"Oh, well..."
13,Joey,Are you kidding?
14,Joey,Rachel loves to shop!
15,Joey,And she has great taste!
16,Joey,"Yeah, she's the one who taught me, you don't wear white after labour day and that you always, always, always have to put on underwear when you're trying on clothes."
17,Rachel,"Ok, uh-uh... Let's-Let's shop!"
18,Joey,"Ok, you're gonna come back with some very classy clothes... ... and some slutty lingerie, SLUTTY!"
19,Phoebe,"Ok, great!"
20,Phoebe,"All right, bye!"
21,Phoebe,Pain in the ass!!
22,Phoebe,"That's off, right?"
23,Joey,"What's the matter, Pheebs?"
24,Phoebe,"Oh... Mike's sister just invited me to a party tonight, he's gonna be there."
25,Phoebe,"And she was like ""Oh, don't worry!"
26,Phoebe,I asked him.
27,Phoebe,"He's totally ok with seeing you!""."
28,Phoebe,So now I have to go so he'll think that I'm totally ok with seeing him!
29,Rachel,"Which you're not, because you've totally hung up on him!"
30,Phoebe,Exactly!
31,Rachel,And you're gonna want him to eat his heart out so you're gonna have to look fabulous!
32,Phoebe,I didn't even think about that!
33,Phoebe,"Aaargh, sexual politics!"
34,Rachel,"Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something."
35,Phoebe,"Ok, that'll be great!"
36,Joey,"Oh, ain't that nice?"
37,Joey,The three of you trying on slutty lingerie together.
38,Rachel,That's not what we're gonna do!
39,Joey,"Why would you ruin it, who was that hurtin'?"
40,Joey,Opening credits
41,Chandler,Wow!
42,Chandler,Fortunately she has a very pretty face!
43,Monica,"Oh, I so can't believe this!"
44,Monica,My uterus is an inhospitable environment?
45,Monica,I was trying so hard to be a good hostess!
46,Chandler,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!!"
47,Chandler,Doctor
48,Chandler,Hi.
49,Monica,Hi.
50,Monica,Doctor
51,Monica,Ok.
52,Monica,Doctor
53,Chandler,"Oh, DAMN IT!"
54,Monica,"Don't worry, after a while he'll tune it out."
55,Monica,Doctor
56,Monica,Ok.
57,Monica,Doctor
58,Chandler,Is that a hint?
59,Chandler,Because we love you Doctor Connelly but we don't think we'd want you to be our child!
