,Person,Said
0,Phoebe,Ready?
1,Rachel,Yeah.
2,Phoebe,Okay.
3,Rachel,Hi...
4,Phoebe,it's...
5,Rachel,Rachel...
6,Phoebe,and
7,Rachel,Phoebe's...
8,Phoebe,please...
9,Rachel,leave...
10,Phoebe,leave
11,Rachel,"Wait, I-I just said ""leave."""
12,Phoebe,"Yeah, I know because you have all the good words."
13,Phoebe,What do I get?
14,Phoebe,"I get ""it's,"" ""and"" oh I'm sorry, I have ""A."""
15,Phoebe,Forget it.
16,Rachel,"Phoebe, come on that's silly."
17,Phoebe,"All right, so let's switch."
18,Rachel,"No, I have all of the good words."
19,Rachel,"OK, fine, fine, we can switch."
20,Phoebe,Okay.
21,Rachel,Okay.
22,Phoebe,Hi
23,Rachel,Everybody
24,Phoebe,It's
25,Rachel,Rachel
26,Phoebe,and
27,Rachel,Phoebe's
28,Phoebe,"Please...wait, how did you do that?"
29,Rachel,What?
30,Phoebe,"Oh, you're no ordinary roommate are you?"
31,Rachel,"Phoebe, come on can we finish this later?"
32,Rachel,Cause I wanna go running before it gets dark.
33,Rachel,Oh!
34,Rachel,Why don't you come with me?
35,Phoebe,Really?
36,Rachel,"Yeah, it'll be fun."
37,Rachel,We'll run in the park.
38,Rachel,It'll be like our first y'know roommate bonding thing.
39,Phoebe,"Okay, let's go running!"
40,Rachel,Yeah and there's really cute guys there.
41,Phoebe,Let's run towards them!
42,Rachel,OK!
43,Phoebe,"All right, wait just one more second."
44,Phoebe,"Hi, it's Phoebe and Rachel's."
45,Phoebe,"Please leave a message, thanks!"
46,Rachel,Now wait a minute.
47,Rachel,You just took all the words!
48,Phoebe,Uh-huh.
49,Phoebe,You've met your match Rachel Green.
50,Phoebe,Opening Credits
51,Ross,"So, I just finished this fascinating book."
52,Ross,"By the year 2030, there'll be computers that can carry out the same amount of functions as an actual human brain."
53,Ross,So theoretically you could download your thoughts and memories into this computer and-and-and live forever as a machine.
54,Chandler,And I just realized I can sleep with my eyes open.
55,Monica,Hey!
56,Monica,Ross and
57,Chandler,Hey!
58,Monica,"Honey, that's a great idea nailing the boxes to the floor!"
59,Chandler,I didn't nail the boxes to the floor.
60,Monica,"Oh, So you can move them!"
61,Chandler,"Yes, and while I'm doing that, Ross has a great computer story for you."
62,Joey,Hey everybody!
63,Joey,"Uh, I'd like you to meet Janine."
64,Joey,She's-she's gonna be my new roommate!
65,Ross,Hi!
66,Joey,"Yeah, she's gonna live with me!"
67,Monica,It's nice to meet you.
68,Monica,Janine...?
69,Joey,I didn't know that!
70,Joey,"Well, what a pretty last name!"
71,Chandler,"So, uh, wh-where ya from?"
72,Joey,From the land down under?
73,Joey,I didn't know that either!
74,Ross,"So uh, wha-uh, what do you do?"
75,Joey,You're a dancer?
76,Joey,She-she's a dancer!
77,Joey,"Oh, hey let me."
78,Monica,"Joey, did you even interview this woman before you asked her to move in?"
79,Joey,Of course I did.
80,Monica,"Uh-huh, what exactly did you ask her?"
81,Joey,"""When can you move in?"""
82,Ross,Thank you for bringing her into our lives.
83,Chandler,Unbelievable
84,Monica,"Oh, so you like her too Chandler?"
85,Chandler,"Hey, look at all the boxes!"
86,Joey,"Ugh, I cannot wait to ask her out!"
87,Monica,Wait a minute...Joey.
88,Monica,"Joey you can't ask her out, she's your roommate."
89,Monica,It-it'll be way too complicated.
90,Ross,"Yeah, yeah man don't do it."
91,Ross,"I mean if you date her, then-then-then I can't date her."
92,Chandler,"All right, think about it."
93,Chandler,Now remember when you were going out with that girl Donna and you guys broke up.
94,Chandler,Remember how horrible it was when you guys bumped into each other at the supermarket?
95,Joey,"Oh God, yeah."
96,Chandler,Now imagine you live at the supermarket.
97,Joey,Okay!
98,Chandler,No-no
99,Joey,"Oh, Oh, you're right!"
100,Joey,I don't want that.
101,Joey,I can't date her!
102,Monica,"Yeah and you better watch the flirting too, cause you know, in such close quarters, it could be trouble."
103,Joey,"Well, that's gonna be tough Mon."
104,Joey,I mean it's hard for me to be around an attractive woman and not flirt.
105,Monica,"Hmm, well you're around me all the time and you don't flirt."
106,Joey,You a little sad about that sweetheart?
107,Joey,", The"
108,Phoebe,"I have to tie my shoe, so you go ahead, I'll catch up."
109,Rachel,Okay.
110,Phoebe,Okay.
111,Phoebe,Come on!
112,Phoebe,That's not running!
113,Phoebe,Let's go!
114,Phoebe,", Central"
115,Rachel,"You guys, I'm telling you, when she runs, she looks like a cross between Kermit The Frog and The Six Million Dollar Man."
116,Ross,Monica had such a crush on him.
117,Ross,"Yeah, she used to kiss his poster every night before she went to bed."
118,Rachel,Oh!
119,Rachel,I used to do that too!
120,Monica,"Did you also have his album, It's Not Easy Being Green?"
121,Rachel,"Aw, Mon..."
122,Monica,"So, Phoebe runs weird huh?"
123,Rachel,"Yeah, yeah and you know what, I know she's gonna wanna run again, I just don't know how to get out of it, I mean, I live with her."
124,Monica,Why don't you just be straight with her?
125,Monica,Tell her the truth.
126,Ross,Yeah.
127,Rachel,"You're right, you're right."
128,Rachel,I should just tell her the truth.
129,Phoebe,Hey!
130,Ross,Hey!
131,Rachel,"Pheebs, Monica tripped me, I don't think I can ever run again, ever!"
