,Person,Said
0,Phoebe,"Oh, oh!"
1,Phoebe,It's on again!
2,Joey,"You guys, can we please not watch this all right."
3,Joey,"Oh, you said it Mike."
4,Joey,Aw!
5,Joey,There's got to be a better way!
6,Joey,Can we please turn this off?
7,Rachel,"Noo way, Kevin."
8,Ross,Are you intrigued?
9,Chandler,You're flingin'-flangin' right I am!
10,Joey,"Wow, it is easy."
11,Joey,"Now, I can have milk everyday."
12,Joey,Opening Credits
13,Chandler,"Well, it's official there are no good movies."
14,Monica,"Perhaps, you would like me to turn like this,  so that you can bunny bump against my back."
15,Joey,Hey!
16,Phoebe,Hey.
17,Chandler,"Hey, man."
18,Chandler,What's up?
19,Joey,Maybe you can tell me.
20,Joey,My agent would like to know why I didn't show up at the audition I didn't know I had today.
21,Joey,The first good thing she gets me in weeks.
22,Joey,How could you not give me the message?
23,Chandler,"Well, I'll tell ya I do enjoy guilt, but, ah, it wasn't me."
24,Phoebe,"Yes, it was!"
25,Phoebe,It was him!
26,Phoebe,Uh huh!
27,Phoebe,"Okay, it was me!"
28,Joey,How is it you?
29,Phoebe,"Well, it was just, it was all so crazy, you know."
30,Phoebe,"I mean, Chandler was in the closet, counting to 10, and he was up to 7 and I hadn't found a place to hide yet."
31,Phoebe,"I-I-I meant to tell you, and I wrote it all down on my hand."
32,Phoebe,"See, all of it."
33,Joey,"Yep, that's my audition."
34,Monica,"See, now this is why I keep notepads everywhere."
35,Phoebe,"Yep, and that's why we don't invite you to play."
36,Joey,"Well, Estelle tried, you know."
37,Joey,The casting director told her that I missed my chance.
38,Phoebe,That is unfair.
39,Phoebe,I'll call her and tell her it was totally my fault.
40,Joey,"Pheebs, you can't do that."
41,Joey,"The casting director doesn't talk to friends, she only talks to agents."
42,Phoebe,What a sad little life she must lead.
43,Phoebe,"Okay, ooh ."
44,Joey,"What, what are you doing?"
45,Joey,What are you doing?
46,Phoebe,"No, no, no, I know, I know, ooh."
47,Phoebe,"'Hi, this is Katelynn, from Phoebe Buffay's office."
48,Phoebe,"Um, is um, Ann there for Phoebe, she'll know what it's about.'"
49,Joey,"Hang up, hang up."
50,Phoebe,'Annie!
51,Phoebe,Hi.
52,Phoebe,"Listen we got a problem with Joey Tribbiani, apparently he missed his audition."
53,Phoebe,Who did you speak to in my office?
