,Person,Said
0,Phoebe,"Wow, it's like a dirty math problem."
1,Ross,I'm sorry the answer there would be...none of us.
2,Joey,"Well, that's really a different question."
3,Joey,"Well, there was that one time that Monica and Rachel got together."
4,Joey,Monica and
5,Rachel,What?!
6,Rachel,"Excuse me, there was no time!"
7,Joey,"Okay, but let's say there was."
8,Joey,How might that go?
9,Rachel,Does anybody need more coffee?
10,Ross,"Yeah, I'll take some."
11,Joey,"Hey, there's a dog out there!"
12,Joey,Opening Credits
13,Phoebe,"Oh, that is so unfortunate."
14,Ross,What?
15,Phoebe,Cute naked guy is really starting to put on weight.
16,Monica,"Okay, I'll be back in just a minute."
17,Monica,"Oh, Phoebe I'm sorry that I left lipstick marks on the phone."
18,Phoebe,You didn't leave lipstick marks on the phone.
19,Monica,"Oh, then it must've been you."
20,Monica,Bye.
21,Phoebe,Bye-bye!
22,Phoebe,That's why I moved out.
23,Ross,"Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore."
24,Phoebe,I think on some levels she already knows.
25,Ross,"Phoebe, she doesn't know that you sneak out every night, she doesn't know that you sneak back every morning, and she doesn't know that you've been living with your Grandmother's for a week now."
26,Phoebe,"Okay, well maybe not on those levels."
27,Chandler,Hey.
28,Ross,Hey.
29,Chandler,"I'm never gonna find a roommate, ever."
30,Phoebe,"Why, nobody good?"
31,Chandler,"Well let's see, there was the guy with the ferrets, that's plural."
32,Chandler,The spitter.
33,Chandler,"Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it."
34,Chandler,"Nice to meet you, Chandler Bing Bing!"
35,Chandler,"Great apartment Chandler Bing, Bing!"
36,Ross,So how many more do you have tomorrow?
37,Chandler,Two.
38,Chandler,"This photographer, who seemed really dull."
39,Chandler,"And this actor guy, who I'm not sure about, because when he called and I answered the phone Chandler Bing,' he said Whoa-whoa, short message.'"
40,Monica,"Ross , foot on the floor or come over no more!"
41,Ross,"Sure, your dresser is missing but this she notices."
42,Monica,What?
43,Ross,I have to go.
44,Ross,"Yeah, Carol should be home by now, soo..."
45,Chandler,"Umm, how's it going with you guys?"
46,Ross,"Oh, better, actually."
47,Ross,Y'know I-I-I think I finally figured out why we were having so much trouble lately.
48,Phoebe,"Oh, really?"
49,Ross,"Yeah, y'know how I have you guys, well she doesn't really have any close friends that are just hers, but last week she meet this woman at the gym, Susan something, and they really hit it off, and I-I-I think it's gonna make a difference"
50,Chandler,"Soo, ah, Eric, what kind of photography do ya do?"
51,Chandler,"Yes, that is cool."
52,Chandler,Because I have models here y'know......never.
53,Chandler,"Well, listen I ah, still have one more person to ah meet, but unless it turns out to be your sister, I think you're chances are pretty good."
54,Chandler,All right.
55,Chandler,Bedroom.
56,Chandler,Bathroom.
57,Chandler,Living room.
58,Chandler,"This right here is the kitchen, and thanks for coming by,  Bye-bye."
59,Joey,"Don't you ah, don't you wanna ask me any questions?"
60,Chandler,Sure.
61,Chandler,Ummm.
62,Chandler,What's up?
63,Joey,"Well, ah, I'm an actor."
64,Joey,I'm fairly neat.
65,Joey,"I ah, I got my own TV."
66,Joey,"Oh, and don't worry I'm totally okay with the gay thing."
67,Chandler,What gay thing?
68,Joey,"Ah, y'know just in general people being gay, thing."
69,Joey,I'm totally cool with that.
70,Chandler,"Well okay Jerry, thanks for stopping by."
71,Monica,Hi.
72,Joey,Hey!
73,Chandler,"Hey, Mon."
74,Monica,Hey-hey-hey.
75,Monica,You wanna hear something that sucks.
76,Chandler,Do I ever.
77,Monica,Chris says they're closing down the bar.
78,Chandler,No way!
79,Monica,"Yeah, apparently they're turning it into some kinda coffee place."
80,Chandler,Just coffee!
81,Chandler,Where are we gonna hang out now?
82,Monica,Got me.
83,Chandler,Can I get a beer.
84,Monica,"Hey, did you pick a roommate?"
85,Chandler,You betcha!
86,Monica,Is it the Italian guy?
87,Chandler,"Um-mm, yeah right!"
88,Monica,He's so cute.
89,Chandler,"Oh yes, and that's what I want a roommate that I can walk around with and be referred to as the funny one."
90,Monica,"Oh look, the pool table's free."
91,Monica,Rack em up.
92,Monica,I'll be back in just a minute.
93,Monica,Get ready for me to whip your butt.
94,Chandler,"Okay, but after that, we're shootin' some pool."
95,Rachel,"Oh, um, no, no, no, no excuse me, hello."
96,Rachel,Hi.
97,Rachel,"My friend ordered an onion, not an olive, and uh I ordered a rum and Diet Coke, which I don't think this is."
98,Rachel,That's all right.
99,Rachel,"I mean hard is it to get a couple drinks right, huh?"
100,Rachel,Friend No.
101,Rachel,"Ummm, I think it's time to see the ring again."
102,Rachel,Friend No.
103,Rachel,"Yeah, I know."
104,Rachel,Friend No.
105,Rachel,"Oh, I don't know."
106,Rachel,Well maybe it's just the idea of Barry for the rest of my life.
107,Rachel,"I don't know I think I feel like I need to have one last fling, y'know, just to sorta get it out of my system."
108,Rachel,Friend No.
109,Rachel,"I'm serious, I really, I think I need just to have some...meaningless, sex y'know, with the next guy that I see."
110,Chandler,"Excuse, I seem to have dropped my ball."
111,Rachel,"Yeah, so?"
112,Chandler,And now I've picked it up again.
113,Monica,"Oh my God, I went to high school with her."
114,Monica,Rachel!
115,Monica,Hi!
116,Rachel,Monica!
117,Rachel,Look!
118,Rachel,Hi!
119,Rachel,What do ya think?
120,Monica,"Oh my God, you can't even see where the Titanic hit it."
121,Rachel,"Yes, his name is Barry, he's a doctor, thank you very much."
122,Monica,"Awww, just like you always wanted."
123,Monica,Congratulations
124,Rachel,Thank you.
125,Rachel,"So how-how bout you, are-are you seeing anybody?"
