,Person,Said
0,Chandler,Hey!
1,Joey,Hey!
2,Chandler,Hey-hey-hey.
3,Chandler,So what happened?
4,Chandler,A forest tick you off?
5,Joey,No.
6,Joey,Y'know how we're always saying we need a place for the mail.
7,Chandler,Yeah!
8,Joey,"Well, I started building one."
9,Joey,But then I decided to take it to the next step.
10,Chandler,You're building a post office?
11,Joey,"No, an entertainment unit, with a mail cubby built right in."
12,Joey,"It's a one day job, max."
13,Chandler,Okay.
14,Chandler,My word!
15,Chandler,Those are snug.
16,Joey,Oh yeah.
17,Joey,"These are my old work pants, Sergio Valente's."
18,Joey,Power saw kinda got away from me there.
19,Joey,Opening Credits
20,Rachel,Hey Pheebs.
21,Phoebe,Hey!
22,Rachel,Any sign of your brother?
23,Phoebe,"No, but he's always late."
24,Rachel,I thought you only met him once?
25,Phoebe,"Yeah, I did."
26,Phoebe,"I think it sounds y'know big sistery, y'know, Frank's always late.'"
27,Rachel,"Well relax, he'll be here."
28,Phoebe,"No, I know, I'm just nervous."
29,Phoebe,"Y'know it's just y'know Mom's dead, don't talk to my sister, Grandma's been sleeping a lot lately."
30,Phoebe,"It's like the last desperate chance to have a family, y'know, kinda thing."
31,Phoebe,You're so sweet to wait with me.
32,Rachel,"Well, actually Gunther sent me."
33,Rachel,"You're not allowed to have cups out here, it's a thing."
34,Chandler,Does anyone else think David Copperfield is cute?
35,Monica,"No, but he told me, he thinks your a fox."
36,Chandler,"All right, Janice, likes him."
37,Chandler,In fact she likes him so much she put him on her freebie list.
38,Joey,Her what?
39,Chandler,"Well, we have a deal, where we each get to pick five celebrities that we can sleep with, and the other one can't get mad."
40,Ross,"Ah, the heart of every healthy relationship."
41,Ross,"Honesty, respect, and sex with celebrities."
42,Monica,"So, Chandler, who's on your list?"
43,Chandler,"Ah, Kim Basinger, Cindy Crawford, Halle Berry, Yasmine Bleeth, and ah, Jessica Rabbit."
44,Rachel,"Now, you do realize that she's a cartoon, and way out of your league?"
45,Chandler,"I know, I know, I just always wondered if I could get her eyes to pop out of her head."
46,Joey,"Hey, Monica, who would yours be?"
47,Monica,"First, I need a boyfriend, then I can have a list."
48,Joey,It's just a game Mon.
49,Joey,"Rach, how about you?"
50,Rachel,"Oh, I don't know, I guess, Chris O'Donnel, John F. Kennedy, Jr., Daniel Day Lewis, Sting, and Parker Stevenson."
51,Ross,Spiderman?
52,Rachel,Hardy Boy.
53,Chandler,Peter Parker.
54,Ross,Thank you.
55,Rachel,"What about you honey, who would be on your list?"
56,Ross,"Well I-I-I, that kind of thing requires some serious thought."
57,Ross,"First, I'll divide my perspective canidates into catergories...."
58,Chandler,What a geek!
59,Phoebe,Everbody this is Frank!
60,Phoebe,This is my half-brother Frank.
61,Phoebe,This is everybody.
62,Phoebe,This is Ross.
63,Ross,Hey.
64,Phoebe,Chandler.
65,Chandler,Hi.
66,Phoebe,Joey.
67,Joey,Hey-hey!
68,Phoebe,This is Monica.
69,Phoebe,And this is Rachel.
70,Rachel,Hi!
71,Phoebe,I'm gonna get coffee.
72,Chandler,"We don't, really."
73,Rachel,"Well, so, now, do you guys have a lot of big plans?"
74,Phoebe,Oh yeah!
75,Phoebe,"Yeah, no, we're gonna connect, y'know bond, and everything."
76,Chandler,"You know, we don't really take advantage of living in the city."
77,Joey,I know.
78,Joey,"Oh, I'm sorry."
79,Joey,Did I get ya?
80,Chandler,"No, you didn't get me!!"
81,Chandler,"It's an electric drill, you get me, you kill me!"
82,Joey,"Calm down, do you want this unit or not?"
83,Chandler,I do NOT want this unit!
84,Joey,"Well, you should've told me that before, I'm not a mind reader."
85,Joey,"Hey, we're out of beer."
86,Joey,I'm going to Monica's.
87,Chandler,Fine!
88,Monica,Hey!
89,Monica,Where ya headin' in those pants?
90,Monica,1982?
91,Joey,"Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale."
92,Joey,If you ever want to redo the bathroom floor.
93,Monica,"Why, what's wrong with my bathroom floor?"
94,Joey,Nothing.
95,Joey,"It's just old and dingy, that's all."
96,Monica,I highly doubt that.
97,Joey,Oh yeah.
98,Joey,"If you ah, move your hamper, you see what color the tile used to be."
99,Joey,Yeah.
100,Monica,I can't live like this!
101,Monica,What are we gonna do?
102,Monica,What are we gonna do?
103,Joey,Relax.
104,Joey,Here hold this .
