,Person,Said
0,Rachel,"Hey Joey, how'd the audition go?"
1,Joey,Incredible!
2,Joey,I met the director this time and you'll never believe who it was.
3,Joey,All right.
4,Joey,I'll give you one hint.
5,Joey,Warren Beatty.
6,Joey,"Yeah, there's just one thing that might be kind've a problem."
7,Joey,"See, I, uh, had to kiss this guy."
8,Chandler,'Cause he was just so darn cute.
9,Joey,"No, as part of the audition."
10,Joey,"See, I'm up for this part of this guy, who the main guy kisses."
11,Ross,"Well, hey."
12,Ross,"You're an actor, I say you just suck it up and do it."
13,Ross,Or you just do it.
14,Joey,"I did do it, I'm a professional."
15,Monica,Then what's the problem?
16,Joey,"See after the scene, Mr. Beatty comes up to me and says 'good actor, bad kisser'."
17,Joey,"Can you believe that, me not a good kisser, that's like, like Mother Theresa, not a good mother."
18,Phoebe,"Well, come on, who cares what that guy thinks."
19,Phoebe,What does Warren Beatty know about kissing  Ooh.
20,Phoebe,OPENING CREDITS
21,Chandler,"Hey, what did your agent say?"
22,Joey,"Yep, this kiss thing is defiantly a problem, Mr. Beatty wants to see it again on Monday."
23,Joey,"Man, I gotta figure out what I'm doing wrong."
24,Joey,"Oh, okay, one of you girls come over here and kiss me."
25,Monica,"What, forget it!"
26,Rachel,"Yeah, right."
27,Joey,"Come on, I need your help here."
28,Phoebe,All right.
29,Phoebe,"I'll do it, I kissed him before I can do it again."
30,Joey,"You see this, this is a friend."
31,Phoebe,"Uh-huh, let's go."
32,Phoebe,"Oh, wait I have gum."
33,Phoebe,Okay.
34,Phoebe,"Good, very good, firm but tender."
35,Phoebe,I'd recommend you to a friend.
36,Joey,Then I don't know what it is.
37,Joey,What's the problem?
38,Monica,"Joey, you know, maybe your just not used to kissing men, maybe you just tensed up a little, maybe that's what you need to work on."
39,Joey,"Yeah, that makes sense."
40,Ross,Over my dead body!
41,Chandler,And I'll be using his dead body as a shield.
42,Ross,"Come on out, honey!"
43,Ross,I'm telling you look good!
44,Ross,"Tell her she looks good, tell her she looks good."
45,Phoebe,"Oh my God, you look so good!"
46,Rachel,I can not believe I have to walk down the aisle in front of 200 people looking like something you drink when your nauseous.
47,Ross,"So don't, I don't see why we have to go to this thing anyway, it's your ex-fiancee's wedding."
48,Rachel,Because I promised Mindy I would.
49,Monica,"Yeah, well you promised Barry, you'd marry him."
50,Rachel,"Look you guys, I have to go, I'm the Maid-of-Honor."
51,Rachel,And besides you know what I just need to be in a room again with these people and feel good about myself.
52,Phoebe,Ooh-oh!
53,Phoebe,Someone's wearing the same clothes they had on last night.
54,Phoebe,Someone get a little action?
55,Chandler,I may have.
56,Monica,"Woo-hoo, stuud!"
57,Ross,What's she look like?
58,Chandler,"Well, we haven't exactly met, we just stayed up all night talking on the internet."
