,Person,Said
0,Chandler,Buh-bye.
1,Chandler,I just got us reservations at Michelle's and tickets to the Musicman to celebrate our first holiday season as a betroughed couple.
2,Monica,Betrothed
3,Chandler,betrothed couple.
4,Phoebe,Hey!
5,Chandler,Hey!
6,Chandler,Rachel and
7,Monica,Hi!
8,Phoebe,Haaaa...  ... ahhhh!
9,Chandler,Pheebs?
10,Phoebe,Huh?
11,Chandler,Skull?
12,Phoebe,"Oh, yeah, it's my mom's."
13,Rachel,Oh my god!
14,Phoebe,"No, no, no."
15,Phoebe,It's not!
16,Phoebe,It's not my mom.
17,Phoebe,It belonged to mom.
18,Phoebe,"Yeah, no, she used to put it out every Christmas to remind us, that even though it's Christmas, people still die."
19,Phoebe,"And, you can put candy in it."
20,Ross,Hey!
21,Monica,Licorice?
22,Ross,Sure!
23,Ross,"Hey, I just found out, I get Ben for the holidays this year."
24,Monica,Are you gonna dress up as Santa?
25,Ross,Nope.
26,Ross,"I mean, I know Susan does every year, but I think I wanna take this year to teach him all about Hanukkah."
27,Phoebe,And maybe I could teach Ben about the Christmas skull and how people die.
28,Rachel,You may need to use this year to teach Ben about Phoebe.
29,Ross,Hmm.
30,Joey,Hey.
31,Rachel,Did you know he was in there?
32,Monica,No.
33,Chandler,How long have we been home?
34,Monica,About a half an hour.
35,Chandler,Lovely!
36,Chandler,Opening Credits
37,Chandler,"Hey, you know what I was thinking?"
38,Chandler,"When we get married, are you gonna change your last name to Bing?"
39,Monica,No.
40,Chandler,Why not?
41,Monica,Bing's weird.
42,Phoebe,"Oh, hey, you guys!"
43,Chandler,Hey!
44,Monica,Hey!
45,Phoebe,Hey.
46,Phoebe,Guess what!
47,Phoebe,"My landlord just called and my apartment is gonna get ready soon, so I guess I'll be moving out."
48,Monica,"Ahh, Phoebe, I'm gonna miss you!"
49,Phoebe,"Yes, you will be very sad."
50,Phoebe,"All right, well I gotta go tell Rachel the good news."
51,Chandler,Ohh!
52,Chandler,You guys gonna be living together again?
53,Phoebe,"Yeah, why not?"
54,Chandler,"Well, she's just so much fun with Joey, I just assumed, she'd still be living with him."
55,Phoebe,"Why do you think, she's having so much fun living with Joey?"
56,Chandler,"No reason, exceptshetoldme."
57,Phoebe,Really?
58,Phoebe,"So she said, she didn't wanna live with me anymore?"
59,Chandler,No!
60,Chandler,"No, she didn't say that."
61,Chandler,I-I-I think you should talk to Monica now.
62,Monica,"Phoebe, don't worry about it."
63,Monica,I'm sure she wants to live with you.
64,Phoebe,You're sure?
65,Phoebe,You're absolutely sure?
66,Monica,"Well, no."
67,Monica,"But, um, I bet she probably does."
68,Phoebe,Probably?
69,Phoebe,"Yeah, I don't like that word."
70,Phoebe,Kind of what probably' really means.
71,Phoebe,"Yeah, uh-huh."
72,Phoebe,"Yeah, oh, ""Your mom probably won't kill herself,"" y'know?"
73,Phoebe,"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!"""
74,Phoebe,Y'know?
75,Phoebe,You gotta take care of yourselves!
76,Phoebe,In this world history teaches us nothing!
77,Chandler,"Bing doesn't seem so weird now, does it?"
78,Rachel,Hey!
79,Joey,Hey!
80,Joey,"Great, you're home!"
81,Joey,Guess what Phoebe got me for Christmas!
82,Rachel,Drums?
83,Joey,No!
84,Joey,Drums!
85,Chandler,"Hi, could we get two burritos to go, please?"
86,Monica,I'm sorry.
87,Monica,"But not that sorry, 'cause you don't have to live with it."
88,Monica,"Um, we have a reservation under the name Chandler Bing."
89,Monica,Maitre d'
