,Person,Said
0,Ross,"I'm sorry I'm late, what happened?"
1,Monica,"We, we just wanna see the end."
2,Rachel,So what happens next?
3,Joey,"Well, I get the medical award for separating the siamese twins."
4,Joey,"Then Amber and I go to Venezuela to meet our other half-brother, Ramone."
5,Joey,And that's where I find the world's biggest emerald.
6,Joey,It's really big but it's cursed.
7,Chandler,God that is good TV.
8,Chandler,OPENING TITLES
9,Chandler,"Phoebs, play with meeee."
10,Phoebe,No.
11,Phoebe,This game is grotesque.
12,Phoebe,"Twenty armless guys joined at the waist by a steel bar, forced to play soccer forever."
13,Phoebe,"Ahh, hello, human-rights violation."
14,Chandler,"Ya know Phoebs, don't feel so bad for 'em."
15,Chandler,"After they're done playing, I break out the little plastic women and everybody has a pretty good time."
16,Phoebe,Why don't you play with your roommate?
17,Chandler,"Ah he's a, he's not a big fan of foosball."
18,Phoebe,"Uh oh, ooh, are we not getting along with the new boy?"
19,Chandler,"No he's, he's alright, just uh, he spends most of his time in his room."
20,Phoebe,Maybe that's because you haven't taken the time to get to know him.
21,Phoebe,"Let's remedy that, shall we?"
22,Chandler,We don't need to remedy that.
23,Phoebe,"Oh yeah, it'll be fun."
24,Phoebe,"Hi, um, I just thought that it would be fun if the three of us had some beers and got to know each other."
25,Phoebe,"Oh good, ok. Oh nooo, I have to go because I'm late for my um, Green Eggs and Ham discussion group."
26,Phoebe,Um tonight it's why he would not eat them on a train.
27,Phoebe,Have fun bye.
28,Chandler,That was so lame.
29,Phoebe,"I know, yeah."
30,Phoebe,"Ok, talk to him."
31,Chandler,"So, you uh, you think that Speed Racer guy gets a lot of tickets er?"
32,Chandler,What're you kidding?
33,Chandler,I broke up with her.
34,Chandler,She actually thought that Sean Penn was the capital of Cambodia.
35,Chandler,Well it's not Sean Penn.
36,Phoebe,And a crusty old man said I'll do what I can and the rest of the rats played moroccas.
37,Phoebe,"That's it, thanks, good night."
38,Rachel,Great set tonight Phoebs.
39,Phoebe,I know.
40,Ross,"Well, we should probably get going."
41,Monica,"Ya know, I was thinking."
42,Monica,Ya know how we always stay at your apartment?
43,Monica,"Well, I thought maybe tonight we'd stay at my place."
44,Monica,"Well, maybe you don't need them."
45,Ross,"My baby sister, ladies and gentlemen."
46,Monica,"Shut up, I'm happy."
47,Phoebe,"Oh, this is so nice."
48,Phoebe,Alright I have to make a speech.
49,Phoebe,"I just wanna say that of all the guys that Monica has been with, and that is a lot, I like you the best."
50,Phoebe,Ok.
51,Monica,"Not a lot, Phoebe's kidding, Phoebe's crazy."
52,Rachel,Phoebe's dead.
53,Chandler,Hi.
54,Chandler,"Oh, uh, he's not here right now, uh, I'm Chandler, can I take a message, or, or a fishtank?"
55,Chandler,"Oh, oh, c'mon in."
