,Person,Said
0,Joey,WHOAA!
1,Chandler,"See Joe, that's why your parents told you not to jump on the bed."
2,Chandler,Opening Credits
3,Monica,"Hey, look at me."
4,Monica,"I'm making jam, been at it since 4 o'clock this morning."
5,Ross,Where'd you get fruit at four in the morning?
6,Monica,Went down to the docks.
7,Monica,Bet ya didn't know you could get it wholesale.
8,Rachel,I didn't know there were docks.
9,Joey,Hey.
10,Chandler,Hey.
11,Ross,"Aww, is it broken?"
12,Joey,"No, I gotta wear this thing for a couple weeks."
13,Rachel,Did you tell the doctor you did it jumping up and down on your bed?
14,Joey,Nooo.
15,Joey,I had a story all worked out but then Chandler sold me out.
16,Chandler,"Well, I'm sorry Joe."
17,Chandler,I didn't think the doctor was gonna buy that it just *fell* out of the socket.
18,Joey,What is this?
19,Joey,Fruit?
20,Rachel,Monica's making jam.
21,Joey,"Whoa, jam!"
22,Joey,I love jam!
23,Joey,"Hey, how come we never have jam at our place?"
24,Chandler,Because the kids need new shoes.
25,Monica,I'm going into business people.
26,Monica,I'm sick and tired of being depressed about Richard.
27,Monica,"I needed a plan, a plan to get over my man."
28,Monica,What's the opposite of man?
29,Monica,Jam.
30,Monica,Oh Joey don't!
31,Monica,It's way to hot.
32,Joey,This will just be my batch.
33,Phoebe,"Um, that's it."
34,Phoebe,No.
35,Phoebe,Hey!
36,Phoebe,You!
37,Phoebe,J.
38,Phoebe,Crew guy.
39,Phoebe,Yeah.
40,Phoebe,Why have you been following me?
41,Phoebe,"I mean, all week long everywhere I look there's you."
42,Phoebe,What?
43,Phoebe,Oooh.
44,Phoebe,"Oh, well this is awkward."
45,Phoebe,"Um, yeah, you want Ursula, and I'm Phoebe."
46,Phoebe,Twin sisters!
47,Phoebe,Seriously.
48,Phoebe,"Oh, you're not a dingus."
49,Phoebe,"Well, I mean look it's, it's not your fault, you know."
50,Phoebe,"I mean this is just what, what she does to guys, okay."
51,Phoebe,"Wait,  you know what, I got a little story."
52,Phoebe,When I was in Junior High School I went through this period where I thought I was a witch.
53,Phoebe,"And there was this guidance counselor who said something to me, that I think will help you a lot."
54,Phoebe,"He said okay, 'you're not a witch you're just an average student.'"
55,Phoebe,See what I'm saying?
56,Phoebe,"Um, well, get over it."
57,Phoebe,"So, I mean you, you just seem to be a really nice guy, you know."
