,Person,Said
0,Rachel,"You know, I'm thinking about letting Emma have her    first cookie."
1,Joey,Her first cookie?
2,Joey,She has cookies all the time!
3,Rachel,I've never given her a cookie.
4,Rachel,Have you?
5,Joey,No!
6,Joey,"No... and, for the record, I've also never given her a frosting from    a can!"
7,Monica,"Hey Rach, the adoption agency needs letters of recommendation and we    were wondering if you would write one for us."
8,Rachel,"Of course, I'd be honored!"
9,Chandler,Thanks!
10,Monica,Thank you!
11,Joey,"U-U-Um, I think there's been an oversight."
12,Chandler,"Joey, we would've asked you, we just thought you wouldn't be interested."
13,Monica,"Yeah, it's just we don't think of you as really being so much ""with    the words""."
14,Joey,Whoo-weh hey weh-hey whoo hey!
15,Monica,Clearly we were wrong.
16,Joey,"I gotta a lot of nice stuff to say about you guys, ok?"
17,Joey,"And I know how    much you wanna have a baby, you know, and I would love to help you get one."
18,Monica,You know what?
19,Monica,"Then, Joey, we want you to do it."
20,Joey,Thank you!
21,Joey,"Alright, let me see how I'm gonna start... ""Dear baby    adoption decider people..."""
22,Chandler,So excited about your letter!
23,Phoebe,Hey!
24,Joey,Hey!
25,Monica,Wow!
26,Monica,Don't you look nice?
27,Phoebe,"Yes, I do!"
28,Phoebe,Today is Mike and my one-year anniversary.
29,Rachel,OH!
30,Rachel,What's it the anniversary of?
31,Rachel,"Your first date, your first kiss,    first time you had sex..."
32,Phoebe,YEAH!
33,Chandler,So you must be going to somewhere fancy to celebrate?
34,Phoebe,Uh-uh.
35,Phoebe,"Ehm, a Knicks game."
36,Joey,Uhm... Aren't you a little overdressed?
37,Phoebe,"Hey, you know what, I've never had a one-year anniversary before, so    no matter where we go, I'm wearing something fancy pants, and..."
38,Phoebe,I'm gonna put    on my finest jewelry and we're gonna have sex in a public rest room.
39,Monica,You guys do that?
40,Monica,Chandler won't even have sex in our bathroom!
41,Chandler,That's where people make number two!!
42,Chandler,OPENING CREDITS
43,Ross,Hey...
44,Ross,Oh...   Ohh...
45,Ross,I'd love to    but I really have to grade these papers.
46,Ross,"B, B, B, B, B!"
47,Ross,"Well, it had some good ideas, take off your shirt."
48,Ross,Damnit!
49,Ross,Hi Amy!
50,Ross,Still sharp as a tack!
51,Ross,Ross?
52,Ross,I...
53,Ross,I grew up on your block!
54,Ross,We had Thanksgiving together    last year...
55,Ross,I had a baby with your sister!
56,Ross,"Yes, yes, you did."
57,Ross,Hi Rachel!
58,Ross,Here's your sister Amy!
59,Ross,She thinks I need   pec implants!
60,Rachel,Amy!
61,Rachel,Hi!
62,Rachel,Oh-oh-hoh!
63,Rachel,Wow!
64,Rachel,You remember Joey?
65,Joey,"That's right, yeah."
66,Joey,Always nice to meet a fan!
67,Rachel,"So now, what are you doing here?"
68,Rachel,"Oh sorry, hold on."
69,Rachel,Let me just    check on the baby!
70,Ross,Ehm...
71,Ross,Her name is Emma.
72,Ross,What do I know?
73,Ross,I just sell Middle Eastern food from a cart!
74,Ross,Oh my God!
75,Joey,"I know, she may be the hottest girl I've ever hated."
76,Ross,What... what you working on?
77,Joey,"Oh, Monica and Chandler's recommendation."
78,Joey,I want it    to sound smart but..
79,Joey,"I don't know any big words or anything, so..."
80,Ross,Why don't you use your Thesaurus?
81,Joey,What did I just say?
82,Ross,Watch.
83,Ross,"Here, you ehm... You highlight the word    you want to change."
84,Ross,Go under Tools and the Thesaurus generates... 'gives'... 'gives' a whole list    of choices.
85,Ross,You can pick the word that sounds smartest.
86,Joey,"Oh my God, that's great!"
87,Joey,I'm smart!!
88,Joey,"No, no, I'm...     ""brainy, bright, clever"", I love this thing!"
89,Joey,"Look out ladies, Joey    Tribbiani's got the whole package!"
90,Rachel,God!
91,Rachel,"Oh, I know, isn't she?"
92,Rachel,All right.
93,Rachel,"What's your news, Amy?"
94,Rachel,What?
95,Rachel,Oh my God!
96,Rachel,To who?
97,Rachel,A-And?
98,Rachel,"No, what's he like?"
99,Rachel,Yeah.
100,Rachel,"Huh... wow, so he's gotta be..."
101,Rachel,"Sweety, I gotta tell ya... it sounds a little bit like you like the    apartment more than you like..."
102,Rachel,"Oh... sit down, sit down."
103,Rachel,"Oh, honey, you know, I once also almost married    somebody that I didn’t love."
104,Rachel,Do you remember Barry?
105,Rachel,"Sometimes just nodding is ok.  Uhm, so but   anyway, listen, not marrying Barry was the best decision that I ever, ever   made."
106,Rachel,"Honey, you deserve   true love."
107,Rachel,"Your soulmate is out there, somewhere."
108,Rachel,"Someone that is your age,   that is smart, that is fun and that you care about!"
109,Rachel,Ok.
110,Rachel,"Ok, let’s keep talking."
111,Phoebe,"Excuse me, anniversary."
112,Phoebe,"Excuse me, anniversary."
113,Phoebe,"Uhm, sir, could you move your nachos... they’re in my    seat."
114,Phoebe,It's my anniversary.
115,Phoebe,Here we are!
116,Phoebe,Can’t believe    it's been a whole year!
117,Phoebe,ME TOO!
118,Phoebe,I NEVER THOUGHT I COULD LOVE SOMEONE THIS MUCH!
119,Phoebe,YOU’RE SO GENEROUS AND KIND AND  YOU'RE    AMAZING IN BED   IT’S    OUR ANNIVERSARY!
120,Phoebe,"Oh how lame... oh, it’s so tacky, and impersonal."
121,Phoebe,"Oh, it’s the worst way to propose!"
122,Joey,"Hey, finished my recommendation."
123,Joey,Here.
124,Joey,"And I think you’ll be very, very happy."
125,Joey,It’s the    longest I ever spent on a computer without looking at porn.
126,Chandler,I don’t... uh... understand.
127,Joey,Some of the words are a little too sophisticated    for ya?
128,Monica,It doesn’t make any sense.
129,Joey,Of course it does!
130,Joey,It’s smart!
131,Joey,I used the the-saurus!
132,Chandler,On every word?
133,Joey,Yep!
134,Monica,"Alright, what was this sentence originally?"
135,Joey,"Oh, ‘They are warm, nice, people with big hearts’."
136,Chandler,And that became ‘they are humid prepossessing Homo Sapiens    with full sized aortic pumps...?
137,Joey,"Yeah, yeah and hey, I really mean it, dude."
138,Monica,"Hey Joey, I don’t think we can use this."
139,Joey,Why not?
140,Monica,"Well, because you signed it baby kangaroo Tribbiani ."
141,Monica,"Hey, why don’t you stop worrying about sounding smart and just    be yourself!"
142,Chandler,You know what?
143,Chandler,"You don’t need a thesaurus, just write from  here,  your full sized aortic pump."
144,Rachel,"Amy, hi!"
145,Rachel,"Oh, good for you!"
146,Rachel,Yes you are!
147,Rachel,"Oh, I am so proud of you!"
148,Rachel,But Erin Brockovich had her own house.
149,Joey,"Ah, look who’s back!"
150,Joey,Why do you have bags?
151,Joey,"RACH,    WHY DOES SHE HAVE BAGS?"
152,Joey,What?
153,Joey,You slept out here?
154,Rachel,"Yeah... Amy kept kicking me in her sleep yelling ‘Myron, get    off!’"
155,Joey,"But uhm, we're getting rid of her, right?"
156,Joey,"Rach, please tell me we’re    getting rid of her."
157,Rachel,"Joey, I can’t do that!"
158,Joey,"Oh, come on!"
159,Joey,"Last night I was finishing off a pizza and she said  ""Uoh oh oh, a moment on the lips, forever on the hips!"""
160,Joey,I don’t need that kind of talk in my house!
161,Rachel,"Well Joey, uhm look, I know that she’s difficult, but I think    it’s really good that she’s here."
162,Joey,'Cause we will appreciate it more when she’s gone?
163,Rachel,"No, it's just... look, you know, when I first moved to the city I was    a lot like her!"
164,Rachel,"I was spoiled, self-centered and you guys really took care of    me."
165,Joey,"Yeah, Monica made us!"
166,Rachel,"Well, uhm... whatever, I have really appreciated it, 'cause I don’t    think I would be the person that I am today if it wasn’t for you guys."
167,Rachel,"See, I wanna help Amy the way you guys helped me."
168,Rachel,"And I know it’s gonna    take patience, but that’s ok."
169,Joey,Yeaah.
170,Rachel,"Amy, that’s what I was supposed to wear today, that’s why    I hung it on the door."
171,Rachel,"Amy, you know what?"
172,Rachel,"I was thinking that maybe now it'd be a good time    for us to sit down and, you know, talk about your future."
173,Joey,"I’M CURVY, AND I LIKE IT!"
174,Phoebe,Hi.
175,Phoebe,I just had the worst anniversary ever.
176,Chandler,I doubt that!
177,Chandler,Tell her about us last year.
178,Monica,"Oh, well, I bought Chandler a five hundred dollar watch and he wrote    me a rap song."
179,Ross,Seriously?
180,Chandler,Word!
181,Phoebe,"Well, mine was worse than that."
182,Rachel,"Well, what happened?"
183,Phoebe,"We were at the game, and this guy proposed to his girlfriend on the    big screen thing..."
184,Rachel,"Oh, that is so tacky."
185,Phoebe,"Well, that’s what I said, but it turns out, Mike was planning    on proposing to me that same way last night!"
186,Monica,"Oh my God, Mike was gonna propose?"
187,Rachel,"Phoebe, that’s huge!"
188,Ross,"Well, do you wanna marry him?"
189,Phoebe,"Yeah, I really do!"
190,Phoebe,"Yes, but, after I dumped on the way he was gonna    propose to me, I don’t think he’s ever gonna ask again!"
191,Phoebe,"I mean,    I said no in Barbados and now this!"
192,Chandler,She's right!
193,Chandler,If I were a guy and...  Did I just say if I were a   guy..?
194,Monica,"Maybe you don't need him to propose to you, maybe you can propose to    him!"
195,Phoebe,"Oh, I don't know, I don't know, isn't that a little desperate?"
196,Monica,I proposed to Chandler!
197,Monica,"Alright,    moving on..."
198,Chandler,"Oh, I don't think it was desperate, I think it was amazing!"
199,Monica,Thank you.
200,Phoebe,"Well, do you think   I should propose?"
201,Rachel,I think it could be kind of great!
202,Ross,Absolutely!
203,Ross,You'll love the feeling!
204,Ross,There's nothing like it!
205,Phoebe,"Ok, ok, so how should I do it?"
206,Monica,"How about at a game, on the big screen?"
207,Rachel,Uuuh!!
208,Rachel,How about at a Footlocker?
209,Monica,What?
210,Monica,what?
211,Monica,"He obviously thinks that's a nice way to be proposed to,    plus he'd never suspect it!"
