,Person,Said
0,Monica,I can't believe we've never done this before!
1,Monica,It's sooo good!
2,Monica,So good for Monica!
3,Chandler,Oh!
4,Chandler,"Look at that, time's up!"
5,Chandler,My turn!
6,Monica,That was a half an hour?
7,Chandler,It's your timer.
8,Monica,"Y'know, I don't like to brag about it, but I give the best massages!"
9,Chandler,"All right, then massage me up right nice!"
10,Chandler,Ah!
11,Chandler,Ahh!!
12,Chandler,Ahh!
13,Monica,"It's so good, isn't it?"
14,Chandler,It's so good I don't know what I've done to deserve it!
15,Monica,Say good-bye to sore muscles!
16,Chandler,Good-bye muscles!!
17,Chandler,Opening Credits
18,Chandler,"I'm telling you, she gives the worst massages ever!!"
19,Chandler,"Okay, it was like she was torturing me for information."
20,Chandler,And I wanted to give it up I justI didn't know what it was!
21,Joey,"Chandler, if it really hurts that bad you should just tell her."
22,Chandler,"Look, for the first time in my life I'm in a real relationship."
23,Chandler,"Okay, I'm not gonna screw that up by y'know, telling the truth."
24,Ross,Hey.
25,Joey,"Whoa, dude, look out!"
26,Joey,You almost crushed my hat!
27,Ross,Sorry.
28,Chandler,And the bunny got away.
29,Ross,This would be the place where you explain the hat.
30,Joey,Oh!
31,Joey,"Yeah, look there's this play all right?"
32,Joey,And I'm up for the part of this real cool like suave international guy.
33,Joey,A real clothes horse.
34,Joey,"So I figure that everyone at the audition is gonna be wearing this kinda y'know, ultra-hip, high fashion stuff."
35,Chandler,And you're gonna make them all disappear.
36,Joey,"Yeah, like you could find something as sophisticated as this."
37,Chandler,Done.
38,Rachel,"Joey, if you wanna look good, why don't you just come down to the store?"
39,Rachel,I'll help you out.
40,Joey,Great!
41,Joey,"Thanks, Rach!"
42,Rachel,Sure!
43,Rachel,"God, please take those off!"
44,Joey,All right.
45,Ross,"Hey Pheebs, how's it going?"
46,Chandler,Hey.
47,Phoebe,Hey!
48,Phoebe,"Umm, well, only okay because I just got back from, from the hospital."
49,Rachel,What?
50,Ross,Is everything okay?
51,Joey,Are you all right?
52,Phoebe,"Oh yeah, no-no-no."
53,Phoebe,I'm fine.
54,Phoebe,"I'm okay, but umm, my Grandma sorta died."
55,Joey,Pheebs!
56,Joey,Sorry!
57,Phoebe,"It's okay, I mean she had a really incredible life."
58,Phoebe,"And it's not like I'm never gonna see her again, y'know she's gonna visit."
59,Rachel,"Well maybe, maybe she's with us right now?"
60,Phoebe,"Yeah, her first day on a new spiritual plane and she's gonna come to the coffeehouse!"
61,Monica,Guys!
62,Monica,Guys!
63,Monica,I just saw two people having sex in a car right outside.
64,Ross,"Uhh, Pheebs' Grandmother just died."
65,Monica,"Ohh my God, I'm so sorry."
66,Phoebe,It's okay.
67,Phoebe,"Actually y'know what, it's kinda cool."
68,Phoebe,"'Cause it's like y'know, one life ends and another begins."
69,Monica,Not the way they're doing it.
70,Monica,"What, what happened?"
71,Monica,How did she die?
72,Phoebe,"Well umm, okay we were in the market and she bent down to get some yogurt and she just never came back up again."
73,Joey,"Pheebs, I'm so sorry."
74,Phoebe,It was really sweet.
75,Phoebe,"The last thing she said to me was; ""Okay dear, you go get the eggs and I'm gonna get the yogurt and we'll meet at the checkout counter."""
76,Phoebe,And y'know what?
77,Phoebe,We will meet at the checkout counter.
78,Rachel,"Okay now Joey, y'know that since you're returning all of this stuff right after the audition you're gonna have to wear underwear?"
79,Joey,"All right, then you'd better show me some of that too then."
80,Rachel,"Okay, it's missing something."
81,Rachel,"Ooh, I know!"
82,Rachel,"Umm, okay."
83,Joey,Really?
84,Joey,A purse?
85,Rachel,It's not a purse!
86,Rachel,It's a shoulder bag.
87,Joey,It looks like a women's purse.
88,Rachel,"No Joey, look."
89,Rachel,"Trust me, all the men are wearing them in the spring catalog."
90,Rachel,Look.
91,Rachel,"See look, men, carrying the bag."
92,Joey,"See look, women, carrying the bag."
93,Joey,"But it is odd how a women's purse looks good on me, a man."
94,Rachel,Exactly!
95,Rachel,Unisex!
96,Joey,Maybe you need sex.
97,Joey,I had sex a couple days ago.
98,Rachel,No!
99,Rachel,No Joey!
100,Rachel,U-N-I-sex.
101,Joey,"Well, I ain't gonna say no to that."
102,Phoebe,It's Phoebe.
103,Phoebe,"Umm, well I sorta have some bad news, can I come in?"
104,Phoebe,"Umm, well, umm Grandma died."
105,Phoebe,"No, she just died today!"
106,Phoebe,"Okay, umm, we're having a memorial service tomorrow."
107,Phoebe,No you didn't!
108,Phoebe,"Well, lots of people!"
109,Phoebe,"Look, are you coming to memorial service or not?"
110,Phoebe,Fine.
111,Phoebe,"Okay, enjoy your concert."
112,Joey,Hey!
113,Chandler,Hey!
114,Chandler,Wow!
