,Person,Said
0,Monica,"Hey, what's up?"
1,Phoebe,"Well, I left my guitar here again."
2,Monica,"Oh, okay."
3,Monica,No problem.
4,Phoebe,Okay.
5,Monica,Okay.
6,Phoebe,Oh.
7,Monica,Here you go.
8,Phoebe,Okay.
9,Monica,Okay.
10,Phoebe,Great!
11,Phoebe,Umm
12,Monica,What?
13,Phoebe,So do you want to hang out or something?
14,Monica,Phoebe!
15,Monica,You kinda caught me at a bad time.
16,Phoebe,Oh are you and Chandler
17,Monica,Yes!
18,Monica,Exactly.
19,Phoebe,Okay.
20,Phoebe,Do you guys want me to play for you?
21,Monica,No.
22,Chandler,"Hey Pheebs, what's up?"
23,Phoebe,You ask an intriguing question Chandler Bing.
24,Phoebe,Oh my God!
25,Phoebe,You're getting a massage!
26,Phoebe,You never let me massage you!
27,Monica,"Phoebe, I can explain!"
28,Phoebe,You told me you hate massages!
29,Chandler,"Buy stamps, pick up dry cleaningDon't let Phoebe in."
30,Phoebe,I can't believe this!
31,Phoebe,How long as this been going on?
32,Monica,"Well umm, Alexandra has been"
33,Phoebe,"Oh, it has a name?"
34,Monica,"Phoebe, don't get upset!"
35,Phoebe,OkayOop!
36,Phoebe,Too late!
37,Phoebe,I'm leaving!
38,Phoebe,Come on Chandler let's go!
39,Chandler,"Well, Phoebe I thought I'dYeah, what the hell."
40,Chandler,Opening Credits
41,Joey,"Oh okay, okay!"
42,Joey,One more push!
43,Joey,One more push!
44,Joey,"Come on honey, we're almost there!"
45,Joey,We're almost there!
46,Rachel,"Oh Joey, I'm so happy things worked out for us that we're having this baby together."
47,Rachel,I love you so much.
48,Joey,"Oh, I love you too."
49,Rachel,"And I hope it's not an inappropriate time to say this but, you're the best sex I ever had."
50,Joey,That's always appropriate!
51,Joey,"Oh, okay."
52,Joey,One more push!
53,Joey,One more push!
54,Ross,I hope you're a better father than you're a friend!
55,Rachel,Joey!
56,Rachel,Joey!
57,Joey,What?
58,Joey,What's going on?
59,Rachel,Come feel this!
60,Rachel,Come feel my belly!
61,Joey,Aaaah
62,Rachel,Joey!
63,Rachel,The baby is kicking for the first time!
64,Rachel,Will you please come feel this?
65,Joey,Really?
66,Rachel,Yes!
67,Joey,"Oh, y'know what?"
68,Joey,"Maybe uh, youyou should come to me."
69,Joey,"I'm a not, I'm not wearing any bottoms."
70,Rachel,"Oh, okay!"
71,Joey,"Oh my, oh my God!"
72,Rachel,"Aw, it's unbelievable!"
73,Rachel,Wow!
74,Rachel,She is kicking so much!
75,Rachel,"Oh, she's like ummohwho's that kind of annoying girl soccer player?"
76,Joey,Mia Hamm?
77,Rachel,Mia Hamm!
78,Joey,Oh that's amazing.
79,Rachel,Oh-oh!!
80,Rachel,One hand on the sheet Joe!
81,Joey,Whoa-hey-oh!
82,Joey,Sorry!
83,Chandler,Hey babe.
84,Monica,Hi honey.
