,Person,Said
0,Monica,Who da wenny-Benny boy?
1,Monica,"You the Wenny-wenny-Benny-Benny boy, yes."
2,Monica,Don't cry.
3,Monica,Don't cry.
4,Monica,Why is he still crying?
5,Ross,Let me hold him for a sec.
6,Ross,There.
7,Ross,Huh?
8,Ross,There we are.
9,Monica,Maye it's me.
10,Ross,Don't be silly.
11,Ross,Ben loves you.
12,Ross,He's just being Mr. Crankypants.
13,Chandler,"You know, I once dated a Miss Crankypants."
14,Chandler,"Lovely girl, kinda moody."
15,Ross,There we go.
16,Ross,All better.
17,Monica,There's my little boy.
18,Chandler,Can I uh see something?
19,Joey,Cool.
20,Monica,He hates me.
21,Monica,My nephew hates me.
22,Ross,"Come on, don't do this."
23,Monica,What if my own baby hates me?
24,Monica,Huh?
25,Monica,What am I gonna do then?
26,Chandler,"Monica, will you stop?"
27,Chandler,This is nuts.
28,Chandler,Do you know how long it's gonna be before you actually have to deal with this problem?
29,Chandler,"I mean, you don't even have a boyfriend yet."
30,Chandler,"Joey, she does not look fat."
31,Joey,"Goo, goo, goo, waaah!"
32,Monica,That is so funny.
33,Monica,Let me see that.
34,Joey,"Are you ok, Ross?"
35,Ross,I don't know.
36,Ross,What's in this pie?
37,Monica,"Uh, I don't know, butter, eggs, flour, lime, kiwi--"
38,Ross,Kiwi?
39,Ross,Kiwi?
40,Ross,I thought it was a key lime pie.
41,Monica,"No I didn't, I said kiwi lime."
42,Monica,That's what makes it so special.
43,Ross,And that's what's gonna kill me.
44,Ross,I'm allergic to kiwi.
45,Monica,No you're not.
46,Monica,"You're, you're allergic to lobster and peanuts and--oh my god."
47,Ross,Ugh.
48,Monica,Oh my god.
49,Ross,Ugh.
50,Ross,It's definitely getting worse.
51,Monica,Is your tongue swelling up?
52,Ross,Either that or my mouth is getting smaller.
53,Monica,"All right, get your coat, we're going to the hospital."
54,Joey,Is he gonna be ok?
55,Monica,"Yeah, he's just gotta get a shot."
56,Ross,"You know, you know, actually it's getting better."
57,Ross,It is.
58,Ross,It is.
59,Ross,Let's not go.
60,Ross,Anyone for Thcrabble?
61,Monica,Jacket now.
62,Ross,What about Ben?
63,Ross,We can't bring a baby to a hospital.
64,Chandler,We'll watch him.
65,Ross,I don't think tho.
66,Joey,What?
67,Joey,I have seven Catholic sisters.
68,Joey,I've taken care of hundreds of kids.
69,Joey,"Come on, we wanna do it, don't we?"
70,Chandler,"I was looking forward to playing basketball, but I guess that's out the window."
71,Ross,"Ok, well, if you do take him out for his walk, you might wanna bring his hat, and there's extra milk in the fridge, and there's extra diapers in the bag."
72,Joey,"Hat, milk, got it."
73,Ross,???
74,Ross,Thro up a thro thro--a thro thro!
75,Joey,Consider it done.
76,Chandler,You understood that?
77,Joey,"Yeah, my uncle Sal has a really big tongue."
78,Chandler,Is he the one with the beautiful wife?
79,Phoebe,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon?"
80,Phoebe,I wrote it this morning in the shower.
81,Rachel,Ok.
82,Phoebe,I'm in the shower and I'm writing a song.
83,Phoebe,Stop me if you've heard it.
84,Phoebe,"My skin is soapy, and my hair is wet, and Tegrin spelled backward is Nirget."
85,Rachel,What's up?
86,Rachel,But what about Phoebe?
