,Person,Said
0,Rachel,Ooh!
1,Rachel,Look!
2,Rachel,Look!
3,Rachel,Look!
4,Rachel,"Look, there's Joey's picture!"
5,Rachel,This is so exciting!
6,Chandler,You can always spot someone who's never seen one of his plays before.
7,Chandler,"Notice, no fear, no sense of impending doom..."
8,Phoebe,The exclamation point in the title scares me.
9,Phoebe,"Y'know, it's not just Freud, it's Freud!"
10,Ross,"Oh, shhh, shh."
11,Ross,Magic is about to happen.
12,Joey,"Vell, Eva, ve've done some excellent vork here, and I vould have to say, your pwoblem is qviiite clear."
13,Joey,"All you want is a dingle,   What you envy's a schwang,   A thing through which you can tinkle,   Or play with, or simply let hang..."
14,Joey,Opening Credits
15,Rachel,God.
16,Rachel,I feel violated.
17,Monica,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?"
18,Chandler,"Ross, ten o'clock."
19,Ross,Is it?
20,Ross,Feels like two.
21,Chandler,"No, ten o'clock."
22,Ross,What?
23,Chandler,"There's a beautiful woman at eight, nine, ten o'clock!"
24,Ross,Oh.
25,Ross,Hel-lo!
26,Chandler,She's amazing!
27,Chandler,"She makes the women that I dream about look like short, fat, bald men!"
28,Monica,"Well, go over to her!"
29,Monica,She's not with anyone.
30,Chandler,"Oh yeah, and what would my opening line be?"
31,Chandler,'Excuse me.
32,Chandler,Blarrglarrghh.'
33,Rachel,"Oh, c'mon."
34,Rachel,"She's a person, you can do it!"
35,Chandler,"Oh please, could she be more out of my league?"
36,Chandler,"Ross, back me up here."
37,Ross,He could never get a woman like that in a million years.
38,Chandler,"Thank you, buddy."
39,Phoebe,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys."
40,Monica,You could do that!
41,Chandler,Y'think?
42,Chandler,"Oh God, I can't believe I'm even considering this..."
43,Chandler,I'm very very aware of my tongue...
44,Ross,C'mon!
45,Ross,C'mon!
46,Chandler,Here goes.
47,Chandler,"Hi.... um... okay, next word... would be... Chandler!"
48,Chandler,"Chandler is my name, and, uh......hi."
49,Chandler,"Yes, yes I did, but what I didn't say was what I was about to say, what I wanted to say was, uh... would you like to go out with me sometime, thankyou, goodnight."
50,Joey,Whadja think?
51,Joey,"C'mon, you guys, it wasn't that bad."
52,Joey,"It was better than that thing I did with the trolls, at least you got to see my head."
53,Chandler,She said yes!!
54,Chandler,She said yes!!
55,Chandler,"Awful play, man."
56,Chandler,Whoah.
57,Chandler,"Her name's Aurora, and she's Italian, and she pronounces my name 'Chand-lrr'."
58,Chandler,'Chand-lrr'.
59,Chandler,I think I like it better that way.
60,Chandler,"Oh, listen, the usher gave me this to give to you."
61,Rachel,What is it?
62,Joey,The Estelle Leonard Talent Agency.
63,Joey,"Wow, an agency left me its card!"
64,Joey,Maybe they wanna sign me!
65,Phoebe,Based on this play?
66,Phoebe,...Based on this play!
67,Chandler,"Hey, kids."
68,Phoebe,"No, 'cause this line is passion, and this is... just a line."
69,Chandler,"Well, I can't believe I've been here almost seven seconds and you haven't asked me how my date went."
70,Monica,"Oh, right, right."
71,Monica,"How was your date, 'Chand-lrr'?"
72,Chandler,It was unbelievable.
73,Chandler,I-I've never met anyone like her.
74,Chandler,She's had the most amazing life!
75,Chandler,She was in the Israeli army...
76,Chandler,Alright.
77,Chandler,"Once I got on the subway, right, and it was at night, and I rode it all the way to Brooklyn... just for the hell of it."
78,Chandler,We talked 'til like two.
79,Chandler,It was this perfect evening... more or less.
80,Chandler,"Oh, I'm sorry, so 'we' is?"
81,Joey,Who's Rick?
82,Chandler,Who's Rick?
83,Chandler,"Oh, so you're divorced?"
84,Chandler,"Oh, I'm sorry, then you're widowed?...Hopefully?"
85,Chandler,"So tell me, how do- how do you think your husband would feel about you sitting here with me?...Sliding your foot so far up my pant leg you can count the change in my pocket?"
86,Chandler,Ethan?
87,Chandler,"There's, there's an Ethan?"
88,Chandler,"So explain something to me here, uh, what kind of a relationship do you imagine us having if you already have a husband and a boyfriend?"
89,Chandler,...Hm.
90,Monica,Oh.
91,Monica,I'm sorry it didn't work out.
92,Chandler,What 'not work out'?
93,Chandler,I'm seeing her again on Thursday.
94,Chandler,Didn't you listen to the story?
95,Monica,Didn't you listen to the story?
96,Monica,"I mean, this is twisted!"
97,Monica,How could you get involved with a woman like this?
98,Chandler,"Well, y'know, I had some trouble with it at first too, but the way I look at it is, I get all the good"
99,Phoebe,"Oh, yeah."
100,Phoebe,That is not true.
101,Phoebe,"Ross, is this your fantasy?"
102,Ross,"No, of course not!"
103,Ross,"...Yeah, yeah, it is."
104,Monica,What?
105,Monica,So you guys don't mind going out with someone else who's going out with someone else?
106,Joey,I couldn't do it.
107,Monica,"Good for you, Joey."
108,Joey,"When I'm with a woman, I need to know that I'm going out with more people than she is."
109,Ross,"Well, y'know, monogamy can be a, uh, tricky concept."
110,Ross,"I mean, anthropologically speaking-"
111,Ross,Fine.
112,Ross,"Fine, alright, now you'll never know."
113,Monica,We're kidding.
114,Monica,"C'mon, tell us!"
115,Ross,Alright.
116,Ross,"There's a theory, put forth by Richard Leakey-"
117,Rachel,Tah-daaah!
118,Chandler,Are we greeting each other this way now?
119,Chandler,'Cause I like that.
120,Rachel,Look!
121,Rachel,I cleaned!
122,Rachel,"I did the windows, I did the floors..."
123,Rachel,"I even used all the attachments on the vacuum, except that little round one with the bristles, I don't know what that's for."
124,Ross,"Oh yeah, nobody knows."
125,Ross,And we're not supposed to ask.
126,Rachel,"Well, whaddya think?"
127,Monica,...Oh!
128,Monica,I-I see you moved the green ottoman.
129,Monica,How-how did that happen?
130,Rachel,I dunno.. I-I thought it looked better there.
131,Rachel,"And I- and also, it's an extra seat around the coffee table."
132,Monica,"Yeah, yeah, it's interesting.. but y'know what?"
133,Monica,"Just for fun, let's see what it looked like in the old spot."
134,Monica,"Alright, just to compare."
135,Monica,Let's see.
136,Monica,"Well, it looks good there too."
137,Monica,Let's just leave it there for a while.
138,Phoebe,I can't believe you tried to move the green ottoman.
139,Chandler,Thank God you didn't try to fan out the magazines.
140,Chandler,"I mean, she'll scratch your eyes right out."
141,Monica,"You guys, I am not that bad!"
142,Phoebe,"Yeah, you are, Monica."
143,Phoebe,Remember when I lived with you?
144,Phoebe,"You were like, a little, y'know,  Ree!"
145,Phoebe,Ree!
146,Phoebe,Ree!
147,Phoebe,Ree!
148,Monica,That is so unfair!
149,Ross,Oh c'mon!
150,Ross,"When we were kids, yours was the only Raggedy Ann doll that wasn't raggedy!"
151,Monica,"Okay, so I'm responsible, I'm organised."
152,Monica,"But hey, I can be a kook."
153,Ross,"Alright, you madcap gal."
154,Ross,Try to imagine this.
155,Ross,"The phone bill arrives, but you don't pay it right away."
156,Monica,Why not?
157,Ross,Because you're a kook!
158,Ross,Instead you wait until they send you a notice.
159,Monica,I could do that.
160,Rachel,"Okay, uh, you let me go grocery shopping, and I buy laundry detergent, but it's not the one with the easy-pour spout."
161,Monica,Why would someone do that?!
162,Monica,...One might wonder.
163,Chandler,Someone's left a glass on the coffee table.
164,Chandler,There's no coaster.
165,Chandler,"It's a cold drink, it's a hot day."
166,Chandler,Little beads of condensation are inching their way closer and closer to the surface of the wood...
167,Monica,STOP IT!!
168,Monica,...Oh my God.
169,Monica,It's true!
170,Monica,Who am I?
171,Ross,Monica?
172,Ross,You're Mom.
173,Phoebe,Ree!
174,Phoebe,Ree!
175,Phoebe,Ree!
176,Phoebe,Ree!
177,Phoebe,Ree!
178,Joey,Uh huh.. uh huh... oh my God!
179,Joey,Okay!
180,Joey,"Okay, I'll be there!"
181,Joey,That was my agent.
182,Joey,My agent has just gotten me a job...in the new Al Pacino movie!
183,Monica,"Well, what's the part?"
184,Joey,Can you believe this?
185,Joey,Al Pacino!
186,Joey,This guy's the reason I became an actor!
187,Joey,"""I'm out of order?"
188,Joey,Pfeeeh.
189,Joey,You're out of order!
190,Joey,"This whole courtroom's out of order!"""
191,Phoebe,"Seriously, what-what's the part?"
192,Joey,"""Just when I thought I was out, they pull me back in!"""
193,Ross,"C'mon, seriously, Joey, what's the part?"
194,Joey,...I'm his
195,Rachel,"..You're, you're 'mah mah mah' what?"
196,Joey,...I'm his butt double.
197,Joey,'Kay?
198,Joey,I play Al Pacino's butt.
199,Joey,Alright?
200,Joey,"He goes into the shower, and then- I'm his butt."
201,Monica,Oh my God.
202,Joey,"C'mon, you guys."
203,Joey,"This is a real movie, and Al Pacino's in it, and that's big!"
204,Chandler,"Oh no, it's terrific, it's... it's... y'know, you deserve this, after all your years of struggling, you've finally been able to crack your way into showbusiness."
205,Joey,"Okay, okay, fine!"
206,Joey,"Make jokes, I don't care!"
207,Joey,This is a big break for me!
208,Ross,"You're right, you're right, it is...So you gonna invite us all to the big opening?"
209,Ross,Commercial Break
210,Monica,"Alright, alright, alright..."
211,Joey,Here.
212,Joey,I need to borrow some moisturizer.
213,Monica,For what?
214,Joey,Whaddya think?
215,Joey,Today's the big day!
216,Monica,Oh my God.
217,Monica,"Okay, go into the bathroom, use whatever you want, just don't ever tell me what you did in there."
218,Joey,Thank you!
219,Chandler,Where's Joey?
220,Chandler,His mom's on the phone.
221,Monica,He's in the bathroom.
222,Monica,I don't think you wanna go in there!
223,Chandler,"C'mon, we're roommates!"
224,Chandler,My eyes!!
225,Chandler,My eyes!
226,Monica,I warned you...
227,Rachel,Who is being loud?
228,Chandler,"Oh, that would be Monica."
229,Chandler,"Hey, listen, I wanna borrow a coupla things, Aurora spent the night, I really wanna make her breakfast."
230,Monica,"Oh, you got the whole night, huh?"
231,Chandler,"Yeah, well, I only have twenty minutes until Ethan, so, y'know.."
232,Rachel,"Ooh, do I sense a little bit of resentment?"
233,Chandler,"No, no resentment, believe me, it's worth it."
234,Chandler,'Kay?
