,Person,Said
0,Joey,I'm tellin' ya that girl totally winked at me.
1,Chandler,Huh.
2,Chandler,Opening Credits
3,Ross,I have to say Tupolo Honey by Van Morrison.
4,Rachel,Nooo Way!
5,Rachel,The most romantic song ever is The Way We Were.
6,Phoebe,"See, I-I think that one that Elton John wrote for, um, that guy on Who's The Boss."
7,Rachel,"What song was that, Pheebs?"
8,Phoebe,"Hold me close, young Tony Dan-za."
9,Phoebe,Hi Monica!
10,Ross,Hey Mon!
11,Rachel,Hey Mon!
12,Phoebe,"Oh my God, has she slept at all?"
13,Ross,Nope.
14,Rachel,"No, it's been three nights in a row."
15,Ross,"Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so."
16,Phoebe,"Oh, okay that explains it."
17,Phoebe,"I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum."
18,Phoebe,But then I realized where would a mouse or a opossum get the money to make the phone call.
19,Chandler,Morning.
20,Joey,"Morning, hey, you made pancakes?"
21,Chandler,"Yeah, like there's any way I could ever do that."
22,Joey,Good morning.
23,Chandler,"Hey, you know what, here's a thought."
24,Chandler,Why don't you stay home from work today and just hang out with me.
25,Chandler,I can not believe that I am going out with someone that is getting divorced.
26,Chandler,I'm such a grown up.
27,Chandler,"Well, maybe I won't kiss you, and then you'll have to stay."
28,Joey,Kiss her!
29,Joey,Kiss her!
30,Joey,B-bye Janice.
31,Joey,So when ya' dumpin' her.
32,Chandler,"Nope, not this time."
33,Joey,"Come on, quite yankin' me."
34,Chandler,I'm not yanking you.
35,Joey,This is Janice.
36,Chandler,"Yeah, I know."
37,Chandler,She makes me happy.
38,Joey,Okay.
39,Joey,All right.
40,Joey,"You look me in the eye and tell me, without blinking, that you're not breaking up with her."
41,Joey,No blinking.
42,Chandler,I'm not breaking up with her!
43,Monica,"God, look what I found in the drain."
44,Rachel,What?
45,Monica,It's some of Richard's hair!
46,Monica,What do I do with this?
47,Ross,Getting it away from me would be job one.
48,Monica,"It's weird, but you know what I don't wanna throw this away."
49,Monica,"I mean this is like all I have left of him, gross, drain hair."
50,Monica,Ooh!
51,Phoebe,Ooh.
52,Phoebe,Oh.
53,Phoebe,"It looks like, like a tiny little person drowning in your cereal."
54,Monica,"God, what is wrong with me."
55,Ross,You need to get some sleep.
56,Monica,I need to get some Richard.
57,Rachel,"Monica, you broke up with him for a reason."
58,Monica,"I know, I know."
59,Monica,I'm just so tired of-of missing him.
60,Monica,I'm tired of wondering why hasn't he called.
61,Monica,Why hasn't he called!
62,Phoebe,"Maybe, because you told him not to."
63,Monica,What are you the memory woman?
64,Joey,Their not breaking up.
65,Joey,Chandler and Janice.
66,Joey,Their not breaking up.
67,Joey,He didn't blink or anything.
68,Rachel,"Well, you know I'm not surprised."
69,Rachel,"I mean have you seen them together, they're really cute."
70,Joey,Cute!
71,Joey,This is Janice!
72,Joey,You remember Janice?
73,Rachel,"Yes, Joey, I remember, she's annoying, but you know what she's-she's his girlfriend now."
74,Rachel,I mean what can we do?
75,Joey,There you go!
76,Joey,That's the spirit I'm looking for!
77,Joey,What can we do?
78,Joey,Huh?
79,Joey,All right who's first?
80,Joey,Huh?
81,Joey,Ross?
82,Ross,"Well I'm thinking that Chandler's our friend and Janice makes him happy, so I say we just all be adult about it and accept her."
83,Joey,"Yeah, we'll call that Plan B."
84,Joey,All right?
85,Rachel,"Honey, I was wondering...."
86,Ross,Hmm?
87,Rachel,"Do you still have that, um, Navy uniform?"
88,Ross,"Nooo, I had to return it to the costume place."
89,Rachel,Hmm.
90,Ross,I think I have an old band uniform from high school.
91,Rachel,"You remember not having sex in high school, right?"
92,Ross,Yeah.
93,Rachel,"Well honey, what about you?"
94,Ross,What?
95,Rachel,"I mean do you have any fun, you know, fantasy type things?"
96,Ross,No.
97,Rachel,Come on you gotta have one!
98,Ross,Nope.
99,Rachel,"Ross, you know what..."
100,Ross,What?
101,Rachel,"...if you tell me, I might do it."
102,Ross,"Okay, umm."
103,Ross,"Did you ever see, um, Return Of The Jedi?"
104,Rachel,Yeah.
105,Ross,"Do you remember the scene with, um, Jabba the Hut?"
106,Ross,"Well Jabba had as, as his prisoner, um, Princess Leia."
