,Person,Said
0,Joey,Well that thing is clearing in the way!
1,Joey,All right.
2,Joey,Ah-ha!
3,Joey,Ah-ah!!
4,Joey,Damn fridge!
5,Rachel,"Hi Joey, how ya doin'?"
6,Joey,Great!
7,Joey,Roomie!
8,Rachel,"Huh, yeah I guess we are roommates now."
9,Joey,Yeah!
10,Joey,"Well, now that you brought it up, our fridge is broken."
11,Joey,We have to get a new one.
12,Joey,"Now, I checked around and your half is $400."
13,Joey,Thanks a lot.
14,Rachel,I'm not paying for half of that!
15,Rachel,I'm only staying here until my apartment gets fixed.
16,Joey,"Look Rach, my parents bought this fridge just after I was born, okay?"
17,Joey,"Now, I have never had a problem with it."
18,Joey,Then you show up and it breaks!
19,Joey,What does that tell ya'?
20,Rachel,That refrigerators don't live as long as people.
21,Joey,"All right, now you know that the ATM will only lets you take out 300 at a time, I'll take a check for the other hundred."
22,Rachel,You're jokin' right?
23,Joey,Of course I'm jokin'!
24,Joey,I don't take checks.
25,Rachel,Thank God you're pretty.
26,Rachel,Opening Credits
27,Rachel,Hey!
28,Rachel,Do you guys know any cute guys?
29,Chandler,"Well, of course I do!"
30,Chandler,My good friend Joey over here.
31,Joey,"Oh, I'm sorry."
32,Joey,Thank you Chandler.
33,Rachel,"Anyway, there's this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go"
34,Monica,What's the charity?
35,Rachel,"I don't know, something either trees or diseaseRalph mumbles a lot."
36,Monica,Does Ralph mumble when you're not paying attention?
37,Rachel,Yeah!
38,Rachel,It's weird.
39,Rachel,But the thing is need to find a date.
40,Phoebe,"Well, what kind of guy are you looking for?"
41,Rachel,"Well, someone that has his own tux, or has the ability to rent a tux."
42,Chandler,So he has to be a male who has at least $50.
43,Joey,Ooh!
44,Joey,So close.
45,Ross,Hey everybody!
46,Ross,"Hey uh, this is Elizabeth."
47,Chandler,Isn't she cute?
48,Chandler,No!
49,Phoebe,"Y'know, this is probably none of my business, but weren't you guys supposed to not be seen in public together?"
50,Ross,"Oh no-no-no, we're just two people who happen to run into each other here at the coffee house."
51,Phoebe,"Oh, sly."
52,Ross,Bye.
53,Ross,Oh that is quite all right ma'am.
54,Chandler,"So, why is she leaving?"
55,Chandler,Is it a school night and she has a lot of homework to do?
56,Ross,"Yes, her molecular epidemiology paper is due tomorrow."
57,Chandler,"Oh, tell her good luck with that."
58,Ross,Anyone else?
59,Ross,Huh?
60,Ross,Bring em on!
61,Rachel,Oo!
62,Rachel,When's her birthday?
63,Ross,"I don't know Rachel, why?"
64,Rachel,"Well, y'know it's just been so long since I've been to Chuckie Cheese."
65,Monica,"Oh, I like Elizabeth."
66,Ross,Well thanks!
67,Monica,Yeah.
68,Monica,"In fact, I like her so much you tell her I want my cookies early this year!"
69,Monica,"Y'know, a box of Thin Mints and some Tag-a-Longs."
70,Joey,"Hey-hey come on you guys, give him a break."
71,Joey,"Ross, seriously, how's it going with her?"
72,Ross,"Well, actually it's been great."
73,Ross,"She's 20 so she's not looking for anything too serious, which is perfect for me right now."
74,Monica,Well that is great.
75,Monica,"And seriously, she seems very nice."
76,Ross,Thanks.
77,Ross,"I know you guys like to give me a hard time and all, but it really means a lot to me that you like her."
78,Ross,Just knowing that you guys are
79,Phoebe,"Okay, I got a good one."
80,Phoebe,"Okay, umm, what is she?"
81,Phoebe,Like 12?
82,Monica,"Chandler, do you think we talk about our relationship enough?"
83,Chandler,Yeah.
84,Chandler,Do we have any Fruit Roll-Ups?
85,Phoebe,Hey!
86,Monica,Hey!
87,Phoebe,"Okay, I just thought of the perfect guy for Rachel to take to her thing."
88,Chandler,Oh that's so funny because we found someone too.
89,Phoebe,"Oh that's good, I guess she'll have a choice between my guy and your weirdo."
90,Chandler,Why would our guy be a weirdo?
91,Phoebe,Cause that's just your taste.
92,Monica,Rachel is not going to pick your stupid guy.
93,Phoebe,Oh yeah?
94,Monica,Yeah!
95,Phoebe,My guy is a lawyer who has volunteer work.
96,Phoebe,"And, he has one of these"
97,Chandler,A face ass?
98,Phoebe,A chin dimple!
99,Monica,"Well, uh y'know, our guy works with Chandler and he's really nice and smart and he's a great dresser!"
100,Phoebe,Have you seen your guy's body?
101,Chandler,"No, our guy is just a floating head."
102,Phoebe,Well my guy is spectacular.
103,Phoebe,Okay?
104,Phoebe,"He's a massage client and one time umm, when he was on the table, I looked at it."
105,Phoebe,And I mean all of it.
106,Monica,You're not supposed to look!
107,Phoebe,"Oh yeah, like there are police for that!"
108,Chandler,Wait!
109,Chandler,You look?
110,Chandler,You-you massaged me.
111,Phoebe,I know.
112,Monica,"All right fine, your guy may have a great body, but our guy is really funny."
113,Phoebe,"Oh, Chandler funny?"
114,Monica,Our guy's a great dancer!
115,Phoebe,My guy is well read.
116,Chandler,Our guy has great hair.
117,Phoebe,My guy has great teeth!
118,Chandler,Our guy smells incredible.
119,Monica,Do you want our guy to be your guy?
120,Chandler,Hey.
121,Joey,Huh.
122,Chandler,"Well, youdon't look good Joe."
123,Joey,The fridge broke.
124,Joey,I have to eat everything.
125,Joey,"Cold cuts, ice cream, limesHey, what was in that brown jar?"
126,Chandler,That's still in there?
127,Joey,Not anymore.
128,Joey,"So anyway, how do you want to pay me?"
129,Chandler,Is this a service you're providing me?
130,Joey,No!
131,Joey,No!
132,Joey,No!
133,Joey,For my new fridgeour new fridge!
134,Chandler,Our new fridge?
135,Chandler,I don't live here anymore.
136,Joey,So what?
137,Joey,"Look, suppose we were a divorced couple."
138,Chandler,Uh-huh.
139,Joey,"And I got custody of the kid, right?"
140,Joey,Now suppose the kid dies and-and I gotta buy a new kid.
141,Chandler,Okay
142,Joey,Give me $400!
143,Ross,Hmm?
144,Ross,"Oh, a student I don't know."
145,Ross,"Yes, yes of course, what-what would this be regarding?"
146,Ross,Shh!
147,Ross,"Of course, why don't we go inside?"
148,Ross,Oh-ooh!
149,Ross,Doorknob!
150,Ross,Doorknob!
151,Ross,"Oh, okay."
152,Ross,What-what about?
153,Ross,Spring vacation.
154,Ross,"Yes, professor Feesen-sen-stenlger I'll be with you in one moment."
155,Ross,"So, I will take one box of the Thin Mints."
156,Ross,You don't understand!
157,Ross,Elizabeth was about to ask me to go on a trip with her!
158,Ross,Is that taking it slow?!
159,Ross,"No, I'm not ready for this!"
160,Ross,Okay?
161,Ross,What-what do I tell her?
162,Chandler,Just tell her the truth!
163,Chandler,Tell her you're not ready.
164,Ross,I can do that.
165,Ross,"Oh-oh, what if she gets upset?"
166,Chandler,Then you distract her with a Barbie doll.
167,Joey,Or!
168,Joey,"You can just, y'know"
169,Ross,What the hell are you doing?
170,Joey,What?
171,Joey,What the hell am I doing?
172,Joey,You just broke my fridge!
173,Ross,What?!
174,Ross,What?
175,Ross,"How do you, how do you even know its broken?"
176,Joey,"Oh-ho-ho, you think I don't know what breaks my fridge?"
177,Joey,Excuse me!
178,Joey,Well what do you know!
179,Joey,Broken!
180,Joey,That'll be $400!
181,Chandler,"Joey, I saw you push him!"
182,Joey,You pushed him!
183,Ross,"Joey, I did not break this!"
184,Ross,Okay?
185,Ross,That has been broken for a while.
186,Joey,All right.
187,Joey,"Chandler, do you remember how I told you about our fridge?"
188,Chandler,Uh-huh.
189,Joey,I still haven't gotten a check for your half yet.
190,Ross,Do not give him any money!
191,Joey,I'm not talking to you!
192,Joey,You broke my fridge!
193,Ross,Yes.
194,Ross,Yes!
195,Ross,"Please, come in."
196,Ross,Oo-oo!
197,Ross,"Yeah, it kinda grows on you."
198,Ross,"Actually, I wanted to finish talking to you about uh, spring vacation."
199,Ross,"Look, I  Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us."
200,Ross,"So, I'm sorry I just don't think we should go away together yet."
201,Ross,It's-it's too soon.
202,Ross,No.
203,Ross,I think you misunderstood what I was saying.
204,Ross,What I meant was
205,Ross,That!
206,Ross,Let's talk about that.
207,Ross,Hey!
208,Chandler,Hey!
209,Phoebe,Hey!
210,Monica,Hey!
211,Monica,How did it go with Elizabeth?
212,Ross,Huh?
213,Ross,"Oh-oh, it was fine."
214,Ross,"Uh, it was just a misunderstanding."
215,Ross,She didn't want me to go with her.
216,Ross,She just wanted to let me know that she's going to Florida for spring vacation.
217,Chandler,"Wait a minute, is she going for spring vacation or is she going for spring break?"
218,Ross,What's-what's the difference?
219,Monica,"Well, spring vacation is doing nice things with your grandparents."
220,Monica,Spring break you're doing frat guys.
221,Ross,"Hey, y'know what?"
222,Ross,Not all spring breaks are like that.
223,Phoebe,What did you do on yours?
224,Ross,I went to Egypt with my dad.
225,Chandler,"I can see it now, ""Look dad, it's the Sphinx!"""
226,Ross,"Hey, I think Elizabeth is a little more serious than, ""Spring break!"""
227,Ross,All right?
228,Ross,I mean she's taken my class!
229,Monica,And slept with the professor.
230,Ross,I'm gonna call her.
231,Chandler,Yeah.
232,Rachel,Hey!
233,Rachel,"You guys umm, I want you to meet Sebastian."
234,Rachel,"We just uh, we just met at the newsstand."
235,Rachel,We both grabbed for the last Field & Stream.
236,Rachel,What?
237,Rachel,I read that.
238,Rachel,Oh yes!
239,Rachel,Thank you!
240,Phoebe,"Rachel, what the hell is this?"
241,Rachel,What?
242,Phoebe,You ask us to find you a guy and you come traipsing in here with your own!
243,Rachel,You found me a guy?
244,Monica,Yes!
245,Monica,We found you a really cute and funny guy from Chandler's work!
246,Phoebe,Yeah and I-I found you one too who is not a weirdo.
247,Rachel,"Well, y'know what though you guys?"
248,Rachel,I really appreciate that but I think I'm just gonna take Sebastian to the charity.
249,Chandler,Are you sure?!
250,Chandler,Because our guy smells incredible!
251,Monica,"Uh, would you stop it with that already?"
252,Rachel,"Oh, thank you."
253,Phoebe,"So, Sebastian, do you do any volunteer work?"
254,Phoebe,"No reason, it's just I know a single guy that cares about other people."
255,Chandler,Are you funny?
256,Rachel,What are you guys doing?
257,Monica,Are you funny?
258,Monica,Tell us a joke!
259,Phoebe,"Well, so do a lot of people."
260,Rachel,"Oh, but y'know, no, you didn't give me your phone number."
261,Chandler,Turns out he is kinda funny.
262,Chandler,Commercial Break
263,Rachel,I cannot believe you guys!
264,Rachel,He was really nice and he left because of you!
265,Chandler,"Yeah, but Sebastian?"
266,Chandler,What is that?
267,Chandler,A cat's name?
268,Phoebe,"Yeah, y'know what I noticed Rachel?"
269,Phoebe,He scares easy.
270,Phoebe,Is that the kind of guy you'd like to take to a ball?
271,Phoebe,"""Hey Sebastian, would you like to dance?"""
272,Phoebe,"""Uhh, okayI gotta go!"""
273,Monica,All right guys stop it.
274,Monica,"Rachel, we're very sorry that is a very insensitive thing for us to do."
275,Monica,And y'know what?
276,Monica,"Let us make it up to you, we have two really great guys for you."
277,Phoebe,Yeah!
278,Phoebe,What have you got to lose?
279,Phoebe,Y'know you might even end up with someone really special  if you pick my guy.
280,Rachel,All right.
281,Chandler,"Okay, so you will meet our guys?"
282,Rachel,"Yes, I'll meet em."
283,Chandler,"Okay now it doesn't matter which one you choose, y'know?"
284,Chandler,It's completely up to you.
285,Chandler,"Our guy is perfect, or you can go out with the guy Phoebe deemed not good enough to go out with herself."
286,Joey,Pheebs!
