,Person,Said
0,Phoebe,"Oh, hey Joey."
1,Joey,"Uh, hey."
2,Phoebe,"Listen, I need to ask you something."
3,Phoebe,"Ok, you know how my step dad's in prison."
4,Joey,Yeah.
5,Phoebe,Yeah.
6,Phoebe,"Well, uhm... listen he was supposed to get a weekend furlough, so he'd come to the wedding tomorrow, but he just called and... uhm... well, apparently stabbing Iceman in the exercise yard just couldn't wait till Monday."
7,Joey,So he can't come?
8,Phoebe,"No, and so there's no one to walk me down the aisle and... well, I would just really love it if you would do it."
9,Joey,Seriously?
10,Phoebe,"Yeah, you've... you know, sort of been like a dad to me."
11,Phoebe,"I mean, you've always, you know, looked out for me and shared your wisdom..."
12,Joey,I am pretty wisdomous.
13,Phoebe,So... what do you say?
14,Joey,Are you kidding?
15,Joey,"Phoebe, I would be honored."
16,Phoebe,"Oh, thank you."
17,Phoebe,I hope...
18,Phoebe,I hope you know how much you mean to me.
19,Joey,"Listen, I hope... that you know..."
20,Joey,"I don't want you to see your father cry, GO TO YOUR ROOM!"
21,Joey,OPENING CREDITS
22,Phoebe,Oh.
23,Joey,"Oh no, no, no, let your dad get this."
24,Phoebe,"Oh, it's my wedding planner."
25,Phoebe,She's driving me crazy!
26,Phoebe,"Hello... Hey, ok, stop screaming!"
27,Phoebe,Ok?
28,Phoebe,"So, halibut."
29,Phoebe,"All right, so salmon, either way."
30,Phoebe,I don't-I don't... it doesn't matter to me!
31,Monica,"Well, it matters to me!"
32,Phoebe,"Well, I don't care, so you pick!"
33,Monica,Did you just hung up on me?
34,Monica,"All right, look, I need you at the rehearsal dinner tonight at 1800 hours."
35,Phoebe,Uh-uh.
36,Phoebe,Ok. What time is that.
37,Monica,You don't know military time?
38,Phoebe,"Why, I must have been in missile training the day they taught that."
39,Monica,Just subtract twelve.
40,Phoebe,"Ok, so... 1800 minus twelve is... one thousand, seven hundred and..."
41,Monica,Six o'clock!
42,Phoebe,Ok.
43,Monica,Ok.
44,Monica,Hold on.
45,Monica,Geller here!
46,Monica,No!
47,Monica,I said it has to be there by 4 o'clock.
48,Monica,Goodbye.
49,Monica,"Oh, how hard it is to make an ice sculpture?"
50,Phoebe,Ice sculpture?
51,Phoebe,That sounds really fancy!
52,Phoebe,I told you I just want a simple wedding.
53,Monica,"Please... honey, leave the details to me."
54,Monica,Now I wanna make this day as special for you as I can.
55,Monica,"Now, ok, I was thinking that the harpist should wear white."
56,Phoebe,What harpist?
57,Phoebe,My friend Marjorie is playing the steel drums.
58,Monica,Ooh... she backed out.
59,Phoebe,She did?
60,Phoebe,Why?
61,Monica,I made her.
62,Monica,"Steel drums don't really say ""elegant wedding""."
63,Monica,Nor does Marjorie's overwhelming scent.
64,Phoebe,Hey!
65,Phoebe,She will shower when Tibet is free.
66,Chandler,Hey!
67,Phoebe,Hey!
68,Chandler,You look great.
69,Chandler,"I'm so glad we're having this rehearsal dinner, you know, I so rarely get to practice my meals before I eat them."
70,Phoebe,"Okay, what did we say was your one gift to us?"
71,Chandler,No stupid jokes.
72,Chandler,I thought that was for the actual wedding.
73,Phoebe,Rehearse it!
74,Ross,Hi!
75,Ross,"Oh,  hey, oh..."
76,Ross,I...
77,Ross,I was-I was going for a hand shake.
78,Ross,That is why!
79,Phoebe,So Rach.
80,Rachel,Yeah.
81,Phoebe,Where is Emma?
82,Rachel,"Oh, Monica made me send her to my mother's."
83,Rachel,Apparently babies and weddings don't mix.
84,Monica,Are you still crying about your damn baby?
85,Monica,"Pheebs, you gotta keep the line moving, remember, 20 seconds per person."
86,Monica,Your see these clowns all the time!
87,Joey,"Hey, you're Mike's parents, right?"
88,Joey,Mike's
89,Joey,"Ah, our little ones are growing up fast, uh?"
90,Joey,Mike's
91,Joey,"You know, on the one hand you're happy for them, but on the other hand it's hard to let go."
92,Joey,Mike's
93,Joey,"Hey, I'm not that fond of you either, ok buddy?"
94,Joey,But I'm just trying to be nice for the kids!
95,Chandler,You know what I just realized?
96,Chandler,We have no idea what we're doing in the wedding tomorrow.
97,Ross,"Yeah, I thought we'd be groomsmen, but wouldn't they have asked us by now?"
98,Ross,When did they ask you to be their bridesmaid?
99,Rachel,Uh... November?
100,Ross,I wanna say it's not looking good.
101,Rachel,Hey Pheebs...
102,Phoebe,What's up?
