,Person,Said
0,Joey,"Hey, how much will you give me to eat this whole jar of olives?"
1,Monica,"I won't give you anything, but you'll owe me 2.95."
2,Joey,Done.
3,Phoebe,Hey.
4,Phoebe,I need an atlas!
5,Phoebe,I need an atlas!
6,Monica,Why?
7,Monica,Do you have a report due?
8,Phoebe,"I have a date with this diplomat I met while I was giving free massages outside the UN and, I don't know where his country is."
9,Monica,"Okay, let's start with the free messages outside the UN."
10,Phoebe,Oh!!
11,Phoebe,That's my new thing.
12,Phoebe,"I figure bodies at peace, make peace."
13,Monica,Wow!
14,Monica,You might just get the first Nobel prize in rubbing.
15,Monica,So what country is this guy from?
16,Phoebe,Ick-neck-tree-anis.....
17,Phoebe,There's a g' in there.
18,Monica,Where's that?
19,Phoebe,In your atlas!
20,Monica,I don't have an atlas.
21,Phoebe,Oh.
22,Monica,"Oh, but wait I do have a globe."
23,Phoebe,Oh.
24,Monica,Hold on.
25,Joey,So Pheebs what's this guy like?
26,Phoebe,"Umm, well he's very dashing, y'know, and umm, very, very sophisticated, and he doesn't speak any English, but according to his translator, he totally gets me."
27,Monica,"Kay, here you go."
28,Phoebe,What is this?
29,Monica,"It's a globe and, a pencil sharpener."
30,Chandler,"Hey, does anybody need anything copied?"
31,Chandler,I'm going down to the Xerox place.
32,Monica,"Oh, no thanks."
33,Chandler,"Okay listen, just give me anything I can make two of."
34,Monica,"Well, if you don't have anything to copy, why are you going down there?"
35,Joey,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?"
36,Chandler,Yeah!
37,Chandler,You wanna come?
38,Joey,Yeah!
39,Joey,Opening Credits
40,Chandler,Come on Chloe!
41,Chandler,Finish up with your customer first.
42,Chandler,Come on Chloe!
43,Chandler,Come on Chloe!
44,Chandler,Uh-oh.
45,Joey,"Uh, y'know what, we're having second thoughts about our copying needs."
46,Joey,And we'll need a little more time to think about it.
47,Chandler,"Okay, that hurt us."
48,Chandler,"Well ah, ........y'know."
49,Joey,Both of us?
50,Joey,We'll be there.
51,Chandler,"All right, rock on."
52,Phoebe,Me too.
53,Phoebe,"Although this city is my home, so."
54,Phoebe,"So that's dumb what I said, don't tell him I said that."
55,Phoebe,"Umm, you make something up."
56,Phoebe,"Nice,  thank you."
57,Phoebe,This is me.
58,Phoebe,Here.
59,Phoebe,"Thank you, very much!"
60,Phoebe,Oh!
61,Phoebe,Thank you!
62,Phoebe,"Okay, y'know what, you don't have to do that now."
63,Phoebe,No-no-no-no!!
64,Phoebe,"Not him, you don't!"
65,Phoebe,Well the moment's over.
66,Phoebe,Oh.
67,Phoebe,See there it is right there.
68,Monica,Wow!
69,Monica,It's small.
70,Phoebe,Yeah.
71,Phoebe,But Sergei said it took the Germans six weeks to get all the way across it.
72,Monica,"So you had fun, huh?"
73,Phoebe,Yeah.
74,Phoebe,"Except for, y'know when you're on a date and you're getting along really great but the guy's translator keeps getting in the way."
75,Monica,No.
76,Ross,Hey.
77,Ross,Phoebe and
78,Monica,Hey.
79,Ross,"What is ah, Rach in her room?"
80,Monica,"Oh no, she's still at work, but she told me to tell you to call her."
81,Ross,Oh what?!
82,Ross,Is she gonna cancel on me again?!
83,Ross,How can she do this?
