,Person,Said
0,Ross,Hey you guys!
1,Phoebe,Hey!
2,Ross,"Hey, what are you doing?"
3,Chandler,"That's funny, we were doing the same thing!"
4,Ross,Yeah!
5,Phoebe,It's really crazy!
6,Phoebe,"The hall, the dress, the food... I-I had no idea    how expensive this stuff was!"
7,Chandler,Yeah it is really pricey.
8,Chandler,"I mean, I freaked when I first heard the    numbers."
9,Phoebe,So what did you two do about it?
10,Chandler,"It was pretty simple actually, I came up with a couple of cost-cutting    solutions, wrote out a list and Monica told me to go to hell."
11,Ross,"There's no way around it Pheebs, you just gonna have to accept the fact    that this is gonna cost you a lot of money."
12,Ross,"Yeah, and I'm responsible for just like half of that."
13,Phoebe,"But really, it does seem like this money could be put to better use?"
14,Phoebe,Yeah!
15,Phoebe,"Now, how would you feel if we gave all the wedding money to charity    and we just got married at City Hall?"
16,Ross,"I've got to say you guys, that's an incredible gesture!"
17,Chandler,Maybe you do that next time you get married!
18,Ross,"No, no, no."
19,Ross,The next time it's gonna be a Hawaii at sunset.
20,Ross,But    maybe the time after that!
21,Ross,Opening Credits
22,Joey,Hey!
23,Chandler,Hey!
24,Joey,What's going on?
25,Chandler,Our adoption social worker is coming by today so we are cleaning    the apartment.
26,Monica,We?
27,Chandler,You know you don't want me to help.
28,Chandler,You can't have it both ways!
29,Joey,"Hey, is this person who decides whether or not you... get a baby?"
30,Chandler,Kind of.
31,Chandler,She's coming by to interview us and see where we live.
32,Monica,"And it has to go perfectly, because if she doesn't like something about    us she can keep us off every adoption list in the state."
33,Joey,"Hey, maybe I should stop by!"
34,Joey,She could be a soap opera fan!
35,Joey,It's very    impressive when the little people know a celebrity.
36,Chandler,Little people?
37,Joey,Celebrity.
38,Monica,"Ok, so I think I'm just about done here, unless you have any bad stuff    hidden somewhere, like... porn or cigarettes?"
39,Chandler,What...?
40,Chandler,NO!
41,Monica,Chandler?
42,Chandler,"I don't, and I'm offended    by the insinuation!"
43,Monica,"Ok, so there's not a magazine under the couch, or a pack of cigarettes    taped to the back of the toilet tank, or a filthy video in the VCR?"
44,Chandler,"I'll admit to the cigarettes and the magazine, but that tape is not    mine."
45,Monica,It isn't mine!
46,Joey,"Well, I guess we'll never know whose    it is!"
47,Phoebe,Yes.
48,Phoebe,We're here to make a rather sizeable donation to the children.
49,Phoebe,Charity
50,Phoebe,"Well, I think you're gonna appreciate it the crap out of this one  Charity"
51,Phoebe,And we don't want any recognition.
52,Phoebe,This is completely anonymous.
53,Phoebe,Mr. X and Phoebe Buffay.
54,Phoebe,Charity
55,Phoebe,Buffay is spelled B-U-F-F-A-Y.
56,Phoebe,"Sure, I so glad we did this."
57,Phoebe,It feels so good!
58,Phoebe,"Oh, look!"
59,Phoebe,And we get these free t-shirts!
60,Phoebe,Charity
61,Phoebe,Mhm... it's moist.
62,Ross,Hi!
63,Rachel,Hi!
64,Rachel,Emma will be up in a minute!
65,Ross,"Oh, good!"
66,Rachel,Oh hey Ross...
67,Rachel,"Listen, I heard about you and Charlie."
68,Rachel,I'm really sorry.
69,Ross,"Oh, that's OK."
70,Ross,I'm sure there are tons of other beautiful paleontologists    out there.
71,Rachel,Absolutely.
72,Ross,There was one!
73,Ross,She's it!
74,Ross,All the rest look like they should live under    a bridge!
75,Rachel,"So, uhm... what are you gonna do today?"
76,Ross,"Well, I was thinking of taking Emma to the playground!"
77,Rachel,"Oh my God, what!"
78,Ross,Like I said I was thinking of taking Emma to the museum of knives and    fire!
79,Rachel,"Ok, look, Ross."
80,Rachel,I do not want Emma going to the playground.
81,Ross,Be-caaauuuse...
82,Rachel,"All right, well, if you must know..."
83,Rachel,I had a traumatic... swing    incident... when I was little.
84,Ross,Seriously?
85,Rachel,"Yes, I was 4 years old and I was on the swing and then all of a sudden    my hair got tangled in the chain."
86,Rachel,And to get me out my mom had to-had to cut    a big chunk of my hair!
87,Rachel,And it was uneven for weeks!
88,Ross,And you made it through that?
89,Ross,I wonder who's gonna play you    in the movie!
90,Rachel,"Ok, fine!"
91,Rachel,You can make fun of me.
92,Rachel,I do not want Emma going there.
93,Rachel,And    I was thinking Claire Danes.
94,Ross,"Look, I'm sorry to hear about your tragedy, ok?"
95,Ross,"But the swings are perfectly    safe, and besides Emma loves them."
96,Ross,"You know what, you should come with us and    you'll see!"
97,Rachel,"Ross, those things go like 40 miles an hour!"
98,Rachel,Ok?
99,Rachel,"When you're... and    there is that moment when you are at the top, when you just don't know if you're    gonna return back to earth!"
100,Ross,Space is filled with orbiting children.
101,Ross,"Look, please, just come    on, you know, when you’ll see the look on Emma’s face, I swear you    won’t regret it."
102,Rachel,All right!
103,Ross,"Good, you don’t want to be one of those mothers who pass on their    irrational fears on their children, do you?"
104,Rachel,"Irrational, huh?"
105,Rachel,"All right, well, I’ll remember that the next    time you freak out about a spider in your apartment!"
106,Ross,"Oh, yeah, that’s the same, I am sure there are thirty different    species of poisonous swings!"
107,Monica,"Oh my God, the adoption lady is early!"
108,Chandler,"Ok, ok, here we go."
109,Monica,Ok.
110,Chandler,Here we go.
111,Chandler,Stand up straight.
112,Chandler,Big smile.
113,Phoebe,"Hello, is this the creepy residence?"
114,Monica,"We’re waiting for the adoption lady, but, hey, I’m glad    you’re here."
115,Monica,I was cleaning this morning and I found this .
116,Monica,"I don’t know if you wanna use it, but…"
117,Phoebe,"Awe, this is so sweet of you!"
118,Phoebe,But you know what?
119,Phoebe,"I won’t be needing    a veil, I actually won’t be wearing a dress at all!"
120,Monica,I told you!
121,Monica,I am not coming to a naked wedding!
122,Phoebe,"No, no, no, we’re not having a big reception, we took the money    we were gonna spend on a wedding and we donate them to the children charity."
123,Monica,That’s crazy!
124,Monica,I am sorry.
125,Monica,I just can’t    imagine giving up my one wedding day like that!
126,Phoebe,"We, you know, we’re different!"
127,Phoebe,We don’t care about having    a huge party.
128,Phoebe,"This is really nice for you, but, oh,    please, I put this on?"
129,Phoebe,"And, ow, I look , why, well, radiant."
130,Phoebe,"All right, well, who cares,    I don’t need a pretty veil and a fancy dress."
131,Monica,That’s right.
132,Monica,"You’re making a commitment and that’s    the same, whether you do that at the Plaza or, where are you gonna do it?"
133,Phoebe,City Hall.
134,Monica,Ow!
135,Monica,"Oh, that sounds nice!"
136,Monica,I am just    there for jury duty.
137,Monica,They really spruce that place up!
138,Phoebe,"It’s ok, it’s ok."
139,Phoebe,I made my decision.
140,Phoebe,What I really want    is a great big wedding
141,Monica,Yay!
142,Chandler,But you already gave all your money to charity!
143,Phoebe,"Well, I’ll just ask for it back!"
144,Chandler,I don’t think you can do that!
145,Monica,Why not!
