,Person,Said
0,Chandler,Hey!
1,Chandler,Babe!
2,Chandler,Aren't you excited we're going on our honeymoon?
3,Monica,Yeah I am!
4,Chandler,"Bermuda, Bahama, come on pretty mama"
5,Monica,That's right.
6,Monica,Get it out of your system while we're alone.
7,Joey,Hey!
8,Phoebe,Yeah!
9,Phoebe,Have a great honeymoon!
10,Chandler,I'd better go pack.
11,Monica,"Oh no, I already packed."
12,Monica,The only thing I couldn't find though was your Speedo.
13,Chandler,A Speedo?
14,Chandler,"Uh, I don't have a Speedo."
15,Chandler,I'm gonna go pack my regular long bathing suit.
16,Rachel,Oh good you're still here!
17,Monica,Hey!
18,Rachel,I want to tell you to have a good honeymoon!
19,Monica,Thank you.
20,Rachel,And I also wanted you guys to know that I am telling the father today.
21,Rachel,What?
22,Rachel,What?
23,Rachel,What?
24,Joey,We know its Ross!
25,Rachel,How?!
26,Rachel,How do you know?
27,Phoebe,"It was his sweater, butOh my God!"
28,Rachel,"Oh, I so wanted Ross to know first, but I'm so relieved you guys know."
29,Monica,This is so great!
30,Monica,And I'm gonna be your baby's aunt!
31,Rachel,I know!
32,Phoebe,Me too!
33,Joey,I'm gonna be an uncle!
34,Joey,Come here!
35,Rachel,You're all gonna be aunts and uncles.
36,Monica,"Yeah, but I'm the only one related by blood."
37,Rachel,Okay.
38,Rachel,Great!
39,Rachel,So now that you guys all know you can help me.
40,Rachel,Give me some advice on how I'm gonna tell Ross!
41,Monica,"Well, what were you gonna say?"
42,Rachel,Well I was gonna tell him that I'm-I'm gonna have the baby and he can be as involved as he wants.
43,Joey,"Well that, that sounds good."
44,Rachel,Yeah but how do I start?
45,Rachel,"I mean, what's-what's the first thing that I say?"
46,Rachel,Okay great!
47,Rachel,Thanks.
48,Monica,Hey!
49,Monica,Good luck!
50,Phoebe,"Yeah, bye."
51,Joey,Bye.
52,Chandler,"Hey, what was that all about?"
53,Monica,"Well I guess there is no harm in telling you now, Rachel and Ross are gonna have a baby."
54,Chandler,What?!
55,Chandler,I didn't even know thatWhy didn't you tell me?!
56,Chandler,Why am I talking like this?
57,Monica,I didn't think you could keep it a secret.
58,Chandler,What?!
59,Chandler,I am an excellent secret keeper.
60,Chandler,I have kept all of our secrets.
61,Joey,What secrets?
62,Chandler,"Oh no-no Joey, I am not going to tell you because I am an excellent secret keeper."
63,Joey,You'll tell me later?
64,Chandler,You already know.
65,Chandler,Opening Credits
66,Phoebe,"Oh, it's so romantic to send people off on their honeymoon."
67,Joey,"Y'know, Monica and Chandler are married."
68,Joey,Ross and Rachel are having a baby.
69,Joey,Maybe you and I should do something.
70,Phoebe,All in good time my love.
71,Phoebe,All in good time.
72,Phoebe,Oh shoot!
73,Phoebe,I left my guitar in their apartment.
74,Phoebe,Well you can let me in later.
75,Joey,"I don't have a key, they took mine to give to you."
76,Phoebe,What?!
77,Phoebe,They took mine to give to you!
78,Joey,Why would they take away our keys?
79,Phoebe,Maybe they don't trust us.
80,Joey,No that's not it.
81,Joey,They let me keep my key the last time they were out of town.
82,Phoebe,You mean the time you broke the ketchup bottle and cleaned it up with Monica's guest towels?
83,Joey,"Hey, I washed those!"
84,Phoebe,No you didn't.
85,Joey,Yeah that didn't sound like me.
86,Phoebe,"Well, what am I gonna do?"
87,Phoebe,I really need my guitar!
88,Joey,"Yeah, I have stuff in there too."
89,Phoebe,What stuff?
90,Joey,Monica's chicken parm!
91,Joey,I'll take care of it.
92,Joey,"Hey Mr. Treeger, it's Joey Tribbiani."
93,Joey,"Listen, I need to get into Monica and Chandler's apartment."
94,Joey,It's an emergency.
95,Joey,"Uhh, gas leak!"
96,Joey,"Yeah oh, and bring garlic bread."
97,Ross,Hey!
98,Phoebe,Did Rachel find you?
99,Ross,No why?
100,Phoebe,Oh she was looking for you.
101,Ross,"Oh well, I guess I'll catch up with her later."
102,Phoebe,"Well, she really wanted to talk to you now."
103,Joey,"Yeah, it seemed pretty important."
104,Ross,Oh no.
105,Phoebe,What?
106,Ross,I think I might know what this is about.
107,Joey,Really?
108,Ross,Yeah.
109,Ross,"Uh, uh we promised we weren't gonna tell anybody this but uh, about a month ago Rachel and I slept together."
110,Phoebe,And?
111,Ross,Wow!
112,Ross,I thought you would be a little more shocked.
113,Phoebe,Oh sorry.
114,Phoebe,And?
115,Ross,"Well, we-we said we'd just do it that one time but, but now I think she may wanna start things up again."
116,Joey,"Yeah, I don't think that's what it is."
117,Ross,Why?
118,Ross,What-what else could it be?
119,Joey,"Oh wow, I don't feel well."
120,Ross,I'm telling you.
121,Ross,I'm telling you.
122,Ross,That's what it is.
123,Ross,No wonder she was looking at me all funny during the wedding.
124,Ross,She didn't say anything to you?
125,Phoebe,Maybe it's something you ate?
126,Joey,"Please, just-just, just go and talk to Rachel."
127,Ross,"Yeah, I guess I should."
128,Ross,"Man, y'know what I have to realize?"
129,Ross,Maybe I'm just not the type of guy women can have just one night with.
130,Ross,"Y'know, they-they always seem to want a little bit more."
131,Ross,I should remember that.
132,Monica,They're kissing let's just go around them.
133,Chandler,"Oh honey, leave them alone, they're in love."
134,Monica,I'm in love too!
135,Monica,But in an orderly fashion.
136,Monica,Ticket
137,Monica,Hi!
138,Monica,Can you do that and walk?
139,Monica,"Cause she said, ""Next."""
140,Monica,Did you hear that?!
141,Monica,They bumped them up to first class because they are on their honeymoon!
142,Monica,Come on!
