,Person,Said
0,Rachel,HEY!!
1,Rachel,Do you have to do that?
2,Rachel,It's Saturday!
3,Rachel,The Singing
4,Rachel,I hate this apartment!
5,Rachel,I hate the color of these walls!
6,Rachel,I hate the fact that this place still smells like bird!
7,Rachel,I hate that singing guy!
8,Joey,Are you kidding?
9,Joey,I love that guy!
10,Joey,Morning's here!
11,Joey,Morning is here
12,Rachel,Stop it!
13,Rachel,I will kill you.
14,Rachel,I hate the fact that my room is so small.
15,Monica,"Hey, I have all the space I need."
16,Monica,Just do what I did.
17,Rachel,"Monica, you don't even have a bed, you sleep in a ball on the floor!"
18,Monica,Y'know what?
19,Monica,I am really tired of your bellyaching!
20,Monica,"Okay, I-I worked really hard at making this a nice place for us to live!"
21,Rachel,I'm sorry.
22,Rachel,I'm so sorry.
23,Monica,Okay.
24,Joey,"See, this is a great apartment."
25,Monica,Shut up!
26,Monica,This place is a hole!
27,Monica,Opening Credits
28,Ross,Huh?
29,Ross,"I know, I know."
30,Ross,Who am I?
31,Ross,David Bowe?
32,Ross,"Uh, I don't know, whatever."
33,Ross,"Oh, I know."
34,Ross,"Y'know what, I never would've gotten this if it weren't for you."
35,Ross,"No really, when I'm with you I'm-I'm like this whole other guy, I love that guy!"
36,Ross,"I mean, I love you too, a lot, but that guy!"
37,Ross,I-I love that guy!
38,Ross,Yeah?
39,Ross,Then don't.
40,Ross,Stay here.
41,Ross,"Just don't go so soon to London, just one more day."
42,Ross,"One more day, seriously/"
43,Ross,"So, then you can stay as long as you want."
44,Ross,Oh no.
45,Ross,"Don't, don't, don't start packing."
46,Ross,Come on!
47,Ross,"Yeah, I know, I uh, I tried them on."
48,Ross,No.
49,Ross,"No, I didn't."
50,Ross,I didn't want to be that guy.
51,Phoebe,Hello!
52,Chandler,Ho!
53,Chandler,Ho!
54,Chandler,Ho!
55,Phoebe,Excuse me.
56,Chandler,Your pants!
57,Phoebe,"Oh, yeah!"
58,Phoebe,You like em?
59,Phoebe,"I just, I went to a used clothes store and got a bunch of maternity stuff."
60,Phoebe,These are sooo comfortable!
61,Joey,"Uhh, Pheebs, those are uh, those are Santa pants."
62,Phoebe,What?
63,Chandler,Santa pants.
64,Chandler,Santa Claus's pants.
65,Phoebe,Nuh-uh!
66,Phoebe,They're maternity pants.
67,Phoebe,They even came with a list of baby names.
68,Phoebe,"See, these names are good, and these names are bad."
69,Phoebe,Ohh.
70,Rachel,Hey!
71,Monica,Hey!
72,Rachel,"SoHey, Pheebs!"
73,Rachel,"So, how are the elves?"
74,Phoebe,I don't know!
75,Phoebe,"How are the-the-the-the, y'knowYou're clothes aren't funny."
76,Monica,"Hey, guys, what-what should I wear to a Knicks game?"
77,Chandler,"Uhh, a T-shirt that says, ""I don't belong here."""
78,Joey,You have Knicks tickets?
79,Rachel,"Yeah, my mom got my dad's season tickets in the divorce, so she just gave them to me."
80,Monica,"Yeah, apparently, they're pretty good seats."
81,Rachel,Yeah.
82,Joey,Oh my God!
83,Joey,Those are almost right on the floor!
84,Rachel,Do you guys want these?
85,Joey,Yeah!
86,Chandler,Yeah we do!
87,Rachel,"Ohh, well you got em."
88,Rachel,Just give us our apartment back!
89,Phoebe,Boy!
90,Phoebe,I didn't see that coming!
91,Chandler,Are you serious?
92,Rachel,"Oh, come on!"
93,Rachel,We know what these are worth.
94,Monica,"Yeah, what, do you think we're stupid?"
95,Joey,You're not stupid.
96,Joey,You're meaner than I thought.
97,Monica,What do you say?
98,Chandler,Forget it!
99,Chandler,"Okay, I'm not giving up my bachelor pad for some basketball seats!"
100,Rachel,You're bachelor pad?
101,Monica,Have you even had a girl up here?
102,Chandler,No.
103,Chandler,"But uh, Joey has, and I usually talk to them in the morning time."
104,Joey,"Yeah, you do!"
105,Joey,Come on!
106,Chandler,"Yes, Gunther, can I get two cups of chino, please?"
107,Joey,"Come on, season tickets!"
108,Joey,"Season tickets, do you know what that means?"
109,Chandler,Forget it!
110,Chandler,"Okay, I'm not giving up the apartment."
111,Joey,"Oh comelook, when I was a kid my dad's company gave season tickets to the number one salesman every year, all right?"
112,Joey,My dad never won!
