,Person,Said
0,Monica,"Erica, are you okay?"
1,Monica,Oh my God!
2,Chandler,Relax!
3,Chandler,We'll just get her some antacids.
4,Monica,She doesn't have a stomach-ache.
5,Monica,She's in labor!
6,Chandler,Oh my God!
7,Rachel,"So if you think I didn't say goodbye to you because you don't    mean as much to me as everybody else, you're wrong."
8,Rachel,It's because you    mean more to me.
9,Ross,Rach!
10,Rachel,What?
11,Ross,Hey.
12,Rachel,Shh.. Go back to sleep.
13,Rachel,I have to go home.
14,Ross,Oh.
15,Ross,This was amazing.
16,Rachel,It really was.
17,Rachel,You've learned some new moves!
18,Ross,"Yeah, well, this guy at work gave me ""Sex for Dummies"" as a    joke."
19,Rachel,Ah.
20,Ross,Who's laughing now?
21,Rachel,I know!
22,Rachel,OPENING CREDITS
23,Monica,"Breathe, breathe, breathe... Good."
24,Chandler,"Next time, can I say breathe?"
25,Monica,"No, last time you said it like Dracula, and it scared her!"
26,Monica,Can    I get you anything?
27,Monica,You want some more ice chips?
28,Monica,"Alright, I'll be right back."
29,Chandler,Where are you going?
30,Monica,To use the bathroom.
31,Chandler,You can't leave me alone with her.
32,Monica,What?
33,Chandler,This is exactly the kind of social situation that I am not    comfortable with!
34,Monica,What kind of social situation are you comfortable with?
35,Chandler,"It's just that we've never spent any time, you know, alone    together."
36,Monica,You'll be fine.
37,Monica,"Nah, you won't, but I'll be back in two    minutes."
38,Chandler,Okay.
39,Chandler,"So, ah... Any plans for the summer?"
40,Chandler,Hah.
41,Chandler,May not wanna mention this.
42,Chandler,"So, you ever wonder which    is worse, you know; going through labor or getting kicked in the nuts?"
43,Chandler,"Well, it's just interesting."
44,Chandler,"You know, because no one will    ever know, because no one can experience both."
45,Chandler,"One of life's great, unanswerable questions."
46,Chandler,"I mean, who    knows?"
47,Chandler,Maybe there's something even more painful than those things?
48,Chandler,Like this.
49,Phoebe,Morning.
50,Joey,Hey!
51,Phoebe,What's that?
52,Joey,It's my house-warming present for Monica and Chandler.
53,Phoebe,It's a baby chick and duck!
54,Joey,Uh-huh.
55,Joey,And I named them Chick Jr. and Duck Jr.
56,Phoebe,I did not see that coming.
57,Joey,"Yeah, I figure they'll love it at the new house, you know?"
58,Joey,It    has that big backyard.
59,Joey,"And then, when they get old, they can go to    that special farm that Chandler took the other chick and duck to."
60,Phoebe,Yes.
61,Joey,Yeah.
62,Joey,It's a shame people can't visit there.
63,Phoebe,"That is the rule, though."
64,Phoebe,Guess what?
65,Phoebe,You're almost an uncle!
66,Ross,What?
67,Joey,"Yeah, Erica went into labor last night."
68,Joey,Monica and Chandler are    at the hospital right now!
69,Ross,Oh my God!
70,Phoebe,"Yeah, and I have a definite feeling it's gonna be a girl."
71,Ross,"Phoebe, you were sure Ben was gonna be a girl."
72,Phoebe,Have you seen him throw a ball?
73,Ross,Is Rachel here?
74,Joey,"Uh, I think she's still asleep."
75,Joey,"Hey, hey, how did it go with you    guys last night?"
76,Joey,She seemed pretty pissed at you.
77,Ross,"Uh, we, y'know, we worked things out."
78,Phoebe,What's that smile?
79,Phoebe,Did something happen with you two?
80,Ross,"Hey, I'm not one to kiss and tell, but I'm also not one to have    sex and shut up."
81,Ross,We totally did it!
82,Joey,Oh my God.
83,Joey,You and Rachel?
84,Ross,"I know, it's pretty great."
85,Joey,So what does that mean?
86,Joey,Are you guys getting back together?
87,Ross,"Oh, I.."
88,Ross,I don't know.
89,Ross,We didn't really get to talk.
90,Phoebe,But do you wanna get back together?
91,Ross,I don't know.
92,Ross,It was incredible.
93,Ross,"I mean, it just felt so right."
94,Ross,"When I was holding her, I mean, I never wanted to let her go."
95,Ross,You know    what?
96,Ross,"Yeah, I do."
97,Ross,I wanna be together.
98,Phoebe,YAY!
99,Ross,Shhh!
100,Phoebe,Yay!
101,Joey,"So, so is she still going to Paris?"
102,Ross,"Wow, I hadn't thought of that."
103,Ross,I hope not.
104,Phoebe,"Oh, this is like the best day ever."
105,Phoebe,Ever!
106,Phoebe,"You guys might get    back together, Monica and Chandler are getting their baby, there are    chicks and ducks in the world again!"
107,Phoebe,"Oh, I feel like I'm in a musical!"
108,Phoebe,"""Daa - raa..."
109,Phoebe,"When the sun comes up, bright and beaming!"
110,Phoebe,"And    the moon comes..."""
111,Rachel,Morning!
112,Phoebe,Guess we'll never know how it ends.
113,Joey,Okay.
114,Ross,Hey.
115,Rachel,Hey.
116,Ross,Hey.
117,Ross,How did you sleep?
118,Rachel,Good.
119,Rachel,You?
120,Ross,Good.
121,Joey,I bet you did!
122,Ross,Uh.
123,Ross,Would you guys mind giving us a minute?
124,Joey,"Sure, yeah."
125,Joey,Will you just keep an eye on the chick and the duck?
126,Rachel,Chick and the duck?
127,Rachel,Didn't they die...
128,Phoebe,Dive.
129,Phoebe,"Yeah, they dove head-first into fun on    the farm."
130,Ross,So...
131,Ross,Morning.
132,Rachel,You too.
133,Rachel,Last night was just wonderful.
134,Ross,It really was.
135,Rachel,I woke up today with the biggest smile on my face.
136,Ross,"I know, me too."
137,Ross,"It was... You know, it was like one of those    things you think is never gonna happen, and then it does, and it's    everything you want it to be."
138,Rachel,Uh-huh.
139,Rachel,I know.
140,Rachel,"It was just, it was just the perfect way to say goodbye."
141,Monica,"It's just a little bit more, honey."
142,Chandler,Is it really that bad?
143,Monica,Oh!
144,Monica,Oh my God!
145,Monica,That is the most beautiful top of a head I have    ever seen!
146,Monica,"Chandler, you have to see this!"
147,Chandler,I'm okay.
148,Monica,"Chandler, you don't wanna miss this."
149,Monica,This is the birth of your    child!
150,Monica,It's the miracle of life!
151,Chandler,Alright.
152,Chandler,"Wow, that is one disgusting miracle."
153,Monica,It's a...
154,Monica,It's a boy!
155,Chandler,Wow!
156,Monica,"Oh, you did it!"
157,Chandler,It's a baby!
158,Chandler,A beautiful little baby!
159,Chandler,And some   other stuff I'm gonna pretend I don't see.
160,Chandler,"Well, that's spongy."
161,Monica,"Oh, hey handsome!"
162,Monica,"Oh, I'm gonna love you so much   that no woman is ever gonna be good enough for you!"
163,Monica,"Oh, we are so lucky!"
164,Chandler,I know.
165,Chandler,He has your eyes.
166,Chandler,"I mean, I know that's not possible, but he does."
167,Chandler,Okay.
168,Monica,"Oh my God, he's beautiful."
169,Monica,Thank you so much.
170,Chandler,How do you feel?
171,Monica,I...
172,Monica,"I'm sorry, who should be along in a what now?"
173,Monica,We only ordered one!
174,Chandler,"Oh, yeah!"
175,Chandler,These are the faces of two people in the know!
176,Chandler,COMMERCIAL BREAK
177,Chandler,"Well, gosh."
178,Chandler,That makes me feel so special and good.
179,Monica,"Wait, did you know it was twins?"
180,Monica,Anybody tell you?
181,Monica,This is unbelievable.
182,Chandler,Interesting!
183,Chandler,Can I see you for a second?
184,Chandler,What do we do?
185,Monica,"What do you mean ""what do we do""?"
186,Chandler,Twins!
187,Chandler,Twins!
188,Monica,"Chandler, you're panicking!"
189,Chandler,Uh-huh!
190,Chandler,"Join me, won't you?!"
191,Chandler,"Okay, what do you say we keep   one, and then just like have an option on the other one?"
192,Monica,We can't split them up!
193,Chandler,Why not?
194,Chandler,"We could give each of them half a medallion, and    then years later, they'll find each other and be reunited."
195,Chandler,"I mean,    that's a great day for everybody."
196,Monica,"Okay, what if the person who adopts the other one is horrible?"
197,Chandler,What if they're not?
198,Chandler,What if it's adopted by a king?
199,Monica,"Yeah, because I hear the king is looking to adopt."
200,Chandler,"Monica, we are not ready to have two babies!"
201,Monica,That doesn't matter!
202,Monica,We have waited so long for this.
203,Monica,I don't    care if it's two babies.
204,Monica,I don't care if it's three babies!
205,Monica,"I don't    care if the entire cast of ""Eight is Enough"" comes out of there!"
206,Monica,"We    are taking them home, because they are our children!"
207,Chandler,Okay.
208,Chandler,Shhh...
209,Chandler,Okay.
210,Monica,Okay!
211,Chandler,Okay!
212,Chandler,She?
213,Chandler,It's a girl?
214,Chandler,"Well, now we have one of each!"
215,Chandler,And that's enough!
216,Ross,And then she said it was the perfect way to say goodbye.
217,Joey,Oh my God!
218,Joey,What did you say?
219,Ross,Nothing!
220,Ross,What do you say to that?
221,Phoebe,"Ross, you've got to tell her how you feel!"
222,Ross,No way!
223,Joey,You can't just give up!
224,Joey,Is that what a dinosaur would do?
225,Ross,What?
226,Joey,"Dude, I'm just trying to speak your language."
227,Phoebe,"Ross, Rachel doesn't know that you wanna get back together."
228,Phoebe,"If    she did, she might feel differently."
229,Phoebe,She might not even go.
230,Ross,You really think so?
231,Phoebe,I'm telling you!
232,Phoebe,"Oh, okay!"
233,Phoebe,This is the part of the musical    where there'd be a really good convincing song.
234,Phoebe,"""Bam-bam,    don't take no for an answer."
235,Phoebe,"Bam-bam, don't let love fly away."
236,Phoebe,"Bam-bam-bam-bam..."""
237,Rachel,Hi!
238,Phoebe,Can't a girl finish a song around here?
239,Joey,Hey!
240,Rachel,Hi!
241,Rachel,So I just dropped Emma off at my mom's.
242,Ross,Okay.
243,Joey,"Oh, you're not taking her with you tonight?"
244,Rachel,"No, we decided that I would go ahead and set up first, and    then my mom would bring Emma to Paris on Sunday."
245,Phoebe,"Wow, eight hour flight with a one-year old?"
246,Phoebe,"Good luck, mom."
247,Rachel,Are you kidding?
248,Rachel,Eight hours with my mother talking about    Atkins?
249,Rachel,"Good luck, Emma!"
250,Ross,"Alright, you know what?"
251,Ross,You're right.
252,Ross,I should at least tell her   how I feel.
253,Joey,"Ross, wait!"
254,Ross,What?
255,Ross,What?
256,Joey,Could you get me a muffin?
257,Rachel,Yeah?
258,Rachel,Gunther... Oh...
259,Rachel,I love you too.
260,Rachel,"Probably not in the   same way, but I do."
261,Rachel,"And, and when I'm in a café, having coffee, or I   see a man with hair brighter than the sun, I'll think of you."
262,Rachel,Aw.
263,Rachel,Oh... Bye guys.
264,Ross,Oh my God!
265,Phoebe,Unbelievable!
266,Joey,"Hey, you know what might help?"
267,Ross,I'm not getting you a muffin!
268,Monica,Do you think they recognize each other from in there?
269,Chandler,Maybe.
270,Chandler,"Unless they're like two people who have lived in    apartments next to each other for years, and then one day they're    pushed through a vagina and they meet."
271,Monica,There's something that we wanna tell you.
272,Monica,We decided to name    the girl-baby Erica.
273,Monica,"Son of a gun, it is!"
274,Monica,"Okay, well, bye!"
275,Chandler,Bye!
276,Monica,We'll call you!
277,Chandler,Have fun at church-camp!
278,Monica,"Oh, look at these little bunnies!"
279,Chandler,I know!
280,Chandler,You ready to trade?
281,Monica,Okay.
282,Chandler,Okay.
283,Monica,"Alright, let's see.."
284,Chandler,We could trade later.
285,Monica,"Yeah, I'm good."
286,Phoebe,"Hey, what are you working on?"
287,Joey,It's a...
288,Joey,"It's a ""welcome home"" sign for the baby."
289,Phoebe,How sweet!
290,Phoebe,"Oh, is that the baby?"
291,Joey,"No, I sat in the paint."
292,Ross,Hey.
293,Phoebe,Hey.
294,Phoebe,"So, did you talk to Rachel?"
295,Ross,"No, and I'm not going to."
296,Phoebe,What?
297,Joey,Why not?
298,Ross,Because she's just going to shoot me down.
299,Ross,You guys saw what    happened with Gunther.
300,Ross,That did not look like fun.
301,Phoebe,How can you compare yourself to Gunther?
302,Phoebe,"I mean, sure, he's    sexy in a more obvious way."
303,Phoebe,"You have a relationship with her, you    slept together last night."
304,Ross,"Yeah, and she still wants to go!"
305,Ross,It's pretty clear where she is.
306,Joey,"Yeah, I know what you mean."
307,Joey,"I mean, sometimes..."
308,Phoebe,"Uh, Joe?"
309,Joey,Damn it!
310,Ross,"Look, even if I were gonna tell her, I don't have to do it now."
311,Ross,Okay?
312,Ross,I'll be seeing her again.
313,Ross,We've got time.
314,Phoebe,"No, you don't!"
315,Phoebe,She's going to Paris!
316,Phoebe,She is going to meet    somebody.
317,Phoebe,Do you know how many hot guys there are in Paris?
318,Phoebe,It's...
319,Phoebe,It's a city of Gunthers!
320,Phoebe,Hey!
321,Phoebe,What do you have there?
322,Ross,Oh my God!
323,Ross,You did that yourself?
324,Phoebe,"Honey, that's gorgeous!"
325,Joey,"You know, the baby can't read, Mike!"
326,Rachel,Hi!
327,Rachel,"You guys, the car-service just got here."
328,Rachel,I can't believe   they're not home yet!
329,Rachel,I have to catch my stupid plane.
330,Rachel,I wanna see the   baby!
331,Joey,Monica just called from the cab.
332,Joey,She said they should be here   any minute.
333,Joey,"And apparently, there's some big surprise."
334,Phoebe,"Yeah, did she sound happy about it?"
335,Phoebe,"'Cause my friend Ethel's   baby was born with a teeny, tiny beard."
336,Rachel,Oh my God!
337,Ross,Oh my God!
338,Rachel,Hi!
339,Rachel,Oh my gosh!
340,Chandler,Hey.
341,Chandler,"Phoebe, Ross,"
342,Rachel,Hey.
343,Joey,"Hey, so what is the big surprise?"
344,Rachel,Oh.
345,Ross,Oh my God!
346,Rachel,What... What...
347,Ross,"Okay, okay, awkward question."
348,Ross,"The hospital knows you took two,    right?"
349,Monica,"Yes, it's twins!"
350,Ross,Oh my God.
351,Joey,"Oh, they're so cute!"
352,Joey,"Now, what, what kinds are they?"
353,Monica,"This is a boy,  and that's a girl."
354,Chandler,Her name is Erica.
355,Rachel,Aw..
356,Joey,"Hey, that pregnant girl's name was Erica."
357,Chandler,Yeah.
358,Chandler,It's a shame you two didn't get to spend more time   together.
359,Monica,"Yeah, we named the boy Jack after dad."
360,Ross,"Aw, he's gonna be so happy."
361,Phoebe,"Oh, Jack Bing."
362,Phoebe,I love that.
363,Phoebe,"Ooh, it sounds like a '40s   newspaper guy, you know?"
364,Phoebe,"""Jack Bing, Morning Gazette."
365,Phoebe,"I'm gonna blow   this story wide open!"""
366,Rachel,Oh my gosh.
367,Rachel,"Wow, so beautiful."
368,Phoebe,Oh yeah?
369,Phoebe,"Well, tell me which one, and I'll try slip it in my   coat."
370,Phoebe,One?
371,Phoebe,How about a whole bunch?
372,Phoebe,Yeah!
373,Phoebe,"Ooh, we could teach them to sing, and we can be like the   Von Trapp family!"
374,Phoebe,Only without the Nazis.
375,Phoebe,Although that sounds kinda   dull.
376,Rachel,"Oh, you guys, I can't believe this."
377,Rachel,"But I'll leave now, or I'm   gonna miss my plane."
378,Monica,I'm just so glad you got to see the babies.
379,Rachel,Me too.
380,Rachel,"Oh, I'm just sorry I'm not gonna be around to watch   you two attempt to handle this!"
381,Rachel,"Alright, I can't say goodbye to you   guys again."
382,Rachel,I love you all so much.
383,Monica,I love you.
384,Chandler,I love you.
385,Monica,Call us when you get there.
386,Rachel,I will.
387,Rachel,"Ross, come here."
388,Rachel,I just want you to know.. Last night..
389,Rachel,I'll never forget it.
390,Ross,Neither will I.
391,Rachel,"Alright, now I really have to go."
392,Rachel,Okay.
393,Rachel,Au revoir!
394,Rachel,"Oh, they're    gonna really hate me over there."
395,Phoebe,"So, you just let her go?"
396,Ross,Yeah.
397,Joey,"Hey, maybe that's for the best."
398,Ross,Yeah?
399,Joey,Yeah.
400,Joey,You know?
401,Joey,"You just... Look, you gotta... You gotta think    about last night the way she does, okay?"
402,Joey,"Maybe, maybe sleeping    together was the perfect way to say goodbye?"
403,Phoebe,But now she'll never know how he feels!
404,Joey,Maybe that's okay.
405,Joey,You know?
406,Joey,"Maybe, maybe it is better this way?"
407,Joey,"I mean, now, now you can move on."
408,Joey,"I mean, you've been trying to for so   long, maybe now that you're on different continents.."
409,Joey,Right?
410,Joey,Maybe now you can actually do it.
411,Joey,You know?
412,Joey,You can finally get   over her.
413,Ross,"Yeah, that's true."
414,Ross,Except I don't wanna get over her.
415,Joey,What?
416,Ross,I don't!
417,Ross,I wanna be with her.
418,Joey,Really?
419,Ross,"Yeah, I'm gonna go after her."
420,Joey,"Yeah, you are!"
421,Phoebe,Woo!
422,Phoebe,"Wait, wait!"
423,Phoebe,Get your coat!
424,Phoebe,Get your coat!
425,Ross,My coat...
426,Joey,This is so cool!
427,Chandler,"I have no idea what's going on, but I am excited!"
428,Joey,"But Ross, Ross."
429,Joey,"What do you, what do you think she's going to   say?"
430,Ross,"I don't know, but I.. Look, even if she shoots me down, at least   I won't spend the rest of my life wondering what would have happened."
431,Ross,Where - where is my coat?
432,Phoebe,You didn't bring one!
433,Phoebe,"My cab's downstairs, I'll drive you to   the airport."
434,Ross,"Okay, guys, wish me luck."
